Instrument,800N11387
Date,2023/05/18
Time,16:24:23
Assay #,0001
Application,REE_IDX
Method,REE_IDX
Assay Duration (set),150s
Assay Duration (total actual),161.91s
Temperature (Detector),-27.0 C
Temperature (Ambient),35.22 C
Phase Count,3
Phases,"Phase 1(30s): 15.0kV, 40.2uA (No Filter)","Phase 2(90s): 50.0kV, 29.8uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(30s): 30.0kV, 48.85uA (Ti:25um/Al:300um)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,Mg,0.5992,0.0848
13,Al,9.3265,0.0186
14,Si,18.0331,0.0543
15,P,0.022,0.004
16,S,0.0,0.0024
19,K,0.274,0.0026
20,Ca,0.1644,0.0018
22,Ti,1.0139,0.0089
23,V,0.0278,0.0014
24,Cr,0.082,0.0014
25,Mn,0.0469,0.0014
26,Fe,24.3166,0.0124
28,Ni,0.0279,0.0004
29,Cu,0.0792,0.0008
30,Zn,0.0047,0.0005
33,As,0.0015,0.0001
38,Sr,0.0,0.0001
39,Y,0.0021,0.0001
40,Zr,0.0218,0.0002
41,Nb,0.0003,0.0001
56,Ba,0.0364,0.0017
57,La,0.0,0.002
58,Ce,0.0075,0.0029
82,Pb,0.0006,0.0003
90,Th,0.0023,0.0002
92,U,0.0013,0.0002
100,Gd_IDX,0.0004,0.0
101,Tb_IDX,0.0001,0.0
102,Dy_IDX,0.0003,0.0
103,Ho_IDX,0.0001,0.0
104,Er_IDX,0.0002,0.0
105,Tm_IDX,0.0,0.0
106,Yb_IDX,0.0002,0.0
107,Lu_IDX,0.0,0.0
108,HREE,0.0033,0.0
109,LREE,-0.0005,0.0
110,TREE,0.0028,0.0
 
 
SPECTRA:
eV Channel Start,0.5917039513587952,-0.04492926970124245,0.3353472948074341
eV per Channel,20.025390625,20.025390625,20.025390625
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.5917039513587952,0,0,0
20.617094576358795,0,0,0
40.642485201358795,0,0,0
60.667875826358795,0,0,0
80.6932664513588,0,0,0
100.7186570763588,0,0,0
120.7440477013588,0,0,0
140.7694383263588,0,0,0
160.7948289513588,0,0,0
180.8202195763588,0,0,0
200.8456102013588,0,0,0
220.8710008263588,0,0,0
240.8963914513588,0,0,0
260.9217820763588,0,0,0
280.9471727013588,0,1,0
300.9725633263588,1,8,4
320.9979539513588,58,236,74
341.0233445763588,455,2418,610
361.0487352013588,2078,11288,3042
381.0741258263588,4387,23752,6226
401.0995164513588,4065,23795,6066
421.1249070763588,1929,11207,2850
441.1502977013588,473,2572,655
461.1756883263588,62,313,82
481.2010789513588,12,23,7
501.2264695763588,3,7,4
521.2518602013588,3,3,4
541.2772508263588,2,1,3
561.3026414513588,2,2,0
581.3280320763588,59,939,176
601.3534227013588,56,965,177
621.3788133263588,37,971,166
641.4042039513588,59,987,186
661.4295945763588,44,1045,187
681.4549852013588,71,1007,183
701.4803758263588,47,1053,182
721.5057664513588,50,1013,157
741.5311570763588,44,996,183
761.5565477013588,60,982,181
781.5819383263588,53,978,185
801.6073289513588,57,922,194
821.6327195763588,58,994,169
841.6581102013588,56,955,167
861.6835008263588,76,935,159
881.7088914513588,95,955,166
901.7342820763588,119,968,162
921.7596727013588,183,935,163
941.7850633263588,226,871,158
961.8104539513588,205,939,167
981.8358445763588,146,920,179
1001.8612352013588,101,914,176
1021.8866258263588,80,938,180
1041.9120164513588,84,907,171
1061.9374070763588,131,855,173
1081.9627977013588,129,857,167
1101.9881883263588,154,914,142
1122.0135789513588,92,850,172
1142.0389695763588,109,906,160
1162.0643602013588,102,894,164
1182.0897508263588,145,834,175
1202.1151414513588,151,847,143
1222.1405320763588,176,841,142
1242.1659227013588,178,859,134
1262.1913133263588,131,862,179
1282.2167039513588,109,863,155
1302.2420945763588,98,814,153
1322.2674852013588,87,799,145
1342.2928758263588,90,796,141
1362.3182664513588,103,880,136
1382.3436570763588,218,867,143
1402.3690477013588,516,853,166
1422.3944383263588,1326,892,167
1442.4198289513588,2763,877,249
1462.4452195763588,4283,901,258
1482.4706102013588,5038,925,292
1502.4960008263588,4193,890,249
1522.5213914513588,2605,850,212
1542.5467820763588,1380,844,160
1562.5721727013588,672,791,159
1582.5975633263588,436,804,136
1602.6229539513588,384,796,118
1622.6483445763588,496,776,107
1642.6737352013588,1569,723,129
1662.6991258263588,4959,778,184
1682.7245164513588,12689,827,291
1702.7499070763588,23671,933,429
1722.7752977013588,33604,1034,592
1742.8006883263588,34010,1044,598
1762.8260789513588,26804,923,465
1782.8514695763588,15469,816,339
1802.8768602013588,7823,846,221
1822.9022508263588,3906,808,170
1842.9276414513588,2240,817,156
1862.9530320763588,1417,868,135
1882.9784227013588,804,827,119
1903.0038133263588,476,772,115
1923.0292039513588,361,802,130
1943.0545945763588,254,780,126
1963.0799852013588,245,754,125
1983.1053758263588,226,831,136
2003.1307664513588,252,777,110
2023.1561570763588,235,784,115
2043.1815477013588,197,789,119
2063.206938326359,203,776,112
2083.232328951359,187,789,121
2103.257719576359,175,792,108
2123.283110201359,190,754,119
2143.308500826359,168,738,116
2163.333891451359,192,778,113
2183.359282076359,190,760,83
2203.384672701359,213,741,104
2223.410063326359,242,785,88
2243.435453951359,342,795,116
2263.460844576359,479,763,99
2283.486235201359,592,812,106
2303.511625826359,640,733,102
2323.537016451359,701,750,115
2343.562407076359,629,729,116
2363.587797701359,586,742,100
2383.613188326359,502,757,89
2403.638578951359,536,767,87
2423.663969576359,477,695,95
2443.689360201359,445,711,102
2463.714750826359,431,716,103
2483.740141451359,449,748,85
2503.765532076359,470,688,89
2523.790922701359,484,729,88
2543.816313326359,583,725,98
2563.841703951359,720,748,77
2583.867094576359,1084,771,122
2603.892485201359,1749,720,107
2623.917875826359,3072,761,93
2643.943266451359,5205,750,99
2663.968657076359,7600,757,107
2683.994047701359,9393,732,94
2704.019438326359,9651,740,98
2724.044828951359,8111,735,107
2744.070219576359,6046,731,110
2764.095610201359,4602,637,89
2784.121000826359,4486,705,102
2804.146391451359,5015,641,98
2824.171782076359,5824,676,92
2844.197172701359,5986,651,87
2864.222563326359,5328,645,93
2884.247953951359,4906,665,119
2904.273344576359,4885,709,175
2924.298735201359,5232,742,196
