Instrument,800N8572
Date,2023/03/15
Time,15:15:08
Assay #,0005
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),70.94s
Temperature (Detector),-27.0 C
Temperature (Ambient),36.22 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 11.45uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 14.65uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 8.35uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.723,0.2471
13,Al2O3,11.5101,0.1697
14,SiO2,40.0886,0.21
15,P,0.0027,0.0053
16,S,0.0,0.0045
17,Cl,0.0,0.0078
19,K2O,0.2267,0.0053
20,Ca,0.1653,0.0038
22,Ti,0.8177,0.0041
23,V,0.0177,0.0045
24,Cr,0.0721,0.0042
25,Mn,0.0531,0.0025
26,Fe,20.8102,0.0294
27,Co,0.0167,0.0043
28,Ni,0.0497,0.0015
29,Cu,0.0694,0.0014
30,Zn,0.0027,0.0004
31,Ga,0.0014,0.0003
33,As,0.0,0.0004
34,Se,0.0003,0.0001
37,Rb,0.003,0.0003
38,Sr,0.0025,0.0003
39,Y,0.0011,0.0002
40,Zr,0.0104,0.0002
41,Nb,0.0007,0.0002
42,Mo,0.0083,0.0008
46,Pd,0.0,0.0004
48,Cd,0.0002,0.0004
50,Sn,0.0022,0.0014
51,Sb,0.0034,0.0013
56,Ba,0.0414,0.0045
57,La,0.0052,0.007
58,Ce,0.015,0.0078
72,Hf,0.0,0.0002
73,Ta,0.0,0.0032
74,W,0.0031,0.0013
78,Pt,0.0,0.0008
79,Au,0.0,0.0004
80,Hg,0.0007,0.0007
81,Tl,0.0008,0.0007
82,Pb,0.0026,0.0007
83,Bi,0.0012,0.0007
90,Th,0.0004,0.0005
92,U,0.0009,0.0003
 
 
SPECTRA:
eV Channel Start,-0.05365559086203575,0.0048619285225868225,0.03156488761305809
eV per Channel,19.980241775512695,19.980241775512695,19.980241775512695
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
-0.05365559086203575,0,0,0
19.92658618465066,0,0,0
39.906827960163355,0,0,0
59.88706973567605,0,0,0
79.86731151118875,0,0,0
99.84755328670144,0,0,0
119.82779506221414,0,0,0
139.80803683772683,0,0,0
159.78827861323953,0,0,0
179.76852038875222,0,0,0
199.74876216426492,0,0,0
219.7290039397776,0,0,0
239.7092457152903,0,0,0
259.689487490803,0,0,0
279.6697292663157,1,0,1
299.6499710418284,12,19,11
319.6302128173411,146,137,122
339.6104545928538,785,887,762
359.5906963683665,2518,2650,2440
379.5709381438792,4737,4706,4574
399.55117991939187,4690,4815,4586
419.53142169490457,2526,2657,2445
439.51166347041726,814,844,741
459.49190524592996,132,160,132
479.47214702144265,23,18,10
499.45238879695535,2,4,0
519.432630572468,1,1,1
539.4128723479807,1,1,0
559.3931141234934,0,0,1
579.3733558990061,50,108,20
599.3535976745188,44,118,18
619.3338394500315,45,126,12
639.3140812255442,37,118,11
659.2943230010569,36,144,13
679.2745647765696,53,132,16
699.2548065520823,46,114,18
