Instrument,800N8572
Date,2023/03/15
Time,15:11:28
Assay #,0002
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),71.06s
Temperature (Detector),-27.0 C
Temperature (Ambient),33.22 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 11.45uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 14.65uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 8.35uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.2165,0.2512
13,Al2O3,11.723,0.1716
14,SiO2,39.7201,0.209
15,P,0.0,0.0052
16,S,0.0,0.0044
17,Cl,0.0,0.0078
19,K2O,0.2303,0.0053
20,Ca,0.165,0.0038
22,Ti,0.8256,0.0041
23,V,0.0139,0.0047
24,Cr,0.068,0.0043
25,Mn,0.0452,0.0025
26,Fe,20.8005,0.0294
27,Co,0.0211,0.0043
28,Ni,0.0454,0.0015
29,Cu,0.0684,0.0014
30,Zn,0.0025,0.0004
31,Ga,0.0011,0.0004
33,As,0.001,0.0005
34,Se,0.0001,0.0001
37,Rb,0.0029,0.0003
38,Sr,0.0025,0.0003
39,Y,0.0009,0.0002
40,Zr,0.0104,0.0003
41,Nb,0.0008,0.0002
42,Mo,0.0075,0.0008
48,Cd,0.0007,0.0004
50,Sn,0.0,0.0014
51,Sb,0.0,0.0013
56,Ba,0.0401,0.0046
57,La,0.0027,0.0071
58,Ce,0.0205,0.008
72,Hf,0.0,0.0002
73,Ta,0.0006,0.003
74,W,0.0027,0.0013
78,Pt,0.0,0.0008
80,Hg,0.0,0.0006
81,Tl,0.0,0.0008
82,Pb,0.0027,0.0008
83,Bi,0.0001,0.0008
90,Th,0.0,0.0005
92,U,0.0003,0.0003
 
 
SPECTRA:
eV Channel Start,-0.2549881339073181,-0.054584186524152756,0.0005806020344607532
eV per Channel,19.980241775512695,19.980241775512695,19.980241775512695
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
-0.2549881339073181,0,0,0
19.725253641605377,0,0,0
39.70549541711807,0,0,0
59.68573719263077,0,0,0
79.66597896814346,0,0,0
99.64622074365616,0,0,0
119.62646251916885,0,0,0
139.60670429468155,0,0,0
159.58694607019424,0,0,0
179.56718784570694,0,0,0
199.54742962121964,0,0,0
219.52767139673233,0,0,0
239.50791317224503,0,0,0
259.4881549477577,0,0,0
279.4683967232704,2,1,0
299.4486384987831,13,24,14
319.4288802742958,151,136,136
339.4091220498085,753,804,766
359.3893638253212,2560,2686,2509
379.3696056008339,4604,4724,4476
399.3498473763466,4697,4872,4519
419.3300891518593,2568,2600,2475
439.310330927372,818,859,784
459.2905727028847,136,174,138
479.27081447839737,27,19,17
499.25105625391006,2,3,2
519.2312980294228,1,1,0
539.2115398049355,0,0,0
559.1917815804482,0,0,0
579.1720233559608,39,124,18
599.1522651314735,41,127,18
619.1325069069862,40,152,25
639.1127486824989,58,109,17
659.0929904580116,38,131,16
679.0732322335243,40,109,22
699.053474009037,38,131,21
719.0337157845497,39,114,21
739.0139575600624,51,118,22
758.9941993355751,37,113,9
778.9744411110878,36,138,15
798.9546828866005,31,129,11
818.9349246621132,50,122,17
838.9151664376259,39,135,22
858.8954082131386,54,107,24
878.8756499886513,29,117,31
898.855891764164,33,118,33
918.8361335396767,39,120,43
938.8163753151894,41,113,56
958.7966170907021,42,135,58
978.7768588662148,33,115,65
998.7571006417274,43,113,44
1018.7373424172401,45,113,33
1038.7175841927528,42,111,25
1058.6978259682655,44,106,31
1078.6780677437782,41,118,52
1098.658309519291,40,127,38
1118.6385512948036,32,109,46
1138.6187930703163,31,88,38
1158.599034845829,40,112,37
1178.5792766213417,35,101,40
1198.5595183968544,38,109,45
1218.539760172367,43,115,47
1238.5200019478798,31,120,44
1258.5002437233925,33,108,36
1278.4804854989052,45,98,36
1298.4607272744179,46,99,38
1318.4409690499306,27,117,27
1338.4212108254433,52,92,40
1358.401452600956,43,96,39
1378.3816943764687,25,87,60
1398.3619361519814,39,106,142
1418.342177927494,36,105,322
1438.3224197030067,39,100,690
1458.3026614785194,62,124,1157
1478.2829032540321,61,126,1317
1498.2631450295448,52,111,1209
1518.2433868050575,51,129,817
1538.2236285805702,40,96,504
1558.203870356083,44,120,246
1578.1841121315956,36,106,131
1598.1643539071083,43,96,115
1618.144595682621,37,82,177
1638.1248374581337,41,97,465
1658.1050792336464,46,112,1402
1678.085321009159,60,114,3291
1698.0655627846718,79,118,6216
1718.0458045601845,112,122,8716
1738.0260463356972,138,110,9546
1758.0062881112099,83,107,8010
1777.9865298867226,77,129,5204
1797.9667716622353,60,122,2759
1817.947013437748,47,88,1362
1837.9272552132607,36,95,732
