Instrument,800N8572
Date,2023/03/15
Time,15:10:15
Assay #,0001
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),71.49s
Temperature (Detector),-27.0 C
Temperature (Ambient),30.94 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 11.45uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 14.65uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 8.35uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.5732,0.2396
13,Al2O3,11.701,0.1704
14,SiO2,39.263,0.2075
15,P,0.001,0.0052
16,S,0.0,0.0044
17,Cl,0.0,0.0077
19,K2O,0.2242,0.0052
20,Ca,0.1648,0.0038
22,Ti,0.8132,0.0041
23,V,0.0214,0.0045
24,Cr,0.0685,0.0042
25,Mn,0.0558,0.0025
26,Fe,20.7168,0.0293
27,Co,0.0332,0.0043
28,Ni,0.0477,0.0015
29,Cu,0.0678,0.0014
30,Zn,0.0029,0.0004
31,Ga,0.0018,0.0004
33,As,0.0002,0.0004
34,Se,0.0003,0.0001
37,Rb,0.0027,0.0003
38,Sr,0.0027,0.0003
39,Y,0.001,0.0002
40,Zr,0.0102,0.0002
41,Nb,0.0004,0.0002
42,Mo,0.0075,0.0008
45,Rh,0.0,0.0004
46,Pd,0.0,0.0004
47,Ag,0.0,0.0006
48,Cd,0.0006,0.0004
50,Sn,0.0,0.0015
51,Sb,0.0,0.0013
56,Ba,0.0404,0.0046
57,La,0.0031,0.0071
58,Ce,0.0057,0.0081
72,Hf,0.0,0.0002
73,Ta,0.0,0.0032
74,W,0.0017,0.0013
80,Hg,0.0,0.0006
81,Tl,0.0001,0.0007
82,Pb,0.004,0.0008
83,Bi,0.0007,0.0008
90,Th,0.0001,0.0005
92,U,0.0005,0.0003
 
 
SPECTRA:
eV Channel Start,-0.38779231905937195,0.29103192687034607,0.15264782309532166
eV per Channel,19.980241775512695,19.980241775512695,19.980241775512695
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
-0.38779231905937195,0,0,0
19.592449456453323,0,0,0
39.57269123196602,0,0,0
59.552933007478714,0,0,0
79.53317478299141,0,0,0
99.5134165585041,0,0,0
119.4936583340168,0,0,0
139.4739001095295,0,0,0
159.4541418850422,0,0,0
179.4343836605549,0,0,0
199.41462543606758,0,0,0
219.39486721158028,0,0,0
239.37510898709297,0,0,0
259.35535076260567,0,0,0
279.33559253811836,1,0,1
299.31583431363106,21,14,17
319.29607608914375,129,144,119
339.27631786465645,775,818,779
359.25655964016914,2502,2743,2501
379.23680141568184,4594,4781,4601
399.21704319119453,4701,4763,4465
419.19728496670723,2539,2586,2459
439.1775267422199,858,851,801
459.1577685177326,171,177,134
479.1380102932453,13,33,17
499.118252068758,2,4,1
519.0984938442707,1,1,0
539.0787356197834,0,0,0
559.0589773952961,0,0,2
579.0392191708088,42,121,15
599.0194609463215,38,121,24
618.9997027218342,41,128,13
638.9799444973469,46,127,14
658.9601862728596,40,129,16
678.9404280483723,44,125,21
698.920669823885,49,153,14
718.9009115993977,35,127,9
738.8811533749104,33,120,15
758.861395150423,37,115,26
778.8416369259357,38,131,13
798.8218787014484,47,134,15
818.8021204769611,43,101,15
838.7823622524738,43,114,29
858.7626040279865,34,143,14
878.7428458034992,31,119,25
898.7230875790119,41,122,43
918.7033293545246,40,139,36
938.6835711300373,33,117,56
958.66381290555,36,109,52
978.6440546810627,32,127,58
998.6242964565754,40,124,41
1018.6045382320881,29,102,31
1038.5847800076008,45,132,37
