Instrument,800N8573
Date,2023/04/28
Time,15:32:56
Assay #,0010
Application,Spectrometer Mode
Method,
Assay Duration (set),10s
Assay Duration (total actual),10.81s
Temperature (Detector),-27.0 C
Temperature (Ambient),40.06 C
Phase Count,1
Phases,"Phase 1(10s): 50.0kV, 20.0uA (Cu:75um/Ti:25um/Al:200um)",,
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
0,No Results,0,0
 
 
SPECTRA:
eV Channel Start,0.24644352495670319,,
eV per Channel,19.983224868774414,,
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
5835.348105207086,597,,
5855.33133007586,890,,
5875.314554944634,1333,,
5895.297779813409,1654,,
5915.281004682183,2024,,
5935.264229550958,2089,,
5955.247454419732,1977,,
5975.2306792885065,1728,,
5995.213904157281,1381,,
6015.197129026055,870,,
6035.18035389483,562,,
6055.163578763604,378,,
6075.146803632379,199,,
6095.130028501153,129,,
6115.113253369927,86,,
6135.096478238702,68,,
6155.079703107476,82,,
6175.062927976251,80,,
6195.046152845025,125,,
6215.0293777137995,200,,
6235.012602582574,439,,
6254.995827451348,888,,
6274.979052320123,1798,,
6294.962277188897,3628,,
6314.945502057672,6539,,
6334.928726926446,10051,,
6354.91195179522,14302,,
6374.895176663995,18024,,
6394.878401532769,20283,,
6414.861626401544,20016,,
6434.844851270318,17718,,
6454.828076139092,13847,,
6474.811301007867,9761,,
6494.794525876641,6138,,
6514.777750745416,3353,,
6534.76097561419,1660,,
6554.7442004829645,789,,
6574.727425351739,412,,
6594.710650220513,176,,
6614.693875089288,115,,
6634.677099958062,78,,
6654.660324826837,65,,
6674.643549695611,73,,
6694.626774564385,64,,
6714.60999943316,71,,
6734.593224301934,61,,
6754.576449170709,55,,
6774.559674039483,68,,
6794.5428989082575,68,,
6814.526123777032,78,,
6834.509348645806,86,,
6854.492573514581,115,,
6874.475798383355,150,,
6894.45902325213,206,,
6914.442248120904,322,,
6934.425472989678,561,,
6954.408697858453,856,,
6974.391922727227,1317,,
6994.375147596002,1851,,
7014.358372464776,2406,,
7034.34159733355,2924,,
7054.324822202325,3133,,
7074.308047071099,3196,,
7094.291271939874,2690,,
7114.274496808648,2178,,
7134.2577216774225,1477,,
7154.240946546197,967,,
7174.224171414971,556,,
7194.207396283746,302,,
7214.19062115252,156,,
7234.173846021295,74,,
7254.157070890069,41,,
7274.140295758843,37,,
7294.123520627618,35,,
7314.106745496392,55,,
7334.089970365167,92,,
7354.073195233941,198,,
7374.0564201027155,320,,
7394.03964497149,503,,
7414.022869840264,744,,
7434.006094709039,939,,
7453.989319577813,1157,,
7473.972544446588,1173,,
7493.955769315362,1184,,
7513.938994184136,1016,,
7533.922219052911,796,,
7553.905443921685,601,,
7573.88866879046,403,,
7593.871893659234,202,,
7613.8551185280085,118,,
7633.838343396783,52,,
7653.821568265557,41,,
7673.804793134332,18,,
7693.788018003106,15,,
7713.7712428718805,9,,
7733.754467740655,6,,
7753.737692609429,13,,
7773.720917478204,10,,
7793.704142346978,9,,
7813.687367215753,13,,
7833.670592084527,14,,
7853.653816953301,9,,
7873.637041822076,10,,
7893.62026669085,16,,
7913.603491559625,13,,
7933.586716428399,20,,
7953.5699412971735,27,,
7973.553166165948,23,,
7993.536391034722,27,,
8013.519615903497,36,,
8033.502840772271,36,,
8053.486065641046,29,,
8073.46929050982,35,,
8093.452515378594,32,,
8113.435740247369,27,,
8133.418965116143,42,,
8153.402189984918,55,,
8173.385414853692,73,,
8193.368639722466,118,,
8213.35186459124,154,,
8233.335089460015,197,,
8253.31831432879,203,,
8273.301539197564,220,,
8293.284764066339,201,,
8313.267988935113,194,,
8333.251213803887,142,,
8353.234438672662,116,,
8373.217663541436,72,,
