Instrument,800N8573
Date,2023/02/23
Time,14:16:54
Assay #,0001
Application,Geo
Method,Geo
Assay Duration (set),30s
Assay Duration (total actual),42.72s
Temperature (Detector),-27.0 C
Temperature (Ambient),51.22 C
Phase Count,3
Phases,"Phase 1(10s): 30.0kV, 40.0uA (Ti:25um/Al:300um)","Phase 2(10s): 50.0kV, 25.0uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(10s): 15.0kV, 32.5uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.5483,0.2786
13,Al2O3,0.7846,0.0937
14,SiO2,0.8052,0.0437
15,P,0.0534,0.008
16,S,1.355,0.0111
17,Cl,0.0,0.0027
19,K2O,0.08,0.0057
20,Ca,0.0293,0.0058
22,Ti,0.2115,0.0747
23,V,0.0,0.0058
24,Cr,17.8061,0.0405
25,Mn,1.2274,0.0282
26,Fe,39.9064,0.0432
27,Co,0.2473,0.005
28,Ni,4.6418,0.0268
29,Cu,0.8606,0.0039
30,Zn,0.0072,0.0009
31,Ga,0.0,0.001
33,As,0.0617,0.0062
34,Se,0.0,0.0003
37,Rb,0.0017,0.0004
38,Sr,0.0001,0.0005
39,Y,0.0,0.0004
40,Zr,0.0023,0.0006
41,Nb,0.0028,0.0004
42,Mo,1.132,0.0036
45,Rh,0.0,0.0004
46,Pd,0.0,0.0003
48,Cd,0.0,0.0018
50,Sn,0.0,0.0022
51,Sb,0.0001,0.0018
52,Te,0.0,0.0016
56,Ba,0.0043,0.0027
57,La,0.0056,0.0093
58,Ce,0.021,0.0086
72,Hf,0.0,0.0025
73,Ta,0.0,0.0052
74,W,0.234,0.0028
78,Pt,0.0,0.0016
80,Hg,0.0,0.0008
81,Tl,0.0023,0.0013
82,Pb,0.0,0.0035
83,Bi,0.0103,0.0014
90,Th,0.0,0.002
92,U,0.0003,0.0007
 
 
SPECTRA:
eV Channel Start,0.6845318675041199,0.48864442110061646,-0.20840135216712952
eV per Channel,19.983224868774414,19.983224868774414,19.983224868774414
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.6845318675041199,0,0,0
20.667756736278534,0,0,0
40.65098160505295,0,0,0
60.63420647382736,0,0,0
80.61743134260178,0,0,0
100.60065621137619,0,0,0
120.5838810801506,0,0,0
140.56710594892502,0,0,0
160.55033081769943,0,0,0
180.53355568647385,0,0,0
200.51678055524826,0,0,0
220.50000542402267,0,0,0
240.4832302927971,0,0,0
