Instrument,800N8573
Date,2023/02/23
Time,16:02:54
Assay #,0002
Application,Geo
Method,Geo
Assay Duration (set),30s
Assay Duration (total actual),40.31s
Temperature (Detector),-27.0 C
Temperature (Ambient),50.72 C
Phase Count,3
Phases,"Phase 1(10s): 30.0kV, 40.0uA (Ti:25um/Al:300um)","Phase 2(10s): 50.0kV, 25.0uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(10s): 15.0kV, 32.5uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.4245,0.2198
13,Al2O3,14.1996,0.188
14,SiO2,40.4377,0.1978
15,P,0.0,0.0061
16,S,0.0507,0.0033
17,Cl,0.0,0.0027
19,K2O,0.2653,0.0058
20,Ca,0.177,0.0039
22,Ti,0.7756,0.1385
23,V,0.0064,0.0058
24,Cr,0.0764,0.0037
25,Mn,0.0786,0.0039
26,Fe,23.9335,0.0251
27,Co,0.0,0.0041
28,Ni,0.0595,0.0019
29,Cu,0.0802,0.0014
30,Zn,0.0046,0.0005
31,Ga,0.0013,0.0004
33,As,0.0,0.0015
34,Se,0.0002,0.0001
37,Rb,0.0018,0.0002
38,Sr,0.0025,0.0003
39,Y,0.0011,0.0002
40,Zr,0.0124,0.0003
41,Nb,0.0004,0.0001
42,Mo,0.0122,0.0004
45,Rh,0.0,0.0004
46,Pd,0.0,0.0005
47,Ag,0.0,0.0013
48,Cd,0.0,0.0006
50,Sn,0.0,0.0026
51,Sb,0.0,0.0007
52,Te,0.0051,0.0014
56,Ba,0.0273,0.0036
57,La,0.0055,0.0097
58,Ce,0.0116,0.0052
72,Hf,0.0,0.0026
73,Ta,0.0028,0.0033
74,W,0.0016,0.001
78,Pt,0.0,0.0009
80,Hg,0.0,0.0006
81,Tl,0.0,0.0004
82,Pb,0.0,0.0009
83,Bi,0.0059,0.0004
90,Th,0.0003,0.0003
92,U,0.0005,0.0003
 
 
SPECTRA:
eV Channel Start,0.23537284135818481,0.7062463760375977,0.19256477057933807
eV per Channel,19.983224868774414,19.983224868774414,19.983224868774414
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.23537284135818481,0,0,0
20.2185977101326,0,0,0
40.20182257890701,0,0,0
60.18504744768143,0,0,0
80.16827231645584,0,0,0
