Instrument,800N6398
Date,2023/05/16
Time,12:33:56
Assay #,0001
Application,Li Index
Method,Li Index
Assay Duration (set),60s
Assay Duration (total actual),69.65s
Temperature (Detector),-27.0 C
Temperature (Ambient),26.06 C
Phase Count,2
Phases,"Phase 1(30s): 45.0kV, 12.25uA (Ti:25um/Al:300um)","Phase 2(30s): 15.0kV, 19.45uA (No Filter)",
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
8777.462749943137,27,273,
8797.45738838613,41,250,
8817.452026829123,51,266,
8837.446665272117,58,288,
8857.44130371511,66,284,
8877.435942158103,75,262,
8897.430580601096,84,291,
8917.42521904409,69,308,
8937.419857487082,66,296,
8957.414495930076,67,282,
8977.409134373069,46,256,
8997.403772816062,39,251,
9017.398411259055,28,261,
9037.393049702048,18,274,
9057.387688145041,15,235,
9077.382326588035,15,275,
9097.376965031028,14,256,
9117.371603474021,18,253,
9137.366241917014,21,232,
9157.360880360007,23,257,
9177.355518803,25,264,
9197.350157245994,30,257,
9217.344795688987,31,246,
9237.33943413198,25,253,
9257.334072574973,24,240,
9277.328711017966,34,284,
9297.32334946096,22,242,
9317.317987903953,31,235,
9337.312626346946,19,235,
9357.307264789939,14,258,
9377.301903232932,16,250,
9397.296541675925,19,239,
9417.291180118918,14,211,
9437.285818561912,21,223,
9457.280457004905,15,225,
9477.275095447898,14,234,
9497.269733890891,21,216,
9517.264372333884,21,225,
9537.259010776877,21,242,
9557.25364921987,27,233,
9577.248287662864,25,219,
9597.242926105857,19,234,
9617.23756454885,29,194,
9637.232202991843,35,236,
9657.226841434836,23,229,
9677.22147987783,33,234,
9697.216118320823,26,219,
9717.210756763816,34,226,
9737.205395206809,32,225,
9757.200033649802,35,236,
9777.194672092795,24,222,
9797.189310535789,22,208,
9817.183948978782,22,248,
9837.178587421775,26,210,
9857.173225864768,17,205,
9877.167864307761,24,214,
9897.162502750754,18,211,
9917.157141193748,22,202,
9937.15177963674,26,209,
9957.146418079734,26,183,
9977.141056522727,22,200,
9997.13569496572,14,200,
10017.130333408713,21,205,
10037.124971851707,18,205,
10057.1196102947,27,226,
10077.114248737693,18,183,
10097.108887180686,32,238,
10117.10352562368,28,222,
10137.098164066672,23,210,
10157.092802509665,27,197,
10177.087440952659,24,187,
10197.082079395652,28,173,
10217.076717838645,27,202,
10237.071356281638,33,188,
10257.065994724631,32,179,
10277.060633167624,39,171,
10297.055271610618,23,198,
10317.04991005361,23,193,
10337.044548496604,35,209,
10357.039186939597,24,212,
10377.03382538259,33,186,
10397.028463825583,30,193,
10417.023102268577,34,193,
10437.01774071157,48,188,
10457.012379154563,34,188,
10477.007017597556,52,199,
10497.00165604055,62,190,
10516.996294483542,64,222,
10536.990932926536,51,162,
10556.985571369529,70,212,
10576.980209812522,59,179,
10596.974848255515,58,189,
10616.969486698508,42,202,
10636.964125141501,38,174,
10656.958763584495,36,198,
10676.953402027488,41,180,
10696.948040470481,41,194,
10716.942678913474,32,158,
10736.937317356467,36,187,
10756.93195579946,33,193,
10776.926594242454,36,193,
10796.921232685447,37,208,
10816.91587112844,34,207,
10836.910509571433,33,239,
10856.905148014426,30,256,
10876.89978645742,32,275,
10896.894424900413,29,289,
10916.889063343406,54,267,
10936.883701786399,41,263,
10956.878340229392,43,262,
10976.872978672385,38,238,
10996.867617115378,33,236,
11016.862255558372,34,211,
11036.856894001365,40,210,
11056.851532444358,33,185,
11076.846170887351,52,184,
11096.840809330344,33,159,
11116.835447773337,51,183,
11136.83008621633,48,145,
11156.824724659324,42,171,
11176.819363102317,36,158,
11196.81400154531,46,165,
11216.808639988303,54,159,
11236.803278431296,42,166,
11256.79791687429,50,172,
11276.792555317283,52,187,
11296.787193760276,56,164,
11316.781832203269,59,201,
11336.776470646262,49,168,
11356.771109089255,52,208,
11376.765747532248,62,182,
11396.760385975242,48,175,
11416.755024418235,61,165,
11436.749662861228,79,155,
11456.744301304221,49,180,
11476.738939747214,69,149,
11496.733578190207,57,172,
11516.7282166332,55,163,
11536.722855076194,52,174,
11556.717493519187,58,155,
11576.71213196218,56,161,
11596.706770405173,74,169,
11616.701408848166,46,170,
11636.69604729116,50,163,
11656.690685734153,50,162,
11676.685324177146,55,171,
11696.67996262014,61,159,
11716.674601063132,63,160,
11736.669239506125,62,157,
11756.663877949119,44,159,
11776.658516392112,57,177,
11796.653154835105,57,142,
11816.647793278098,54,162,
11836.642431721091,49,170,
11856.637070164084,72,124,
11876.631708607078,50,156,
11896.62634705007,61,154,
11916.620985493064,60,149,
11936.615623936057,68,129,
11956.61026237905,53,155,
11976.604900822043,59,145,
11996.599539265037,56,154,
12016.59417770803,55,131,
12036.588816151023,65,122,
12056.583454594016,63,133,
12076.57809303701,74,144,
12096.572731480002,63,144,
12116.567369922996,65,131,
12136.562008365989,59,118,
12156.556646808982,66,144,
12176.551285251975,58,121,
12196.545923694968,55,132,
12216.540562137961,62,118,
12236.535200580955,59,141,
12256.529839023948,56,125,
12276.52447746694,74,143,
12296.519115909934,74,132,
12316.513754352927,49,129,
12336.50839279592,66,120,
12356.503031238914,82,116,
12376.497669681907,58,110,
12396.4923081249,57,126,
12416.486946567893,70,113,
12436.481585010886,70,117,
12456.47622345388,73,107,
12476.470861896873,59,117,
12496.465500339866,52,109,
12516.460138782859,67,104,
12536.454777225852,64,111,
12556.449415668845,67,134,
12576.444054111838,82,127,
12596.438692554832,91,145,
12616.433330997825,75,164,
12636.427969440818,83,202,
12656.422607883811,82,248,
12676.417246326804,120,352,
12696.411884769797,143,507,
12716.40652321279,172,635,
12736.401161655784,165,802,
12756.395800098777,199,915,
12776.39043854177,233,1036,
12796.385076984763,248,1180,
12816.379715427756,261,1209,
12836.37435387075,219,1130,
12856.368992313743,189,1004,
12876.363630756736,202,871,
12896.358269199729,177,723,
12916.352907642722,147,549,
12936.347546085715,134,467,
12956.342184528708,107,316,
12976.336822971702,88,230,
12996.331461414695,94,167,
13016.326099857688,79,127,
13036.320738300681,69,105,
13056.315376743674,73,122,
13076.310015186667,76,99,
13096.30465362966,103,80,
13116.299292072654,80,85,
13136.293930515647,78,87,
13156.28856895864,79,83,
13176.283207401633,76,76,
13196.277845844626,79,81,
13216.27248428762,81,72,
13236.267122730613,98,77,
13256.261761173606,84,90,
13276.256399616599,101,108,
13296.251038059592,103,144,
13316.245676502585,108,134,
13336.240314945579,152,140,
13356.234953388572,173,182,
13376.229591831565,164,246,
13396.224230274558,161,277,
13416.218868717551,160,337,
13436.213507160544,153,344,
13456.208145603538,188,343,
13476.20278404653,155,384,
13496.197422489524,158,292,
13516.192060932517,150,331,
13536.18669937551,144,259,
13556.181337818503,114,239,
13576.175976261497,112,185,
13596.17061470449,130,150,
13616.165253147483,101,123,
13636.159891590476,110,86,
13656.15453003347,86,70,
13676.149168476462,82,57,
13696.143806919456,97,39,
13716.138445362449,102,47,
13736.133083805442,99,61,
13756.127722248435,91,53,
13776.122360691428,94,39,
13796.116999134421,76,39,
13816.111637577415,96,38,
13836.106276020408,95,41,
13856.1009144634,80,35,
13876.095552906394,89,40,
13896.090191349387,69,37,
13916.08482979238,108,45,
13936.079468235373,84,42,
13956.074106678367,98,40,
13976.06874512136,99,34,
13996.063383564353,96,47,
14016.058022007346,120,42,
14036.05266045034,107,48,
14056.047298893332,115,41,
14076.041937336326,150,43,
14096.036575779319,136,59,
14116.031214222312,150,54,
14136.025852665305,162,62,
14156.020491108298,144,45,
14176.015129551291,159,41,
14196.009767994285,133,40,
14216.004406437278,137,31,
14235.999044880271,119,31,
14255.993683323264,122,23,
14275.988321766257,123,17,
14295.98296020925,107,18,
14315.977598652244,116,14,
14335.972237095237,120,17,
14355.96687553823,98,18,
14375.961513981223,110,20,
14395.956152424216,134,12,
14415.95079086721,102,24,
14435.945429310203,82,16,
14455.940067753196,98,20,
14475.934706196189,123,22,
14495.929344639182,100,12,
14515.923983082175,105,10,
14535.918621525168,113,14,
14555.913259968162,112,18,
14575.907898411155,97,10,
14595.902536854148,131,14,
14615.897175297141,93,12,
14635.891813740134,104,6,
14655.886452183127,98,9,
14675.88109062612,116,11,
14695.875729069114,96,6,
14715.870367512107,109,3,
14735.8650059551,120,6,
14755.859644398093,129,12,
14775.854282841086,103,7,
14795.84892128408,141,1,
14815.843559727073,136,7,
14835.838198170066,121,7,
14855.832836613059,121,5,
14875.827475056052,141,3,
14895.822113499045,128,6,
14915.816751942039,126,2,
14935.811390385032,146,3,
14955.806028828025,122,4,
14975.800667271018,167,3,
14995.795305714011,149,7,
15015.789944157004,137,9,
15035.784582599998,137,1,
15055.77922104299,136,6,
15075.773859485984,108,5,
15095.768497928977,130,4,
15115.76313637197,108,4,
15135.757774814963,109,6,
15155.752413257957,124,3,
15175.74705170095,115,8,
15195.741690143943,147,3,
15215.736328586936,107,6,
15235.73096702993,116,6,
15255.725605472922,122,5,
15275.720243915915,119,8,
15295.714882358909,110,5,
15315.709520801902,130,5,
15335.704159244895,136,1,
15355.698797687888,127,5,
15375.693436130881,115,5,
15395.688074573874,109,5,
15415.682713016868,124,4,
15435.67735145986,140,5,
15455.671989902854,141,3,
15475.666628345847,117,8,
15495.66126678884,122,3,
15515.655905231833,139,5,
15535.650543674827,161,4,
15555.64518211782,182,4,
15575.639820560813,215,9,
15595.634459003806,218,2,
15615.6290974468,281,2,
15635.623735889792,313,7,
15655.618374332786,347,6,
15675.613012775779,385,3,
15695.607651218772,460,5,
15715.602289661765,521,2,
15735.596928104758,530,9,
15755.591566547751,513,2,
15775.586204990745,495,8,
15795.580843433738,485,1,
15815.575481876731,431,3,
15835.570120319724,418,2,
15855.564758762717,328,3,
15875.55939720571,324,4,
15895.554035648704,243,3,
15915.548674091697,193,4,
15935.54331253469,168,0,
15955.537950977683,138,2,
15975.532589420676,154,6,
15995.52722786367,148,5,
16015.521866306663,153,4,
16035.516504749656,148,2,
16055.511143192649,136,1,
16075.505781635642,133,10,
16095.500420078635,149,4,
16115.495058521628,141,5,
16135.489696964622,148,3,
16155.484335407615,142,6,
16175.478973850608,129,5,
16195.473612293601,118,6,
16215.468250736594,122,4,
16235.462889179587,124,6,
16255.45752762258,127,5,
16275.452166065574,121,2,
16295.446804508567,147,0,
16315.44144295156,125,3,
16335.436081394553,143,3,
16355.430719837546,145,4,
16375.42535828054,152,3,
16395.419996723533,152,3,
16415.414635166526,149,3,
16435.40927360952,128,2,
16455.403912052512,162,1,
16475.398550495505,166,3,
16495.3931889385,135,2,
16515.38782738149,168,3,
16535.382465824485,155,6,
16555.377104267478,171,7,
16575.37174271047,165,5,
16595.366381153464,142,2,
16615.361019596457,174,6,
16635.35565803945,162,4,
16655.350296482444,155,3,
16675.344934925437,185,4,
16695.33957336843,171,2,
16715.334211811423,153,3,
16735.328850254416,173,2,
16755.32348869741,175,1,
16775.318127140403,154,2,
16795.312765583396,152,3,
16815.30740402639,122,5,
16835.302042469382,157,4,
16855.296680912375,145,5,
16875.29131935537,152,5,
16895.28595779836,136,11,
16915.280596241355,145,3,
16935.275234684348,129,2,
16955.26987312734,149,5,
16975.264511570334,137,5,
16995.259150013328,148,4,
17015.25378845632,154,6,
17035.248426899314,131,4,
17055.243065342307,140,3,
17075.2377037853,157,4,
17095.232342228293,155,2,
17115.226980671287,172,5,
17135.22161911428,165,3,
17155.216257557273,142,3,
17175.210896000266,169,1,
17195.20553444326,186,2,
17215.200172886252,183,3,
17235.194811329246,182,5,
17255.18944977224,199,7,
17275.184088215232,224,4,
17295.178726658225,228,4,
17315.17336510122,252,3,
17335.16800354421,283,2,
17355.162641987205,328,1,
17375.157280430198,353,5,
17395.15191887319,362,3,
17415.146557316184,391,3,
17435.141195759177,412,1,
17455.13583420217,416,3,
17475.130472645164,372,1,
17495.125111088157,382,0,
17515.11974953115,383,2,
17535.114387974143,330,4,
17555.109026417136,330,5,
17575.10366486013,280,8,
17595.098303303123,281,1,
17615.092941746116,253,3,
17635.08758018911,275,2,
17655.082218632102,238,2,
17675.076857075095,263,3,
17695.07149551809,207,1,
17715.06613396108,221,5,
17735.060772404075,216,5,
17755.055410847068,189,3,
17775.05004929006,213,2,
17795.044687733054,169,3,
17815.039326176047,222,3,
17835.03396461904,159,3,
17855.028603062034,201,3,
17875.023241505027,204,0,
17895.01787994802,161,2,
17915.012518391013,179,3,
17935.007156834006,177,1,
17955.001795277,190,2,
17974.996433719993,214,3,
17994.991072162986,188,3,
18014.98571060598,167,4,
18034.980349048972,186,4,
18054.974987491965,190,0,
18074.96962593496,181,1,
18094.96426437795,181,2,
18114.958902820945,181,1,
18134.953541263938,198,0,
18154.94817970693,197,5,
18174.942818149924,184,2,
18194.937456592917,195,3,
18214.93209503591,212,1,
18234.926733478904,197,3,
18254.921371921897,198,2,
18274.91601036489,213,4,
18294.910648807883,200,2,
18314.905287250876,221,0,
18334.89992569387,198,3,
18354.894564136863,220,1,
18374.889202579856,215,2,
18394.88384102285,232,0,
18414.878479465842,231,2,
18434.873117908835,214,1,
18454.86775635183,239,0,
18474.86239479482,249,2,
18494.857033237815,269,1,
18514.851671680808,259,4,
18534.8463101238,275,3,
18554.840948566794,288,3,
18574.835587009788,269,3,
18594.83022545278,312,4,
18614.824863895774,295,2,
18634.819502338767,310,2,
18654.81414078176,311,1,
18674.808779224753,326,1,
18694.803417667747,358,3,
18714.79805611074,379,3,
18734.792694553733,417,0,
18754.787332996726,384,1,
18774.78197143972,429,2,
18794.776609882712,448,4,
18814.771248325706,458,2,
18834.7658867687,456,4,
18854.760525211692,498,2,
18874.755163654685,482,1,
