Instrument,800N6398
Date,2023/05/16
Time,12:39:02
Assay #,0002
Application,Li Index
Method,Li Index
Assay Duration (set),60s
Assay Duration (total actual),69.26s
Temperature (Detector),-27.0 C
Temperature (Ambient),29.33 C
Phase Count,2
Phases,"Phase 1(30s): 45.0kV, 12.25uA (Ti:25um/Al:300um)","Phase 2(30s): 15.0kV, 19.45uA (No Filter)",
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,Mg,0.3461,0.1062
13,Al,5.7694,0.0627
14,Si,16.7906,0.0755
15,P,0.0058,0.0045
16,S,0.0821,0.0034
19,K,0.2483,0.0036
20,Ca,0.1797,0.0033
22,Ti,0.949,0.0162
24,Cr,0.0605,0.0025
25,Mn,0.0646,0.0022
26,Fe,23.375,0.0245
28,Ni,0.0582,0.001
29,Cu,0.1245,0.003
30,Zn,0.006,0.0003
31,Ga,0.0026,0.0009
37,Rb,0.0055,0.0003
38,Sr,0.0108,0.0002
40,Zr,0.0178,0.0004
41,Nb,0.001,0.0002
50,Sn,0.0,0.0006
55,Cs,0.0067,0.0059
56,Ba,0.023,0.006
73,Ta,0.0,0.0012
74,W,0.001,0.001
81,Tl,0.0004,0.0005
82,Pb,0.0031,0.0012
100,Li_IDX,0.0059,0.0
 
 
SPECTRA:
eV Channel Start,0.10482846945524216,-0.10955387353897095,
eV per Channel,19.994638442993164,19.994638442993164,
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.10482846945524216,0,0,
20.099466912448406,0,0,
40.09410535544157,0,0,
60.088743798434734,0,0,
80.0833822414279,0,0,
100.07802068442106,0,0,
120.07265912741423,0,0,
140.0672975704074,0,0,
160.06193601340055,0,0,
180.05657445639372,0,0,
200.05121289938688,0,0,
220.04585134238005,0,0,
240.0404897853732,0,0,
260.0351282283664,0,0,
280.02976667135954,1,1,
300.0244051143527,13,12,
320.01904355734587,144,122,
340.01368200033903,953,952,
360.0083204433322,3868,3547,
380.00295888632536,7498,7211,
399.9975973293185,7442,7121,
419.9922357723117,3748,3645,
439.98687421530485,1013,956,
459.981512658298,167,152,
479.9761511012912,12,23,
499.97078954428434,2,3,
519.9654279872775,0,0,
539.9600664302707,0,0,
559.9547048732638,0,0,
579.949343316257,143,23,
599.9439817592502,121,20,
619.9386202022433,115,26,
639.9332586452365,131,30,
659.9278970882297,133,18,
679.9225355312228,133,16,
699.917173974216,169,21,
719.9118124172091,114,25,
739.9064508602023,114,23,
759.9010893031955,122,26,
