Instrument,800N10235
Date,2023/02/27
Time,14:43:03
Assay #,0012
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),84.46s
Temperature (Detector),-27.0 C
Temperature (Ambient),46.44 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 11.7uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 15.55uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 9.0uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.4033,0.278
13,Al2O3,12.3229,0.1739
14,SiO2,37.7123,0.195
15,P,0.0016,0.0062
16,S,0.0,0.0054
17,Cl,0.0107,0.0038
19,K2O,0.2604,0.0058
20,Ca,0.1625,0.0038
22,Ti,0.9686,0.0047
23,V,0.0189,0.0061
24,Cr,0.0871,0.0048
25,Mn,0.0507,0.0025
26,Fe,18.3227,0.0259
27,Co,0.0457,0.0046
28,Ni,0.0453,0.0015
29,Cu,0.0773,0.0016
30,Zn,0.0044,0.0005
31,Ga,0.0012,0.0004
33,As,0.0014,0.0005
34,Se,0.0001,0.0001
37,Rb,0.0021,0.0002
38,Sr,0.0027,0.0003
39,Y,0.0012,0.0002
40,Zr,0.0136,0.0003
41,Nb,0.0008,0.0002
42,Mo,0.0042,0.0009
45,Rh,0.0,0.0004
48,Cd,0.0004,0.0004
49,In,0.0099,0.0001
50,Sn,0.0,0.0015
51,Sb,0.0,0.0015
52,Te,0.0004,0.0001
56,Ba,0.0328,0.0049
57,La,0.0131,0.007
58,Ce,0.0016,0.0086
72,Hf,0.0,0.0002
73,Ta,0.0007,0.003
74,W,0.0,0.0014
80,Hg,0.0,0.0005
81,Tl,0.0,0.0006
82,Pb,0.0033,0.0007
83,Bi,0.0004,0.0008
90,Th,0.0009,0.0004
92,U,0.001,0.0003
 
 
SPECTRA:
eV Channel Start,-0.2815101742744446,-0.21269603073596954,-0.06836223602294922
eV per Channel,20.025529861450195,20.025529861450195,20.025529861450195
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
-0.2815101742744446,0,0,0
19.74401968717575,0,0,0
39.769549548625946,0,0,0
59.79507941007614,0,0,0
79.82060927152634,0,0,0
99.84613913297653,0,0,0
119.87166899442673,0,0,0
139.89719885587692,0,0,0
159.92272871732712,0,0,0
179.9482585787773,0,0,0
199.9737884402275,0,0,0
219.9993183016777,0,0,0
240.0248481631279,0,0,0
260.0503780245781,0,0,0
280.0759078860283,0,1,0
300.1014377474785,2,3,3
320.1269676089287,48,57,42
340.1524974703789,502,587,471
360.17802733182907,2268,2427,2278
380.20355719327927,5169,5260,5036
400.22908705472946,5216,5169,5014
