Instrument,800N10235
Date,2023/02/27
Time,14:40:12
Assay #,0010
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),83.89s
Temperature (Detector),-27.0 C
Temperature (Ambient),45.44 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 11.7uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 15.55uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 9.0uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.3239,0.2735
13,Al2O3,12.1848,0.1724
14,SiO2,37.1562,0.1932
15,P,0.0113,0.006
16,S,0.0,0.0052
17,Cl,0.0123,0.0038
19,K2O,0.2695,0.0058
20,Ca,0.1754,0.0038
22,Ti,0.9796,0.0047
23,V,0.0176,0.0063
24,Cr,0.0886,0.0049
25,Mn,0.0439,0.0026
26,Fe,18.3661,0.026
27,Co,0.0446,0.0046
28,Ni,0.0429,0.0016
29,Cu,0.077,0.0016
30,Zn,0.004,0.0004
31,Ga,0.0021,0.0004
33,As,0.0011,0.0005
34,Se,0.0002,0.0001
37,Rb,0.0022,0.0002
38,Sr,0.0031,0.0003
39,Y,0.0013,0.0002
40,Zr,0.0135,0.0003
41,Nb,0.0009,0.0002
42,Mo,0.0024,0.0009
45,Rh,0.0,0.0004
46,Pd,0.0,0.0005
48,Cd,0.0,0.0004
49,In,0.0104,0.0001
50,Sn,0.0,0.0015
51,Sb,0.0007,0.0015
52,Te,0.0006,0.0001
56,Ba,0.0427,0.0049
57,La,0.0175,0.0069
58,Ce,0.0151,0.0086
72,Hf,0.0004,0.0002
73,Ta,0.0,0.003
74,W,0.001,0.0014
79,Au,0.0,0.0004
80,Hg,0.0,0.0005
81,Tl,0.0004,0.0007
82,Pb,0.0032,0.0007
83,Bi,0.0008,0.0008
90,Th,0.0014,0.0005
92,U,0.0013,0.0004
 
 
SPECTRA:
eV Channel Start,-0.13015171885490417,-0.5646807551383972,0.024918168783187866
eV per Channel,20.025529861450195,20.025529861450195,20.025529861450195
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
-0.13015171885490417,0,0,0
19.89537814259529,0,0,0
39.92090800404549,0,0,0
59.94643786549568,0,0,0
79.97196772694588,0,0,0
99.99749758839607,0,0,0
120.02302744984627,0,0,0
140.04855731129646,0,0,0
160.07408717274666,0,0,0
180.09961703419685,0,0,0
200.12514689564705,0,0,0
220.15067675709724,0,0,0
240.17620661854744,0,0,0
260.20173647999763,0,0,0
280.22726634144783,0,0,0
300.252796202898,0,5,3
320.2783260643482,50,68,47
340.3038559257984,459,554,452
360.3293857872486,2411,2381,2291
380.3549156486988,5106,5156,5063
400.380445510149,5180,5336,5048
420.4059753715992,2366,2540,2290
440.4315052330494,537,610,446
460.4570350944996,63,87,57
480.4825649559498,3,8,7
500.5080948174,0,0,0
520.5336246788502,0,0,1
540.5591545403004,0,0,0
560.5846844017506,0,0,0
580.6102142632008,38,119,15
600.635744124651,45,117,14
620.6612739861012,32,133,18
640.6868038475513,36,137,15
660.7123337090015,40,121,17
680.7378635704517,45,103,9
700.7633934319019,46,119,13
720.7889232933521,42,139,18
740.8144531548023,35,121,12
760.8399830162525,38,117,17
780.8655128777027,35,127,16
800.8910427391529,36,125,27
820.9165726006031,41,118,24
840.9421024620533,39,126,21
860.9676323235035,40,118,19
880.9931621849537,39,119,22
901.0186920464039,43,116,31
921.0442219078541,36,104,39
941.0697517693043,40,126,62
961.0952816307545,53,101,57
981.1208114922047,47,103,45
1001.1463413536549,42,126,22
1021.171871215105,36,107,28
1041.1974010765553,51,110,23
1061.2229309380054,42,116,35
1081.2484607994556,34,124,35
1101.2739906609058,38,108,46
1121.299520522356,45,107,29
1141.3250503838062,35,132,27
1161.3505802452564,36,109,31
1181.3761101067066,50,119,35
1201.4016399681568,26,104,43
1221.427169829607,31,105,50
1241.4526996910572,36,104,48
1261.4782295525074,34,102,47
1281.5037594139576,25,112,46
1301.5292892754078,45,107,30
1321.554819136858,30,111,31
1341.5803489983082,36,102,30
1361.6058788597584,43,89,29
1381.6314087212086,42,104,48
1401.6569385826588,38,107,122
1421.682468444109,35,97,323
1441.7079983055592,39,92,778
1461.7335281670094,63,142,1226
1481.7590580284595,64,109,1476
1501.7845878899097,56,93,1319
1521.81011775136,55,118,784
1541.8356476128101,38,99,414
1561.8611774742603,29,96,183
1581.8867073357105,34,87,107
1601.9122371971607,33,104,87
