Instrument,800N10235
Date,2023/02/27
Time,14:38:46
Assay #,0009
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),77.89s
Temperature (Detector),-27.0 C
Temperature (Ambient),44.56 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 11.7uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 15.55uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 9.0uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.3012,0.269
13,Al2O3,12.2116,0.1726
14,SiO2,37.0882,0.1931
15,P,0.0079,0.0062
16,S,0.0,0.0053
17,Cl,0.0034,0.0038
19,K2O,0.2566,0.0058
20,Ca,0.1623,0.0038
22,Ti,0.9547,0.0047
23,V,0.027,0.0062
24,Cr,0.0802,0.0048
25,Mn,0.0564,0.0025
26,Fe,18.3983,0.026
27,Co,0.0295,0.0046
28,Ni,0.0471,0.0015
29,Cu,0.0768,0.0016
30,Zn,0.0035,0.0004
31,Ga,0.0014,0.0004
33,As,0.0022,0.0005
34,Se,0.0001,0.0001
37,Rb,0.0029,0.0003
38,Sr,0.0027,0.0003
39,Y,0.0012,0.0002
40,Zr,0.0139,0.0003
41,Nb,0.001,0.0002
42,Mo,0.0049,0.0009
45,Rh,0.0,0.0004
48,Cd,0.0009,0.0004
49,In,0.0101,0.0001
50,Sn,0.0,0.0016
51,Sb,0.0033,0.0015
52,Te,0.0005,0.0001
56,Ba,0.0458,0.005
57,La,0.0144,0.007
58,Ce,0.0174,0.0088
72,Hf,0.0004,0.0002
73,Ta,0.0003,0.003
74,W,0.0,0.0014
80,Hg,0.0001,0.0005
81,Tl,0.0,0.0007
82,Pb,0.0026,0.0008
83,Bi,0.0001,0.0008
90,Th,0.001,0.0005
92,U,0.0008,0.0004
 
 
SPECTRA:
eV Channel Start,0.16835112869739532,0.04371972009539604,-0.14813323318958282
eV per Channel,20.025529861450195,20.025529861450195,20.025529861450195
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.16835112869739532,0,0,0
20.19388099014759,0,0,0
40.219410851597786,0,0,0
60.24494071304798,0,0,0
80.27047057449818,0,0,0
100.29600043594837,0,0,0
120.32153029739857,0,0,0
140.34706015884876,0,0,0
160.37259002029896,0,0,0
180.39811988174915,0,0,0
200.42364974319935,0,0,0
220.44917960464954,0,0,0
240.47470946609974,0,0,0
260.50023932754993,0,0,0
280.52576918900013,0,0,0
300.5512990504503,2,4,3
320.5768289119005,53,74,54
340.6023587733507,560,611,465
360.6278886348009,2333,2487,2247
380.6534184962511,5144,5174,4986
400.6789483577013,5154,5317,5045
420.7044782191515,2288,2407,2278
440.7300080806017,522,621,484
460.7555379420519,65,74,51
480.7810678035021,4,3,5
500.8065976649523,0,0,0
520.8321275264025,0,1,0
540.8576573878527,0,0,0
560.8831872493029,0,0,0
580.9087171107531,33,113,14
600.9342469722033,48,119,15
620.9597768336535,29,113,12
640.9853066951036,37,125,18
661.0108365565538,49,137,32
681.036366418004,41,127,16
701.0618962794542,35,126,21
721.0874261409044,51,149,12
741.1129560023546,44,124,9
761.1384858638048,41,128,14
781.164015725255,40,125,24
801.1895455867052,42,114,15
821.2150754481554,38,136,21
841.2406053096056,37,134,19
861.2661351710558,44,111,24
881.291665032506,39,107,26
901.3171948939562,34,113,40
921.3427247554064,39,111,51
941.3682546168566,37,121,66
961.3937844783068,38,121,75
981.419314339757,29,109,50
1001.4448442012072,37,122,24
1021.4703740626574,30,136,21
1041.4959039241076,31,115,30
