Instrument,800N8573
Date,2023/03/08
Time,10:56:23
Assay #,0008
Application,Geo
Method,Geo
Assay Duration (set),60s
Assay Duration (total actual),72.31s
Temperature (Detector),-27.0 C
Temperature (Ambient),54.06 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 40.0uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 25.0uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 32.5uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.2741,0.196
13,Al2O3,0.9764,0.0686
14,SiO2,0.8179,0.0317
15,P,0.03,0.0057
16,S,1.3307,0.0078
17,Cl,0.0,0.0019
19,K2O,0.0845,0.004
20,Ca,0.0334,0.0041
22,Ti,0.1777,0.0532
23,V,0.0,0.004
24,Cr,17.9517,0.0287
25,Mn,1.2358,0.02
26,Fe,40.0473,0.0307
27,Co,0.2145,0.0035
28,Ni,4.6241,0.0188
29,Cu,0.8406,0.0027
30,Zn,0.0073,0.0007
31,Ga,0.0,0.0007
33,As,0.0559,0.0045
34,Se,0.0,0.0002
37,Rb,0.0014,0.0003
38,Sr,0.0005,0.0003
39,Y,0.0,0.0003
40,Zr,0.0029,0.0004
41,Nb,0.0037,0.0003
42,Mo,1.1646,0.0026
46,Pd,0.0,0.0002
47,Ag,0.0,0.0018
48,Cd,0.0,0.0014
50,Sn,0.0,0.0016
51,Sb,0.0,0.0013
52,Te,0.0025,0.0012
56,Ba,0.0036,0.002
57,La,0.0,0.0068
58,Ce,0.0065,0.0062
72,Hf,0.0,0.0017
73,Ta,0.0,0.0035
74,W,0.228,0.0019
78,Pt,0.0,0.0011
80,Hg,0.0,0.0006
81,Tl,0.0018,0.001
82,Pb,0.0,0.0026
83,Bi,0.0118,0.001
90,Th,0.0,0.0015
92,U,0.0005,0.0005
 
 
SPECTRA:
eV Channel Start,0.568824052810669,-0.2701607346534729,0.5089583396911621
eV per Channel,19.983224868774414,19.983224868774414,19.983224868774414
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.568824052810669,0,0,0
20.552048921585083,0,0,0
40.5352737903595,0,0,0
60.51849865913391,0,0,0
80.50172352790833,0,0,0
100.48494839668274,0,0,0
120.46817326545715,0,0,0
140.45139813423157,0,0,0
160.43462300300598,0,0,0
180.4178478717804,0,0,0
200.4010727405548,0,0,0
220.38429760932922,0,0,0
240.36752247810364,0,0,0
260.35074734687805,0,0,0
280.33397221565247,0,1,0
300.3171970844269,0,9,1
320.3004219532013,61,70,36
340.2836468219757,417,575,250
360.2668716907501,1619,2242,988
380.25009655952454,3068,4644,1869
400.23332142829895,2893,4649,1792
420.21654629707336,1504,2360,922
440.1997711658478,431,573,254
460.1829960346222,63,90,45
480.1662209033966,14,5,8
500.149445772171,5,1,2
520.1326706409454,2,1,3
540.1158955097198,3,1,2
560.0991203784943,1,0,0
580.0823452472687,126,166,61
600.0655701160431,116,155,50
620.0487949848175,117,138,63
640.0320198535919,148,142,90
660.0152447223663,131,168,74
679.9984695911407,123,158,49
699.9816944599152,107,173,50
719.9649193286896,124,171,43
739.948144197464,108,164,42
759.9313690662384,129,174,47
779.9145939350128,134,165,42
799.8978188037872,111,175,49
819.8810436725616,128,176,41
839.8642685413361,125,163,42
859.8474934101105,121,162,52
879.8307182788849,112,170,62
899.8139431476593,134,151,66
919.7971680164337,128,158,82
939.7803928852081,121,169,80
959.7636177539825,138,178,62
979.746842622757,118,179,68
999.7300674915314,118,155,44
1019.7132923603058,128,143,50
1039.6965172290802,110,156,43
1059.6797420978546,121,166,61
1079.662966966629,111,149,55
1099.6461918354034,109,161,58
1119.6294167041779,104,150,67
1139.6126415729523,107,156,58
1159.5958664417267,105,161,54
1179.579091310501,108,124,58
1199.5623161792755,111,141,77
1219.54554104805,106,117,60
1239.5287659168243,90,143,56
1259.5119907855988,91,129,49
1279.4952156543732,98,127,51
1299.4784405231476,94,108,50
1319.461665391922,85,118,59
1339.4448902606964,93,136,37
1359.4281151294708,81,149,36
1379.4113399982452,89,126,51
1399.3945648670197,91,114,65
1419.377789735794,118,125,74
1439.3610146045685,133,117,128
1459.344239473343,153,133,152
1479.3274643421173,179,136,220
1499.3106892108917,132,131,163
1519.2939140796661,106,124,136
1539.2771389484406,91,122,105
1559.260363817215,71,117,76
1579.2435886859894,74,100,64
1599.2268135547638,80,121,65
1619.2100384235382,73,119,70
1639.1932632923126,57,116,59
1659.176488161087,67,106,83
1679.1597130298615,73,115,161
1699.1429378986359,74,111,344
1719.1261627674103,75,120,420
1739.1093876361847,99,139,451
1759.092612504959,90,113,428
1779.0758373737335,101,122,281
1799.059062242508,79,124,220
1819.0422871112823,95,103,141
1839.0255119800568,93,120,131
1859.0087368488312,68,120,130
1878.9919617176056,81,124,120
1898.97518658638,82,100,109
1918.9584114551544,72,129,127
1938.9416363239288,104,121,130
1958.9248611927032,76,125,170
1978.9080860614777,95,137,204
1998.891310930252,81,109,219
2018.8745357990265,92,123,251
2038.857760667801,84,118,233
2058.8409855365753,85,117,199
2078.8242104053497,89,109,169
2098.807435274124,76,117,180
2118.7906601428986,96,138,176
2138.773885011673,83,116,208
2158.7571098804474,91,110,232
2178.740334749222,71,121,316
2198.723559617996,77,125,504
2218.7067844867706,138,127,920
2238.690009355545,175,164,1773
2258.6732342243195,202,168,2812
2278.656459093094,268,168,3636
2298.6396839618683,282,209,3876
2318.6229088306427,277,211,3549
2338.606133699417,237,187,2837
2358.5893585681915,205,179,2499
2378.572583436966,218,162,2489
2398.5558083057404,216,162,2330
2418.5390331745148,169,151,1980
2438.522258043289,173,168,1500
2458.5054829120636,148,124,1016
2478.488707780838,130,127,744
2498.4719326496124,119,127,572
2518.455157518387,91,134,540
2538.4383823871613,116,128,553
2558.4216072559357,110,108,552
2578.40483212471,91,125,712
2598.3880569934845,115,114,952
2618.371281862259,114,94,1267
2638.3545067310333,105,129,1737
2658.3377315998077,100,108,2057
2678.320956468582,93,110,2461
2698.3041813373566,69,104,2610
2718.287406206131,89,90,2335
2738.2706310749054,64,86,1812
2758.25385594368,66,104,1247
2778.237080812454,84,101,1092
2798.2203056812286,75,106,1121
2818.203530550003,76,103,1303
2838.1867554187775,77,94,1307
2858.169980287552,98,106,1315
2878.1532051563263,106,124,1363
2898.1364300251007,123,120,1441
2918.119654893875,150,133,1708
2938.1028797626495,190,131,1990
2958.086104631424,167,126,2118
2978.0693295001984,179,127,1912
2998.052554368973,139,116,1457
3018.035779237747,106,120,971
3038.0190041065216,82,93,659
3058.002228975296,98,118,413
3077.9854538440704,76,117,322
3097.968678712845,74,89,290
3117.9519035816193,91,93,283
3137.9351284503937,86,105,348
3157.918353319168,82,111,396
3177.9015781879425,115,119,471
3197.884803056717,136,124,492
3217.8680279254913,190,140,587
3237.8512527942657,280,173,674
3257.83447766304,414,218,772
3277.8177025318146,419,242,887
3297.800927400589,444,256,1004
3317.7841522693634,409,231,1025
3337.767377138138,318,193,865
3357.7506020069122,214,151,825
3377.7338268756866,156,116,695
3397.717051744461,140,118,669
3417.7002766132355,147,122,674
3437.68350148201,200,147,705
3457.6667263507843,262,162,800
3477.6499512195587,292,171,896
3497.633176088333,306,191,858
3517.6164009571075,297,185,963
3537.599625825882,254,171,991
3557.5828506946564,280,173,985
3577.566075563431,267,175,1038
3597.549300432205,335,158,1123
3617.5325253009796,447,160,1402
3637.515750169754,529,225,1680
3657.4989750385284,620,238,1810
3677.482199907303,626,274,1847
3697.4654247760773,563,217,1776
3717.4486496448517,420,228,1598
3737.431874513626,287,154,1309
3757.4150993824005,203,128,1066
3777.398324251175,140,120,992
3797.3815491199493,111,103,921
3817.3647739887238,80,95,898
3837.347998857498,81,86,865
3857.3312237262726,74,81,955
3877.314448595047,81,76,868
3897.2976734638214,93,79,870
3917.280898332596,78,114,868
3937.2641232013702,106,87,875
3957.2473480701447,107,106,878
3977.230572938919,101,89,849
3997.2137978076935,89,93,852
4017.197022676468,87,80,803
4037.1802475452423,103,85,783
4057.1634724140167,84,93,813
4077.146697282791,73,83,813
4097.129922151566,111,115,765
4117.11314702034,124,90,783
4137.096371889114,129,103,790
4157.079596757889,161,101,741
4177.062821626663,128,92,797
4197.046046495438,154,109,743
4217.029271364212,157,93,693
4237.012496232986,149,103,670
4256.995721101761,122,85,647
4276.978945970535,122,87,583
4296.96217083931,106,93,514
4316.945395708084,68,80,551
4336.9286205768585,86,75,489
4356.911845445633,98,83,514
4376.895070314407,92,70,485
4396.878295183182,122,96,455
4416.861520051956,102,95,418
4436.844744920731,115,91,464
4456.827969789505,135,83,491
4476.811194658279,126,69,478
4496.794419527054,141,83,483
4516.777644395828,171,83,524
4536.760869264603,187,92,609
4556.744094133377,264,136,628
4576.7273190021515,372,161,751
4596.710543870926,508,191,936
4616.6937687397,641,228,1051
4636.676993608475,792,282,1144
4656.660218477249,824,274,1277
4676.643443346024,803,225,1228
4696.626668214798,673,228,1040
4716.609893083572,460,143,847
4736.593117952347,334,143,677
4756.576342821121,252,117,557
4776.559567689896,182,100,507
4796.54279255867,134,96,428
4816.5260174274445,147,86,394
4836.509242296219,112,76,460
4856.492467164993,126,90,468
4876.475692033768,151,90,526
4896.458916902542,151,96,586
4916.4421417713165,209,99,663
4936.425366640091,248,89,728
4956.408591508865,207,119,751
4976.39181637764,249,107,728
4996.375041246414,235,90,680
5016.358266115189,183,90,623
5036.341490983963,193,107,587
5056.324715852737,204,91,611
5076.307940721512,182,96,597
5096.291165590286,202,96,605
5116.274390459061,227,92,579
5136.257615327835,262,98,696
5156.2408401966095,310,119,808
5176.224065065384,333,144,856
5196.207289934158,460,150,1082
5216.190514802933,566,208,1425
5236.173739671707,916,304,1952
5256.156964540482,1769,511,3410
5276.140189409256,3780,998,7004
5296.12341427803,7832,2133,14639
5316.106639146805,15600,4328,29604
5336.089864015579,28758,7912,52975
5356.073088884354,45880,12787,85010
5376.056313753128,64811,18071,120531
5396.0395386219025,80027,22577,148230
5416.022763490677,86660,24660,160857
5436.005988359451,81716,23243,152715
5455.989213228226,68035,19368,127013
5475.972438097,48914,14017,92999
5495.9556629657745,31004,9024,60279
5515.938887834549,17815,4913,34981
5535.922112703323,9001,2420,18495
5555.905337572098,4197,1190,9355
5575.888562440872,2083,549,4993
5595.871787309647,1110,291,2984
5615.855012178421,687,200,1984
