Instrument,800N8573
Date,2023/03/08
Time,10:51:25
Assay #,0004
Application,Geo
Method,Geo
Assay Duration (set),60s
Assay Duration (total actual),71.43s
Temperature (Detector),-27.0 C
Temperature (Ambient),53.06 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 40.0uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 25.0uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 32.5uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.2915,0.1951
13,Al2O3,0.9015,0.0663
14,SiO2,0.8322,0.031
15,P,0.0347,0.0055
16,S,1.3218,0.0078
17,Cl,0.0,0.0019
19,K2O,0.0798,0.004
20,Ca,0.0358,0.0041
22,Ti,0.1746,0.0536
23,V,0.0,0.0042
24,Cr,17.9165,0.0287
25,Mn,1.202,0.02
26,Fe,39.9868,0.0306
27,Co,0.2104,0.0035
28,Ni,4.6815,0.019
29,Cu,0.8619,0.0027
30,Zn,0.0083,0.0006
31,Ga,0.0002,0.0008
33,As,0.0549,0.0046
34,Se,0.0,0.0002
37,Rb,0.002,0.0003
38,Sr,0.0001,0.0003
39,Y,0.0,0.0003
40,Zr,0.0032,0.0004
41,Nb,0.003,0.0003
42,Mo,1.1942,0.0027
45,Rh,0.0,0.0003
47,Ag,0.0,0.0017
48,Cd,0.0006,0.0014
50,Sn,0.0,0.0016
51,Sb,0.0,0.0013
52,Te,0.0018,0.0012
56,Ba,0.0008,0.0019
57,La,0.0,0.0066
58,Ce,0.0048,0.0063
72,Hf,0.0,0.0018
73,Ta,0.0,0.0036
74,W,0.2344,0.0019
78,Pt,0.0,0.0011
80,Hg,0.0,0.0006
81,Tl,0.0021,0.0011
82,Pb,0.0,0.0027
83,Bi,0.0112,0.0011
90,Th,0.0,0.0015
92,U,0.0005,0.0005
 
 
SPECTRA:
eV Channel Start,0.2806008458137512,-0.14632940292358398,0.2945226728916168
eV per Channel,19.983224868774414,19.983224868774414,19.983224868774414
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.2806008458137512,0,0,0
20.263825714588165,0,0,0
40.24705058336258,0,0,0
60.23027545213699,0,0,0
80.21350032091141,0,0,0
100.19672518968582,0,0,0
120.17995005846024,0,0,0
140.16317492723465,0,0,0
160.14639979600906,0,0,0
180.12962466478348,0,0,0
200.1128495335579,0,0,0
220.0960744023323,0,0,0
240.07929927110672,0,0,0
260.06252413988113,0,0,0
280.04574900865555,0,0,0
300.02897387742996,1,7,4
320.0121987462044,53,74,46
339.9954236149788,425,586,267
359.9786484837532,1565,2322,921
379.9618733525276,2985,4635,1830
399.94509822130203,2870,4611,1725
419.92832309007645,1520,2357,908
439.91154795885086,431,620,267
459.8947728276253,62,75,36
479.8779976963997,11,12,8
499.8612225651741,1,1,4
519.8444474339485,2,0,5
539.8276723027229,3,0,2
559.8108971714973,5,0,0
579.7941220402718,102,142,60
599.7773469090462,104,158,78
619.7605717778206,124,166,73
639.743796646595,121,166,70
659.7270215153694,130,176,61
679.7102463841438,135,143,48
699.6934712529182,126,163,54
719.6766961216927,123,165,39
739.6599209904671,130,181,40
759.6431458592415,129,162,56
779.6263707280159,146,157,52
799.6095955967903,118,179,48
819.5928204655647,117,161,44
839.5760453343391,139,163,49
859.5592702031136,129,157,57
879.542495071888,121,143,57
899.5257199406624,138,160,67
919.5089448094368,122,150,75
939.4921696782112,127,152,82
959.4753945469856,121,166,65
979.45861941576,126,188,61
999.4418442845345,116,179,47
1019.4250691533089,125,168,54
1039.4082940220833,126,142,59
1059.3915188908577,123,160,54
1079.374743759632,110,143,50
1099.3579686284065,137,154,54
1119.341193497181,115,156,59
1139.3244183659554,109,153,64
1159.3076432347298,93,147,45
1179.2908681035042,100,140,85
1199.2740929722786,101,145,63
1219.257317841053,118,122,72
1239.2405427098274,110,141,64
1259.2237675786018,90,126,50
1279.2069924473763,99,138,46
1299.1902173161507,100,125,40
1319.173442184925,98,155,41
1339.1566670536995,108,149,54
1359.139891922474,88,125,57
1379.1231167912483,79,121,46
1399.1063416600227,97,129,54
1419.0895665287971,103,160,81
1439.0727913975716,120,138,113
1459.056016266346,134,126,165
1479.0392411351204,176,134,169
1499.0224660038948,165,136,172
1519.0056908726692,129,127,109
1538.9889157414436,91,132,111
1558.972140610218,79,134,74
1578.9553654789925,94,114,52
1598.9385903477669,48,122,68
1618.9218152165413,69,107,52
1638.9050400853157,67,105,58
1658.8882649540901,77,103,98
1678.8714898228645,78,99,173
1698.854714691639,79,105,310
1718.8379395604134,91,94,410
1738.8211644291878,91,124,452
1758.8043892979622,93,117,399
1778.7876141667366,83,143,310
1798.770839035511,105,110,200
1818.7540639042854,79,114,157
1838.7372887730598,106,118,113
1858.7205136418343,93,114,107
1878.7037385106087,91,127,87
1898.686963379383,90,107,101
1918.6701882481575,76,120,114
1938.653413116932,81,142,137
1958.6366379857063,106,102,163
1978.6198628544807,78,109,185
1998.6030877232552,75,107,251
2018.5863125920296,97,106,232
2038.569537460804,102,118,219
2058.5527623295784,94,122,165
2078.535987198353,87,102,194
2098.5192120671272,88,106,182
2118.5024369359016,98,105,182
2138.485661804676,89,122,182
2158.4688866734505,74,107,225
2178.452111542225,76,86,330
2198.4353364109993,85,131,515
2218.4185612797737,124,123,955
2238.401786148548,135,148,1698
2258.3850110173225,234,178,2689
2278.368235886097,242,191,3617
2298.3514607548714,291,212,3980
2318.334685623646,270,228,3512
2338.31791049242,266,166,2904
2358.3011353611946,209,169,2568
2378.284360229969,243,171,2401
2398.2675850987434,232,171,2209
2418.250809967518,178,163,1984
2438.2340348362923,173,152,1432
2458.2172597050667,136,159,1062
2478.200484573841,131,156,687
2498.1837094426155,128,119,552
2518.16693431139,114,110,561
2538.1501591801643,111,119,523
2558.1333840489388,89,116,593
2578.116608917713,115,141,681
2598.0998337864876,90,116,950
2618.083058655262,114,113,1245
2638.0662835240364,81,107,1668
2658.049508392811,98,111,2079
2678.0327332615852,86,102,2497
2698.0159581303596,78,100,2560
2717.999182999134,63,102,2273
2737.9824078679085,75,88,1837
2757.965632736683,74,107,1295
2777.9488576054573,70,110,1083
2797.9320824742317,87,89,1170
2817.915307343006,62,104,1275
2837.8985322117805,92,107,1356
2857.881757080555,78,110,1370
2877.8649819493294,106,94,1298
2897.848206818104,124,121,1414
2917.831431686878,150,121,1666
2937.8146565556526,172,111,1955
2957.797881424427,172,142,2024
2977.7811062932014,164,130,1977
2997.764331161976,135,112,1499
3017.7475560307503,122,109,946
3037.7307808995247,91,104,663
3057.714005768299,85,85,415
3077.6972306370735,75,96,307
3097.680455505848,80,89,288
