Instrument,800N8573
Date,2023/03/08
Time,10:58:51
Assay #,0010
Application,Geo
Method,Geo
Assay Duration (set),60s
Assay Duration (total actual),71.76s
Temperature (Detector),-27.0 C
Temperature (Ambient),54.94 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 40.0uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 25.0uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 32.5uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.3351,0.2023
13,Al2O3,0.806,0.0675
14,SiO2,0.849,0.0318
15,P,0.0343,0.0056
16,S,1.3378,0.0078
17,Cl,0.0,0.0019
19,K2O,0.0805,0.004
20,Ca,0.0384,0.0041
22,Ti,0.1855,0.053
23,V,0.0,0.0041
24,Cr,17.9235,0.0287
25,Mn,1.1977,0.02
26,Fe,40.048,0.0307
27,Co,0.209,0.0035
28,Ni,4.7062,0.0192
29,Cu,0.8683,0.0028
30,Zn,0.0075,0.0007
31,Ga,0.0,0.0007
33,As,0.0557,0.0046
34,Se,0.0,0.0002
37,Rb,0.0021,0.0003
38,Sr,0.0006,0.0003
39,Y,0.0002,0.0003
40,Zr,0.0039,0.0004
41,Nb,0.0036,0.0003
42,Mo,1.1837,0.0027
45,Rh,0.0,0.0003
46,Pd,0.0,0.0002
47,Ag,0.0,0.0017
48,Cd,0.0001,0.0014
50,Sn,0.0,0.0016
51,Sb,0.0,0.0013
52,Te,0.0003,0.0012
56,Ba,0.0004,0.0019
57,La,0.003,0.0067
58,Ce,0.005,0.0061
72,Hf,0.0,0.0018
73,Ta,0.0,0.0037
74,W,0.2367,0.0019
78,Pt,0.0,0.0012
80,Hg,0.0,0.0006
81,Tl,0.0019,0.001
82,Pb,0.0,0.0026
83,Bi,0.0122,0.0011
90,Th,0.0,0.0015
92,U,0.0008,0.0005
 
 
SPECTRA:
