Instrument,800N8573
Date,2023/03/08
Time,10:48:57
Assay #,0002
Application,Geo
Method,Geo
Assay Duration (set),60s
Assay Duration (total actual),71.24s
Temperature (Detector),-27.0 C
Temperature (Ambient),51.22 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 40.0uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 25.0uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 32.5uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.4706,0.1942
13,Al2O3,0.8878,0.066
14,SiO2,0.8594,0.0316
15,P,0.027,0.0056
16,S,1.3057,0.0078
17,Cl,0.0,0.0019
19,K2O,0.0821,0.004
20,Ca,0.0396,0.0041
22,Ti,0.184,0.0538
23,V,0.0,0.0042
24,Cr,17.7022,0.0286
25,Mn,1.235,0.0199
26,Fe,39.7682,0.0304
27,Co,0.2304,0.0035
28,Ni,4.6905,0.019
29,Cu,0.8664,0.0028
30,Zn,0.008,0.0007
31,Ga,0.0,0.0007
33,As,0.0585,0.0047
34,Se,0.0,0.0002
37,Rb,0.0022,0.0003
38,Sr,0.001,0.0003
39,Y,0.0001,0.0003
40,Zr,0.0028,0.0004
41,Nb,0.0037,0.0003
42,Mo,1.207,0.0027
45,Rh,0.0,0.0003
46,Pd,0.0,0.0002
47,Ag,0.0,0.0017
48,Cd,0.0008,0.0014
50,Sn,0.0,0.0016
51,Sb,0.0,0.0013
52,Te,0.0017,0.0012
56,Ba,0.0006,0.002
57,La,0.0,0.0066
58,Ce,0.012,0.0062
72,Hf,0.0,0.0018
73,Ta,0.0,0.0036
74,W,0.2372,0.0019
78,Pt,0.0,0.0012
80,Hg,0.0,0.0006
81,Tl,0.0015,0.001
82,Pb,0.0,0.0028
83,Bi,0.0121,0.0012
90,Th,0.0,0.0015
92,U,0.0014,0.0005
 
 
SPECTRA:
eV Channel Start,-0.1057693138718605,0.19244612753391266,0.8500446677207947
eV per Channel,19.983224868774414,19.983224868774414,19.983224868774414
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
-0.1057693138718605,0,0,0
19.877455554902554,0,0,0
39.86068042367697,0,0,0
59.84390529245138,0,0,0
79.8271301612258,0,0,0
99.81035503000021,0,0,0
119.79357989877462,0,0,0
139.77680476754904,0,0,0
159.76002963632345,0,0,0
179.74325450509787,0,0,0
199.72647937387228,0,0,0
219.7097042426467,0,0,0
239.6929291114211,0,0,0
259.6761539801955,0,0,0
279.65937884896994,0,0,0
299.64260371774435,4,8,4
319.62582858651876,57,90,52
339.6090534552932,390,633,280
359.5922783240676,1559,2332,960
379.575503192842,3024,4621,1820
399.5587280616164,2944,4659,1735
419.54195293039083,1596,2285,895
439.52517779916525,408,587,237
459.50840266793966,57,101,31
479.4916275367141,8,8,7
499.4748524054885,3,1,3
519.4580772742629,0,1,2
539.4413021430373,2,1,2
559.4245270118117,1,0,3
