Instrument,800N8573
Date,2023/03/08
Time,10:52:39
Assay #,0005
Application,Geo
Method,Geo
Assay Duration (set),60s
Assay Duration (total actual),71.64s
Temperature (Detector),-27.0 C
Temperature (Ambient),53.33 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 40.0uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 25.0uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 32.5uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.5523,0.1951
13,Al2O3,0.9688,0.0653
14,SiO2,0.8047,0.0308
15,P,0.0394,0.0057
16,S,1.3132,0.0078
17,Cl,0.0,0.0019
19,K2O,0.0824,0.004
20,Ca,0.0401,0.0041
22,Ti,0.2163,0.0531
23,V,0.0,0.0041
24,Cr,17.8818,0.0287
25,Mn,1.2131,0.02
26,Fe,40.0187,0.0306
27,Co,0.2154,0.0035
28,Ni,4.7306,0.0192
29,Cu,0.8787,0.0028
30,Zn,0.008,0.0007
31,Ga,0.0002,0.0008
33,As,0.0601,0.0046
34,Se,0.0,0.0002
37,Rb,0.0021,0.0003
38,Sr,0.001,0.0003
39,Y,0.0002,0.0003
40,Zr,0.0032,0.0004
41,Nb,0.0033,0.0003
42,Mo,1.1815,0.0027
46,Pd,0.0,0.0002
47,Ag,0.0,0.0017
48,Cd,0.0,0.0013
50,Sn,0.0,0.0015
51,Sb,0.0001,0.0012
52,Te,0.0013,0.0011
56,Ba,0.0029,0.0019
57,La,0.0059,0.0065
58,Ce,0.0181,0.006
72,Hf,0.0,0.0018
73,Ta,0.0,0.0036
74,W,0.227,0.0019
78,Pt,0.0,0.0011
79,Au,0.0013,0.0003
80,Hg,0.0,0.0006
81,Tl,0.0014,0.001
82,Pb,0.0,0.0027
83,Bi,0.0135,0.0011
90,Th,0.0,0.0015
92,U,0.0016,0.0005
 
 
SPECTRA:
eV Channel Start,0.10108493268489838,-0.10903420299291611,0.7665413022041321
eV per Channel,19.983224868774414,19.983224868774414,19.983224868774414
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.10108493268489838,0,0,0
20.084309801459312,0,0,0
40.06753467023373,0,0,0
60.05075953900814,0,0,0
80.03398440778255,0,0,0
100.01720927655697,0,0,0
120.00043414533138,0,0,0
139.9836590141058,0,0,0
159.9668838828802,0,0,0
179.95010875165462,0,0,0
199.93333362042904,0,0,0
219.91655848920345,0,0,0
239.89978335797787,0,0,0
259.8830082267523,0,0,0
279.8662330955267,0,0,0
299.8494579643011,5,8,3
319.8326828330755,59,81,37
339.81590770184994,422,582,268
359.79913257062435,1597,2300,992
379.78235743939877,3045,4662,1840
399.7655823081732,2950,4629,1803
419.7488071769476,1608,2307,880
439.732032045722,415,629,263
459.7152569144964,52,104,47
479.69848178327084,7,9,10
499.68170665204525,2,1,6
519.6649315208197,2,1,3
539.6481563895941,3,3,2
559.6313812583685,1,0,2
579.6146061271429,114,168,76
599.5978309959173,124,165,68
619.5810558646917,128,171,81
639.5642807334661,127,133,71
659.5475056022406,134,162,57
679.530730471015,132,170,50
699.5139553397894,123,160,47
719.4971802085638,127,178,65
739.4804050773382,116,157,45
759.4636299461126,131,181,46
779.446854814887,132,171,38
799.4300796836615,124,174,51
819.4133045524359,128,149,42
