Instrument,800N8573
Date,2023/03/08
Time,10:53:53
Assay #,0006
Application,Geo
Method,Geo
Assay Duration (set),60s
Assay Duration (total actual),71.43s
Temperature (Detector),-27.0 C
Temperature (Ambient),54.06 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 40.0uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 25.0uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 32.5uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.4119,0.1903
13,Al2O3,0.9498,0.0675
14,SiO2,0.7637,0.031
15,P,0.0316,0.0057
16,S,1.3066,0.0078
17,Cl,0.0,0.0019
19,K2O,0.075,0.004
20,Ca,0.0338,0.0041
22,Ti,0.2293,0.0524
23,V,0.0,0.0041
24,Cr,17.8737,0.0287
25,Mn,1.2354,0.02
26,Fe,39.9963,0.0306
27,Co,0.219,0.0035
28,Ni,4.7672,0.0193
29,Cu,0.8881,0.0028
30,Zn,0.008,0.0007
31,Ga,0.0,0.0008
33,As,0.0481,0.0045
34,Se,0.0,0.0002
37,Rb,0.002,0.0003
38,Sr,0.0008,0.0003
39,Y,0.0,0.0003
40,Zr,0.0024,0.0004
41,Nb,0.0028,0.0003
42,Mo,1.1819,0.0027
45,Rh,0.0,0.0003
47,Ag,0.0,0.0017
48,Cd,0.0003,0.0013
50,Sn,0.0,0.0016
51,Sb,0.002,0.0013
52,Te,0.0013,0.0012
56,Ba,0.0004,0.002
57,La,0.0,0.0066
58,Ce,0.002,0.0061
72,Hf,0.0,0.0018
73,Ta,0.0,0.0035
74,W,0.2296,0.0019
78,Pt,0.0,0.0012
79,Au,0.0012,0.0003
80,Hg,0.0,0.0006
81,Tl,0.0017,0.001
82,Pb,0.0,0.0026
83,Bi,0.0127,0.001
90,Th,0.0,0.0014
92,U,0.0015,0.0005
 
 
SPECTRA:
eV Channel Start,0.1414434164762497,0.45567479729652405,0.6031596660614014
eV per Channel,19.983224868774414,19.983224868774414,19.983224868774414
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.1414434164762497,0,0,0
20.124668285250664,0,0,0
40.10789315402508,0,0,0
60.09111802279949,0,0,0
80.0743428915739,0,0,0
100.05756776034832,0,0,0
120.04079262912273,0,0,0
140.02401749789715,0,0,0
160.00724236667156,0,0,0
179.99046723544598,0,0,0
199.9736921042204,0,0,0
219.9569169729948,0,0,0
239.94014184176922,0,0,0
259.92336671054363,0,0,0
279.90659157931805,0,1,0
299.88981644809246,3,6,4
319.8730413168669,64,72,45
339.8562661856413,388,655,272
359.8394910544157,1608,2412,962
379.8227159231901,3032,4563,1811
399.80594079196453,2975,4597,1701
419.78916566073895,1589,2270,923
439.77239052951336,386,594,251
459.7556153982878,67,102,48
479.7388402670622,7,11,10
499.7220651358366,0,2,4
519.705290004611,1,1,2
539.6885148733854,2,0,1
559.6717397421598,1,0,1
579.6549646109343,128,171,61
599.6381894797087,123,165,52
619.6214143484831,115,137,79
639.6046392172575,124,169,74
659.5878640860319,118,176,52
679.5710889548063,126,146,62
699.5543138235807,141,181,58
719.5375386923552,117,173,48
739.5207635611296,148,185,44
759.503988429904,120,149,46
779.4872132986784,130,170,36
799.4704381674528,115,160,37
819.4536630362272,126,169,40
839.4368879050016,144,149,44
859.420112773776,112,154,46
879.4033376425505,116,191,68
899.3865625113249,130,165,58
919.3697873800993,125,158,69
939.3530122488737,133,165,73
959.3362371176481,125,159,63
979.3194619864225,126,171,60
999.302686855197,126,163,47
1019.2859117239714,129,153,59
1039.2691365927458,118,172,58
1059.2523614615202,135,160,43
1079.2355863302946,151,151,56
1099.218811199069,127,167,46
1119.2020360678434,109,142,48
1139.1852609366179,103,146,54
1159.1684858053923,107,145,47
1179.1517106741667,119,137,65
1199.134935542941,110,123,67
