Instrument,800C10455
Date,2023/05/05
Time,16:19:51
Assay #,0001
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),30s
Assay Duration (total actual),42.79s
Temperature (Detector),-27.0 C
Temperature (Ambient),35.22 C
Phase Count,3
Phases,"Phase 1(10s): 30.0kV, 11.25uA (Ti:25um/Al:300um)","Phase 2(10s): 50.0kV, 14.5uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(10s): 15.0kV, 10.0uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.1415,0.3012
13,Al2O3,0.614,0.0992
14,SiO2,0.5275,0.0514
15,P,0.0349,0.0104
16,S,0.0,0.0309
17,Cl,0.0,0.004
19,K2O,0.0989,0.0065
20,Ca,0.0,0.008
22,Ti,0.0011,0.0089
23,V,0.0499,0.01
24,Cr,19.2957,0.0696
25,Mn,0.2813,0.0357
26,Fe,33.0552,0.0625
27,Co,0.3458,0.0073
28,Ni,4.7223,0.0437
29,Cu,0.5969,0.0051
30,Zn,0.0157,0.0009
31,Ga,0.0013,0.0012
33,As,0.0572,0.0097
34,Se,0.0,0.001
37,Rb,0.0009,0.0008
38,Sr,0.0004,0.0006
39,Y,0.0004,0.0005
40,Zr,0.0,0.0003
41,Nb,0.0043,0.0008
42,Mo,2.156,0.0104
45,Rh,0.0,0.0005
47,Ag,0.0,0.0012
48,Cd,0.0004,0.0002
50,Sn,0.0,0.0024
51,Sb,0.001,0.0026
56,Ba,0.0034,0.0034
57,La,0.0094,0.0116
58,Ce,0.0,0.0137
72,Hf,0.0,0.0029
73,Ta,0.0,0.006
74,W,0.2202,0.0045
79,Au,0.0,0.0005
80,Hg,0.0,0.0011
81,Tl,0.0011,0.0033
82,Pb,0.0,0.0049
83,Bi,0.008,0.0023
90,Th,0.0,0.0038
92,U,0.0018,0.0011
 
 
SPECTRA:
eV Channel Start,0.10208772867918015,0.23780223727226257,0.013438800349831581
eV per Channel,20.02122688293457,20.02122688293457,20.02122688293457
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.10208772867918015,0,0,0
20.12331461161375,0,0,0
40.14454149454832,0,0,0
60.16576837748289,0,0,0
80.18699526041746,0,0,0
100.20822214335203,0,0,0
120.2294490262866,0,0,0
140.25067590922117,0,0,0
160.27190279215574,0,0,0
180.2931296750903,0,0,0
200.31435655802488,0,0,0
220.33558344095945,0,0,0
240.35681032389402,0,0,0
260.3780372068286,0,0,0
280.39926408976316,0,0,1
300.42049097269773,6,8,15
320.4417178556323,79,82,106
340.4629447385669,386,411,386
360.48417162150145,1169,1279,1121
380.505398504436,1960,2130,1741
