Instrument,800N11403
Date,2023/05/08
Time,10:15:07
Assay #,0003
Application,Li Index
Method,Li Index
Assay Duration (set),90s
Assay Duration (total actual),100.96s
Temperature (Detector),-27.0 C
Temperature (Ambient),33.83 C
Phase Count,3
Phases,"Phase 1(30s): 15.0kV, 39.6uA (No Filter)","Phase 2(30s): 50.0kV, 30.95uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(30s): 30.0kV, 43.55uA (Ti:25um/Al:300um)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,Mg,0.2327,0.0449
13,Al,4.3617,0.0303
14,Si,32.6778,0.0602
15,P,0.1172,0.0045
16,S,0.0524,0.0019
19,K,1.3369,0.0038
20,Ca,0.7546,0.0027
22,Ti,0.3168,0.0042
24,Cr,0.0063,0.0007
25,Mn,0.0375,0.0009
26,Fe,2.8018,0.0044
28,Ni,0.0,0.0002
29,Cu,0.0085,0.0001
30,Zn,0.0146,0.0006
31,Ga,0.0023,0.0005
37,Rb,0.1297,0.0005
38,Sr,0.0203,0.0002
40,Zr,0.0125,0.0003
41,Nb,0.1592,0.0005
50,Sn,0.0715,0.0005
55,Cs,0.0261,0.0014
56,Ba,0.1012,0.0027
73,Ta,0.0004,0.0003
74,W,0.0002,0.0007
81,Tl,0.0009,0.0002
82,Pb,0.0093,0.0004
100,Li_IDX,0.5523,0.0
 
 
SPECTRA:
eV Channel Start,-0.05454263091087341,0.09529553353786469,0.0605597086250782
eV per Channel,20.055511474609375,20.055511474609375,20.055511474609375
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
-0.05454263091087341,0,0,0
20.0009688436985,0,0,0
40.05648031830788,0,0,0
60.11199179291725,0,0,0
80.16750326752663,0,0,0
100.223014742136,0,0,0
120.27852621674538,0,0,0
140.33403769135475,0,0,0
160.38954916596413,0,0,0
180.4450606405735,0,0,0
200.50057211518288,0,0,0
220.55608358979225,0,0,0
240.61159506440163,0,0,0
260.667106539011,0,0,0
280.7226180136204,0,0,0
300.77812948822975,1,2,3
320.8336409628391,48,63,64
340.8891524374485,578,684,661
360.9446639120579,3085,3494,3203
381.00017538666725,6778,7820,7387
401.0556868612766,6900,7735,7329
421.111198335886,3006,3391,3166
441.1667098104954,646,740,674
461.22222128510475,74,69,59
481.2777327597141,7,0,7
501.3332442343235,0,2,2
521.3887557089329,0,3,1
541.4442671835423,0,2,3
561.4997786581516,3,2,1
581.555290132761,69,549,364
601.6108016073704,90,543,364
621.6663130819798,78,579,347
641.7218245565891,104,562,385
661.7773360311985,57,607,329
681.8328475058079,75,551,365
701.8883589804173,70,587,353
721.9438704550266,61,562,391
741.999381929636,75,547,360
762.0548934042454,70,527,387
782.1104048788548,68,535,357
802.1659163534641,75,558,342
822.2214278280735,96,560,333
842.2769393026829,83,555,350
862.3324507772923,75,519,310
882.3879622519016,117,510,333
902.443473726511,183,541,336
922.4989852011204,259,507,326
942.5544966757298,298,470,332
962.6100081503391,260,526,318
982.6655196249485,218,459,350
1002.7210310995579,126,516,330
1022.7765425741673,122,509,341
1042.8320540487766,115,498,320
1062.887565523386,168,510,337
1082.9430769979954,203,500,294
1102.9985884726048,175,480,294
1123.0540999472141,145,487,318
1143.1096114218235,154,495,286
1163.1651228964329,147,423,282
1183.2206343710423,200,487,292
1203.2761458456516,202,451,263
1223.331657320261,263,463,266
1243.3871687948704,261,481,274
1263.4426802694798,174,429,281
1283.4981917440891,158,437,293
1303.5537032186985,146,426,263
1323.6092146933079,130,463,272
1343.6647261679173,133,439,279
1363.7202376425266,178,417,278
1383.775749117136,276,437,234
1403.8312605917454,643,437,248
1423.8867720663548,1749,451,257
1443.9422835409641,3730,444,292
1463.9977950155735,5908,408,317
1484.0533064901829,6469,444,314
1504.1088179647923,5367,447,300
1524.1643294394016,3580,438,268
1544.219840914011,2030,425,257
1564.2753523886204,1342,425,216
1584.3308638632298,917,421,228
1604.3863753378391,842,432,238
1624.4418868124485,1470,431,208
1644.4973982870579,4893,417,230
1664.5529097616673,16140,447,368
1684.6084212362766,41195,505,587
1704.663932710886,77656,515,896
1724.7194441854954,107184,554,1220
1744.7749556601048,107461,570,1164
1764.8304671347141,79377,522,936
1784.8859786093235,44227,490,572
1804.9414900839329,20827,422,386
1824.9970015585423,9984,438,271
1845.0525130331516,5669,448,246
1865.108024507761,3406,443,241
1885.1635359823704,1789,445,186
1905.2190474569798,976,432,205
1925.2745589315891,651,401,189
1945.3300704061985,749,427,186
1965.3855818808079,790,475,174
1985.4410933554173,955,442,199
2005.4966048300266,1049,437,166
2025.552116304636,978,392,172
2045.6076277792454,729,415,170
2065.6631392538548,500,414,157
2085.718650728464,445,409,149
2105.7741622030735,466,424,155
2125.829673677683,691,386,158
2145.8851851522923,785,406,176
2165.9406966269016,774,390,162
2185.996208101511,808,388,178
2206.0517195761204,698,407,136
2226.1072310507298,734,399,149
2246.162742525339,800,377,154
2266.2182539999485,860,395,164
2286.273765474558,872,415,150
2306.3292769491673,1014,435,157
2326.3847884237766,1001,425,111
2346.440299898386,913,423,131
2366.4958113729954,906,421,120
2386.5513228476048,898,354,122
2406.606834322214,815,390,128
2426.6623457968235,712,387,112
2446.717857271433,642,354,122
2466.7733687460423,632,375,95
2486.8288802206516,647,382,112
2506.884391695261,686,385,98
2526.9399031698704,740,372,103
2546.9954146444798,772,380,106
2567.050926119089,971,342,98
2587.1064375936985,1404,386,112
2607.161949068308,2454,396,126
2627.2174605429173,4444,386,130
2647.2729720175266,7416,387,111
2667.328483492136,10638,365,119
