Instrument,800N11403
Date,2023/05/08
Time,10:11:40
Assay #,0001
Application,Li Index
Method,Li Index
Assay Duration (set),90s
Assay Duration (total actual),100.61s
Temperature (Detector),-27.0 C
Temperature (Ambient),30.44 C
Phase Count,3
Phases,"Phase 1(30s): 15.0kV, 39.6uA (No Filter)","Phase 2(30s): 50.0kV, 30.95uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(30s): 30.0kV, 43.55uA (Ti:25um/Al:300um)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,Mg,0.2803,0.0456
13,Al,4.3661,0.0303
14,Si,32.4514,0.0598
15,P,0.1201,0.0044
16,S,0.0555,0.0019
19,K,1.3364,0.0038
20,Ca,0.7534,0.0027
22,Ti,0.3166,0.0042
24,Cr,0.0067,0.0007
25,Mn,0.0406,0.0009
26,Fe,2.7987,0.0044
28,Ni,0.0,0.0002
29,Cu,0.0082,0.0001
30,Zn,0.0144,0.0006
31,Ga,0.002,0.0005
37,Rb,0.1303,0.0005
38,Sr,0.0196,0.0002
40,Zr,0.0125,0.0003
41,Nb,0.1616,0.0005
50,Sn,0.0733,0.0005
55,Cs,0.0268,0.0014
56,Ba,0.1048,0.0028
73,Ta,0.0011,0.0003
74,W,0.0,0.0007
81,Tl,0.0012,0.0002
82,Pb,0.0107,0.0005
100,Li_IDX,0.5599,0.0
 
 
SPECTRA:
eV Channel Start,-0.009616509079933167,0.034488219767808914,0.2536245584487915
eV per Channel,20.055511474609375,20.055511474609375,20.055511474609375
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
-0.009616509079933167,0,0,0
20.045894965529442,0,0,0
40.10140644013882,0,0,0
60.15691791474819,0,0,0
80.21242938935757,0,0,0
100.26794086396694,0,0,0
120.32345233857632,0,0,0
140.3789638131857,0,0,0
160.43447528779507,0,0,0
180.48998676240444,0,0,0
200.54549823701382,0,0,0
220.6010097116232,0,0,0
240.65652118623257,0,0,0
260.71203266084194,0,0,0
280.7675441354513,0,0,0
300.8230556100607,1,1,4
320.87856708467007,54,51,48
340.93407855927944,587,679,637
360.9895900338888,3184,3401,3322
381.0451015084982,6734,7846,7373
401.10061298310757,6850,7740,7063
421.15612445771694,3095,3376,3226
441.2116359323263,639,711,658
461.2671474069357,73,56,80
481.32265888154507,6,13,10
501.37817035615444,3,3,4
521.4336818307638,0,2,3
541.4891933053732,1,0,1
561.5447047799826,1,2,2
581.6002162545919,86,569,335
601.6557277292013,77,595,370
621.7112392038107,78,571,359
641.7667506784201,70,631,356
661.8222621530294,73,583,392
681.8777736276388,66,552,389
701.9332851022482,62,607,391
721.9887965768576,64,536,359
742.0443080514669,75,517,357
762.0998195260763,79,560,359
782.1553310006857,67,525,338
802.2108424752951,65,552,339
822.2663539499044,92,596,351
842.3218654245138,87,532,323
862.3773768991232,98,542,347
882.4328883737326,118,477,332
902.4883998483419,189,556,341
922.5439113229513,251,498,342
942.5994227975607,287,523,310
962.6549342721701,275,500,336
982.7104457467794,189,526,342
1002.7659572213888,126,479,328
1022.8214686959982,118,520,336
1042.8769801706076,152,483,315
1062.932491645217,181,502,329
1082.9880031198263,186,506,306
1103.0435145944357,174,479,285
1123.099026069045,161,526,319
1143.1545375436544,138,459,280
1163.2100490182638,135,471,307
1183.2655604928732,175,464,277
1203.3210719674826,240,485,275
1223.376583442092,261,489,317
1243.4320949167013,251,444,292
1263.4876063913107,202,467,290
1283.54311786592,177,438,293
1303.5986293405294,138,472,272
1323.6541408151388,115,440,280
1343.7096522897482,142,467,255
1363.7651637643576,186,485,254
1383.820675238967,308,470,252
1403.8761867135763,655,426,281
1423.9316981881857,1729,423,249
1443.987209662795,3726,449,276
1464.0427211374044,5825,483,305
1484.0982326120138,6581,485,332
1504.1537440866232,5445,458,276
1524.2092555612326,3450,439,308
1544.264767035842,1996,454,252
1564.3202785104513,1300,457,267
1584.3757899850607,960,443,226
1604.43130145967,879,433,244
1624.4868129342794,1530,409,210
1644.5423244088888,5019,425,263
1664.5978358834982,16330,441,369
1684.6533473581076,41359,472,594
1704.708858832717,77426,545,922
1724.7643703073263,106353,535,1204
1744.8198817819357,106093,546,1250
1764.875393256545,78038,525,962
1784.9309047311544,43886,450,589
1804.9864162057638,20240,418,370
1825.0419276803732,9974,457,273
1845.0974391549826,5606,424,253
1865.152950629592,3331,464,243
1885.2084621042013,1706,453,208
1905.2639735788107,982,422,175
1925.31948505342,690,472,204
1945.3749965280294,691,419,187
1965.4305080026388,772,428,184
1985.4860194772482,976,411,171
2005.5415309518576,1046,452,156
2025.597042426467,955,420,165
2045.6525539010763,744,415,161
2065.7080653756857,513,399,192
2085.763576850295,402,380,159
2105.8190883249044,465,398,158
2125.874599799514,621,434,161
2145.930111274123,755,448,167
2165.9856227487326,837,456,172
2186.041134223342,792,411,178
2206.0966456979513,684,386,140
2226.1521571725607,663,423,135
2246.20766864717,799,411,141
2266.2631801217794,919,382,141
2286.318691596389,956,406,143
2306.374203070998,934,420,125
2326.4297145456076,945,410,142
2346.485226020217,933,373,131
2366.5407374948263,901,383,137
2386.5962489694357,894,412,95
2406.651760444045,819,399,95
2426.7072719186544,738,345,116
2446.762783393264,650,346,121
2466.818294867873,626,370,111
2486.8738063424826,655,385,108
2506.929317817092,683,351,112
2526.9848292917013,671,401,129
2547.0403407663107,793,389,95
2567.09585224092,942,343,116
2587.1513637155294,1418,388,116
2607.206875190139,2379,372,122
2627.262386664748,4415,385,127
2647.3178981393576,7379,379,106
2667.373409613967,10975,399,92
2687.4289210885763,13041,372,110
2707.4844325631857,12735,372,108
2727.539944037795,10361,335,104
2747.5954555124044,7310,376,104
2767.650966987014,5377,364,110
2787.706478461623,4988,375,96
2807.7619899362326,5889,345,87
2827.817501410842,6704,377,93
2847.8730128854513,6470,357,85
2867.9285243600607,6173,345,133
2887.98403583467,5811,348,144
