Instrument,800N11403
Date,2023/05/08
Time,10:18:34
Assay #,0005
Application,Li Index
Method,Li Index
Assay Duration (set),90s
Assay Duration (total actual),100.07s
Temperature (Detector),-27.0 C
Temperature (Ambient),35.94 C
Phase Count,3
Phases,"Phase 1(30s): 15.0kV, 39.6uA (No Filter)","Phase 2(30s): 50.0kV, 30.95uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(30s): 30.0kV, 43.55uA (Ti:25um/Al:300um)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,Mg,0.2605,0.0459
13,Al,4.404,0.0305
14,Si,32.7753,0.0603
15,P,0.1184,0.0045
16,S,0.0535,0.0019
19,K,1.3418,0.0038
20,Ca,0.7577,0.0027
22,Ti,0.3249,0.0042
24,Cr,0.0075,0.0007
25,Mn,0.0391,0.0009
26,Fe,2.7986,0.0044
28,Ni,0.0,0.0001
29,Cu,0.0085,0.0001
30,Zn,0.0141,0.0006
31,Ga,0.002,0.0004
37,Rb,0.1301,0.0005
38,Sr,0.0191,0.0002
40,Zr,0.0127,0.0003
41,Nb,0.1579,0.0005
50,Sn,0.0731,0.0005
55,Cs,0.03,0.0014
56,Ba,0.1002,0.0027
73,Ta,0.0011,0.0003
74,W,0.0,0.0007
81,Tl,0.0012,0.0002
82,Pb,0.0098,0.0004
100,Li_IDX,0.5485,0.0
 
 
SPECTRA:
eV Channel Start,0.13001585006713867,-0.09267909824848175,0.03838740661740303
eV per Channel,20.055511474609375,20.055511474609375,20.055511474609375
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.13001585006713867,0,0,0
20.185527324676514,0,0,0
40.24103879928589,0,0,0
60.296550273895264,0,0,0
80.35206174850464,0,0,0
100.40757322311401,0,0,0
120.46308469772339,0,0,0
140.51859617233276,0,0,0
160.57410764694214,0,0,0
180.6296191215515,0,0,0
200.6851305961609,0,0,0
220.74064207077026,0,0,0
240.79615354537964,0,0,0
260.851665019989,0,0,0
280.9071764945984,0,0,0
300.96268796920776,2,0,2
321.01819944381714,46,47,53
341.0737109184265,590,653,639
361.1292223930359,3086,3454,3248
381.18473386764526,6932,7672,7238
401.24024534225464,6765,7929,7357
421.295756816864,3036,3385,3119
441.3512682914734,608,701,697
461.40677976608276,69,76,58
481.46229124069214,3,14,13
501.5178027153015,2,2,3
521.5733141899109,0,0,0
541.6288256645203,0,1,0
561.6843371391296,0,0,0
581.739848613739,74,566,375
601.7953600883484,80,554,365
621.8508715629578,82,590,363
641.9063830375671,69,579,380
661.9618945121765,73,578,352
682.0174059867859,90,551,403
702.0729174613953,89,523,368
722.1284289360046,54,545,375
742.183940410614,78,525,358
762.2394518852234,60,542,370
782.2949633598328,65,561,353
802.3504748344421,60,541,361
822.4059863090515,68,529,373
842.4614977836609,99,578,351
862.5170092582703,90,531,351
882.5725207328796,132,486,348
902.628032207489,167,487,329
922.6835436820984,284,505,337
942.7390551567078,320,527,321
962.7945666313171,277,494,351
982.8500781059265,196,553,319
1002.9055895805359,132,460,336
1022.9611010551453,112,495,328
1043.0166125297546,144,499,354
1063.072124004364,169,470,315
1083.1276354789734,181,505,313
1103.1831469535828,178,475,292
1123.2386584281921,142,467,307
1143.2941699028015,125,463,316
1163.349681377411,161,500,283
1183.4051928520203,186,483,303
1203.4607043266296,250,503,310
1223.516215801239,236,446,296
1243.5717272758484,275,443,296
1263.6272387504578,206,481,315
1283.6827502250671,174,465,274
1303.7382616996765,147,457,258
1323.793773174286,143,423,288
1343.8492846488953,139,455,262
1363.9047961235046,177,441,240
1383.960307598114,263,408,255
1404.0158190727234,643,481,286
1424.0713305473328,1764,468,245
1444.1268420219421,3676,441,314
1464.1823534965515,5842,441,336
1484.237864971161,6727,455,307
1504.2933764457703,5506,475,335
1524.3488879203796,3595,458,285
1544.404399394989,2000,427,276
1564.4599108695984,1309,447,235
1584.5154223442078,985,397,225
1604.5709338188171,841,385,224
1624.6264452934265,1474,422,214
1644.681956768036,4951,417,246
1664.7374682426453,15976,460,393
1684.7929797172546,41273,432,569
1704.848491191864,77863,488,913
1724.9040026664734,107966,526,1133
1744.9595141410828,108370,543,1226
1765.0150256156921,79749,535,959
1785.0705370903015,44357,476,629
1805.126048564911,20889,426,376
1825.1815600395203,10115,450,295
1845.2370715141296,5683,409,240
1865.292582988739,3381,411,206
1885.3480944633484,1803,422,217
1905.4036059379578,939,452,192
1925.4591174125671,746,461,203
1945.5146288871765,716,434,176
1965.570140361786,771,449,215
1985.6256518363953,991,426,187
2005.6811633110046,1055,394,182
2025.736674785614,942,432,157
2045.7921862602234,789,402,136
2065.8476977348328,506,417,166
2085.903209209442,397,377,152
2105.9587206840515,460,428,159
2126.014232158661,661,428,149
2146.0697436332703,771,429,157
2166.1252551078796,861,377,171
2186.180766582489,797,368,176
2206.2362780570984,730,437,165
2226.2917895317078,693,392,171
2246.347301006317,787,393,176
2266.4028124809265,860,415,122
2286.458323955536,953,400,156
2306.5138354301453,1002,402,130
