Instrument,800N8731
Date,2023/05/09
Time,14:52:20
Assay #,0005
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),74.07s
Temperature (Detector),-27.0 C
Temperature (Ambient),38.33 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 10.8uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 15.65uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 8.2uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.4805,0.3013
13,Al2O3,20.1305,0.2187
14,SiO2,45.7417,0.2296
15,P,0.0048,0.0065
16,S,0.0,0.0054
17,Cl,0.0,0.0043
19,K2O,0.339,0.0055
20,Ca,0.1366,0.0037
22,Ti,1.3891,0.0054
23,V,0.0582,0.007
24,Cr,0.0665,0.0045
25,Mn,0.0294,0.0019
26,Fe,15.5662,0.0244
27,Co,0.0414,0.0044
28,Ni,0.0276,0.0012
29,Cu,0.0358,0.001
30,Zn,0.0024,0.0004
31,Ga,0.0027,0.0004
33,As,0.0011,0.0004
34,Se,0.0004,0.0002
37,Rb,0.0037,0.0003
38,Sr,0.003,0.0003
39,Y,0.0017,0.0002
40,Zr,0.012,0.0002
41,Nb,0.0016,0.0002
42,Mo,0.0083,0.0009
46,Pd,0.0,0.0005
48,Cd,0.0002,0.0004
49,In,0.0018,0.0001
50,Sn,0.0,0.0015
51,Sb,0.0008,0.0015
52,Te,0.0002,0.0
56,Ba,0.0245,0.0036
57,La,0.007,0.006
58,Ce,0.0133,0.0069
72,Hf,0.0002,0.0001
73,Ta,0.0,0.0033
74,W,0.0,0.0013
80,Hg,0.0003,0.0007
81,Tl,0.0,0.0006
82,Pb,0.0016,0.0006
83,Bi,0.0018,0.0007
90,Th,0.0005,0.0
92,U,0.0008,0.0002
 
 
SPECTRA:
eV Channel Start,-0.1222035214304924,-0.08220932632684708,-0.12020114064216614
eV per Channel,19.964866638183594,19.964866638183594,19.964866638183594
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
-0.1222035214304924,0,0,0
19.8426631167531,0,0,0
39.807529754936695,0,0,0
59.77239639312029,0,0,0
79.73726303130388,0,0,0
99.70212966948748,0,0,0
119.66699630767107,0,0,0
139.63186294585466,0,0,0
159.59672958403826,0,0,0
179.56159622222185,0,0,0
199.52646286040545,0,0,0
219.49132949858904,0,0,0
239.45619613677263,0,0,0
259.4210627749562,0,0,0
279.3859294131398,1,0,0
299.3507960513234,8,15,16
319.315662689507,117,134,116
339.2805293276906,778,774,748
359.2453959658742,2513,2638,2465
379.2102626040578,4812,4834,4718
399.1751292422414,4707,4931,4643
419.139995880425,2607,2619,2578
439.10486251860857,772,796,714
459.06972915679216,142,132,131
479.03459579497576,12,16,15
498.99946243315935,2,0,0
518.964329071343,1,0,2
538.9291957095265,2,0,2
558.8940623477101,0,0,0
578.8589289858937,50,132,20
598.8237956240773,54,136,24
618.7886622622609,53,128,14
638.7535289004445,54,159,16
658.7183955386281,47,147,12
678.6832621768117,59,133,17
698.6481288149953,40,149,19
718.6129954531789,44,145,11
738.5778620913625,53,147,13
758.5427287295461,52,112,14
778.5075953677297,46,124,19
798.4724620059133,45,128,15
818.4373286440969,52,118,28
838.4021952822804,47,139,17
858.367061920464,43,109,20
878.3319285586476,44,134,31
898.2967951968312,58,129,41
918.2616618350148,47,139,44
938.2265284731984,46,152,69
958.191395111382,36,130,65
978.1562617495656,35,132,45
998.1211283877492,38,125,36
1018.0859950259328,35,133,28
1038.0508616641164,39,119,32
1058.0157283023,26,125,40
1077.9805949404836,41,126,38
1097.9454615786672,31,110,39
1117.9103282168508,44,130,34
1137.8751948550344,43,129,38
1157.840061493218,41,123,30
1177.8049281314015,36,116,37
1197.7697947695851,28,148,37
1217.7346614077687,32,127,53
1237.6995280459523,43,121,51
1257.664394684136,32,139,44
1277.6292613223195,42,131,28
1297.594127960503,48,106,36
1317.5589945986867,38,118,33
1337.5238612368703,31,103,29
1357.4887278750539,36,126,28
1377.4535945132375,30,116,61
1397.418461151421,30,123,198
1417.3833277896047,41,110,530
1437.3481944277883,46,124,1121
1457.3130610659719,55,125,1797
1477.2779277041554,57,109,2240
1497.242794342339,45,114,2016
1517.2076609805226,58,113,1431
1537.1725276187062,46,131,741
1557.1373942568898,41,114,334
1577.1022608950734,32,118,193
1597.067127533257,35,98,145
1617.0319941714406,26,106,139
1636.9968608096242,32,120,473
1656.9617274478078,35,98,1398
1676.9265940859914,66,134,3574
1696.891460724175,83,123,6991
1716.8563273623586,129,130,10393
1736.8211940005422,116,135,11583
1756.7860606387258,102,142,9721
1776.7509272769094,87,115,6436
1796.715793915093,75,116,3397
1816.6806605532765,46,111,1689
1836.6455271914601,38,114,873
1856.6103938296437,49,126,458
1876.5752604678273,29,145,286
1896.540127106011,28,122,163
1916.5049937441945,25,122,105
1936.469860382378,34,122,85
1956.4347270205617,38,124,61
1976.3995936587453,27,131,79
1996.3644602969289,30,110,98
2016.3293269351125,25,102,70
2036.294193573296,37,110,67
2056.2590602114797,39,116,68
2076.2239268496633,35,107,71
2096.188793487847,28,115,52
2116.1536601260304,15,104,73
2136.118526764214,34,117,63
2156.0833934023976,25,106,75
2176.048260040581,27,104,67
2196.013126678765,28,107,59
2215.9779933169484,19,102,88
2235.942859955132,18,106,102
2255.9077265933156,21,111,119
2275.872593231499,31,121,158
2295.837459869683,27,100,186
2315.8023265078664,22,104,206
2335.76719314605,16,98,198
2355.7320597842336,19,105,204
2375.696926422417,20,97,167
2395.6617930606008,27,102,165
2415.6266596987844,20,96,151
2435.591526336968,26,114,133
2455.5563929751515,15,107,128
2475.521259613335,22,100,133
2495.4861262515187,27,104,129
2515.4509928897023,21,110,151
2535.415859527886,12,124,156
2555.3807261660695,14,89,193
2575.345592804253,23,88,328
2595.3104594424367,14,104,484
2615.2753260806203,18,84,749
2635.240192718804,20,102,1391
2655.2050593569875,29,121,1967
2675.169925995171,27,108,2523
2695.1347926333547,17,94,2877
2715.0996592715383,22,94,2670
2735.064525909722,26,94,2172
2755.0293925479054,19,74,1681
2774.994259186089,28,96,1276
2794.9591258242726,17,102,1388
2814.923992462456,17,78,1659
2834.88885910064,22,91,1747
2854.8537257388234,20,106,1591
2874.818592377007,16,100,1530
2894.7834590151906,32,111,1447
2914.748325653374,43,118,1500
2934.713192291558,43,109,1630
2954.6780589297414,47,106,1632
2974.642925567925,46,78,1503
2994.6077922061086,33,101,1228
3014.572658844292,29,85,893
3034.5375254824758,17,80,622
3054.5023921206594,17,92,472
3074.467258758843,13,77,304
3094.4321253970265,9,82,308
3114.39699203521,19,83,288
3134.3618586733937,26,76,311
3154.3267253115773,17,84,329
3174.291591949761,29,95,369
3194.2564585879445,37,86,369
3214.221325226128,54,92,408
3234.1861918643117,67,130,472
3254.1510585024953,99,175,711
3274.115925140679,128,152,922
3294.0807917788625,129,192,1152
