Instrument,800N8731
Date,2023/05/09
Time,14:37:15
Assay #,0002
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),73.28s
Temperature (Detector),-27.0 C
Temperature (Ambient),32.94 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 10.8uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 15.65uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 8.2uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.4621,0.3037
13,Al2O3,19.6522,0.2163
14,SiO2,45.3301,0.2283
15,P,0.0087,0.0063
16,S,0.0,0.0054
17,Cl,0.0,0.0042
19,K2O,0.3376,0.0055
20,Ca,0.1358,0.0037
22,Ti,1.4045,0.0054
23,V,0.055,0.007
24,Cr,0.0637,0.0044
25,Mn,0.0304,0.002
26,Fe,15.6437,0.0245
27,Co,0.0433,0.0044
28,Ni,0.0286,0.0013
29,Cu,0.0335,0.001
30,Zn,0.0026,0.0004
31,Ga,0.0018,0.0004
33,As,0.0,0.0003
34,Se,0.0007,0.0002
37,Rb,0.0032,0.0003
38,Sr,0.0029,0.0003
39,Y,0.0017,0.0002
40,Zr,0.0129,0.0002
41,Nb,0.002,0.0003
42,Mo,0.0088,0.0009
46,Pd,0.0,0.0005
47,Ag,0.0,0.0007
48,Cd,0.0,0.0004
49,In,0.0018,0.0001
50,Sn,0.0,0.0015
51,Sb,0.0016,0.0015
52,Te,0.0002,0.0
56,Ba,0.0222,0.0036
57,La,0.0059,0.006
58,Ce,0.0069,0.007
72,Hf,0.0003,0.0001
73,Ta,0.0006,0.0032
74,W,0.0,0.0013
78,Pt,0.001,0.0009
80,Hg,0.0003,0.0006
81,Tl,0.0,0.0006
82,Pb,0.0028,0.0006
83,Bi,0.002,0.0007
90,Th,0.0004,0.0
92,U,0.0008,0.0003
 
 
SPECTRA:
eV Channel Start,-0.08491002768278122,0.35965871810913086,0.27907052636146545
eV per Channel,19.964866638183594,19.964866638183594,19.964866638183594
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
-0.08491002768278122,0,0,0
19.879956610500813,0,0,0
39.844823248684406,0,0,0
59.809689886868,0,0,0
79.7745565250516,0,0,0
99.73942316323519,0,0,0
119.70428980141878,0,0,0
139.66915643960238,0,0,0
159.63402307778597,0,0,0
179.59888971596956,0,0,0
199.56375635415316,0,0,0
219.52862299233675,0,0,0
239.49348963052034,0,0,0
259.45835626870394,1,0,0
279.42322290688753,1,0,2
299.3880895450711,6,11,10
319.3529561832547,116,108,125
339.3178228214383,722,787,756
359.2826894596219,2594,2760,2545
379.2475560978055,4747,4868,4714
399.2124227359891,4757,4872,4625
419.1772893741727,2576,2596,2438
439.1421560123563,770,787,772
459.1070226505399,126,125,121
479.07188928872347,14,7,20
499.03675592690706,3,1,0
519.0016225650907,0,2,2
538.9664892032743,0,2,0
558.9313558414578,0,0,0
578.8962224796414,50,131,22
598.861089117825,38,151,13
618.8259557560086,50,158,13
638.7908223941922,42,145,16
658.7556890323758,45,135,15
678.7205556705594,53,140,16
698.685422308743,51,157,13
718.6502889469266,49,141,13
738.6151555851102,40,136,15
758.5800222232938,44,128,13
778.5448888614774,44,147,16
798.509755499661,43,129,13
818.4746221378446,39,156,14
838.4394887760282,36,143,15
858.4043554142118,49,143,14
878.3692220523953,41,133,34
898.3340886905789,32,143,30
918.2989553287625,58,124,63
938.2638219669461,39,123,57
958.2286886051297,55,130,63
978.1935552433133,37,150,48
998.1584218814969,34,108,38
1018.1232885196805,44,124,28
1038.088155157864,39,110,26
1058.0530217960477,42,132,36
1078.0178884342313,48,126,40
1097.9827550724149,32,127,43
1117.9476217105985,23,117,38
1137.912488348782,45,125,36
1157.8773549869657,32,111,31
1177.8422216251493,41,115,40
1197.8070882633328,34,102,43
1217.7719549015164,38,126,53
1237.7368215397,33,141,45
1257.7016881778836,47,115,38
1277.6665548160672,36,111,41
1297.6314214542508,44,121,35
1317.5962880924344,42,109,22
1337.561154730618,40,113,28
1357.5260213688016,31,135,34
1377.4908880069852,41,103,77
1397.4557546451688,36,113,206
1417.4206212833524,39,114,534
1437.385487921536,64,129,1144
1457.3503545597196,61,120,1808
1477.3152211979032,70,108,2172
1497.2800878360868,54,115,1846
1517.2449544742703,55,132,1379
1537.209821112454,44,116,767
1557.1746877506375,30,103,358
1577.1395543888211,33,97,201
1597.1044210270047,32,118,138
1617.0692876651883,20,138,192
1637.034154303372,46,91,437
1656.9990209415555,47,92,1412
1676.963887579739,63,109,3574
1696.9287542179227,99,120,6971
1716.8936208561063,102,131,10061
1736.8584874942899,135,125,11470
1756.8233541324735,94,122,9783
1776.788220770657,83,135,6380
1796.7530874088407,64,120,3308
1816.7179540470243,39,115,1670
1836.6828206852078,36,101,832
1856.6476873233914,25,123,509
1876.612553961575,36,125,286
1896.5774205997586,32,119,143
1916.5422872379422,30,104,88
1936.5071538761258,31,108,79
1956.4720205143094,38,111,57
1976.436887152493,25,113,65
1996.4017537906766,34,103,86
2016.3666204288602,24,128,84
2036.3314870670438,20,111,80
2056.2963537052274,34,121,62
2076.261220343411,29,102,66
2096.2260869815946,30,121,54
2116.190953619778,29,109,65
2136.1558202579618,25,100,54
2156.1206868961453,28,108,60
2176.085553534329,21,104,69
2196.0504201725125,23,110,79
2216.015286810696,26,106,79
2235.9801534488797,21,129,97
2255.9450200870633,27,86,138
2275.909886725247,19,122,165
2295.8747533634305,29,106,182
2315.839620001614,17,91,215
2335.8044866397977,16,96,195
2355.7693532779813,21,97,182
2375.734219916165,20,104,172
2395.6990865543485,23,107,170
2415.663953192532,22,85,151
2435.6288198307157,32,104,122
2455.5936864688993,18,103,133
2475.558553107083,18,101,130
2495.5234197452664,18,102,140
2515.48828638345,15,76,134
2535.4531530216336,22,103,179
2555.418019659817,23,91,231
2575.382886298001,25,95,306
2595.3477529361844,14,101,409
2615.312619574368,23,102,801
2635.2774862125516,21,98,1234
2655.242352850735,13,86,2034
2675.207219488919,20,107,2509
2695.1720861271024,16,85,2848
2715.136952765286,30,77,2584
2735.1018194034696,21,109,2047
2755.066686041653,30,95,1518
2775.0315526798368,17,88,1368
2794.9964193180203,16,92,1405
2814.961285956204,19,90,1558
2834.9261525943875,15,77,1718
2854.891019232571,20,97,1602
2874.8558858707547,26,78,1501
2894.8207525089383,28,74,1409
2914.785619147122,35,98,1493
2934.7504857853055,44,75,1587
2954.715352423489,43,100,1657
2974.6802190616727,38,88,1517
2994.6450856998563,46,90,1272
3014.60995233804,20,74,934
3034.5748189762235,23,87,641
3054.539685614407,15,102,397
3074.5045522525907,14,83,305
3094.4694188907743,11,90,291
3114.434285528958,12,78,293
3134.3991521671414,20,81,367
3154.364018805325,17,78,323
3174.3288854435086,21,95,337
3194.293752081692,31,90,375
3214.258618719876,35,126,413
3234.2234853580594,71,134,543
3254.188351996243,97,165,678
3274.1532186344266,114,140,915
3294.11808527261,143,187,1121
3314.082951910794,114,172,1184
3334.0478185489774,104,137,1045
3354.012685187161,74,134,786
3373.9775518253446,45,108,548
3393.942418463528,32,96,349
3413.9072851017118,23,93,284
3433.8721517398953,27,98,236
3453.837018378079,42,119,235
3473.8018850162625,57,113,244
3493.766751654446,65,145,281
3513.7316182926297,77,129,269
3533.6964849308133,46,102,256
3553.661351568997,47,105,340
3573.6262182071805,42,93,337
3593.591084845364,38,120,377
3613.5559514835477,33,87,412
3633.5208181217313,44,85,517
3653.485684759915,40,77,607
3673.4505513980985,55,109,751
3693.415418036282,73,111,687
3713.3802846744657,64,98,642
3733.3451513126493,32,83,557
3753.310017950833,29,88,387
3773.2748845890164,29,68,278
3793.2397512272,16,66,219
3813.2046178653836,16,69,193
3833.169484503567,8,51,184
3853.134351141751,16,53,176
3873.0992177799344,15,50,181
3893.064084418118,20,73,189
3913.0289510563016,15,64,210
3932.993817694485,15,71,235
3952.958684332669,18,70,212
3972.9235509708524,24,68,275
3992.888417609036,25,71,272
4012.8532842472196,24,56,274
4032.818150885403,14,70,292
4052.7830175235868,18,56,265
4072.7478841617703,28,61,255
4092.712750799954,23,58,238
4112.6776174381375,16,57,239
4132.642484076321,13,56,251
4152.607350714505,11,51,254
4172.572217352688,16,61,198
4192.537083990872,12,59,244
4212.5019506290555,17,58,244
4232.466817267239,10,62,279
4252.431683905423,16,55,232
4272.396550543606,12,58,240
4292.36141718179,11,49,267
4312.3262838199735,16,53,302
4332.291150458157,23,56,306
4352.256017096341,27,63,413
4372.220883734524,35,74,595
4392.185750372708,88,76,972
4412.150617010891,206,107,1810
4432.115483649075,368,190,3197
4452.080350287259,552,230,5041
4472.045216925442,904,315,7148
4492.010083563626,1095,349,8727
4511.974950201809,1107,392,9179
4531.939816839993,1025,346,8446
4551.904683478177,791,312,6879
4571.86955011636,602,230,4693
4591.834416754544,470,173,2951
4611.799283392727,349,121,1959
4631.764150030911,284,142,1281
4651.729016669095,254,117,1067
4671.693883307278,208,113,823
4691.658749945462,204,115,734
4711.623616583645,121,75,599
4731.588483221829,108,70,541
4751.5533498600125,46,51,486
4771.518216498196,45,51,417
4791.48308313638,32,58,498
4811.447949774563,51,69,537
4831.412816412747,69,74,690
4851.3776830509305,109,64,942
4871.342549689114,119,89,1237
4891.307416327298,186,103,1486
4911.272282965481,198,104,1875
4931.237149603665,225,119,1977
4951.2020162418485,204,111,1827
4971.166882880032,214,90,1631
4991.131749518216,147,64,1294
5011.096616156399,111,65,967
5031.061482794583,67,49,699
5051.026349432766,44,44,538
5070.99121607095,34,30,432
5090.956082709134,22,39,435
5110.920949347317,18,39,411
5130.885815985501,24,44,405
5150.850682623684,21,45,416
5170.815549261868,32,38,446
5190.780415900052,23,42,425
5210.745282538235,28,38,402
5230.710149176419,39,42,465
5250.675015814602,38,38,500
5270.639882452786,45,39,521
5290.60474909097,63,49,522
5310.569615729153,70,52,619
5330.534482367337,78,68,744
5350.49934900552,104,76,865
5370.464215643704,145,75,1002
5390.4290822818875,146,73,1157
5410.393948920071,154,93,1198
5430.358815558255,149,88,1111
5450.323682196438,155,79,1042
5470.288548834622,104,69,861
5490.2534154728055,64,56,721
5510.218282110989,52,25,590
5530.183148749173,33,47,542
5550.148015387356,24,46,493
5570.11288202554,30,36,431
5590.0777486637235,24,35,431
5610.042615301907,24,33,430
5630.007481940091,27,35,435
5649.972348578274,20,17,390
5669.937215216458,25,29,427
5689.902081854641,19,29,400
5709.866948492825,23,36,427
5729.831815131009,30,28,410
5749.796681769192,25,29,471
5769.761548407376,29,36,427
5789.726415045559,41,26,455
5809.691281683743,29,42,504
5829.656148321927,50,37,578
5849.62101496011,75,33,557
5869.585881598294,73,55,657
5889.550748236477,93,52,751
5909.515614874661,103,51,689
5929.480481512845,107,52,752
5949.445348151028,95,47,667
5969.410214789212,80,51,627
5989.375081427395,78,39,594
6009.339948065579,65,42,544
6029.3048147037625,63,40,527
6049.269681341946,59,40,545
6069.23454798013,82,45,530
6089.199414618313,90,54,587
6109.164281256497,100,44,616
6129.1291478946805,106,43,655
6149.094014532864,144,67,712
6169.058881171048,190,87,809
6189.023747809231,301,107,1076
6208.988614447415,485,193,1552
6228.9534810855985,1045,385,2683
6248.918347723782,2224,723,5304
6268.883214361966,4568,1545,10809
6288.848081000149,9167,2984,20425
6308.812947638333,16438,5255,36082
6328.777814276516,26035,8380,56559
6348.7426809147,37160,12148,80867
6368.707547552884,46992,15141,102708
6388.672414191067,53583,17380,116010
6408.637280829251,53607,17673,117060
6428.602147467434,48421,15820,105988
6448.567014105618,38739,12703,84844
6468.531880743802,27813,9206,60847
6488.496747381985,17714,6035,38797
6508.461614020169,10103,3366,22339
6528.426480658352,5156,1711,11487
6548.391347296536,2517,843,5688
6568.35621393472,1091,360,2740
6588.321080572903,481,199,1490
6608.285947211087,243,113,886
6628.25081384927,176,69,655
6648.215680487454,144,58,546
6668.1805471256375,146,48,527
6688.145413763821,105,60,541
6708.110280402005,122,46,515
6728.075147040188,130,51,503
6748.040013678372,124,55,559
6768.0048803165555,134,48,590
6787.969746954739,143,61,605
6807.934613592923,187,55,715
6827.899480231106,221,78,758
6847.86434686929,240,105,798
6867.8292135074735,336,108,1016
6887.794080145657,500,188,1276
6907.758946783841,766,280,1779
6927.723813422024,1277,427,2785
6947.688680060208,2138,768,4489
6967.653546698391,3263,1144,6843
6987.618413336575,4806,1594,9729
7007.583279974759,6529,2212,13227
7027.548146612942,7820,2710,15549
7047.513013251126,8601,2952,17147
7067.477879889309,8617,2895,17243
7087.442746527493,7619,2602,15275
7107.407613165677,6058,2138,12287
7127.37247980386,4383,1581,9152
7147.337346442044,2980,999,5975
7167.302213080227,1767,612,3567
7187.267079718411,996,342,1992
7207.231946356595,446,177,1131
7227.196812994778,242,107,651
7247.161679632962,105,37,352
7267.126546271145,48,31,245
7287.091412909329,32,13,225
7307.0562795475125,19,16,196
7327.021146185696,22,18,184
7346.98601282388,21,11,218
7366.950879462063,35,22,222
7386.915746100247,58,35,250
7406.8806127384305,75,36,266
7426.845479376614,72,42,315
7446.810346014798,101,34,333
7466.775212652981,118,67,353
7486.740079291165,98,47,377
7506.7049459293485,91,41,331
7526.669812567532,65,47,303
7546.634679205716,72,29,264
7566.599545843899,41,28,240
7586.564412482083,25,15,245
7606.529279120266,21,13,186
7626.49414575845,16,7,209
7646.459012396634,12,8,191
7666.423879034817,6,8,179
7686.388745673001,8,8,201
7706.353612311184,7,9,188
7726.318478949368,4,11,192
7746.283345587552,8,5,198
7766.248212225735,5,12,176
7786.213078863919,7,6,188
7806.177945502102,6,8,192
7826.142812140286,13,15,202
7846.10767877847,9,13,190
7866.072545416653,15,10,218
7886.037412054837,23,6,193
7906.00227869302,29,12,253
7925.967145331204,38,22,243
7945.9320119693875,73,27,277
7965.896878607571,83,45,255
7985.861745245755,110,56,300
8005.826611883938,146,71,337
8025.791478522122,167,73,387
8045.7563451603055,161,68,402
8065.721211798489,157,67,418
8085.686078436673,145,64,380
8105.650945074856,111,60,375
8125.61581171304,89,36,354
8145.5806783512235,72,24,354
8165.545544989407,42,26,344
8185.510411627591,46,16,266
8205.475278265774,26,16,289
8225.440144903958,42,6,242
8245.405011542141,23,16,224
8265.369878180325,29,15,239
8285.334744818509,18,8,232
8305.299611456692,20,10,195
8325.264478094876,23,12,230
8345.22934473306,13,14,221
8365.194211371243,12,19,176
8385.159078009427,10,9,198
8405.12394464761,10,9,186
8425.088811285794,13,11,188
8445.053677923977,13,13,196
8465.018544562161,8,11,187
8484.983411200345,12,13,190
8504.948277838528,13,11,192
8524.913144476712,7,14,207
8544.878011114895,18,14,188
8564.842877753079,19,14,200
8584.807744391263,29,22,185
8604.772611029446,22,15,197
8624.73747766763,31,22,191
8644.702344305813,44,19,199
8664.667210943997,27,21,213
8684.63207758218,27,18,184
8704.596944220364,25,25,182
8724.561810858548,17,8,184
8744.526677496731,18,9,227
8764.491544134915,18,12,199
8784.456410773098,18,15,199
8804.421277411282,17,13,177
8824.386144049466,20,15,210
8844.35101068765,31,13,221
8864.315877325833,29,20,227
8884.280743964016,53,23,262
8904.2456106022,41,22,237
8924.210477240384,37,17,230
8944.175343878567,34,20,223
8964.14021051675,37,11,198
8984.105077154934,17,21,185
9004.069943793118,13,9,210
9024.034810431302,19,11,190
9043.999677069485,12,6,197
9063.964543707669,16,13,199
9083.929410345852,13,5,202
9103.894276984036,10,8,203
9123.85914362222,17,9,217
9143.824010260403,19,9,214
9163.788876898587,12,8,224
9183.75374353677,24,16,217
9203.718610174954,34,15,184
9223.683476813138,25,18,212
9243.648343451321,38,21,229
9263.613210089505,31,15,203
9283.578076727688,26,15,208
9303.542943365872,19,17,198
9323.507810004056,16,19,184
9343.47267664224,20,14,193
9363.437543280423,17,7,189
9383.402409918606,16,11,190
9403.36727655679,8,9,191
9423.332143194973,19,6,210
9443.297009833157,12,4,172
9463.26187647134,15,8,185
9483.226743109524,16,6,189
9503.191609747708,16,10,186
9523.156476385891,19,11,189
9543.121343024075,17,12,185
9563.086209662259,22,14,200
9583.051076300442,21,17,178
9603.015942938626,18,19,187
9622.98080957681,23,14,178
9642.945676214993,21,22,168
9662.910542853177,18,20,191
9682.87540949136,27,31,161
9702.840276129544,24,27,170
9722.805142767727,19,29,183
9742.770009405911,29,29,172
9762.734876044095,32,20,168
9782.699742682278,14,16,166
9802.664609320462,27,25,188
9822.629475958645,19,16,177
9842.594342596829,26,16,166
9862.559209235013,21,5,168
9882.524075873196,25,17,192
9902.48894251138,16,6,166
9922.453809149563,19,4,166
9942.418675787747,24,8,156
9962.38354242593,21,8,185
9982.348409064114,21,8,178
10002.313275702298,22,8,176
10022.278142340481,20,2,164
10042.243008978665,21,3,187
10062.207875616848,24,7,179
10082.172742255032,19,8,203
10102.137608893216,21,3,191
10122.1024755314,16,4,162
10142.067342169583,15,12,164
10162.032208807766,20,9,157
10181.99707544595,33,9,161
10201.961942084134,24,12,147
10221.926808722317,20,9,185
10241.8916753605,25,6,173
10261.856541998684,33,8,164
10281.821408636868,46,19,183
10301.786275275052,37,12,193
10321.751141913235,28,7,157
10341.716008551419,24,8,159
10361.680875189602,26,9,170
10381.645741827786,23,15,147
10401.61060846597,22,5,156
10421.575475104153,27,7,152
10441.540341742337,30,9,184
10461.50520838052,41,12,166
10481.470075018704,38,11,169
10501.434941656888,40,20,167
10521.399808295071,50,18,167
10541.364674933255,49,13,164
10561.329541571438,38,12,171
10581.294408209622,52,12,162
10601.259274847806,55,7,147
10621.22414148599,53,10,153
10641.189008124173,46,11,138
10661.153874762356,44,8,155
10681.11874140054,36,7,145
10701.083608038723,33,8,178
10721.048474676907,29,5,177
10741.01334131509,22,6,185
10760.978207953274,36,7,132
10780.943074591458,33,5,150
10800.907941229641,39,8,176
10820.872807867825,39,4,203
10840.837674506009,38,14,194
10860.802541144192,51,6,183
10880.767407782376,52,7,213
10900.73227442056,46,8,237
10920.697141058743,34,10,242
10940.662007696927,42,9,181
10960.62687433511,42,11,209
10980.591740973294,43,7,205
11000.556607611477,37,5,190
11020.521474249661,40,11,174
11040.486340887845,30,3,168
11060.451207526028,32,7,185
11080.416074164212,46,7,134
