Instrument,800N11403
Date,2023/05/08
Time,10:45:07
Assay #,0001
Application,Li Index
Method,Li Index
Assay Duration (set),90s
Assay Duration (total actual),101.1s
Temperature (Detector),-27.0 C
Temperature (Ambient),44.72 C
Phase Count,3
Phases,"Phase 1(30s): 15.0kV, 39.6uA (No Filter)","Phase 2(30s): 50.0kV, 30.95uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(30s): 30.0kV, 43.55uA (Ti:25um/Al:300um)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,Mg,0.3026,0.0458
13,Al,4.629,0.0311
14,Si,33.4648,0.0612
15,P,0.1295,0.0045
16,S,0.0622,0.0019
19,K,1.3537,0.0038
20,Ca,0.7598,0.0027
22,Ti,0.3224,0.0042
24,Cr,0.0073,0.0007
25,Mn,0.0413,0.0009
26,Fe,2.8122,0.0044
28,Ni,0.0,0.0001
29,Cu,0.0082,0.0001
30,Zn,0.0137,0.0006
31,Ga,0.0022,0.0004
37,Rb,0.124,0.0005
38,Sr,0.0191,0.0002
40,Zr,0.0128,0.0003
41,Nb,0.1607,0.0005
50,Sn,0.0717,0.0005
55,Cs,0.0271,0.0014
56,Ba,0.1001,0.0027
73,Ta,0.001,0.0003
74,W,0.0009,0.0007
81,Tl,0.0012,0.0002
82,Pb,0.0104,0.0004
100,Li_IDX,0.5541,0.0
 
 
SPECTRA:
eV Channel Start,0.05327208340167999,0.025965876877307892,0.09489661455154419
eV per Channel,20.055511474609375,20.055511474609375,20.055511474609375
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.05327208340167999,0,0,0
20.108783558011055,0,0,0
40.16429503262043,0,0,0
60.219806507229805,0,0,0
80.27531798183918,0,0,0
100.33082945644855,0,0,0
120.38634093105793,0,0,0
140.4418524056673,0,0,0
160.49736388027668,0,0,0
180.55287535488605,0,0,0
200.60838682949543,0,0,0
220.6638983041048,0,0,0
240.71940977871418,0,0,0
260.77492125332355,0,0,0
280.83043272793293,0,0,0
300.8859442025423,0,1,3
320.9414556771517,49,66,52
340.99696715176105,580,659,629
361.05247862637043,3059,3439,3246
381.1079901009798,6876,7842,7304
401.1635015755892,6983,7781,7265
421.21901305019855,2965,3393,3175
441.27452452480793,601,703,645
461.3300359994173,58,53,65
481.3855474740267,5,6,7
501.44105894863605,1,2,3
521.4965704232454,0,3,1
541.5520818978548,1,0,1
561.6075933724642,2,1,2
581.6631048470736,73,599,379
601.7186163216829,67,553,366
621.7741277962923,89,587,365
641.8296392709017,68,572,352
661.885150745511,77,586,388
681.9406622201204,77,577,383
701.9961736947298,83,619,386
722.0516851693392,81,578,361
742.1071966439486,92,538,374
762.1627081185579,105,549,361
782.2182195931673,74,531,333
802.2737310677767,69,506,398
822.329242542386,76,599,373
842.3847540169954,90,519,346
862.4402654916048,110,545,328
882.4957769662142,132,582,323
902.5512884408236,181,524,319
922.6067999154329,227,531,302
942.6623113900423,312,535,330
962.7178228646517,257,480,345
982.773334339261,176,494,327
1002.8288458138704,132,530,305
1022.8843572884798,146,515,343
1042.9398687630892,151,500,334
1062.9953802376986,158,515,335
1083.050891712308,174,523,298
1103.1064031869173,166,487,306
1123.1619146615267,153,490,302
1143.217426136136,155,473,299
1163.2729376107454,160,462,312
1183.3284490853548,198,512,285
1203.3839605599642,248,505,311
1223.4394720345736,249,460,279
1243.494983509183,258,453,281
1263.5504949837923,222,463,277
1283.6060064584017,168,452,282
1303.661517933011,130,458,266
1323.7170294076204,136,431,276
1343.7725408822298,134,440,260
1363.8280523568392,167,464,249
1383.8835638314486,268,411,249
1403.939075306058,689,416,271
1423.9945867806673,1854,399,283
1444.0500982552767,3872,461,289
1464.105609729886,6160,454,324
1484.1611212044954,6860,456,324
1504.2166326791048,5706,449,328
1524.2721441537142,3684,451,281
1544.3276556283236,2067,422,262
1564.383167102933,1276,460,244
1584.4386785775423,964,418,252
1604.4941900521517,862,402,231
1624.549701526761,1489,389,231
1644.6052130013704,4924,402,251
1664.6607244759798,16636,452,358
1684.7162359505892,42502,461,618
1704.7717474251986,80475,494,955
1724.827258899808,110566,506,1276
1744.8827703744173,111069,560,1232
1764.9382818490267,82242,500,951
1784.993793323636,45314,485,607
1805.0493047982454,21258,414,402
1825.1048162728548,10451,415,301
1845.1603277474642,5961,436,257
1865.2158392220736,3381,433,260
1885.271350696683,1824,459,215
1905.3268621712923,973,407,197
1925.3823736459017,689,428,193
1945.437885120511,687,446,196
1965.4933965951204,837,409,193
1985.5489080697298,998,422,203
2005.6044195443392,1089,428,190
2025.6599310189486,962,404,183
2045.715442493558,783,477,147
2065.7709539681673,500,454,159
2085.8264654427767,388,417,155
2105.881976917386,474,398,156
2125.9374883919954,620,413,163
2145.992999866605,808,420,172
2166.048511341214,886,415,172
2186.1040228158236,879,421,142
2206.159534290433,766,418,152
2226.2150457650423,710,408,156
2246.2705572396517,805,431,160
2266.326068714261,914,419,156
2286.3815801888704,1040,392,143
2306.43709166348,999,429,147
2326.492603138089,1018,364,134
2346.5481146126986,1006,395,115
2366.603626087308,913,396,137
2386.6591375619173,854,416,120
2406.7146490365267,772,405,116
2426.770160511136,747,403,121
2446.8256719857454,669,370,124
2466.881183460355,674,343,110
2486.936694934964,677,382,112
2506.9922064095736,697,384,107
2527.047717884183,747,351,117
2547.1032293587923,756,391,129
2567.1587408334017,955,408,114
2587.214252308011,1372,397,120
2607.2697637826204,2417,378,131
2627.32527525723,4480,366,114
2647.380786731839,7665,406,119
2667.4362982064486,11037,342,103
2687.491809681058,13331,338,109
2707.5473211556673,13220,324,97
2727.6028326302767,10428,339,105
2747.658344104886,7308,318,97
2767.7138555794954,5385,335,95
2787.769367054105,5093,340,92
2807.824878528714,5974,342,95
2827.8803900033236,6559,346,103
2847.935901477933,6707,315,119
2867.9914129525423,6249,385,115
2888.0469244271517,5848,373,123
2908.102435901761,6440,364,194
2928.1579473763704,7310,367,256
2948.21345885098,8389,346,273
2968.268970325589,8096,346,298
2988.3244818001986,6501,311,224
3008.379993274808,4654,332,163
3028.4355047494173,2963,342,138
3048.4910162240267,1840,320,101
3068.546527698636,1257,297,80
3088.6020391732454,1098,294,82
3108.657550647855,1066,334,71
3128.713062122464,1284,291,89
3148.7685735970736,1393,310,90
3168.824085071683,1574,306,112
3188.8795965462923,1962,361,141
3208.9351080209017,2750,355,220
3228.990619495511,4799,440,356
3249.0461309701204,8829,520,641
3269.10164244473,14886,595,950
3289.157153919339,21008,710,1297
3309.2126653939486,24172,712,1456
3329.268176868558,23283,612,1216
3349.3236883431673,18038,511,1023
3369.3791998177767,11711,432,665
3389.434711292386,6514,343,385
3409.4902227669954,3580,351,248
3429.545734241605,2293,350,183
3449.601245716214,1898,390,175
3469.6567571908236,1850,448,192
3489.712268665433,1839,450,202
3509.7677801400423,2007,481,183
3529.8232916146517,2405,429,253
3549.878803089261,3201,380,288
3569.9343145638704,4176,351,305
3589.98982603848,5424,394,367
3610.045337513089,7584,390,542
3630.1008489876986,10397,385,733
3650.156360462308,14449,367,975
3670.2118719369173,18028,446,1229
3690.2673834115267,19673,483,1297
3710.322894886136,17878,401,1154
3730.3784063607454,13548,390,915
3750.433917835355,8787,337,569
3770.489429309964,5145,293,338
3790.5449407845736,2720,285,185
3810.600452259183,1446,274,111
3830.6559637337923,968,248,75
3850.7114752084017,842,237,53
3870.766986683011,949,239,56
3890.8224981576204,1071,248,75
3910.87800963223,1229,257,74
3930.933521106839,1467,234,106
3950.9890325814486,1988,235,140
3971.044544056058,2527,242,164
3991.1000555306673,3236,237,195
4011.1555670052767,3354,224,231
4031.211078479886,3339,234,218
4051.2665899544954,2764,243,176
4071.322101429105,2168,221,135
4091.377612903714,1623,218,93
4111.433124378324,1191,219,76
4131.488635852933,1049,210,58
4151.544147327542,935,211,75
4171.599658802152,936,198,54
4191.655170276761,922,200,46
4211.71068175137,996,199,46
4231.76619322598,1095,203,56
4251.821704700589,1175,212,69
4271.877216175199,1299,202,76
4291.932727649808,1321,185,99
4311.988239124417,1300,181,79
4332.043750599027,1268,202,71
4352.099262073636,1269,191,77
4372.154773548245,1561,172,119
4392.210285022855,2048,187,135
4412.265796497464,3364,208,294
4432.321307972074,5155,228,496
4452.376819446683,7815,302,827
4472.432330921292,10571,316,1044
4492.487842395902,12463,364,1308
4512.543353870511,12999,362,1322
4532.59886534512,11836,317,1223
4552.65437681973,9277,314,977
4572.709888294339,6784,272,737
4592.765399768949,4695,215,551
4612.820911243558,3550,217,423
4632.876422718167,2854,204,405
4652.931934192777,2694,206,378
4672.987445667386,2457,213,370
4693.042957141995,2226,184,299
4713.098468616605,1986,173,225
4733.153980091214,1812,186,190
4753.209491565824,1852,148,160
4773.265003040433,2109,201,185
4793.320514515042,2393,188,252
4813.376025989652,2785,184,293
4833.431537464261,3298,204,335
4853.48704893887,3392,221,378
4873.54256041348,3583,212,382
4893.598071888089,3717,194,390
4913.653583362699,3741,196,395
4933.709094837308,3769,182,351
4953.764606311917,3659,197,358
4973.820117786527,3224,167,319
4993.875629261136,2912,145,225
5013.931140735745,2624,159,211
5033.986652210355,2267,148,194
5054.042163684964,2204,146,145
5074.097675159574,2004,140,138
5094.153186634183,2049,132,135
5114.208698108792,1843,149,114
5134.264209583402,2023,139,127
5154.319721058011,2221,126,139
5174.37523253262,2207,151,153
5194.43074400723,2389,130,190
5214.486255481839,2460,151,240
5234.541766956449,2606,167,269
5254.597278431058,2700,152,289
5274.652789905667,2648,159,263
5294.708301380277,2734,144,262
5314.763812854886,2707,162,245
5334.819324329495,2627,149,249
5354.874835804105,3007,157,247
5374.930347278714,3034,163,255
5394.985858753324,3335,185,256
5415.041370227933,3347,163,235
5435.096881702542,3262,183,217
5455.152393177152,2947,143,190
5475.207904651761,2649,170,163
5495.26341612637,2319,146,147
5515.31892760098,2134,114,132
5535.374439075589,2102,103,111
5555.429950550199,1985,95,106
5575.485462024808,1984,120,116
5595.540973499417,2031,98,127
5615.596484974027,2053,106,105
5635.651996448636,2036,103,117
5655.707507923245,2105,111,120
5675.763019397855,1957,104,138
5695.818530872464,2010,105,129
5715.874042347074,2048,117,158
5735.929553821683,2065,82,127
5755.985065296292,2042,117,162
5776.040576770902,2170,108,156
5796.096088245511,2365,97,198
5816.15159972012,2550,120,295
