Instrument,800N11403
Date,2023/05/08
Time,10:50:02
Assay #,0002
Application,Li Index
Method,Li Index
Assay Duration (set),90s
Assay Duration (total actual),101.12s
Temperature (Detector),-27.0 C
Temperature (Ambient),44.72 C
Phase Count,3
Phases,"Phase 1(30s): 15.0kV, 39.6uA (No Filter)","Phase 2(30s): 50.0kV, 30.95uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(30s): 30.0kV, 43.55uA (Ti:25um/Al:300um)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,Mg,0.2607,0.0468
13,Al,4.6352,0.0313
14,Si,33.48,0.0613
15,P,0.1222,0.0046
16,S,0.0507,0.002
19,K,1.3563,0.0038
20,Ca,0.7561,0.0027
22,Ti,0.3181,0.0042
24,Cr,0.0072,0.0007
25,Mn,0.04,0.0009
26,Fe,2.8221,0.0044
28,Ni,0.0,0.0001
29,Cu,0.008,0.0001
30,Zn,0.0145,0.0006
31,Ga,0.0024,0.0004
37,Rb,0.1285,0.0005
38,Sr,0.0196,0.0002
40,Zr,0.0135,0.0003
41,Nb,0.1636,0.0005
50,Sn,0.0729,0.0005
55,Cs,0.031,0.0014
56,Ba,0.1023,0.0027
73,Ta,0.0011,0.0003
74,W,0.0009,0.0007
81,Tl,0.0011,0.0002
82,Pb,0.0103,0.0004
100,Li_IDX,0.5653,0.0
 
 
SPECTRA:
eV Channel Start,-0.025861863046884537,0.03883462771773338,0.11206221580505371
eV per Channel,20.055511474609375,20.055511474609375,20.055511474609375
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
-0.025861863046884537,0,0,0
20.02964961156249,0,0,0
40.085161086171865,0,0,0
60.14067256078124,0,0,0
80.19618403539062,0,0,0
100.25169550999999,0,0,0
120.30720698460937,0,0,0
140.36271845921874,0,0,0
160.41822993382812,0,0,0
180.4737414084375,0,0,0
200.52925288304687,0,0,0
220.58476435765624,0,0,0
240.64027583226562,0,0,0
260.695787306875,0,0,0
280.75129878148437,0,0,0
300.80681025609374,0,1,3
320.8623217307031,45,58,36
340.9178332053125,608,702,642
360.97334467992187,3027,3425,3287
381.02885615453124,6904,7853,7199
401.0843676291406,6837,7719,7222
421.13987910375,3059,3447,3173
441.19539057835937,614,696,668
461.25090205296874,71,62,60
481.3064135275781,7,4,6
501.3619250021875,0,1,1
521.4174364767969,1,1,0
541.4729479514062,0,1,2
561.5284594260156,0,0,1
581.583970900625,97,596,364
601.6394823752344,68,559,408
621.6949938498437,85,554,394
641.7505053244531,70,537,390
661.8060167990625,70,566,400
681.8615282736719,69,584,398
701.9170397482812,70,619,385
721.9725512228906,81,588,364
742.0280626975,50,542,380
762.0835741721094,86,602,374
782.1390856467187,86,575,357
802.1945971213281,79,513,344
822.2501085959375,70,539,383
842.3056200705469,98,549,329
862.3611315451562,97,578,341
882.4166430197656,117,538,355
902.472154494375,187,514,323
922.5276659689844,241,559,321
942.5831774435937,295,502,348
962.6386889182031,255,523,357
982.6942003928125,216,542,329
1002.7497118674219,150,490,323
1022.8052233420312,124,484,331
1042.8607348166406,150,481,341
1062.91624629125,176,488,344
1082.9717577658594,186,491,327
1103.0272692404687,171,509,303
1123.0827807150781,165,473,314
1143.1382921896875,122,490,290
1163.1938036642969,161,477,326
1183.2493151389062,169,461,288
1203.3048266135156,227,482,296
1223.360338088125,265,464,317
1243.4158495627344,263,484,307
1263.4713610373437,210,482,280
1283.5268725119531,173,467,282
1303.5823839865625,173,429,269
1323.6378954611719,147,499,273
1343.6934069357812,142,458,245
1363.7489184103906,174,434,249
1383.804429885,259,496,293
