Instrument,800N8731
Date,2023/05/11
Time,10:06:24
Assay #,0007
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),77.2s
Temperature (Detector),-27.0 C
Temperature (Ambient),41.72 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 10.8uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 15.65uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 8.2uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.752,0.2843
13,Al2O3,15.5992,0.1915
14,SiO2,46.7915,0.2317
15,P,0.0259,0.0067
16,S,0.0198,0.0058
17,Cl,0.0,0.0042
19,K2O,0.5341,0.0065
20,Ca,0.217,0.0041
22,Ti,1.0081,0.0049
23,V,0.0383,0.0061
24,Cr,0.0804,0.0046
25,Mn,0.0603,0.0025
26,Fe,15.0249,0.0241
27,Co,0.0269,0.0043
28,Ni,0.0253,0.0012
29,Cu,0.0345,0.001
30,Zn,0.0038,0.0004
31,Ga,0.0017,0.0004
33,As,0.0007,0.0004
34,Se,0.0002,0.0002
37,Rb,0.004,0.0003
38,Sr,0.0035,0.0003
39,Y,0.0017,0.0002
40,Zr,0.0197,0.0003
41,Nb,0.0018,0.0002
42,Mo,0.0096,0.001
46,Pd,0.0,0.0005
48,Cd,0.0,0.0004
49,In,0.0016,0.0001
50,Sn,0.0,0.0015
51,Sb,0.0015,0.0015
52,Te,0.0002,0.0
56,Ba,0.0174,0.004
57,La,0.0024,0.0061
58,Ce,0.0112,0.0071
72,Hf,0.0004,0.0001
73,Ta,0.0007,0.0034
74,W,0.0,0.0014
80,Hg,0.0,0.0007
81,Tl,0.0002,0.0007
82,Pb,0.0025,0.0007
83,Bi,0.0021,0.0007
90,Th,0.0004,0.0
92,U,0.0005,0.0002
 
 
SPECTRA:
eV Channel Start,-0.2328873723745346,-0.09973076730966568,0.41156667470932007
eV per Channel,19.964866638183594,19.964866638183594,19.964866638183594
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
-0.2328873723745346,0,0,0
19.73197926580906,0,0,0
39.69684590399265,0,0,0
59.66171254217625,0,0,0
79.62657918035984,0,0,0
99.59144581854343,0,0,0
119.55631245672703,0,0,0
139.52117909491062,0,0,0
159.48604573309422,0,0,0
179.4509123712778,0,0,0
199.4157790094614,0,0,0
219.380645647645,0,0,0
239.3455122858286,0,0,0
259.3103789240122,0,0,0
279.2752455621958,0,1,1
299.2401122003794,10,17,6
319.20497883856297,118,121,115
339.16984547674656,718,755,725
359.13471211493015,2589,2626,2653
379.09957875311375,4792,4962,4713
399.06444539129734,4783,4872,4733
419.02931202948093,2604,2644,2452
438.9941786676645,803,808,738
458.9590453058481,110,127,124
478.9239119440317,13,11,11
498.8887785822153,4,3,4
518.8536452203989,1,0,0
538.8185118585825,0,1,0
558.7833784967661,0,1,0
578.7482451349497,46,126,17
598.7131117731333,42,126,11
618.6779784113169,57,149,12
638.6428450495005,33,120,10
658.6077116876841,47,148,17
678.5725783258677,45,126,12
698.5374449640512,34,141,24
718.5023116022348,42,125,19
738.4671782404184,44,142,25
758.432044878602,43,146,22
778.3969115167856,47,141,15
798.3617781549692,47,120,16
818.3266447931528,39,127,22
838.2915114313364,37,148,13
858.25637806952,50,138,21
878.2212447077036,39,131,31
898.1861113458872,42,145,40
918.1509779840708,52,146,57
938.1158446222544,44,124,55
958.080711260438,49,137,60
978.0455778986216,42,123,49
998.0104445368052,45,127,33
1017.9753111749887,42,106,17
1037.9401778131723,42,119,24
1057.905044451356,41,119,40
1077.8699110895395,47,129,32
1097.8347777277231,37,107,43
1117.7996443659067,37,123,36
1137.7645110040903,38,138,23
1157.729377642274,42,132,32
1177.6942442804575,48,125,31
1197.659110918641,49,103,47
1217.6239775568247,34,97,51
1237.5888441950083,41,128,54
1257.5537108331919,35,146,48
1277.5185774713755,30,122,37
1297.483444109559,31,118,32
1317.4483107477427,35,105,20
1337.4131773859262,30,105,22
1357.3780440241098,37,109,31
1377.3429106622934,35,116,58
1397.307777300477,32,120,147
1417.2726439386606,38,117,421
1437.2375105768442,43,134,868
1457.2023772150278,63,127,1435
1477.1672438532114,55,124,1815
1497.132110491395,49,134,1554
1517.0969771295786,49,112,1186
1537.0618437677622,40,120,664
1557.0267104059458,34,106,304
1576.9915770441294,45,129,184
1596.956443682313,33,115,143
1616.9213103204966,26,113,188
1636.8861769586802,33,131,538
1656.8510435968637,41,102,1533
1676.8159102350473,62,113,3717
1696.780776873231,95,126,7175
1716.7456435114145,127,103,10826
1736.7105101495981,153,128,12085
1756.6753767877817,125,161,10190
1776.6402434259653,82,117,6758
1796.605110064149,68,97,3554
1816.5699767023325,52,118,1656
1836.534843340516,35,122,877
1856.4997099786997,28,121,508
1876.4645766168833,35,103,283
1896.4294432550669,35,124,161
1916.3943098932505,27,108,98
1936.359176531434,33,124,68
1956.3240431696177,16,121,76
1976.2889098078012,35,113,85
1996.2537764459848,31,107,90
2016.2186430841684,29,102,100
2036.183509722352,26,98,97
2056.1483763605356,34,92,97
2076.113242998719,29,101,59
2096.078109636903,22,103,55
2116.0429762750864,24,99,64
2136.00784291327,26,112,75
2155.9727095514536,22,102,57
2175.937576189637,21,101,63
2195.902442827821,13,74,78
2215.8673094660044,27,109,84
2235.832176104188,17,103,112
2255.7970427423716,22,101,151
2275.761909380555,27,87,220
2295.7267760187387,22,106,255
2315.6916426569223,21,107,245
2335.656509295106,24,105,239
2355.6213759332895,26,96,241
2375.586242571473,14,86,222
2395.5511092096567,18,114,170
2415.5159758478403,17,101,142
2435.480842486024,27,101,128
2455.4457091242075,23,97,154
2475.410575762391,17,105,141
2495.3754424005747,10,96,142
2515.3403090387583,17,96,168
2535.305175676942,10,103,156
2555.2700423151255,25,106,195
2575.234908953309,13,99,283
2595.1997755914927,31,122,497
2615.1646422296762,22,115,777
2635.12950886786,22,107,1266
2655.0943755060434,19,97,1946
2675.059242144227,17,98,2564
2695.0241087824106,15,97,2780
2714.988975420594,15,97,2592
2734.953842058778,24,73,2070
2754.9187086969614,25,81,1567
2774.883575335145,23,105,1280
2794.8484419733286,19,87,1407
2814.813308611512,15,91,1603
2834.778175249696,21,90,1732
2854.7430418878794,19,88,1599
2874.707908526063,28,85,1489
2894.6727751642466,26,93,1371
2914.63764180243,44,92,1498
2934.6025084406137,47,85,1649
2954.5673750787973,48,81,1709
2974.532241716981,50,95,1594
2994.4971083551645,35,84,1299
3014.461974993348,23,80,951
3034.4268416315317,25,81,583
3054.3917082697153,27,77,409
3074.356574907899,11,73,320
3094.3214415460825,9,74,307
3114.286308184266,19,73,309
3134.2511748224497,13,86,305
3154.2160414606333,26,73,357
3174.180908098817,14,71,350
3194.1457747370005,33,85,373
3214.110641375184,48,111,461
3234.0755080133677,68,121,629
3254.0403746515512,121,153,948
3274.005241289735,140,184,1295
3293.9701079279184,180,184,1591
3313.934974566102,153,163,1748
3333.8998412042856,129,153,1605
3353.864707842469,98,134,1230
3373.829574480653,67,103,843
3393.7944411188364,30,93,525
3413.75930775702,27,97,324
3433.7241743952036,36,91,246
3453.689041033387,49,115,230
3473.653907671571,41,128,230
3493.6187743097544,56,127,257
3513.583640947938,59,136,305
3533.5485075861216,51,90,279
3553.513374224305,31,117,382
3573.4782408624887,47,120,391
3593.4431075006723,42,81,462
3613.407974138856,60,104,576
3633.3728407770395,56,96,652
3653.337707415223,78,83,849
3673.3025740534067,78,104,1020
3693.2674406915903,75,109,1078
3713.232307329774,67,105,887
3733.1971739679575,49,93,737
3753.162040606141,44,82,563
3773.1269072443247,20,49,309
3793.0917738825083,21,65,248
3813.056640520692,24,58,174
3833.0215071588755,15,59,162
3852.986373797059,15,60,185
3872.9512404352427,10,72,172
3892.9161070734262,18,78,187
3912.88097371161,15,66,197
3932.8458403497934,21,71,200
3952.810706987977,10,70,227
3972.7755736261606,24,63,281
3992.740440264344,28,74,314
4012.705306902528,20,61,351
4032.6701735407114,26,67,264
4052.635040178895,16,56,355
4072.5999068170786,21,60,273
4092.564773455262,12,62,263
4112.529640093446,10,63,239
4132.494506731629,14,52,233
4152.459373369813,15,64,247
4172.424240007997,9,63,211
4192.38910664618,7,51,226
4212.353973284364,11,53,234
4232.318839922547,21,48,260
4252.283706560731,13,63,252
4272.2485731989145,11,53,229
4292.213439837098,7,52,264
4312.178306475282,14,59,269
4332.143173113465,14,51,264
4352.108039751649,24,75,327
4372.0729063898325,38,65,487
4392.037773028016,78,79,694
4412.0026396662,136,89,1352
4431.967506304383,273,131,2429
4451.932372942567,410,187,3699
4471.8972395807505,648,268,5172
4491.862106218934,692,249,6348
4511.826972857118,769,292,6560
4531.791839495301,731,273,6262
4551.756706133485,617,210,4857
4571.721572771668,486,187,3558
4591.686439409852,330,152,2228
4611.651306048036,260,152,1572
4631.616172686219,239,129,1112
4651.581039324403,235,127,895
4671.545905962586,217,104,821
4691.51077260077,174,100,712
4711.475639238954,124,102,624
4731.440505877137,95,68,491
4751.405372515321,53,56,455
4771.370239153504,31,46,412
4791.335105791688,41,47,492
4811.299972429872,35,53,468
4831.264839068055,40,48,607
4851.229705706239,90,58,729
4871.194572344422,84,66,922
4891.159438982606,137,82,1178
4911.1243056207895,161,81,1374
4931.089172258973,160,92,1502
4951.054038897157,174,84,1480
