Instrument,800N8731
Date,2023/05/11
Time,10:03:47
Assay #,0005
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),75.52s
Temperature (Detector),-27.0 C
Temperature (Ambient),40.94 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 10.8uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 15.65uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 8.2uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.4135,0.2872
13,Al2O3,15.6737,0.1921
14,SiO2,46.42,0.2309
15,P,0.023,0.0067
16,S,0.0213,0.0058
17,Cl,0.0,0.0042
19,K2O,0.5296,0.0064
20,Ca,0.2222,0.0041
22,Ti,1.0129,0.0048
23,V,0.0334,0.0061
24,Cr,0.0737,0.0047
25,Mn,0.0541,0.0024
26,Fe,15.0686,0.0241
27,Co,0.0315,0.0043
28,Ni,0.0245,0.0012
29,Cu,0.0367,0.001
30,Zn,0.0035,0.0004
31,Ga,0.0018,0.0004
33,As,0.0004,0.0004
34,Se,0.0007,0.0002
37,Rb,0.0044,0.0003
38,Sr,0.0034,0.0003
39,Y,0.0013,0.0002
40,Zr,0.02,0.0003
41,Nb,0.0012,0.0002
42,Mo,0.0099,0.001
46,Pd,0.0,0.0005
47,Ag,0.0,0.0007
48,Cd,0.0001,0.0004
49,In,0.0015,0.0001
50,Sn,0.0,0.0015
51,Sb,0.0021,0.0015
52,Te,0.0002,0.0
56,Ba,0.0194,0.0041
57,La,0.0007,0.0062
58,Ce,0.0099,0.0072
72,Hf,0.0004,0.0001
73,Ta,0.0,0.0035
74,W,0.0,0.0013
80,Hg,0.0,0.0007
81,Tl,0.0001,0.0006
82,Pb,0.0024,0.0007
83,Bi,0.0014,0.0008
90,Th,0.0006,0.0
92,U,0.0,0.0003
 
 
SPECTRA:
eV Channel Start,-0.064856618642807,0.07408410310745239,0.21922197937965393
eV per Channel,19.964866638183594,19.964866638183594,19.964866638183594
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
-0.064856618642807,0,0,0
19.900010019540787,0,0,0
39.86487665772438,0,0,0
59.829743295907974,0,0,0
79.79460993409157,0,0,0
99.75947657227516,0,0,0
119.72434321045876,0,0,0
139.68920984864235,0,0,0
159.65407648682594,0,0,0
179.61894312500954,0,0,0
199.58380976319313,0,0,0
219.54867640137672,0,1,0
239.51354303956032,0,0,0
259.4784096777439,0,0,0
279.4432763159275,0,0,2
299.4081429541111,13,8,9
319.3730095922947,111,134,112
339.3378762304783,730,742,698
359.3027428686619,2617,2532,2598
379.2676095068455,4803,4675,4711
399.23247614502907,4725,4565,4822
419.19734278321266,2654,2557,2435
439.16220942139626,746,724,725
459.12707605957985,125,117,113
479.09194269776344,14,14,23
499.05680933594704,0,3,0
519.0216759741306,2,1,0
538.9865426123142,2,0,0
558.9514092504978,0,1,0
578.9162758886814,28,129,19
598.881142526865,42,143,20
618.8460091650486,53,138,13
638.8108758032322,31,135,19
658.7757424414158,38,114,23
678.7406090795994,47,115,10
698.705475717783,45,147,24
718.6703423559666,43,128,8
738.6352089941502,40,130,19
758.6000756323338,46,127,12
778.5649422705173,51,129,21
798.5298089087009,47,129,27
818.4946755468845,33,124,14
838.4595421850681,45,128,15
858.4244088232517,48,126,22
878.3892754614353,55,116,34
898.3541420996189,37,126,34
918.3190087378025,44,141,60
938.2838753759861,39,124,70
958.2487420141697,41,138,57
978.2136086523533,37,131,54
998.1784752905369,44,119,23
1018.1433419287205,42,113,19
1038.108208566904,38,92,21
1058.0730752050877,35,123,38
1078.0379418432713,35,138,44
1098.0028084814548,38,99,55
1117.9676751196384,40,117,33
1137.932541757822,32,96,28
1157.8974083960056,39,111,38
1177.8622750341892,35,101,51
1197.8271416723728,33,118,49
1217.7920083105564,38,90,50
1237.75687494874,26,123,34
1257.7217415869236,41,121,41
1277.6866082251072,39,131,34
1297.6514748632908,35,112,31
1317.6163415014744,37,123,34
1337.581208139658,33,107,27
1357.5460747778416,46,127,29
1377.5109414160252,48,108,66
1397.4758080542088,44,107,162
1417.4406746923923,35,91,430
1437.405541330576,41,111,913
1457.3704079687595,59,115,1432
1477.3352746069431,61,122,1790
1497.3001412451267,73,117,1676
1517.2650078833103,49,116,1138
1537.229874521494,47,114,614
1557.1947411596775,38,92,299
1577.159607797861,47,112,197
1597.1244744360447,30,87,130
1617.0893410742283,27,76,179
1637.0542077124119,44,116,479
1657.0190743505955,33,119,1447
1676.983940988779,56,112,3677
1696.9488076269627,100,119,7224
1716.9136742651463,135,129,10744
1736.8785409033298,140,129,11734
1756.8434075415134,124,141,10193
1776.808274179697,92,99,6680
1796.7731408178806,61,102,3480
1816.7380074560642,49,114,1743
1836.7028740942478,31,105,936
1856.6677407324314,44,103,540
1876.632607370615,38,95,278
1896.5974740087986,39,121,179
1916.5623406469822,30,107,96
1936.5272072851658,21,112,66
1956.4920739233494,30,124,75
1976.456940561533,28,98,92
1996.4218071997166,33,107,94
2016.3866738379002,31,119,85
2036.3515404760838,24,94,98
2056.3164071142673,26,76,104
2076.281273752451,23,112,74
2096.2461403906345,31,100,65
2116.211007028818,22,124,63
2136.1758736670017,29,110,66
2156.1407403051853,21,96,69
2176.105606943369,24,97,64
2196.0704735815525,18,89,69
2216.035340219736,28,105,98
2236.0002068579197,25,107,108
2255.9650734961033,22,104,155
2275.929940134287,21,92,199
2295.8948067724705,31,99,246
2315.859673410654,26,82,255
2335.8245400488377,16,107,247
2355.7894066870213,20,90,238
2375.754273325205,13,105,182
2395.7191399633884,19,93,183
2415.684006601572,20,93,164
2435.6488732397556,26,100,142
2455.613739877939,22,102,125
2475.578606516123,17,81,142
2495.5434731543064,19,77,142
2515.50833979249,19,87,148
2535.4732064306736,25,86,163
2555.438073068857,24,104,202
2575.402939707041,21,106,319
2595.3678063452244,21,92,504
2615.332672983408,29,112,743
2635.2975396215916,8,102,1231
2655.262406259775,23,81,1984
2675.2272728979588,23,101,2532
2695.1921395361423,17,107,2844
2715.157006174326,13,100,2625
2735.1218728125095,16,77,2024
2755.086739450693,15,87,1552
2775.0516060888767,20,102,1271
2795.0164727270603,29,91,1439
2814.981339365244,20,82,1591
2834.9462060034275,10,78,1631
2854.911072641611,13,89,1602
2874.8759392797947,23,92,1529
2894.8408059179783,27,93,1443
2914.805672556162,42,84,1584
2934.7705391943455,43,85,1687
2954.735405832529,53,101,1696
2974.7002724707127,51,96,1597
2994.6651391088963,43,94,1320
3014.63000574708,19,85,927
3034.5948723852634,26,80,625
3054.559739023447,18,91,429
3074.5246056616306,11,73,347
3094.489472299814,13,89,295
3114.454338937998,12,81,276
3134.4192055761814,15,78,291
3154.384072214365,25,81,382
3174.3489388525486,11,80,334
3194.313805490732,43,94,399
3214.278672128916,53,97,477
3234.2435387670994,66,119,628
3254.208405405283,107,140,966
3274.1732720434666,109,189,1245
3294.13813868165,156,187,1595
3314.1030053198338,160,175,1655
3334.0678719580173,135,154,1561
3354.032738596201,115,114,1251
3373.9976052343845,66,103,838
3393.962471872568,50,89,458
3413.9273385107517,32,80,332
3433.8922051489353,45,75,268
3453.857071787119,46,112,249
3473.8219384253025,45,125,228
3493.786805063486,60,127,276
3513.7516717016697,49,130,299
3533.7165383398533,54,104,315
3553.681404978037,43,94,331
3573.6462716162205,50,71,415
3593.611138254404,44,78,482
3613.5760048925877,43,77,535
3633.5408715307713,75,95,689
3653.505738168955,79,94,859
3673.4706048071384,69,101,976
3693.435471445322,81,90,1065
3713.4003380835056,77,88,905
3733.365204721689,58,81,729
3753.330071359873,47,84,545
3773.2949379980564,27,79,365
3793.25980463624,23,57,251
3813.2246712744236,16,69,173
3833.189537912607,14,58,177
3853.154404550791,11,61,155
3873.1192711889744,13,64,159
3893.084137827158,15,52,166
3913.0490044653416,22,61,186
3933.013871103525,16,55,181
3952.9787377417088,18,66,250
3972.9436043798923,29,63,247
3992.908471018076,20,66,284
4012.8733376562595,16,48,294
4032.838204294443,17,55,348
4052.8030709326267,23,52,330
4072.7679375708103,22,54,281
4092.732804208994,15,54,275
4112.6976708471775,21,76,249
4132.662537485361,20,59,237
4152.627404123545,13,49,273
4172.592270761728,13,54,215
4192.557137399912,15,57,231
4212.5220040380955,18,41,257
4232.486870676279,21,57,231
4252.451737314463,16,56,257
4272.416603952646,12,61,259
4292.38147059083,15,48,269
4312.346337229013,14,53,259
4332.311203867197,10,51,279
4352.276070505381,20,71,332
4372.240937143564,45,59,448
4392.205803781748,81,68,799
4412.170670419931,142,102,1336
4432.135537058115,256,125,2368
4452.100403696299,406,166,3631
4472.065270334482,615,212,5154
4492.030136972666,721,259,6416
4511.995003610849,811,275,6658
4531.959870249033,758,226,6015
4551.924736887217,556,219,4812
4571.8896035254,423,176,3536
4591.854470163584,330,137,2207
4611.819336801767,289,114,1549
4631.784203439951,251,107,1127
4651.7490700781345,210,100,926
4671.713936716318,189,116,834
4691.678803354502,186,78,672
4711.643669992685,141,80,635
4731.608536630869,82,66,521
