Instrument,800C10455
Date,2023/05/05
Time,16:50:54
Assay #,0001
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),30s
Assay Duration (total actual),42.88s
Temperature (Detector),-27.0 C
Temperature (Ambient),35.72 C
Phase Count,3
Phases,"Phase 1(10s): 30.0kV, 11.25uA (Ti:25um/Al:300um)","Phase 2(10s): 50.0kV, 14.5uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(10s): 15.0kV, 10.0uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.3472,0.3122
13,Al2O3,0.682,0.099
14,SiO2,0.6148,0.0534
15,P,0.0342,0.0108
16,S,0.0,0.031
17,Cl,0.0,0.004
19,K2O,0.0986,0.0065
20,Ca,0.0,0.0081
22,Ti,0.0,0.0095
23,V,0.0406,0.0102
24,Cr,19.2577,0.0695
25,Mn,0.2607,0.0356
26,Fe,33.0296,0.0624
27,Co,0.3477,0.0073
28,Ni,4.8155,0.0445
29,Cu,0.6122,0.0052
30,Zn,0.02,0.001
31,Ga,0.0004,0.0012
33,As,0.0539,0.0098
34,Se,0.0,0.001
37,Rb,0.002,0.0008
38,Sr,0.0011,0.0006
39,Y,0.0001,0.0004
40,Zr,0.0047,0.0003
41,Nb,0.0038,0.0008
42,Mo,2.1886,0.0105
45,Rh,0.0,0.0005
48,Cd,0.0,0.0002
50,Sn,0.0,0.0024
51,Sb,0.0007,0.0026
56,Ba,0.0059,0.0034
57,La,0.0116,0.0118
58,Ce,0.0,0.0134
72,Hf,0.0,0.0031
73,Ta,0.0,0.0061
74,W,0.2194,0.0043
78,Pt,0.0,0.0021
79,Au,0.0,0.0005
80,Hg,0.0,0.0011
81,Tl,0.0,0.0033
82,Pb,0.0,0.0048
83,Bi,0.0107,0.0029
90,Th,0.0033,0.0041
92,U,0.0018,0.0011
 
 
SPECTRA:
eV Channel Start,-0.32239633798599243,-0.3095286190509796,-0.05290305241942406
eV per Channel,20.02122688293457,20.02122688293457,20.02122688293457
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
