Instrument,800C10455
Date,2023/05/05
Time,16:37:22
Assay #,0001
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),30s
Assay Duration (total actual),42.64s
Temperature (Detector),-27.0 C
Temperature (Ambient),35.94 C
Phase Count,3
Phases,"Phase 1(10s): 30.0kV, 11.25uA (Ti:25um/Al:300um)","Phase 2(10s): 50.0kV, 14.5uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(10s): 15.0kV, 10.0uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.3253,0.2866
13,Al2O3,0.7825,0.101
14,SiO2,0.6468,0.0546
15,P,0.0383,0.0109
16,S,0.0,0.031
17,Cl,0.0,0.004
19,K2O,0.0993,0.0064
20,Ca,0.0,0.008
22,Ti,0.0089,0.0092
23,V,0.0517,0.0098
24,Cr,19.1893,0.0694
25,Mn,0.3212,0.0356
26,Fe,32.9776,0.0623
27,Co,0.3477,0.0072
28,Ni,4.718,0.0435
29,Cu,0.6068,0.0052
30,Zn,0.0175,0.001
31,Ga,0.0016,0.0012
33,As,0.042,0.0096
34,Se,0.0,0.001
37,Rb,0.0014,0.0008
38,Sr,0.0001,0.0006
39,Y,0.0007,0.0005
40,Zr,0.0,0.0003
41,Nb,0.0033,0.0008
42,Mo,2.2141,0.0106
45,Rh,0.0,0.0005
46,Pd,0.0012,0.0004
47,Ag,0.0,0.0012
48,Cd,0.0003,0.0002
50,Sn,0.0,0.0024
51,Sb,0.0022,0.0026
56,Ba,0.0041,0.0036
57,La,0.011,0.0117
58,Ce,0.0,0.0136
72,Hf,0.0,0.0032
73,Ta,0.0,0.0059
74,W,0.21,0.0046
78,Pt,0.0,0.0021
79,Au,0.0,0.0005
80,Hg,0.0,0.001
81,Tl,0.0055,0.0036
82,Pb,0.0,0.0051
83,Bi,0.012,0.003
90,Th,0.0,0.0041
92,U,0.0007,0.0011
 
 
SPECTRA:
eV Channel Start,-0.13963761925697327,0.21816566586494446,-0.04922427609562874
eV per Channel,20.02122688293457,20.02122688293457,20.02122688293457
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
-0.13963761925697327,0,0,0
19.881589263677597,0,0,0
39.90281614661217,0,0,0
59.92404302954674,0,0,0
79.94526991248131,0,0,0
99.96649679541588,0,0,0
119.98772367835045,0,0,0
140.00895056128502,0,0,0
160.0301774442196,0,0,0
180.05140432715416,0,0,0
200.07263121008873,0,0,0
220.0938580930233,0,0,0
240.11508497595787,0,0,0
260.13631185889244,0,0,0
280.157538741827,0,0,1
300.1787656247616,6,10,19
320.19999250769615,107,93,72
340.2212193906307,383,427,394
360.2424462735653,1146,1270,1099
380.26367315649986,1938,2088,1773
400.28490003943443,1838,2085,1818
420.306126922369,1171,1215,1115
440.3273538053036,413,441,372
460.34858068823814,90,111,87
480.3698075711727,15,8,10
500.3910344541073,0,2,3
520.4122613370419,0,0,0
540.4334882199764,0,0,0
560.454715102911,0,0,0
580.4759419858456,13,31,24
600.4971688687801,18,47,17
620.5183957517147,22,44,23
640.5396226346493,11,53,18
660.5608495175838,17,38,13
680.5820764005184,26,48,19
700.603303283453,21,50,15
720.6245301663876,20,44,11
740.6457570493221,18,52,11
760.6669839322567,17,43,11
780.6882108151913,17,48,12
800.7094376981258,20,49,12
820.7306645810604,21,49,14
840.751891463995,26,49,9
860.7731183469296,17,40,12
880.7943452298641,20,49,15
900.8155721127987,28,34,24
920.8367989957333,26,40,21
940.8580258786678,33,39,21
960.8792527616024,22,43,22
980.900479644537,21,32,16
1000.9217065274715,18,47,16
1020.9429334104061,18,33,15
1040.9641602933407,19,40,14
1060.9853871762753,25,34,25
1081.0066140592098,24,35,18
1101.0278409421444,19,33,18
1121.049067825079,15,32,12
1141.0702947080135,19,44,14
1161.091521590948,14,42,15
1181.1127484738827,25,36,17
1201.1339753568172,22,31,18
1221.1552022397518,17,29,19
1241.1764291226864,19,32,19
1261.197656005621,25,41,14
1281.2188828885555,15,30,8
1301.24010977149,18,34,15
1321.2613366544247,12,31,13
1341.2825635373592,8,32,7
1361.3037904202938,18,38,14
1381.3250173032284,9,38,17
1401.346244186163,10,26,21
1421.3674710690975,11,38,21
1441.388697952032,15,30,49
1461.4099248349667,25,19,48
1481.4311517179012,33,38,65
1501.4523786008358,29,40,57
1521.4736054837704,12,41,32
1541.494832366705,14,40,20
1561.5160592496395,19,27,19
1581.537286132574,8,21,20
1601.5585130155087,8,29,22
1621.5797398984432,14,25,20
1641.6009667813778,15,25,28
1661.6221936643124,7,25,35
1681.643420547247,10,33,65
1701.6646474301815,6,28,102
1721.685874313116,17,32,131
1741.7071011960506,9,22,120
1761.7283280789852,17,23,103
1781.7495549619198,13,25,93
1801.7707818448544,23,30,48
1821.792008727789,20,27,42
1841.8132356107235,11,24,38
1861.834462493658,8,33,36
1881.8556893765926,20,27,33
1901.8769162595272,13,42,34
1921.8981431424618,16,36,40
1941.9193700253963,9,23,42
1961.940596908331,20,35,41
1981.9618237912655,10,32,78
2001.9830506742,11,28,60
2022.0042775571346,13,26,78
2042.0255044400692,15,38,81
2062.0467313230038,19,40,54
2082.0679582059383,12,34,68
2102.089185088873,10,41,60
2122.1104119718075,12,33,55
2142.131638854742,22,22,53
2162.1528657376766,16,40,60
2182.174092620611,11,33,77
2202.1953195035458,19,27,170
2222.2165463864803,22,35,362
2242.237773269415,26,56,656
2262.2590001523495,41,53,946
2282.280227035284,53,51,1157
2302.3014539182186,49,63,1154
2322.322680801153,50,45,982
2342.3439076840878,41,45,886
2362.3651345670223,48,56,771
2382.386361449957,42,52,722
2402.4075883328915,37,50,666
2422.428815215826,34,49,535
2442.4500420987606,32,46,414
2462.471268981695,30,39,290
2482.4924958646297,21,31,231
2502.5137227475643,29,33,162
2522.534949630499,16,24,165
2542.5561765134335,19,30,143
2562.577403396368,19,24,106
2582.5986302793026,15,29,193
2602.619857162237,18,26,234
2622.6410840451717,16,35,317
2642.6623109281063,10,41,448
2662.683537811041,11,39,623
2682.7047646939754,20,30,759
2702.72599157691,17,36,783
2722.7472184598446,13,32,648
2742.768445342779,15,31,508
2762.7896722257137,14,30,398
2782.8108991086483,18,32,328
2802.832125991583,12,26,357
2822.8533528745174,22,30,383
2842.874579757452,14,31,405
2862.8958066403866,23,29,376
2882.917033523321,17,27,408
2902.9382604062557,23,32,470
2922.9594872891903,29,29,580
2942.980714172125,36,42,678
2963.0019410550594,28,33,573
2983.023167937994,32,33,570
3003.0443948209286,25,33,414
3023.065621703863,18,40,305
3043.0868485867977,14,23,159
3063.1080754697323,9,25,126
3083.129302352667,14,18,85
3103.1505292356014,17,32,90
3123.171756118536,13,24,94
3143.1929830014706,17,30,83
3163.214209884405,24,23,117
3183.2354367673397,14,27,145
3203.2566636502743,37,29,151
3223.277890533209,47,45,187
3243.2991174161434,69,60,225
3263.320344299078,75,55,284
3283.3415711820126,82,66,289
3303.362798064947,82,79,296
3323.3840249478817,63,68,276
3343.4052518308163,55,45,266
3363.426478713751,34,45,259
3383.4477055966854,28,46,258
3403.46893247962,27,40,257
3423.4901593625546,33,34,255
3443.511386245489,33,30,247
3463.5326131284237,52,43,305
3483.5538400113583,57,54,330
3503.575066894293,51,49,352
3523.5962937772274,49,41,341
3543.617520660162,54,44,363
3563.6387475430965,51,39,390
3583.659974426031,64,52,448
3603.6812013089657,78,56,486
3623.7024281919003,80,44,494
3643.723655074835,112,69,615
3663.7448819577694,105,77,643
3683.766108840704,113,69,629
3703.7873357236385,102,51,608
3723.808562606573,50,54,494
3743.8297894895077,44,30,437
3763.8510163724422,29,33,416
3783.872243255377,18,29,349
3803.8934701383114,20,39,318
3823.914697021246,7,22,329
3843.9359239041805,15,29,325
3863.957150787115,17,22,320
3883.9783776700497,7,24,326
3903.9996045529842,13,24,290
3924.020831435919,16,24,299
3944.0420583188534,15,26,291
3964.063285201788,20,29,298
3984.0845120847225,11,28,274
4004.105738967657,17,28,272
4024.1269658505917,17,19,267
4044.1481927335262,12,22,252
4064.169419616461,16,32,242
4084.1906464993954,19,26,224
4104.21187338233,25,21,242
4124.2331002652645,21,26,229
4144.254327148199,25,37,246
