Instrument,800C10455
Date,2023/05/05
Time,12:33:50
Assay #,0031
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),71.53s
Temperature (Detector),-27.0 C
Temperature (Ambient),40.94 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 11.45uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 4.5uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 8.7uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.3576,0.2233
13,Al2O3,0.7098,0.0731
14,SiO2,0.6357,0.0398
15,P,0.038,0.0081
16,S,0.0,0.0235
17,Cl,0.0,0.003
19,K2O,0.1113,0.0049
20,Ca,0.0,0.0062
22,Ti,0.0,0.0064
23,V,0.0483,0.007
24,Cr,19.5043,0.0489
25,Mn,0.2834,0.0251
26,Fe,33.3543,0.0441
27,Co,0.3611,0.005
28,Ni,4.8859,0.0316
29,Cu,0.6315,0.0037
30,Zn,0.0165,0.0007
31,Ga,0.0009,0.0009
33,As,0.0697,0.0355
34,Se,0.0,0.0013
37,Rb,0.0109,0.0031
38,Sr,0.0009,0.0007
39,Y,0.0019,0.0006
40,Zr,0.0,0.0012
41,Nb,0.01,0.0034
42,Mo,7.5785,0.0431
45,Rh,0.0,0.0007
47,Ag,0.0,0.0015
48,Cd,0.0004,0.0003
50,Sn,0.0,0.003
51,Sb,0.0034,0.0033
56,Ba,0.0162,0.0045
57,La,0.0017,0.0149
58,Ce,0.0,0.017
72,Hf,0.0,0.0022
73,Ta,0.0,0.008
74,W,0.2191,0.0032
78,Pt,0.0,0.0025
79,Au,0.0,0.0004
80,Hg,0.0,0.0011
81,Tl,0.0,0.013
82,Pb,0.0,0.0178
83,Bi,0.0055,0.0106
90,Th,0.0,0.0135
92,U,0.0028,0.0013
 
 
SPECTRA:
eV Channel Start,0.27360498905181885,-0.13575027883052826,0.13229282200336456
eV per Channel,20.02122688293457,20.02122688293457,20.02122688293457
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.27360498905181885,0,0,0
20.29483187198639,0,0,0
40.31605875492096,0,0,0
60.33728563785553,0,0,0
80.3585125207901,0,0,0
100.37973940372467,0,0,0
120.40096628665924,0,0,0
140.4221931695938,0,0,0
160.44342005252838,0,0,0
180.46464693546295,0,0,0
200.48587381839752,0,0,0
220.5071007013321,0,0,0
240.52832758426666,0,0,0
260.54955446720123,0,0,0
280.5707813501358,0,2,1
300.5920082330704,17,16,16
320.61323511600494,168,169,183
340.6344619989395,875,904,814
360.6556888818741,2480,2815,2299
380.67691576480865,4066,4711,3701
400.6981426477432,4094,4717,3655
420.7193695306778,2370,2793,2209
440.74059641361237,876,976,872
460.76182329654694,192,173,193
