Instrument,800C10455
Date,2023/05/05
Time,12:18:59
Assay #,0019
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),72.46s
Temperature (Detector),-27.0 C
Temperature (Ambient),40.33 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 11.45uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 4.5uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 8.7uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.3963,0.2247
13,Al2O3,0.804,0.0755
14,SiO2,0.5623,0.0392
15,P,0.0358,0.0081
16,S,0.0,0.0233
17,Cl,0.0,0.003
19,K2O,0.1096,0.005
20,Ca,0.0,0.0062
22,Ti,0.0023,0.0063
23,V,0.058,0.007
24,Cr,19.4563,0.0488
25,Mn,0.2788,0.025
26,Fe,33.1982,0.044
27,Co,0.359,0.005
28,Ni,4.6207,0.03
29,Cu,0.5991,0.0036
30,Zn,0.0143,0.0007
31,Ga,0.0016,0.001
33,As,0.0869,0.0336
34,Se,0.0,0.0012
37,Rb,0.0046,0.003
38,Sr,0.001,0.0007
39,Y,0.0001,0.0006
40,Zr,0.0,0.0013
41,Nb,0.0162,0.0034
42,Mo,7.5996,0.0432
45,Rh,0.0,0.0007
46,Pd,0.0018,0.0005
48,Cd,0.0009,0.0003
50,Sn,0.0,0.0031
51,Sb,0.0023,0.0032
56,Ba,0.0035,0.0044
57,La,0.0101,0.0152
58,Ce,0.0,0.0177
72,Hf,0.0,0.0023
73,Ta,0.0,0.0082
74,W,0.2045,0.0031
78,Pt,0.0,0.0025
79,Au,0.0,0.0004
80,Hg,0.0,0.0013
81,Tl,0.009,0.0124
82,Pb,0.0,0.0179
83,Bi,0.0278,0.0101
90,Th,0.0,0.0145
92,U,0.0011,0.0013
 
 
SPECTRA:
eV Channel Start,0.46524515748023987,0.003189087612554431,-0.2675018608570099
eV per Channel,20.02122688293457,20.02122688293457,20.02122688293457
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.46524515748023987,0,0,0
20.48647204041481,0,0,0
40.50769892334938,0,0,0
60.52892580628395,0,0,0
80.55015268921852,0,0,0
100.57137957215309,0,0,0
120.59260645508766,0,0,0
