Instrument,800C10455
Date,2023/05/05
Time,12:04:09
Assay #,0007
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),72.13s
Temperature (Detector),-27.0 C
Temperature (Ambient),38.72 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 11.45uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 4.5uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 8.7uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.46,0.2244
13,Al2O3,0.8514,0.0761
14,SiO2,0.5478,0.039
15,P,0.051,0.0082
16,S,0.0,0.0234
17,Cl,0.0,0.003
19,K2O,0.1083,0.0049
20,Ca,0.0,0.0062
22,Ti,0.0,0.0064
23,V,0.0566,0.0072
24,Cr,19.6381,0.049
25,Mn,0.2823,0.0253
26,Fe,33.4654,0.0443
27,Co,0.3704,0.005
28,Ni,4.7066,0.0305
29,Cu,0.6132,0.0037
30,Zn,0.014,0.0007
31,Ga,0.0003,0.0009
33,As,0.1429,0.038
34,Se,0.0,0.0013
37,Rb,0.0017,0.0032
38,Sr,0.0006,0.0007
39,Y,0.002,0.0006
40,Zr,0.0,0.0013
41,Nb,0.0081,0.0036
42,Mo,8.3163,0.0466
45,Rh,0.0,0.0007
47,Ag,0.0,0.0016
48,Cd,0.0001,0.0003
50,Sn,0.0,0.0031
51,Sb,0.0,0.0034
56,Ba,0.004,0.0045
57,La,0.0,0.0149
58,Ce,0.0,0.0174
72,Hf,0.0,0.0022
73,Ta,0.0,0.008
74,W,0.2149,0.0031
78,Pt,0.0,0.0025
79,Au,0.0,0.0004
80,Hg,0.0,0.0013
81,Tl,0.0112,0.0132
82,Pb,0.0,0.0193
83,Bi,0.0285,0.0168
90,Th,0.0,0.0159
92,U,0.0002,0.0013
 
 
SPECTRA:
eV Channel Start,0.1345825344324112,-0.06135523319244385,0.3308562636375427
eV per Channel,20.02122688293457,20.02122688293457,20.02122688293457
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.1345825344324112,0,0,0
20.15580941736698,0,0,0
40.17703630030155,0,0,0
60.19826318323612,0,0,0
80.21949006617069,0,0,0
100.24071694910526,0,0,0
120.26194383203983,0,0,0
140.2831707149744,0,0,0
160.30439759790897,0,0,0
180.32562448084354,0,0,0
200.34685136377811,0,0,0
220.36807824671268,0,0,0
240.38930512964725,0,0,0
260.4105320125818,0,0,0
280.4317588955164,1,0,1
300.45298577845097,16,13,7
320.47421266138554,129,133,125
340.4954395443201,730,816,658
360.5166664272547,2399,2705,2223
380.53789331018925,4350,5007,4108
