Instrument,800C10455
Date,2023/05/05
Time,12:07:52
Assay #,0010
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),72.65s
Temperature (Detector),-27.0 C
Temperature (Ambient),39.33 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 11.45uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 4.5uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 8.7uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.6945,0.2363
13,Al2O3,0.7668,0.0765
14,SiO2,0.6607,0.0411
15,P,0.0401,0.0083
16,S,0.0,0.0234
17,Cl,0.0,0.0031
19,K2O,0.1104,0.0049
20,Ca,0.0,0.0062
22,Ti,0.0,0.0066
23,V,0.0606,0.0072
24,Cr,19.3964,0.0488
25,Mn,0.3302,0.0252
26,Fe,33.2552,0.044
27,Co,0.3742,0.005
28,Ni,4.7103,0.0305
29,Cu,0.6127,0.0037
30,Zn,0.0157,0.0007
31,Ga,0.0011,0.0009
33,As,0.0405,0.0315
34,Se,0.0,0.0012
37,Rb,0.0002,0.0027
38,Sr,0.0002,0.0007
39,Y,0.0015,0.0006
40,Zr,0.0,0.0012
41,Nb,0.0127,0.0032
42,Mo,7.24,0.0412
45,Rh,0.0,0.0007
48,Cd,0.0001,0.0003
50,Sn,0.0,0.0031
51,Sb,0.0026,0.0033
56,Ba,0.011,0.0045
57,La,0.0,0.0143
58,Ce,0.0,0.0174
72,Hf,0.0,0.0022
73,Ta,0.0003,0.0081
74,W,0.2111,0.0032
78,Pt,0.0,0.0025
79,Au,0.0,0.0004
80,Hg,0.0,0.0012
81,Tl,0.0069,0.0124
82,Pb,0.0,0.0162
83,Bi,0.0169,0.0096
90,Th,0.0,0.0134
92,U,0.0,0.0012
 
 
SPECTRA:
eV Channel Start,-0.16325078904628754,0.46830251812934875,0.14461879432201385
eV per Channel,20.02122688293457,20.02122688293457,20.02122688293457
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
-0.16325078904628754,0,0,0
19.857976093888283,0,0,0
39.87920297682285,0,0,0
59.90042985975742,0,0,0
79.921656742692,0,0,0
99.94288362562656,0,0,0
119.96411050856113,0,0,0
139.9853373914957,0,0,0
160.00656427443027,0,0,0
180.02779115736485,0,0,0
200.04901804029942,0,0,0
220.070244923234,0,0,0
240.09147180616856,0,0,0
260.1126986891031,0,0,0
280.1339255720377,3,1,1
300.15515245497227,25,19,23
320.17637933790684,186,189,168
340.1976062208414,845,912,784
360.218833103776,2503,2732,2315
380.24005998671055,4060,4420,3756
