Instrument,800C10455
Date,2023/05/05
Time,11:57:58
Assay #,0002
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),72.39s
Temperature (Detector),-27.0 C
Temperature (Ambient),36.44 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 11.45uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 4.5uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 8.7uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.645,0.2228
13,Al2O3,0.8007,0.075
14,SiO2,0.5575,0.0391
15,P,0.0388,0.0081
16,S,0.0,0.0231
17,Cl,0.0,0.003
19,K2O,0.113,0.0049
20,Ca,0.0,0.0062
22,Ti,0.0,0.0065
23,V,0.0473,0.0072
24,Cr,19.5704,0.0489
25,Mn,0.3033,0.0253
26,Fe,33.4087,0.0442
27,Co,0.3621,0.005
28,Ni,4.7206,0.0306
29,Cu,0.6105,0.0036
30,Zn,0.0182,0.0007
31,Ga,0.0002,0.0009
33,As,0.1166,0.0355
34,Se,0.0,0.0012
37,Rb,0.0047,0.003
38,Sr,0.001,0.0008
39,Y,0.0009,0.0006
40,Zr,0.0,0.0012
41,Nb,0.0141,0.0032
42,Mo,7.4658,0.0418
45,Rh,0.0,0.0007
47,Ag,0.0,0.0015
48,Cd,0.0,0.0003
50,Sn,0.0,0.0031
51,Sb,0.0031,0.0033
56,Ba,0.0001,0.0043
57,La,0.0249,0.0147
58,Ce,0.0,0.0171
72,Hf,0.0,0.0021
73,Ta,0.0,0.0079
74,W,0.2047,0.0033
78,Pt,0.0,0.0025
79,Au,0.0,0.0004
80,Hg,0.0,0.0014
81,Tl,0.0075,0.0129
82,Pb,0.0,0.0175
83,Bi,0.0103,0.0099
90,Th,0.0,0.0134
92,U,0.0011,0.0013
 
 
SPECTRA:
eV Channel Start,0.4319530129432678,-0.1432519406080246,0.07234221696853638
eV per Channel,20.02122688293457,20.02122688293457,20.02122688293457
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.4319530129432678,0,0,0
20.453179895877838,0,0,0
40.47440677881241,0,0,0
60.49563366174698,0,0,0
80.51686054468155,0,0,0
100.53808742761612,0,0,0
120.55931431055069,0,0,0
140.58054119348526,0,0,0
160.60176807641983,0,0,0
180.6229949593544,0,0,0
200.64422184228897,0,0,0
220.66544872522354,0,0,0
240.6866756081581,0,0,0
260.7079024910927,0,0,0
280.72912937402725,0,1,0
300.7503562569618,17,5,14
320.7715831398964,130,104,118
340.79281002283096,760,744,698
360.81403690576553,2460,2730,2212
380.8352637887001,4252,4980,3949
400.8564906716347,4316,5030,3934
420.87771755456924,2302,2648,2173
440.8989444375038,730,865,714
460.9201713204384,153,136,146
480.94139820337296,18,20,15
500.9626250863075,1,1,0
520.9838519692421,0,0,0
541.0050788521767,0,0,1
561.0263057351112,0,0,1
581.0475326180458,43,36,27
601.0687595009804,49,40,35
621.089986383915,45,20,42
641.1112132668495,37,36,47
661.1324401497841,47,34,38
681.1536670327187,45,35,32
701.1748939156532,35,40,21
721.1961207985878,55,32,25
741.2173476815224,46,24,30
761.2385745644569,53,33,22
781.2598014473915,47,35,19
801.2810283303261,54,31,8
821.3022552132607,41,31,24
841.3234820961952,56,28,24
861.3447089791298,57,35,19
881.3659358620644,47,28,25
901.3871627449989,56,28,33
921.4083896279335,59,35,29
941.4296165108681,42,36,46
961.4508433938026,40,32,33
981.4720702767372,54,31,44
1001.4932971596718,45,32,34
1021.5145240426064,37,31,22
1041.535750925541,52,30,30
1061.5569778084755,42,28,15
1081.57820469141,45,18,33
1101.5994315743446,43,32,27
1121.6206584572792,55,30,24
1141.6418853402138,39,28,29
1161.6631122231483,44,22,23
1181.684339106083,46,22,41
1201.7055659890175,37,37,33
1221.726792871952,39,34,36
1241.7480197548866,31,28,41
1261.7692466378212,34,27,28
1281.7904735207558,31,24,28
1301.8117004036903,39,30,24
1321.832927286625,31,27,21
1341.8541541695595,34,18,19
1361.875381052494,39,32,24
1381.8966079354286,36,26,22
1401.9178348183632,37,24,36
1421.9390617012978,48,23,47
1441.9602885842323,43,32,80
1461.981515467167,54,40,95
1482.0027423501015,51,34,94
1502.023969233036,49,25,93
1522.0451961159706,56,30,67
1542.0664229989052,29,30,50
1562.0876498818398,44,17,49
1582.1088767647743,41,13,47
1602.130103647709,17,15,30
1622.1513305306435,32,11,24
1642.172557413578,26,21,35
1662.1937842965126,32,19,53
1682.2150111794472,26,29,107
1702.2362380623817,37,22,170
1722.2574649453163,36,24,198
1742.2786918282509,34,29,217
1762.2999187111855,21,20,181
1782.32114559412,29,22,148
1802.3423724770546,21,18,82
1822.3635993599892,20,25,63
1842.3848262429237,27,20,61
1862.4060531258583,34,25,70
1882.4272800087929,25,32,61
1902.4485068917274,29,28,74
1922.469733774662,38,20,55
1942.4909606575966,28,17,77
1962.5121875405312,27,19,88
1982.5334144234657,28,17,118
2002.5546413064003,31,27,137
2022.5758681893349,29,23,140
2042.5970950722694,32,26,116
2062.618321955204,28,20,108
2082.6395488381386,30,19,116
2102.660775721073,29,25,101
2122.6820026040077,34,21,100
2142.7032294869423,23,23,81
2162.724456369877,37,21,113
2182.7456832528114,32,14,153
2202.766910135746,30,28,291
2222.7881370186806,43,27,596
2242.809363901615,64,33,1095
2262.8305907845497,92,43,1706
2282.8518176674843,93,48,2063
2302.873044550419,110,37,2113
2322.8942714333534,110,40,1855
2342.915498316288,94,33,1527
2362.9367251992226,92,29,1407
2382.957952082157,65,44,1392
2402.9791789650917,72,38,1253
2423.0004058480263,80,29,999
2443.021632730961,59,24,697
2463.0428596138954,62,29,496
2483.06408649683,56,28,371
2503.0853133797646,37,28,291
2523.106540262699,49,27,274
2543.1277671456337,43,19,243
2563.1489940285683,38,27,270
2583.170220911503,43,16,278
2603.1914477944374,30,13,383
2623.212674677372,38,19,555
2643.2339015603065,43,19,870
2663.255128443241,25,19,1124
2683.2763553261757,28,25,1389
2703.2975822091103,15,17,1390
2723.318809092045,22,20,1130
2743.3400359749794,32,28,870
2763.361262857914,26,24,657
2783.3824897408485,31,28,598
2803.403716623783,30,23,650
2823.4249435067177,40,20,695
2843.4461703896523,31,21,733
2863.467397272587,38,22,757
2883.4886241555214,49,34,713
2903.509851038456,46,23,812
2923.5310779213905,55,23,1035
2943.552304804325,71,27,1177
2963.5735316872597,71,26,1090
2983.5947585701942,60,17,950
3003.615985453129,56,26,702
3023.6372123360634,36,21,496
3043.658439218998,39,21,308
3063.6796661019325,25,18,176
3083.700892984867,25,19,119
3103.7221198678017,24,26,159
3123.7433467507362,30,18,182
3143.764573633671,40,18,214
3163.7858005166054,40,17,219
3183.80702739954,45,17,258
3203.8282542824745,73,20,301
3223.849481165409,103,33,326
3243.8707080483437,117,33,388
3263.8919349312782,137,37,495
3283.913161814213,187,54,512
3303.9343886971474,165,45,582
3323.955615580082,143,38,582
3343.9768424630165,104,31,526
3363.998069345951,68,24,514
3384.0192962288857,51,18,490
3404.04052311182,50,30,511
3424.061749994755,55,27,513
3444.0829768776894,90,35,551
3464.104203760624,103,41,591
3484.1254306435585,128,41,649
3504.146657526493,117,43,631
3524.1678844094276,92,41,663
3544.189111292362,93,30,678
3564.210338175297,107,40,739
3584.2315650582314,120,26,825
3604.252791941166,135,37,939
3624.2740188241005,210,47,1058
3644.295245707035,263,46,1208
3664.3164725899696,275,44,1287
3684.337699472904,261,48,1226
3704.358926355839,186,37,1156
3724.3801532387733,157,32,1001
3744.401380121708,85,24,862
3764.4226070046425,66,41,782
3784.443833887577,47,11,633
3804.4650607705116,38,16,634
3824.486287653446,39,13,639
3844.5075145363808,42,23,636
3864.5287414193153,27,24,605
3884.54996830225,43,18,630
3904.5711951851845,45,18,580
3924.592422068119,39,17,555
3944.6136489510536,46,20,545
3964.634875833988,36,26,534
3984.6561027169228,42,16,501
4004.6773295998573,38,16,521
4024.698556482792,40,15,507
4044.7197833657265,40,14,446
4064.741010248661,51,13,463
4084.7622371315956,47,28,460
4104.78346401453,54,21,469
4124.804690897465,49,22,437
4144.825917780399,54,17,454
4164.847144663334,57,19,432
4184.8683715462685,62,25,446
4204.889598429203,62,20,383
4224.910825312138,58,22,393
4244.932052195072,67,23,353
4264.953279078007,43,25,301
4284.974505960941,53,17,305
4304.995732843876,35,14,280
4325.0169597268105,39,10,261
4345.038186609745,42,19,229
4365.05941349268,42,17,250
4385.080640375614,40,16,206
4405.101867258549,43,19,219
4425.123094141483,35,24,245
4445.144321024418,36,14,228
4465.165547907352,60,21,238
4485.186774790287,58,19,233
4505.208001673222,57,21,245
4525.229228556156,79,23,269
4545.250455439091,97,29,326
4565.271682322025,140,22,385
4585.29290920496,199,27,425
4605.314136087894,251,38,606
4625.335362970829,339,54,718
4645.356589853764,339,64,756
4665.377816736698,340,59,739
4685.399043619633,306,57,698
4705.420270502567,259,47,572
4725.441497385502,168,26,494
4745.462724268436,128,26,354
4765.483951151371,82,21,285
4785.505178034306,64,24,283
4805.52640491724,53,31,250
4825.547631800175,54,21,285
4845.568858683109,63,13,269
4865.590085566044,80,20,318
4885.611312448978,83,23,424
4905.632539331913,115,35,516
4925.653766214848,136,29,557
4945.674993097782,138,26,651
4965.696219980717,127,27,673
4985.717446863651,123,23,572
5005.738673746586,107,25,518
5025.75990062952,118,26,505
5045.781127512455,98,21,429
5065.80235439539,88,22,411
5085.823581278324,80,32,401
5105.844808161259,75,20,415
5125.866035044193,83,25,423
5145.887261927128,93,19,453
5165.908488810062,120,25,507
5185.929715692997,169,25,574
5205.950942575932,202,30,698
5225.972169458866,262,50,960
5245.993396341801,555,71,1624
5266.014623224735,1216,149,3358
5286.03585010767,2606,349,7507
5306.057076990604,5607,773,15367
5326.078303873539,10388,1386,28553
5346.0995307564735,17113,2310,47198
5366.120757639408,25070,3372,68683
5386.141984522343,31933,4295,88650
5406.163211405277,36164,4887,99380
5426.184438288212,35986,4796,97800
5446.205665171146,30479,4167,84977
5466.226892054081,23134,3201,64637
5486.2481189370155,15334,2090,43299
5506.26934581995,8946,1226,25520
5526.290572702885,4847,689,13350
5546.311799585819,2288,318,6619
5566.333026468754,999,133,3081
5586.354253351688,456,71,1583
5606.375480234623,247,59,977
5626.3967071175575,213,31,755
5646.417934000492,171,42,614
5666.439160883427,149,27,627
5686.460387766361,150,28,617
5706.481614649296,168,22,605
5726.50284153223,198,26,735
5746.524068415165,257,32,799
5766.5452952980995,350,64,1035
5786.566522181034,506,79,1462
5806.587749063969,833,123,2270
5826.608975946903,1461,216,3535
5846.630202829838,2239,292,5546
5866.651429712772,3344,498,8171
5886.672656595707,4595,672,11099
5906.6938834786415,5680,792,13611
5926.715110361576,6466,926,15795
5946.736337244511,6552,933,16293
5966.757564127445,5963,802,14762
5986.77879101038,4735,677,12150
6006.800017893314,3585,454,8936
6026.821244776249,2262,293,5974
6046.8424716591835,1385,216,3640
6066.863698542118,754,84,2129
6086.884925425053,463,60,1190
6106.906152307987,260,44,802
6126.927379190922,186,37,647
6146.948606073856,209,30,635
6166.969832956791,252,32,679
6186.9910598397255,328,47,815
6207.01228672266,590,97,1276
6227.033513605595,1290,154,2446
6247.054740488529,2781,349,5132
6267.075967371464,6085,744,10627
6287.097194254398,11854,1451,20540
6307.118421137333,21569,2648,37101
6327.1396480202675,34849,4235,59855
6347.160874903202,50660,6205,87330
6367.182101786137,65350,7940,113369
6387.203328669071,75192,9525,130490
6407.224555552006,77744,10048,134422
6427.24578243494,71146,9047,123722
6447.267009317875,58250,7214,101317
6467.2882362008095,42073,5494,73986
6487.309463083744,27628,3462,48553
6507.330689966679,16115,2056,28673
6527.351916849613,8365,1086,15332
6547.373143732548,4136,530,7603
6567.394370615482,1851,264,3758
6587.415597498417,880,94,1845
6607.4368243813515,443,62,1003
6627.458051264286,276,38,714
6647.479278147221,243,36,530
6667.500505030155,205,30,520
6687.52173191309,169,25,442
6707.542958796024,158,24,467
6727.564185678959,157,31,435
6747.5854125618935,183,34,461
6767.606639444828,198,19,537
6787.627866327763,193,46,500
6807.649093210697,248,35,542
6827.670320093632,316,41,655
6847.691546976566,339,56,713
6867.712773859501,452,70,906
6887.7340007424355,686,85,1189
6907.75522762537,1111,124,1828
6927.776454508305,1727,236,2898
6947.797681391239,2877,343,4682
6967.818908274174,4486,618,7027
6987.840135157108,6446,792,10438
7007.861362040043,8874,1150,13962
7027.882588922977,10561,1401,16776
7047.903815805912,11731,1575,18804
7067.925042688847,11697,1566,18794
7087.946269571781,10646,1350,16841
7107.967496454716,8666,1154,13902
7127.98872333765,6273,833,10026
7148.009950220585,4086,545,6689
7168.031177103519,2495,316,4083
7188.052403986454,1401,211,2320
7208.073630869389,703,100,1169
7228.094857752323,341,35,638
7248.116084635258,168,40,358
7268.137311518192,90,13,244
7288.158538401127,102,14,218
7308.179765284061,162,26,300
7328.200992166996,322,39,504
7348.222219049931,662,82,856
7368.243445932865,1139,143,1499
7388.2646728158,1831,231,2315
7408.285899698734,2794,301,3504
7428.307126581669,3604,397,4455
7448.328353464603,4344,461,5587
7468.349580347538,4731,549,6012
7488.370807230473,4653,558,5914
7508.392034113407,4159,508,5350
7528.413260996342,3354,354,4275
7548.434487879276,2432,286,3191
7568.455714762211,1551,197,2067
7588.476941645145,964,150,1315
7608.49816852808,555,54,779
7628.519395411015,261,39,452
7648.540622293949,156,17,237
7668.561849176884,71,12,188
7688.583076059818,37,11,127
7708.604302942753,23,5,115
7728.625529825687,17,2,130
7748.646756708622,19,2,118
7768.667983591557,14,6,99
7788.689210474491,22,6,113
7808.710437357426,12,7,83
7828.73166424036,18,10,96
7848.752891123295,13,4,102
7868.774118006229,14,5,97
7888.795344889164,19,7,91
7908.8165717720985,21,8,116
7928.837798655033,44,7,125
7948.859025537968,63,11,135
7968.880252420902,87,9,179
7988.901479303837,127,19,185
8008.922706186771,139,17,211
8028.943933069706,182,17,254
8048.9651599526405,179,13,258
8068.986386835575,190,31,245
8089.00761371851,177,21,220
8109.028840601444,145,24,231
8129.050067484379,175,24,280
8149.071294367313,229,34,336
8169.092521250248,300,42,411
8189.1137481331825,444,52,558
8209.134975016117,537,69,698
8229.156201899052,691,81,838
8249.177428781986,739,95,961
8269.19865566492,808,111,997
8289.219882547855,799,78,888
8309.24110943079,609,76,802
8329.262336313725,479,67,656
8349.283563196659,336,42,501
8369.304790079594,237,34,373
8389.326016962528,158,32,248
8409.347243845463,88,16,184
8429.368470728397,43,7,151
8449.389697611332,27,6,108
8469.410924494267,26,4,89
8489.432151377201,10,3,80
8509.453378260136,4,4,60
8529.47460514307,10,6,75
8549.495832026005,5,13,80
8569.51705890894,13,5,72
8589.538285791874,20,5,82
8609.559512674809,9,3,77
8629.580739557743,13,4,95
8649.601966440678,19,4,94
8669.623193323612,10,7,102
8689.644420206547,12,6,102
8709.665647089481,10,3,113
8729.686873972416,8,6,115
8749.70810085535,9,5,111
8769.729327738285,11,4,115
8789.75055462122,8,7,109
8809.771781504154,14,4,107
8829.793008387089,24,5,112
8849.814235270023,23,6,100
8869.835462152958,29,3,120
8889.856689035892,27,5,137
8909.877915918827,15,10,113
8929.899142801762,20,8,119
8949.920369684696,20,7,97
8969.94159656763,16,10,93
8989.962823450565,18,2,103
9009.9840503335,15,4,116
9030.005277216434,9,5,115
9050.026504099369,13,3,116
9070.047730982304,10,8,114
9090.068957865238,6,6,87
9110.090184748173,11,6,109
9130.111411631107,7,7,124
9150.132638514042,6,8,116
9170.153865396976,13,2,100
9190.175092279911,9,6,99
9210.196319162846,15,7,109
9230.21754604578,17,4,91
9250.238772928715,14,5,105
9270.25999981165,8,5,118
9290.281226694584,8,4,89
9310.302453577518,10,5,121
9330.323680460453,5,5,112
9350.344907343388,10,5,95
9370.366134226322,11,3,109
9390.387361109257,8,0,94
9410.408587992191,11,4,93
9430.429814875126,13,7,82
9450.45104175806,10,4,96
9470.472268640995,9,5,97
9490.49349552393,6,2,91
9510.514722406864,11,7,94
9530.535949289799,9,3,78
9550.557176172733,13,3,74
9570.578403055668,3,4,90
9590.599629938602,7,7,77
9610.620856821537,16,5,68
9630.642083704472,23,8,82
9650.663310587406,14,10,80
9670.68453747034,21,9,84
9690.705764353275,22,9,69
9710.72699123621,27,12,84
9730.748218119144,13,7,100
9750.769445002079,16,4,81
9770.790671885014,25,7,94
9790.811898767948,10,7,80
9810.833125650883,17,8,96
9830.854352533817,19,6,79
9850.875579416752,13,3,79
9870.896806299686,13,6,85
9890.918033182621,16,4,99
9910.939260065556,15,8,100
9930.96048694849,15,5,83
9950.981713831425,16,8,86
9971.00294071436,6,8,95
9991.024167597294,13,4,72
10011.045394480228,16,12,99
10031.066621363163,15,4,106
10051.087848246098,13,3,88
10071.109075129032,18,5,113
10091.130302011967,16,4,95
10111.151528894901,9,2,105
10131.172755777836,8,3,81
10151.19398266077,9,5,87
10171.215209543705,19,4,77
10191.23643642664,12,3,96
10211.257663309574,14,3,91
10231.278890192509,14,5,90
10251.300117075443,9,3,77
10271.321343958378,20,14,70
10291.342570841312,11,2,88
10311.363797724247,12,7,80
10331.385024607182,16,3,81
10351.406251490116,12,2,100
10371.42747837305,13,5,89
10391.448705255985,21,4,72
10411.46993213892,12,4,77
10431.491159021854,17,7,76
10451.512385904789,16,6,98
10471.533612787724,13,5,79
10491.554839670658,12,3,67
10511.576066553593,27,4,83
10531.597293436527,21,5,93
10551.618520319462,26,4,85
10571.639747202396,23,4,77
10591.660974085331,17,5,107
10611.682200968266,17,3,78
10631.7034278512,14,9,85
10651.724654734135,14,4,91
10671.74588161707,27,5,124
10691.767108500004,27,6,149
10711.788335382938,31,1,176
10731.809562265873,34,7,212
10751.830789148808,35,6,287
10771.852016031742,62,8,402
10791.873242914677,62,6,442
10811.894469797611,55,6,504
10831.915696680546,68,5,566
10851.93692356348,69,6,505
10871.958150446415,78,3,486
10891.97937732935,64,2,442
10912.000604212284,63,2,325
10932.021831095219,52,5,314
10952.043057978153,36,3,228
10972.064284861088,29,6,171
10992.085511744022,22,6,126
11012.106738626957,24,6,117
11032.127965509892,21,5,83
11052.149192392826,17,4,87
11072.17041927576,9,2,65
11092.191646158695,21,5,90
11112.21287304163,21,5,70
