Instrument,800C10455
Date,2023/05/05
Time,12:09:07
Assay #,0011
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),72.56s
Temperature (Detector),-27.0 C
Temperature (Ambient),39.72 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 11.45uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 4.5uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 8.7uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.3135,0.2322
13,Al2O3,0.7884,0.0763
14,SiO2,0.5715,0.0395
15,P,0.0562,0.0083
16,S,0.0,0.0234
17,Cl,0.0,0.003
19,K2O,0.1141,0.0049
20,Ca,0.0,0.0061
22,Ti,0.0,0.0065
23,V,0.0525,0.0071
24,Cr,19.4954,0.0489
25,Mn,0.3108,0.0252
26,Fe,33.3682,0.0441
27,Co,0.3598,0.005
28,Ni,5.0009,0.0323
29,Cu,0.6465,0.0038
30,Zn,0.0166,0.0007
31,Ga,0.0,0.0009
33,As,0.0396,0.0322
34,Se,0.0,0.0013
37,Rb,0.0058,0.0028
38,Sr,0.0015,0.0007
39,Y,0.0019,0.0006
40,Zr,0.0,0.0012
41,Nb,0.0139,0.0032
42,Mo,7.1561,0.0407
45,Rh,0.0,0.0007
47,Ag,0.0,0.0016
48,Cd,0.0005,0.0003
50,Sn,0.0,0.003
51,Sb,0.0017,0.0034
56,Ba,0.0076,0.0044
57,La,0.0106,0.0156
58,Ce,0.0,0.0174
72,Hf,0.0,0.0021
73,Ta,0.0,0.008
74,W,0.2275,0.0034
78,Pt,0.0,0.0028
79,Au,0.0,0.0004
80,Hg,0.0,0.0014
81,Tl,0.0081,0.0124
82,Pb,0.0,0.0151
83,Bi,0.0119,0.0105
90,Th,0.0,0.0123
92,U,0.0009,0.0012
 
 
SPECTRA:
eV Channel Start,0.014817813411355019,0.0779217928647995,-0.04200649634003639
eV per Channel,20.02122688293457,20.02122688293457,20.02122688293457
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.014817813411355019,0,0,0
20.036044696345925,0,0,0
40.057271579280496,0,0,0
60.078498462215066,0,0,0
80.09972534514964,0,0,0
100.1209522280842,0,0,0
120.14217911101878,0,0,0
140.16340599395335,0,0,0
160.18463287688792,0,0,0
180.2058597598225,0,0,0
200.22708664275706,0,0,0
220.24831352569163,0,0,0
240.2695404086262,0,0,0
260.29076729156077,0,0,0
280.31199417449534,0,2,0
300.3332210574299,13,10,10
320.3544479403645,109,121,115
340.37567482329905,731,813,627
