Instrument,800C10455
Date,2023/05/05
Time,12:17:45
Assay #,0018
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),70.94s
Temperature (Detector),-27.0 C
Temperature (Ambient),39.83 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 11.45uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 4.5uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 8.7uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.3152,0.2273
13,Al2O3,0.7465,0.0751
14,SiO2,0.6353,0.0398
15,P,0.0462,0.0079
16,S,0.0,0.0232
17,Cl,0.0,0.003
19,K2O,0.123,0.0049
20,Ca,0.0,0.0062
22,Ti,0.0056,0.0065
23,V,0.0571,0.007
24,Cr,19.6393,0.0491
25,Mn,0.2394,0.0251
26,Fe,33.5045,0.0443
27,Co,0.3629,0.005
28,Ni,4.9405,0.0319
29,Cu,0.6348,0.0037
30,Zn,0.0193,0.0007
31,Ga,0.001,0.0009
33,As,0.0589,0.0359
34,Se,0.0,0.0013
37,Rb,0.0051,0.0028
38,Sr,0.0013,0.0007
39,Y,0.0009,0.0006
40,Zr,0.0,0.0013
41,Nb,0.0149,0.0034
42,Mo,7.7422,0.0438
45,Rh,0.0,0.0007
47,Ag,0.0,0.0016
48,Cd,0.0002,0.0003
50,Sn,0.0,0.003
51,Sb,0.0012,0.0033
56,Ba,0.0037,0.0044
57,La,0.0,0.0151
58,Ce,0.0,0.0174
72,Hf,0.0,0.0022
73,Ta,0.0,0.0077
74,W,0.2189,0.0033
78,Pt,0.0,0.0026
79,Au,0.0,0.0004
80,Hg,0.0,0.0013
81,Tl,0.0,0.0134
82,Pb,0.0,0.0192
83,Bi,0.0283,0.0147
90,Th,0.0,0.0139
92,U,0.0025,0.0012
 
 
SPECTRA:
eV Channel Start,-0.24037042260169983,0.23909293115139008,0.22138966619968414
eV per Channel,20.02122688293457,20.02122688293457,20.02122688293457
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
-0.24037042260169983,0,0,0
19.78085646033287,0,0,0
39.80208334326744,0,0,0
59.82331022620201,0,0,0
79.84453710913658,0,0,0
99.86576399207115,0,0,0
119.88699087500572,0,0,0
139.9082177579403,0,0,0
159.92944464087486,0,0,0
179.95067152380943,0,0,0
199.971898406744,0,0,0
219.99312528967857,0,0,0
240.01435217261314,0,0,0
260.0355790555477,0,0,0
280.0568059384823,0,0,0
300.07803282141685,9,15,12
320.0992597043514,99,136,99
340.120486587286,677,845,659
360.14171347022057,2378,2724,2250
380.16294035315514,4356,4975,4011
400.1841672360897,4333,4933,3940
420.2053941190243,2398,2681,2148
440.22662100195885,753,797,700
460.2478478848934,145,144,132
480.269074767828,26,25,9
500.29030165076256,1,4,4
520.3115285336971,0,0,2
540.3327554166317,0,0,1
560.3539822995663,1,0,0
580.3752091825008,46,31,33
600.3964360654354,46,41,36
620.41766294837,39,32,38
640.4388898313046,51,26,33
660.4601167142391,49,28,37
680.4813435971737,43,34,22
700.5025704801083,37,37,26
720.5237973630428,48,38,19
740.5450242459774,41,37,29
760.566251128912,48,46,15
780.5874780118465,45,38,14
800.6087048947811,47,28,20
820.6299317777157,38,32,27
840.6511586606503,56,39,21
860.6723855435848,37,33,24
880.6936124265194,45,25,31
900.714839309454,50,37,30
920.7360661923885,52,32,43
940.7572930753231,43,31,35
960.7785199582577,45,32,35
980.7997468411922,51,28,34
1000.8209737241268,43,29,34
1020.8422006070614,27,33,29
1040.863427489996,50,27,29
1060.8846543729305,55,43,31
1080.905881255865,45,30,26
1100.9271081387997,38,34,27
1120.9483350217342,30,25,33
1140.9695619046688,50,33,29
1160.9907887876034,47,30,28
1181.012015670538,39,22,33
1201.0332425534725,33,29,30
1221.054469436407,46,20,36
1241.0756963193417,33,16,38
1261.0969232022762,39,32,41
1281.1181500852108,39,21,23
1301.1393769681454,31,31,19
1321.16060385108,33,33,29
1341.1818307340145,32,21,29
1361.203057616949,30,28,27
1381.2242844998837,39,23,25
1401.2455113828182,32,33,29
1421.2667382657528,39,22,37
1441.2879651486874,52,31,76
1461.309192031622,50,27,94
1481.3304189145565,72,26,99
1501.351645797491,51,24,102
1521.3728726804256,50,23,67
1541.3940995633602,30,23,40
1561.4153264462948,41,27,50
1581.4365533292294,25,13,36
1601.457780212164,39,23,36
1621.4790070950985,22,27,31
1641.500233978033,28,21,30
1661.5214608609676,22,20,62
1681.5426877439022,24,19,91
1701.5639146268368,27,23,181
1721.5851415097713,34,16,205
1741.606368392706,34,25,244
1761.6275952756405,40,14,197
1781.648822158575,43,22,143
1801.6700490415096,29,26,108
1821.6912759244442,30,28,66
1841.7125028073788,21,27,50
1861.7337296903133,31,19,57
1881.754956573248,37,32,62
1901.7761834561825,28,19,65
1921.797410339117,36,22,59
1941.8186372220516,31,18,73
1961.8398641049862,31,22,93
1981.8610909879208,37,24,119
2001.8823178708553,38,21,121
2021.90354475379,28,25,148
2041.9247716367245,34,30,128
2061.945998519659,26,22,96
2081.9672254025936,34,27,105
2101.988452285528,28,15,122
2122.0096791684628,31,16,95
2142.0309060513973,27,30,124
2162.052132934332,17,24,110
2182.0733598172665,42,21,167
2202.094586700201,42,16,302
