Instrument,800C10455
Date,2023/05/05
Time,12:26:26
Assay #,0025
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),72.28s
Temperature (Detector),-27.0 C
Temperature (Ambient),41.06 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 11.45uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 4.5uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 8.7uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.7227,0.2209
13,Al2O3,0.7925,0.0743
14,SiO2,0.5986,0.0396
15,P,0.0534,0.0082
16,S,0.0,0.0232
17,Cl,0.0,0.0031
19,K2O,0.1109,0.0049
20,Ca,0.0,0.0062
22,Ti,0.0,0.0064
23,V,0.0666,0.0073
24,Cr,19.6321,0.049
25,Mn,0.2606,0.0252
26,Fe,33.5026,0.0443
27,Co,0.367,0.005
28,Ni,4.85,0.0314
29,Cu,0.627,0.0037
30,Zn,0.0175,0.0006
31,Ga,0.0018,0.0009
33,As,0.1483,0.0346
34,Se,0.0,0.0011
37,Rb,0.0069,0.0029
38,Sr,0.0019,0.0007
39,Y,0.0018,0.0006
40,Zr,0.0,0.0011
41,Nb,0.0207,0.0033
42,Mo,7.5308,0.0426
45,Rh,0.0,0.0007
47,Ag,0.0,0.0016
48,Cd,0.0,0.0003
50,Sn,0.0,0.0031
51,Sb,0.0,0.0033
56,Ba,0.0103,0.0043
57,La,0.0,0.0149
58,Ce,0.0,0.0176
72,Hf,0.0,0.0021
73,Ta,0.0,0.0074
74,W,0.2267,0.0034
78,Pt,0.0,0.0024
79,Au,0.0,0.0004
80,Hg,0.0,0.0013
81,Tl,0.0047,0.0112
82,Pb,0.0,0.0176
83,Bi,0.0327,0.0106
90,Th,0.0,0.0142
92,U,0.0011,0.0012
 
 
SPECTRA:
eV Channel Start,0.16680237650871277,-0.5077812671661377,0.2883635461330414
eV per Channel,20.02122688293457,20.02122688293457,20.02122688293457
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.16680237650871277,0,0,0
20.188029259443283,0,0,0
40.20925614237785,0,0,0
60.230483025312424,0,0,0
80.251709908247,0,0,0
100.27293679118156,0,0,0
120.29416367411613,0,0,0
140.3153905570507,0,0,0
160.33661743998528,0,0,0
180.35784432291985,0,0,0
200.37907120585442,0,0,0
220.400298088789,0,0,0
240.42152497172356,0,0,0
260.4427518546581,0,0,0
280.4639787375927,0,3,0
300.48520562052727,14,8,15
320.50643250346184,115,141,133
340.5276593863964,756,829,741
360.548886269331,2405,2610,2234
380.57011315226555,4339,4880,3992
400.5913400352001,4392,5000,4002
420.6125669181347,2377,2736,2172
440.63379380106926,703,887,699
460.65502068400383,137,136,120
480.6762475669384,20,14,13
500.69747444987297,1,5,3
520.7187013328075,1,0,3
540.7399282157421,0,1,0
560.7611550986767,1,1,0
580.7823819816113,45,35,42
600.8036088645458,46,28,31
620.8248357474804,41,32,41
640.846062630415,42,34,37
660.8672895133495,65,31,36
680.8885163962841,35,27,31
700.9097432792187,51,41,30
720.9309701621532,49,34,26
740.9521970450878,45,33,21
760.9734239280224,49,32,20
780.994650810957,39,27,28
801.0158776938915,44,38,22
821.0371045768261,42,20,19
841.0583314597607,49,35,27
861.0795583426952,36,26,18
881.1007852256298,47,32,28
901.1220121085644,50,40,36
921.143238991499,46,34,33
941.1644658744335,44,29,29
961.1856927573681,47,26,29
981.2069196403027,66,41,43
1001.2281465232372,43,27,30
1021.2493734061718,62,26,19
1041.2706002891064,48,44,22
1061.291827172041,42,38,27
1081.3130540549755,36,30,39
1101.33428093791,52,40,26
1121.3555078208447,45,23,23
1141.3767347037792,33,20,21
1161.3979615867138,44,23,35
1181.4191884696484,42,19,32
1201.440415352583,47,26,39
1221.4616422355175,29,30,33
1241.482869118452,38,31,42
1261.5040960013866,41,24,36
1281.5253228843212,47,26,22
1301.5465497672558,26,22,25
1321.5677766501904,36,25,17
1341.589003533125,31,19,16
1361.6102304160595,27,22,21
1381.631457298994,40,28,22
1401.6526841819286,38,29,36
1421.6739110648632,46,27,61
1441.6951379477978,48,25,56
1461.7163648307323,65,29,85
1481.737591713667,58,25,105
1501.7588185966015,72,26,90
1521.780045479536,53,31,70
1541.8012723624706,37,19,55
1561.8224992454052,25,19,36
1581.8437261283398,36,16,51
1601.8649530112743,28,24,24
1621.886179894209,25,24,25
1641.9074067771435,22,33,46
1661.928633660078,24,18,78
1681.9498605430126,23,22,117
1701.9710874259472,31,24,166
1721.9923143088818,26,20,201
1742.0135411918163,37,25,209
1762.034768074751,33,24,201
1782.0559949576855,26,15,127
1802.07722184062,32,27,96
1822.0984487235546,22,21,73
1842.1196756064892,26,31,68
1862.1409024894238,34,19,65
1882.1621293723583,28,22,63
1902.183356255293,36,21,59
1922.2045831382275,27,27,55
1942.225810021162,33,24,81
1962.2470369040966,34,22,106
1982.2682637870312,37,27,135
2002.2894906699657,38,21,128
2022.3107175529003,29,27,144
2042.3319444358349,25,25,129
2062.3531713187695,36,19,127
2082.374398201704,40,26,93
2102.3956250846386,20,20,87
2122.416851967573,34,23,97
2142.4380788505077,28,22,90
2162.4593057334423,31,13,82
2182.480532616377,40,22,153
2202.5017594993114,35,33,296
2222.522986382246,42,25,532
2242.5442132651806,68,29,1123
2262.565440148115,90,37,1720
2282.5866670310497,117,44,2138
2302.6078939139843,95,36,2123
2322.629120796919,107,39,1859
2342.6503476798534,83,37,1512
2362.671574562788,82,40,1372
2382.6928014457226,84,33,1448
2402.714028328657,85,29,1281
2422.7352552115917,72,30,1064
2442.7564820945263,76,29,792
2462.777708977461,67,16,528
2482.7989358603954,49,33,356
2502.82016274333,44,33,319
2522.8413896262646,40,26,263
2542.862616509199,41,14,240
2562.8838433921337,47,21,256
2582.9050702750683,30,30,340
2602.926297158003,49,17,479
2622.9475240409374,34,28,625
2642.968750923872,47,28,897
2662.9899778068066,25,28,1124
2683.011204689741,31,19,1372
2703.0324315726757,36,15,1376
2723.0536584556103,23,25,1219
2743.074885338545,23,23,931
2763.0961122214794,25,17,665
2783.117339104414,32,20,575
2803.1385659873486,28,24,646
2823.159792870283,36,17,682
2843.1810197532177,25,25,748
2863.2022466361523,41,24,710
2883.223473519087,52,23,768
2903.2447004020214,44,27,783
2923.265927284956,67,17,1027
2943.2871541678905,80,19,1101
2963.308381050825,59,30,1147
2983.3296079337597,53,21,1012
3003.3508348166943,40,23,747
3023.372061699629,49,25,512
