Instrument,800C10455
Date,2023/05/05
Time,12:05:23
Assay #,0008
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),72.66s
Temperature (Detector),-27.0 C
Temperature (Ambient),38.83 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 11.45uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 4.5uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 8.7uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.4336,0.2205
13,Al2O3,0.7579,0.0745
14,SiO2,0.573,0.0394
15,P,0.0461,0.0081
16,S,0.0,0.0232
17,Cl,0.0,0.003
19,K2O,0.1162,0.0049
20,Ca,0.0,0.0061
22,Ti,0.0,0.0064
23,V,0.0531,0.0071
24,Cr,19.6193,0.049
25,Mn,0.2481,0.0252
26,Fe,33.4864,0.0443
27,Co,0.3535,0.005
28,Ni,4.7161,0.0306
29,Cu,0.61,0.0036
30,Zn,0.0177,0.0007
31,Ga,0.0024,0.0009
33,As,0.0945,0.0345
34,Se,0.0,0.0012
37,Rb,0.0028,0.0028
38,Sr,0.0011,0.0007
39,Y,0.0005,0.0006
40,Zr,0.0,0.0012
41,Nb,0.0075,0.0034
42,Mo,7.2279,0.0409
45,Rh,0.0,0.0007
48,Cd,0.001,0.0003
50,Sn,0.0,0.0031
51,Sb,0.0028,0.0034
56,Ba,0.0085,0.0044
57,La,0.0006,0.0154
58,Ce,0.0,0.0176
72,Hf,0.0,0.002
73,Ta,0.0,0.0071
74,W,0.2119,0.003
78,Pt,0.0,0.0024
79,Au,0.0,0.0004
80,Hg,0.0,0.0014
81,Tl,0.0112,0.0133
82,Pb,0.0,0.0182
83,Bi,0.0006,0.0099
90,Th,0.0,0.0128
92,U,0.0,0.0012
 
 
SPECTRA:
eV Channel Start,0.3193199634552002,0.03861534968018532,0.03391386196017265
eV per Channel,20.02122688293457,20.02122688293457,20.02122688293457
