Instrument,800C10455
Date,2023/05/05
Time,12:14:03
Assay #,0015
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),72.35s
Temperature (Detector),-27.0 C
Temperature (Ambient),39.72 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 11.45uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 4.5uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 8.7uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.2256,0.2222
13,Al2O3,0.6982,0.0741
14,SiO2,0.5904,0.0395
15,P,0.049,0.0082
16,S,0.0,0.0233
17,Cl,0.0,0.0031
19,K2O,0.1063,0.0049
20,Ca,0.0,0.0062
22,Ti,0.0,0.0062
23,V,0.0529,0.007
24,Cr,19.4506,0.0489
25,Mn,0.2669,0.025
26,Fe,33.2312,0.044
27,Co,0.3628,0.005
28,Ni,4.8839,0.0317
29,Cu,0.6306,0.0038
30,Zn,0.0156,0.0007
31,Ga,0.0007,0.001
33,As,0.0776,0.0306
34,Se,0.0,0.0013
37,Rb,0.0024,0.0028
38,Sr,0.0001,0.0007
39,Y,0.0014,0.0006
40,Zr,0.0,0.0013
41,Nb,0.0065,0.0032
42,Mo,7.1022,0.0401
45,Rh,0.0,0.0007
47,Ag,0.0,0.0016
48,Cd,0.0004,0.0003
50,Sn,0.0,0.0031
51,Sb,0.0069,0.0033
56,Ba,0.0051,0.0043
57,La,0.0064,0.0152
58,Ce,0.0,0.0173
72,Hf,0.0,0.0022
73,Ta,0.0019,0.0076
74,W,0.219,0.0033
78,Pt,0.0,0.0025
79,Au,0.0,0.0004
80,Hg,0.0,0.0013
81,Tl,0.0184,0.0115
82,Pb,0.0,0.0161
83,Bi,0.0231,0.0113
90,Th,0.0,0.0134
92,U,0.0,0.0013
 
 
SPECTRA:
eV Channel Start,0.12214437872171402,-0.18881230056285858,-0.43643948435783386
eV per Channel,20.02122688293457,20.02122688293457,20.02122688293457
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.12214437872171402,0,0,0
20.143371261656284,0,0,0
40.164598144590855,0,0,0
60.185825027525425,0,0,0
80.20705191046,0,0,0
100.22827879339457,0,0,0
120.24950567632914,0,0,0
140.2707325592637,0,0,0
160.29195944219828,0,0,0
180.31318632513285,0,0,0
200.33441320806742,0,0,0
220.355640091002,0,0,0
240.37686697393656,0,0,0
260.3980938568711,0,0,0
280.4193207398057,0,2,0
300.44054762274027,15,19,21
320.46177450567484,181,183,170
340.4830013886094,882,969,819
360.504228271544,2449,2707,2236
380.52545515447855,4082,4719,3657
400.5466820374131,3999,4655,3781
420.5679089203477,2424,2800,2280
440.58913580328226,890,975,871
460.61036268621683,196,201,198
480.6315895691514,31,18,21
500.652816452086,2,3,4
520.6740433350205,0,0,0
540.6952702179551,1,0,2
560.7164971008897,0,0,0
580.7377239838243,54,22,37
600.7589508667588,41,29,40
620.7801777496934,49,44,44
640.801404632628,45,25,46
660.8226315155625,43,23,44
680.8438583984971,44,33,21
700.8650852814317,43,35,20
720.8863121643662,45,36,31
740.9075390473008,46,32,21
760.9287659302354,35,42,15
780.94999281317,35,31,17
800.9712196961045,47,33,15
820.9924465790391,42,34,17
841.0136734619737,39,31,21
861.0349003449082,40,39,27
881.0561272278428,50,24,32
901.0773541107774,47,44,33
921.098580993712,59,40,43
941.1198078766465,50,23,37
961.1410347595811,41,28,56
981.1622616425157,57,33,37
1001.1834885254502,39,33,28
1021.2047154083848,50,27,34
1041.2259422913194,41,26,22
1061.247169174254,38,37,29
1081.2683960571885,54,33,28
1101.289622940123,40,24,32
1121.3108498230577,41,23,32
1141.3320767059922,48,17,28
1161.3533035889268,49,36,35
1181.3745304718614,29,34,29
1201.395757354796,32,28,30
1221.4169842377305,36,22,39
1241.438211120665,33,26,37
1261.4594380035996,32,27,30
1281.4806648865342,41,35,24
1301.5018917694688,33,25,19
1321.5231186524034,33,18,22
1341.544345535338,28,23,29
1361.5655724182725,31,26,32
1381.586799301207,31,19,24
1401.6080261841416,28,26,44
1421.6292530670762,48,24,58
1441.6504799500108,65,24,59
1461.6717068329453,68,26,94
1481.69293371588,63,29,79
1501.7141605988145,52,23,84
1521.735387481749,46,20,67
1541.7566143646836,33,28,69
1561.7778412476182,34,19,43
1581.7990681305528,28,26,33
1601.8202950134873,23,24,29
1621.841521896422,34,36,38
1641.8627487793565,29,16,42
1661.883975662291,23,28,57
1681.9052025452256,21,17,124
1701.9264294281602,28,15,169
1721.9476563110948,38,23,200
1741.9688831940293,36,17,220
1761.990110076964,29,21,188
1782.0113369598985,35,19,137
1802.032563842833,21,27,90
1822.0537907257676,20,16,75
1842.0750176087022,28,12,70
1862.0962444916368,39,25,68
1882.1174713745713,32,22,56
1902.138698257506,31,19,63
1922.1599251404405,35,27,66
1942.181152023375,33,19,69
1962.2023789063096,24,27,112
1982.2236057892442,18,23,122
2002.2448326721787,35,20,159
2022.2660595551133,28,28,135
2042.2872864380479,37,28,120
2062.3085133209825,35,20,98
2082.329740203917,37,24,95
2102.3509670868516,32,21,107
2122.372193969786,31,27,98
2142.3934208527207,38,20,109
2162.4146477356553,26,26,129
2182.43587461859,40,28,139
2202.4571015015244,45,26,316
2222.478328384459,42,30,620
2242.4995552673936,64,30,1129
2262.520782150328,92,38,1638
2282.5420090332627,104,48,2098
2302.5632359161973,102,38,2075
2322.584462799132,101,55,1896
2342.6056896820664,84,32,1598
2362.626916565001,90,31,1460
2382.6481434479356,78,27,1386
2402.66937033087,79,30,1242
2422.6905972138047,80,39,1011
2442.7118240967393,77,32,779
2462.733050979674,54,27,537
2482.7542778626084,47,28,394
2502.775504745543,45,32,319
2522.7967316284776,38,30,280
2542.817958511412,40,23,259
2562.8391853943467,39,18,258
2582.8604122772813,38,29,310
2602.881639160216,42,21,467
2622.9028660431504,40,24,590
2642.924092926085,30,20,882
2662.9453198090196,42,23,1175
2682.966546691954,36,16,1309
2702.9877735748887,30,27,1315
2723.0090004578233,39,18,1135
2743.030227340758,23,19,911
2763.0514542236924,25,23,736
2783.072681106627,29,29,611
2803.0939079895616,27,11,667
2823.115134872496,23,18,685
2843.1363617554307,27,13,712
2863.1575886383653,51,25,703
2883.1788155213,55,21,707
2903.2000424042344,47,22,837
2923.221269287169,77,23,1017
2943.2424961701035,79,35,1129
2963.263723053038,76,19,1144
2983.2849499359727,77,19,998
3003.3061768189073,53,23,716
3023.327403701842,43,25,553
3043.3486305847764,41,22,330
3063.369857467711,36,18,203
3083.3910843506455,27,20,162
3103.41231123358,31,24,158
3123.4335381165147,33,21,173
3143.4547649994493,33,21,198
3163.475991882384,44,19,234
3183.4972187653184,43,22,263
3203.518445648253,66,27,267
3223.5396725311875,99,33,340
3243.560899414122,131,26,416
3263.5821262970567,152,41,530
3283.6033531799912,169,44,477
3303.624580062926,166,39,577
3323.6458069458604,154,43,567
3343.667033828795,108,45,565
3363.6882607117295,75,40,497
3383.709487594664,61,22,468
3403.7307144775987,60,29,430
3423.7519413605332,68,24,503
3443.773168243468,75,44,518
3463.7943951264024,108,29,609
3483.815622009337,126,37,639
3503.8368488922715,116,40,643
3523.858075775206,109,45,649
3543.8793026581407,121,38,705
3563.9005295410752,120,35,752
3583.92175642401,104,46,730
3603.9429833069444,143,40,937
3623.964210189879,203,40,1051
3643.9854370728135,251,40,1132
3664.006663955748,223,62,1245
3684.0278908386827,247,58,1203
3704.049117721617,253,49,1159
3724.070344604552,168,27,919
3744.0915714874864,127,31,874
3764.112798370421,63,24,759
3784.1340252533555,53,22,643
3804.15525213629,39,13,626
3824.1764790192246,39,22,665
3844.197705902159,37,15,632
3864.218932785094,36,24,631
3884.2401596680284,34,33,597
3904.261386550963,33,26,593
3924.2826134338975,40,17,565
3944.303840316832,48,14,566
