Instrument,800C10455
Date,2023/05/05
Time,12:25:11
Assay #,0024
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),71.76s
Temperature (Detector),-27.0 C
Temperature (Ambient),40.83 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 11.45uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 4.5uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 8.7uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.3146,0.232
13,Al2O3,0.6933,0.0739
14,SiO2,0.6457,0.04
15,P,0.0462,0.0081
16,S,0.0,0.0233
17,Cl,0.0,0.003
19,K2O,0.1113,0.0049
20,Ca,0.0,0.0062
22,Ti,0.0,0.0064
23,V,0.0512,0.0072
24,Cr,19.6176,0.049
25,Mn,0.2692,0.0252
26,Fe,33.3917,0.0442
27,Co,0.3462,0.005
28,Ni,4.742,0.0307
29,Cu,0.6177,0.0037
30,Zn,0.0153,0.0007
31,Ga,0.001,0.0009
33,As,0.0836,0.0331
34,Se,0.0,0.0013
37,Rb,0.0036,0.0029
38,Sr,0.001,0.0007
39,Y,0.0015,0.0006
40,Zr,0.0,0.0012
41,Nb,0.0165,0.0032
42,Mo,7.4259,0.042
45,Rh,0.0,0.0007
46,Pd,0.001,0.0005
47,Ag,0.0026,0.0016
48,Cd,0.0006,0.0003
50,Sn,0.0,0.0031
51,Sb,0.0029,0.0034
56,Ba,0.0027,0.0043
57,La,0.0413,0.0155
58,Ce,0.0,0.017
72,Hf,0.0,0.0023
73,Ta,0.0,0.008
74,W,0.2134,0.0031
78,Pt,0.0,0.0024
79,Au,0.0,0.0004
80,Hg,0.0,0.0013
81,Tl,0.0055,0.0122
82,Pb,0.0,0.0183
83,Bi,0.0169,0.0091
90,Th,0.0,0.0143
92,U,0.001,0.0013
 
 
SPECTRA:
eV Channel Start,0.21484428644180298,0.1380685269832611,0.28309696912765503
eV per Channel,20.02122688293457,20.02122688293457,20.02122688293457
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.21484428644180298,0,0,0
20.236071169376373,0,0,0
40.257298052310944,0,0,0
60.278524935245514,0,0,0
80.29975181818008,0,0,0
100.32097870111465,0,0,0
120.34220558404922,0,0,0
140.3634324669838,0,0,0
160.38465934991837,0,0,0
180.40588623285294,0,0,0
200.4271131157875,0,0,0
220.44833999872208,0,0,0
240.46956688165665,0,0,0
260.4907937645912,0,0,0
280.5120206475258,1,0,0
300.53324753046036,8,14,14
320.5544744133949,117,125,107
340.5757012963295,759,792,674
360.59692817926407,2431,2774,2222
380.61815506219864,4328,4947,4053
400.6393819451332,4281,5016,3998
420.6606088280678,2383,2672,2124
440.68183571100235,739,806,685
460.7030625939369,140,144,127
480.7242894768715,13,13,26
500.74551635980606,2,1,2
520.7667432427406,0,0,0
540.7879701256752,0,0,0
560.8091970086098,1,0,0
580.8304238915443,40,25,40
600.8516507744789,38,30,38
620.8728776574135,50,31,33
640.894104540348,41,38,40
660.9153314232826,43,35,38
680.9365583062172,44,32,38
700.9577851891518,42,35,26
720.9790120720863,43,27,24
741.0002389550209,46,34,18
761.0214658379555,56,34,19
781.04269272089,57,31,23
