Instrument,800C10455
Date,2023/05/05
Time,12:32:37
Assay #,0030
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),72.83s
Temperature (Detector),-27.0 C
Temperature (Ambient),41.06 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 11.45uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 4.5uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 8.7uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.2569,0.2255
13,Al2O3,0.8641,0.077
14,SiO2,0.6295,0.0396
15,P,0.0399,0.008
16,S,0.0,0.0234
17,Cl,0.0,0.0031
19,K2O,0.1035,0.0049
20,Ca,0.0,0.0062
22,Ti,0.0,0.0064
23,V,0.0547,0.0071
24,Cr,19.3733,0.0488
25,Mn,0.3268,0.0251
26,Fe,33.24,0.044
27,Co,0.3739,0.005
28,Ni,4.8847,0.0316
29,Cu,0.6323,0.0038
30,Zn,0.0168,0.0008
31,Ga,0.0,0.0009
33,As,0.0903,0.0342
34,Se,0.0,0.0012
37,Rb,0.0011,0.003
38,Sr,0.0007,0.0007
39,Y,0.0009,0.0006
40,Zr,0.0,0.0012
41,Nb,0.0121,0.0033
42,Mo,7.5515,0.0427
45,Rh,0.0,0.0007
47,Ag,0.0,0.0015
48,Cd,0.0006,0.0003
50,Sn,0.0,0.0031
51,Sb,0.0,0.0032
56,Ba,0.0039,0.0043
57,La,0.0173,0.0154
58,Ce,0.0,0.0174
72,Hf,0.0,0.0022
73,Ta,0.0018,0.0075
74,W,0.2192,0.0035
78,Pt,0.0,0.0023
79,Au,0.0,0.0004
80,Hg,0.0,0.0011
81,Tl,0.0101,0.0133
82,Pb,0.0,0.0175
83,Bi,0.0041,0.011
90,Th,0.0,0.0138
92,U,0.001,0.0014
 
 
SPECTRA:
eV Channel Start,-0.2121143490076065,0.0407952219247818,0.16262105107307434
eV per Channel,20.02122688293457,20.02122688293457,20.02122688293457
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
-0.2121143490076065,0,0,0
19.809112533926964,0,0,0
39.830339416861534,0,0,0
59.851566299796104,0,0,0
79.87279318273067,0,0,0
99.89402006566525,0,0,0
119.91524694859982,0,0,0
139.93647383153439,0,0,0
159.95770071446896,0,0,0
179.97892759740353,0,0,0
200.0001544803381,0,0,0
220.02138136327267,0,0,0
240.04260824620724,0,0,0
260.0638351291418,0,0,0
280.0850620120764,1,3,1
300.10628889501095,18,15,17
320.1275157779455,171,181,165
340.1487426608801,841,976,842
360.16996954381466,2435,2747,2332
380.19119642674923,4110,4688,3673
400.2124233096838,4075,4721,3669
420.23365019261837,2486,2745,2233
440.25487707555294,876,951,886
460.2761039584875,179,203,183
480.2973308414221,25,20,18
500.31855772435665,1,1,5
520.3397846072912,2,0,0
540.3610114902258,0,0,1
560.3822383731604,0,0,1
580.4034652560949,48,32,31
600.4246921390295,39,24,34
620.4459190219641,59,31,40
640.4671459048986,44,37,51
660.4883727878332,51,35,29
680.5095996707678,40,48,32
700.5308265537024,45,32,23
720.5520534366369,47,21,20
740.5732803195715,48,39,16
760.5945072025061,45,41,32
780.6157340854406,53,31,20
800.6369609683752,34,31,23
820.6581878513098,49,29,20
840.6794147342443,40,31,27
860.7006416171789,57,31,30
880.7218685001135,40,34,31
900.7430953830481,50,29,39
920.7643222659826,49,43,35
940.7855491489172,49,36,39
960.8067760318518,51,24,40
980.8280029147863,49,34,39
1000.8492297977209,57,26,24
1020.8704566806555,44,26,26
1040.89168356359,54,33,18
1060.9129104465246,33,37,31
1080.9341373294592,40,30,36
1100.9553642123938,36,30,26
1120.9765910953283,38,22,43
