Instrument,800C10455
Date,2023/05/05
Time,12:06:38
Assay #,0009
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),72.19s
Temperature (Detector),-27.0 C
Temperature (Ambient),39.44 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 11.45uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 4.5uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 8.7uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.4536,0.2175
13,Al2O3,0.8103,0.0742
14,SiO2,0.6023,0.0392
15,P,0.0405,0.008
16,S,0.0,0.0233
17,Cl,0.0,0.003
19,K2O,0.1085,0.0049
20,Ca,0.0,0.0061
22,Ti,0.0,0.0066
23,V,0.0462,0.0073
24,Cr,19.5186,0.0489
25,Mn,0.3275,0.0253
26,Fe,33.369,0.0442
27,Co,0.3658,0.005
28,Ni,4.8724,0.0316
29,Cu,0.6247,0.0037
30,Zn,0.018,0.0007
31,Ga,0.0004,0.0009
33,As,0.0519,0.0335
34,Se,0.0,0.0013
37,Rb,0.0,0.0027
38,Sr,0.0009,0.0007
39,Y,0.0005,0.0006
40,Zr,0.0,0.0013
41,Nb,0.0058,0.0034
42,Mo,7.3279,0.0414
45,Rh,0.0,0.0007
46,Pd,0.001,0.0005
48,Cd,0.0003,0.0003
50,Sn,0.0,0.0032
51,Sb,0.0017,0.0035
56,Ba,0.0063,0.0042
57,La,0.011,0.0153
58,Ce,0.0,0.0176
72,Hf,0.0,0.0022
73,Ta,0.0,0.0074
74,W,0.2146,0.0032
78,Pt,0.0,0.0025
79,Au,0.0,0.0004
80,Hg,0.0,0.0014
81,Tl,0.0069,0.0126
82,Pb,0.0,0.0176
83,Bi,0.0315,0.013
90,Th,0.0,0.0144
92,U,0.0004,0.0012
 
 
SPECTRA:
eV Channel Start,-0.2094980925321579,-0.13349886238574982,0.27585503458976746
eV per Channel,20.02122688293457,20.02122688293457,20.02122688293457
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
-0.2094980925321579,0,0,0
19.811728790402412,0,0,0
39.83295567333698,0,0,0
59.85418255627155,0,0,0
79.87540943920612,0,0,0
99.8966363221407,0,0,0
119.91786320507526,0,0,0
139.93909008800983,0,0,0
159.9603169709444,0,0,0
179.98154385387897,0,0,0
200.00277073681355,0,0,0
220.02399761974812,0,0,0
240.0452245026827,0,0,0
260.06645138561726,0,0,0
280.0876782685518,0,0,0
300.1089051514864,13,7,16
320.13013203442097,123,141,103
340.15135891735554,717,759,706
360.1725858002901,2342,2776,2213
380.1938126832247,4320,4905,4039
400.21503956615925,4458,4912,3861
420.2362664490938,2342,2718,2165
440.2574933320284,751,866,713
460.27872021496296,151,159,129
480.29994709789753,24,19,16
500.3211739808321,2,1,4
520.3424008637667,0,0,1
540.3636277467012,0,0,0
560.3848546296358,0,0,0
580.4060815125704,47,28,38
600.427308395505,39,37,30
620.4485352784395,46,23,37
640.4697621613741,50,34,38
660.4909890443087,38,27,41
680.5122159272432,53,26,32
700.5334428101778,55,28,21
720.5546696931124,57,33,17
740.575896576047,60,41,28
760.5971234589815,37,29,22
780.6183503419161,56,52,26
800.6395772248507,44,32,29
820.6608041077852,51,41,28
840.6820309907198,47,39,26
860.7032578736544,51,31,17
880.7244847565889,54,36,34
900.7457116395235,41,33,32
920.7669385224581,37,31,36
940.7881654053926,53,38,44
960.8093922883272,34,30,47
980.8306191712618,49,36,27
1000.8518460541964,40,37,38
1020.8730729371309,33,33,25
1040.8942998200655,36,32,29
1060.915526703,42,19,28
1080.9367535859346,39,35,29
1100.9579804688692,39,30,39
1120.9792073518038,34,28,33
1141.0004342347383,46,28,27
1161.021661117673,34,35,23
1181.0428880006075,32,32,35
1201.064114883542,34,22,43
1221.0853417664766,40,20,43
1241.1065686494112,30,24,25
1261.1277955323458,31,26,21
1281.1490224152803,47,29,25
1301.170249298215,35,26,19
1321.1914761811495,36,23,22
1341.212703064084,41,20,19
1361.2339299470186,29,22,25
1381.2551568299532,31,20,24
1401.2763837128878,36,21,29
1421.2976105958223,30,23,49
1441.318837478757,56,21,69
1461.3400643616915,58,37,93
1481.361291244626,70,27,91
1501.3825181275606,63,30,91
1521.4037450104952,46,27,71
1541.4249718934298,32,28,60
1561.4461987763643,33,22,46
1581.467425659299,31,32,23
1601.4886525422335,21,22,33
1621.509879425168,29,15,36
1641.5311063081026,25,17,34
1661.5523331910372,20,20,60
1681.5735600739717,24,31,99
1701.5947869569063,23,22,147
1721.616013839841,24,29,214
1741.6372407227755,32,26,210
1761.65846760571,30,18,197
1781.6796944886446,38,22,148
1801.7009213715792,34,21,103
1821.7221482545137,21,25,66
1841.7433751374483,30,20,65
1861.7646020203829,26,17,66
1881.7858289033175,36,31,65
1901.807055786252,29,22,52
1921.8282826691866,32,23,58
1941.8495095521212,25,21,71
1961.8707364350557,37,23,92
1981.8919633179903,24,21,116
2001.9131902009249,45,23,121
2021.9344170838594,39,36,128
2041.955643966794,41,25,135
2061.9768708497286,26,20,103
2081.998097732663,40,20,115
2102.0193246155977,27,17,102
2122.0405514985323,31,30,102
2142.061778381467,24,15,88
2162.0830052644014,22,18,95
2182.104232147336,33,26,146
2202.1254590302706,43,20,289
2222.146685913205,43,20,602
2242.1679127961397,82,36,1099
2262.1891396790743,86,40,1730
2282.210366562009,101,33,2168
2302.2315934449434,111,33,2098
2322.252820327878,112,38,1884
2342.2740472108126,99,38,1580
2362.295274093747,90,37,1462
2382.3165009766817,77,32,1385
2402.3377278596163,71,24,1257
2422.358954742551,60,36,1036
2442.3801816254854,69,26,688
2462.40140850842,50,25,556
2482.4226353913546,50,22,391
2502.443862274289,45,23,315
2522.4650891572237,41,29,300
2542.4863160401583,48,27,267
2562.507542923093,37,20,272
2582.5287698060274,50,18,317
2602.549996688962,35,24,416
2622.5712235718966,42,18,613
2642.592450454831,39,21,846
2662.6136773377657,38,26,1104
2682.6349042207003,26,17,1340
2702.656131103635,26,24,1401
2722.6773579865694,29,18,1138
2742.698584869504,25,19,892
2762.7198117524385,26,21,674
2782.741038635373,29,22,609
2802.7622655183077,18,24,596
2822.7834924012423,43,19,715
2842.804719284177,41,10,724
2862.8259461671114,41,25,715
2882.847173050046,50,15,787
2902.8683999329805,58,26,830
2922.889626815915,74,23,1007
2942.9108536988497,83,29,1122
2962.9320805817842,73,23,1167
2982.953307464719,68,23,1080
3002.9745343476534,45,24,714
3022.995761230588,52,29,502
3043.0169881135225,38,15,326
3063.038214996457,31,28,222
3083.0594418793917,30,25,152
3103.0806687623262,22,20,163
3123.101895645261,27,19,180
3143.1231225281954,41,14,179
3163.14434941113,50,10,251
3183.1655762940645,43,29,239
3203.186803176999,65,29,297
3223.2080300599337,79,36,296
3243.2292569428682,162,43,411
3263.250483825803,163,49,478
3283.2717107087374,182,47,589
3303.292937591672,193,61,589
3323.3141644746065,128,52,572
3343.335391357541,104,37,515
3363.3566182404757,87,25,493
3383.37784512341,60,18,448
3403.399072006345,57,20,494
3423.4202988892794,78,24,518
3443.441525772214,78,42,572
3463.4627526551485,86,26,560
3483.483979538083,113,40,606
3503.5052064210176,134,32,677
3523.526433303952,131,40,667
3543.547660186887,115,30,714
3563.5688870698214,106,25,713
3583.590113952756,137,42,883
3603.6113408356905,158,29,925
3623.632567718625,208,38,1051
3643.6537946015596,220,47,1129
3663.675021484494,236,55,1280
3683.696248367429,235,48,1161
3703.7174752503633,194,42,1134
3723.738702133298,146,47,998
3743.7599290162325,121,33,826
3763.781155899167,63,27,727
3783.8023827821016,31,25,696
3803.823609665036,34,15,675
3823.8448365479708,43,20,639
3843.8660634309053,30,18,605
3863.88729031384,20,19,595
3883.9085171967745,37,23,568
3903.929744079709,39,12,601
3923.9509709626436,33,15,557
3943.972197845578,39,20,530
3963.9934247285128,33,17,522
3984.0146516114473,33,17,482
4004.035878494382,29,18,540
4024.0571053773165,52,15,494
4044.078332260251,31,17,520
4064.0995591431856,39,15,456
4084.12078602612,37,18,418
4104.142012909055,52,20,397
4124.163239791989,51,25,401
4144.184466674924,54,20,472
4164.2056935578585,48,27,463
4184.226920440793,65,18,397
4204.248147323728,55,32,391
4224.269374206662,60,6,382
4244.290601089597,63,20,355
4264.311827972531,41,14,318
4284.333054855466,34,22,306
4304.3542817384005,54,18,266
4324.375508621335,35,15,254
4344.39673550427,44,16,237
4364.417962387204,45,23,219
4384.439189270139,36,16,256
4404.460416153073,38,19,212
4424.481643036008,39,20,229
4444.502869918942,53,24,244
4464.524096801877,46,23,237
4484.545323684812,62,19,267
4504.566550567746,52,20,270
4524.587777450681,81,17,306
4544.609004333615,95,18,315
4564.63023121655,141,38,341
4584.651458099484,192,33,447
4604.672684982419,252,45,587
4624.693911865354,323,54,675
4644.715138748288,362,61,756
4664.736365631223,372,58,741
4684.757592514157,296,50,707
4704.778819397092,248,42,538
4724.800046280026,172,30,460
4744.821273162961,109,23,375
4764.842500045896,88,27,336
4784.86372692883,67,7,307
4804.884953811765,55,20,298
4824.906180694699,59,13,278
4844.927407577634,64,22,306
4864.948634460568,78,26,374
4884.969861343503,93,26,424
4904.991088226438,119,22,504
4925.012315109372,132,35,605
4945.033541992307,158,43,629
4965.054768875241,116,34,636
4985.075995758176,135,29,611
5005.09722264111,112,25,542
5025.118449524045,92,27,438
5045.13967640698,80,26,408
5065.160903289914,76,21,354
5085.182130172849,93,20,384
5105.203357055783,89,23,381
5125.224583938718,94,25,447
5145.245810821652,125,19,450
5165.267037704587,123,19,538
5185.288264587522,141,32,584
5205.309491470456,191,30,727
5225.330718353391,318,56,929
5245.351945236325,572,76,1733
5265.37317211926,1186,171,3505
5285.394399002194,2602,345,7393
5305.415625885129,5598,696,15094
5325.4368527680635,10385,1387,28335
5345.458079650998,17087,2289,47008
5365.479306533933,24806,3349,68900
5385.500533416867,32184,4233,87766
5405.521760299802,36034,4852,99322
5425.542987182736,35529,4792,98468
5445.564214065671,30982,4215,84739
5465.5854409486055,23343,3149,64823
5485.60666783154,15447,2065,43407
5505.627894714475,8878,1233,25701
5525.649121597409,4729,624,13649
5545.670348480344,2205,352,6541
5565.691575363278,993,140,3071
5585.712802246213,472,61,1573
5605.7340291291475,272,43,980
5625.755256012082,205,34,747
5645.776482895017,170,27,603
5665.797709777951,149,23,635
