Instrument,800C10455
Date,2023/05/05
Time,16:52:37
Assay #,0001
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),30s
Assay Duration (total actual),42.53s
Temperature (Detector),-27.0 C
Temperature (Ambient),36.44 C
Phase Count,3
Phases,"Phase 1(10s): 30.0kV, 11.25uA (Ti:25um/Al:300um)","Phase 2(10s): 50.0kV, 14.5uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(10s): 15.0kV, 10.0uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.0213,0.3142
13,Al2O3,0.6494,0.1002
14,SiO2,0.7029,0.0535
15,P,0.0241,0.0103
16,S,0.0,0.031
17,Cl,0.0,0.0041
19,K2O,0.077,0.0063
20,Ca,0.0,0.0081
22,Ti,0.0,0.009
23,V,0.0443,0.0098
24,Cr,19.2956,0.0695
25,Mn,0.254,0.0355
26,Fe,33.1187,0.0625
27,Co,0.3548,0.0073
28,Ni,4.7409,0.0437
29,Cu,0.6024,0.0051
30,Zn,0.0164,0.0009
31,Ga,0.0007,0.0012
33,As,0.0618,0.0096
34,Se,0.0,0.0009
37,Rb,0.0014,0.0008
38,Sr,0.0,0.0006
39,Y,0.0001,0.0005
40,Zr,0.0,0.0003
41,Nb,0.003,0.0009
42,Mo,2.2171,0.0106
45,Rh,0.0,0.0005
47,Ag,0.0,0.0012
48,Cd,0.0003,0.0002
50,Sn,0.0,0.0025
51,Sb,0.0,0.0026
56,Ba,0.0055,0.0036
57,La,0.0072,0.0117
58,Ce,0.0,0.0141
72,Hf,0.0,0.0027
73,Ta,0.0,0.0061
74,W,0.2178,0.0044
78,Pt,0.0,0.0018
79,Au,0.0,0.0005
80,Hg,0.0,0.0011
81,Tl,0.0025,0.0031
82,Pb,0.0,0.0051
83,Bi,0.0127,0.0034
90,Th,0.0,0.0041
92,U,0.0013,0.0011
 
 
SPECTRA:
eV Channel Start,0.4355347454547882,0.12782546877861023,-0.1297055333852768
eV per Channel,20.02122688293457,20.02122688293457,20.02122688293457
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.4355347454547882,0,0,0
20.45676162838936,0,0,0
40.47798851132393,0,0,0
60.4992153942585,0,0,0
80.52044227719307,0,0,0
100.54166916012764,0,0,0
120.56289604306221,0,0,0
140.58412292599678,0,0,0
160.60534980893135,0,0,0
180.62657669186592,0,0,0
200.6478035748005,0,0,0
220.66903045773506,0,0,0
240.69025734066963,0,0,0
260.7114842236042,0,0,0
280.7327111065388,0,1,1
300.75393798947334,6,4,12
320.7751648724079,93,67,96
340.7963917553425,434,431,399
360.81761863827705,1199,1276,1107
380.8388455212116,1939,2116,1769
400.8600724041462,1936,2108,1739
420.88129928708076,1140,1249,1158
440.90252617001534,421,436,380
460.9237530529499,74,66,85
480.9449799358845,8,11,14
500.96620681881905,1,1,1
520.9874337017536,0,0,0
541.0086605846882,0,0,0
561.0298874676228,0,0,0
581.0511143505573,21,37,20
601.0723412334919,18,44,23
621.0935681164265,20,46,14
641.114794999361,22,34,31
661.1360218822956,23,41,21
681.1572487652302,14,46,20
701.1784756481647,21,51,8
721.1997025310993,21,47,15
741.2209294140339,29,41,19
761.2421562969685,24,42,9
781.263383179903,15,46,18
801.2846100628376,17,53,8
821.3058369457722,24,51,12
841.3270638287067,18,42,11
861.3482907116413,18,46,20
881.3695175945759,29,45,15
901.3907444775105,32,38,18
921.411971360445,21,53,19
941.4331982433796,17,51,23
961.4544251263142,16,45,19
981.4756520092487,19,57,14
1001.4968788921833,18,40,18
1021.5181057751179,19,36,11
1041.5393326580524,18,53,15
1061.560559540987,20,38,10
1081.5817864239216,25,38,15
1101.6030133068562,21,33,17
1121.6242401897907,18,50,12
1141.6454670727253,19,36,22
1161.6666939556599,24,37,26
1181.6879208385944,17,39,23
1201.709147721529,27,38,23
1221.7303746044636,14,41,14
1241.7516014873981,15,32,15
1261.7728283703327,24,42,21
1281.7940552532673,14,49,13
1301.8152821362019,13,34,14
1321.8365090191364,13,34,15
1341.857735902071,17,28,21
1361.8789627850056,17,27,20
1381.9001896679401,17,35,13
1401.9214165508747,25,28,15
1421.9426434338093,20,34,25
1441.9638703167439,20,36,36
1461.9850971996784,21,37,47
1482.006324082613,30,30,46
1502.0275509655476,25,38,56
1522.0487778484821,15,45,39
1542.0700047314167,16,34,31
1562.0912316143513,12,34,18
1582.1124584972858,15,22,20
1602.1336853802204,10,34,19
1622.154912263155,14,33,19
1642.1761391460896,17,31,23
1662.1973660290241,14,25,33
1682.2185929119587,11,33,60
1702.2398197948933,20,27,94
1722.2610466778278,7,37,146
1742.2822735607624,16,34,111
1762.303500443697,12,27,113
1782.3247273266315,19,30,76
1802.3459542095661,16,32,59
1822.3671810925007,9,25,31
1842.3884079754353,17,36,30
1862.4096348583698,11,40,28
1882.4308617413044,11,33,31
1902.452088624239,17,35,32
1922.4733155071735,12,31,33
1942.494542390108,6,21,44
1962.5157692730427,15,24,48
1982.5369961559772,15,28,47
2002.5582230389118,17,24,60
2022.5794499218464,13,27,60
2042.600676804781,19,42,73
2062.6219036877155,19,40,51
2082.64313057065,15,39,55
2102.6643574535847,10,39,44
2122.6855843365192,10,41,46
2142.706811219454,18,33,68
2162.7280381023884,14,27,62
2182.749264985323,9,30,90
2202.7704918682575,23,30,194
2222.791718751192,28,32,322
2242.8129456341267,27,40,599
2262.8341725170612,36,52,931
2282.855399399996,48,56,1199
2302.8766262829304,48,40,1075
2322.897853165865,45,55,1030
2342.9190800487995,57,40,891
2362.940306931734,43,35,805
2382.9615338146687,40,42,747
2402.982760697603,42,47,658
2423.003987580538,34,46,555
2443.0252144634724,33,44,397
2463.046441346407,25,34,304
2483.0676682293415,23,29,216
2503.088895112276,14,36,165
2523.1101219952106,13,29,151
2543.131348878145,23,25,154
2563.15257576108,13,33,149
2583.1738026440144,20,33,176
2603.195029526949,28,21,239
2623.2162564098835,21,39,355
2643.237483292818,17,35,486
2663.2587101757526,11,29,622
2683.279937058687,13,38,754
2703.301163941622,15,30,708
2723.3223908245564,14,24,661
2743.343617707491,8,20,479
2763.3648445904255,20,34,369
2783.38607147336,13,41,308
2803.4072983562946,12,26,342
2823.428525239229,18,25,387
2843.4497521221638,15,28,416
2863.4709790050983,26,28,391
2883.492205888033,21,45,428
2903.5134327709675,20,22,440
2923.534659653902,23,35,531
2943.5558865368366,42,30,587
2963.577113419771,28,32,660
2983.5983403027058,27,36,546
3003.6195671856403,25,30,421
3023.640794068575,15,30,272
3043.6620209515095,12,25,183
3063.683247834444,14,33,106
3083.7044747173786,11,34,95
3103.725701600313,17,20,76
3123.7469284832478,21,27,101
3143.7681553661823,16,25,117
3163.789382249117,14,31,118
3183.8106091320515,12,28,141
3203.831836014986,31,38,160
3223.8530628979206,47,56,192
3243.874289780855,60,48,224
3263.8955166637897,70,63,252
3283.9167435467243,92,51,279
3303.937970429659,73,67,302
3323.9591973125935,73,40,245
3343.980424195528,36,47,240
3364.0016510784626,24,45,261
3384.022877961397,24,40,218
3404.0441048443317,22,32,235
3424.0653317272663,23,41,240
3444.086558610201,28,37,225
