1478.4760277569294,75,71,92
1498.4592526257038,76,53,81
1518.4424774944782,62,48,75
1538.4257023632526,43,55,50
1558.408927232027,38,53,28
1578.3921521008015,38,55,34
1598.3753769695759,34,55,33
1618.3586018383503,38,51,34
1638.3418267071247,34,53,33
1658.3250515758991,34,54,54
1678.3082764446735,42,55,86
1698.291501313448,36,46,133
1718.2747261822224,45,52,190
1738.2579510509968,50,55,230
1758.2411759197712,44,67,161
1778.2244007885456,31,51,143
1798.20762565732,37,55,94
1818.1908505260944,39,43,48
1838.1740753948689,54,64,63
1858.1573002636433,39,54,65
1878.1405251324177,37,67,43
1898.123750001192,36,61,74
1918.1069748699665,37,44,55
1938.090199738741,38,48,75
1958.0734246075153,33,68,94
1978.0566494762897,41,52,98
1998.0398743450642,40,51,112
2018.0230992138386,53,48,121
2038.006324082613,43,62,123
2057.9895489513874,52,50,69
2077.972773820162,42,54,89
2097.9559986889362,45,48,96
2117.9392235577106,40,45,97
2137.922448426485,46,50,113
2157.9056732952595,29,55,109
2177.888898164034,41,59,150
2197.8721230328083,59,48,253
2217.8553479015827,58,64,471
2237.838572770357,69,71,890
2257.8217976391315,100,87,1460
2277.805022507906,109,87,1849
2297.7882473766804,116,109,1926
2317.771472245455,121,90,1676
2337.754697114229,124,86,1406
2357.7379219830036,87,83,1350
2377.721146851778,115,82,1200
2397.7043717205524,102,79,1105
2417.687596589327,78,62,987
2437.6708214581013,78,72,737
2457.6540463268757,63,62,528
2477.63727119565,58,63,398
2497.6204960644245,56,67,268
2517.603720933199,54,62,260
2537.5869458019733,53,52,275
2557.5701706707478,53,54,251
2577.553395539522,47,61,375
2597.5366204082966,52,69,478
2617.519845277071,40,54,569
2637.5030701458454,45,47,866
2657.48629501462,45,57,1073
2677.4695198833942,51,48,1229
2697.4527447521687,37,48,1291
2717.435969620943,37,35,1199
2737.4191944897175,34,46,906
2757.402419358492,37,39,705
2777.3856442272663,35,52,551
2797.3688690960407,38,43,566
2817.352093964815,33,63,636
2837.3353188335896,30,52,653
2857.318543702364,50,56,643
2877.3017685711384,55,51,717
2897.284993439913,57,60,711
2917.268218308687,76,66,866
2937.2514431774616,75,64,961
2957.234668046236,83,69,1064
2977.2178929150105,74,62,919
2997.201117783785,71,49,750
3017.1843426525593,52,64,494
3037.1675675213337,40,53,311
3057.150792390108,36,46,212
3077.1340172588825,43,54,177
3097.117242127657,27,55,132
3117.1004669964314,49,45,153
3137.0836918652058,43,54,168
3157.06691673398,45,44,210
3177.0501416027546,52,53,234
3197.033366471529,68,59,254
3217.0165913403034,90,69,287
3236.999816209078,152,87,334
3256.9830410778522,190,106,404
3276.9662659466267,211,108,478
3296.949490815401,220,128,453
3316.9327156841755,188,131,474
3336.91594055295,171,100,391
3356.8991654217243,101,61,358
3376.8823902904987,79,59,348
3396.865615159273,70,66,320
3416.8488400280476,77,62,353
3436.832064896822,86,66,372
3456.8152897655964,106,71,379
3476.798514634371,97,69,448
3496.781739503145,142,106,485
3516.7649643719196,132,92,466
3536.748189240694,128,85,480
3556.7314141094685,127,82,462
3576.714638978243,98,73,503
3596.6978638470173,165,86,565
3616.6810887157917,208,98,705
3636.664313584566,278,90,777
3656.6475384533405,273,119,892
3676.630763322115,306,117,942
3696.6139881908894,277,105,888
3716.5972130596638,191,93,803
3736.580437928438,153,85,667
3756.5636627972126,104,66,529
3776.546887665987,63,40,496
3796.5301125347614,61,50,485
3816.513337403536,46,38,485
3836.4965622723103,37,28,444
3856.4797871410847,44,41,487
3876.463012009859,40,48,444
3896.4462368786335,34,53,456
3916.429461747408,40,40,492
3936.4126866161823,46,42,394
3956.3959114849567,25,37,433
3976.379136353731,41,53,409
3996.3623612225056,48,33,376
4016.34558609128,47,40,395
4036.3288109600544,44,36,394
4056.312035828829,44,30,405
4076.295260697603,54,49,404
4096.278485566378,58,43,395
4116.261710435152,54,52,371
4136.2449353039265,67,46,402
4156.228160172701,83,32,399
4176.211385041475,91,35,361
4196.19460991025,85,49,405
4216.177834779024,69,48,358
4236.1610596477985,62,35,317
4256.144284516573,60,47,269
4276.127509385347,53,47,319
4296.110734254122,45,44,277
4316.093959122896,43,31,282
4336.077183991671,41,53,262
4356.060408860445,37,34,236
4376.043633729219,41,45,238
4396.026858597994,42,30,239
4416.010083466768,51,36,217
4435.993308335543,39,30,228
4455.976533204317,42,36,201
4475.9597580730915,56,32,220
4495.942982941866,76,52,261
4515.92620781064,72,54,287
4535.909432679415,92,52,282
4555.892657548189,116,65,313
4575.875882416964,173,74,382
4595.859107285738,272,82,429
4615.842332154512,304,87,583
4635.825557023287,354,120,598
4655.808781892061,400,123,661
4675.792006760836,393,109,592
4695.77523162961,293,98,543
4715.7584564983845,212,65,438
4735.741681367159,167,67,327
4755.724906235933,116,59,262
4775.708131104708,87,55,247
4795.691355973482,75,43,225
4815.674580842257,67,35,211
4835.657805711031,56,51,219
4855.641030579805,76,35,252
4875.62425544858,85,34,276
4895.607480317354,98,44,309
4915.590705186129,117,65,369
4935.573930054903,97,46,352
4955.557154923677,121,54,350
4975.540379792452,112,51,376
4995.523604661226,114,40,346
5015.506829530001,88,50,324
5035.490054398775,84,54,318
5055.4732792675495,108,48,279
5075.456504136324,82,41,305
5095.439729005098,106,46,281
5115.422953873873,91,61,317
5135.406178742647,131,54,365
5155.389403611422,142,50,429
5175.372628480196,179,63,463
5195.35585334897,235,78,508
5215.339078217745,292,96,691
5235.322303086519,454,130,977
5255.305527955294,870,248,1735
5275.288752824068,1919,470,3576
5295.2719776928425,4031,1010,7610
5315.255202561617,7907,2044,14868
5335.238427430391,14321,3746,26616
5355.221652299166,22295,6024,43286
5375.20487716794,31287,8573,60734
5395.188102036715,38232,10734,74831
5415.171326905489,40918,11582,80802
5435.154551774263,38574,10798,75992
5455.137776643038,31194,8999,62870
5475.121001511812,22388,6551,46340
5495.104226380587,14237,4070,29744
5515.087451249361,8038,2309,17152
5535.070676118135,3946,1221,8915
5555.05390098691,1988,546,4625
5575.037125855684,868,271,2445
5595.020350724459,536,114,1508
5615.003575593233,350,100,1013
5634.9868004620075,235,56,781
5654.970025330782,230,71,591
5674.953250199556,207,83,572
5694.936475068331,205,64,554
5714.919699937105,228,72,562
5734.90292480588,252,69,646
5754.886149674654,379,122,744
5774.869374543428,548,166,1041
5794.852599412203,835,262,1483
5814.835824280977,1434,423,2358
5834.819049149752,2196,671,3795
5854.802274018526,3356,1032,5700
5874.7854988873005,4962,1427,8074
5894.768723756075,6240,1815,10506
5914.751948624849,7358,2111,12447
5934.735173493624,7910,2315,13928
5954.718398362398,7458,2216,13379
5974.701623231173,6480,1942,11661
5994.684848099947,5116,1566,9277
6014.668072968721,3572,1100,6673
6034.651297837496,2271,675,4331
6054.63452270627,1375,422,2662
6074.617747575045,790,212,1630
6094.600972443819,472,129,960
6114.5841973125935,316,99,642
6134.567422181368,289,81,592
6154.550647050142,288,84,587
6174.533871918917,349,99,666
6194.517096787691,502,145,760
6214.5003216564655,915,232,1285
6234.48354652524,1775,437,2248
6254.466771394014,3747,893,4647
6274.449996262789,8020,1902,9256
6294.433221131563,15264,3733,18176
6314.416446000338,27278,6656,31840
6334.399670869112,42888,10541,50901
6354.382895737886,61215,15590,72997
6374.366120606661,76384,19781,92300
6394.349345475435,85589,22259,104580
6414.33257034421,84987,22320,105306
6434.315795212984,75277,20122,94333
6454.2990200817585,59234,15918,76315
6474.282244950533,41823,11366,54703
6494.265469819307,26313,7377,35108
6514.248694688082,15015,3927,20687
6534.231919556856,7717,2125,11287
6554.215144425631,3930,983,5959
6574.198369294405,1942,459,3215
6594.181594163179,1001,228,1780
6614.164819031954,590,135,1126
6634.148043900728,417,91,763
6654.131268769503,307,91,609
6674.114493638277,242,85,431
6694.0977185070515,210,74,411
6714.080943375826,191,73,366
6734.0641682446,177,80,378
6754.047393113375,232,54,421
6774.030617982149,231,83,434
6794.0138428509235,236,63,449
6813.997067719698,276,92,437
6833.980292588472,314,89,511
6853.963517457247,438,117,591
6873.946742326021,520,153,753
6893.929967194796,843,220,990
6913.91319206357,1257,326,1515
6933.896416932344,2159,536,2366
6953.879641801119,3498,875,3643
6973.862866669893,5281,1351,5638
6993.846091538668,7631,1966,8480
7013.829316407442,9848,2730,10990
7033.8125412762165,12044,3255,13765
7053.795766144991,12734,3602,14767
7073.778991013765,12615,3478,14470
7093.76221588254,11137,3119,12923
7113.745440751314,8852,2363,10434
7133.728665620089,6271,1796,7616
7153.711890488863,4238,1229,5052
7173.695115357637,2433,701,3138
7193.678340226412,1385,409,1799
7213.661565095186,758,213,997
7233.644789963961,366,88,573
7253.628014832735,195,64,341
7273.6112397015095,146,25,223
7293.594464570284,156,54,210
7313.577689439058,244,59,279
7333.560914307833,434,104,474
7353.544139176607,809,190,799
7373.527364045382,1411,320,1267
7393.510588914156,2277,538,1964
7413.49381378293,3327,759,2887
7433.477038651705,4285,966,3786
7453.460263520479,5158,1275,4512
7473.443488389254,5642,1239,4862
7493.426713258028,5272,1390,4847
7513.409938126802,4895,1175,4220
7533.393162995577,3724,978,3473
7553.376387864351,2720,669,2493
7573.359612733126,1784,490,1733
7593.3428376019,1029,304,1061
7613.3260624706745,592,163,659
7633.309287339449,279,72,383
7653.292512208223,142,63,268
7673.275737076998,85,29,203
7693.258961945772,65,17,150
7713.242186814547,42,18,152
7733.225411683321,27,15,181
7753.208636552095,33,10,170
7773.19186142087,22,18,167
7793.175086289644,16,17,176
7813.158311158419,16,15,125
7833.141536027193,25,11,124
7853.1247608959675,18,15,102
7873.107985764742,12,11,106
7893.091210633516,24,10,101
7913.074435502291,24,12,109
7933.057660371065,41,16,111
7953.04088523984,52,25,116
7973.024110108614,70,22,118
7993.007334977388,96,33,140
8012.990559846163,102,41,147
8032.973784714937,115,42,160
8052.957009583712,134,48,167
8072.940234452486,136,40,216
8092.92345932126,137,51,214
8112.906684190035,142,36,207
8132.889909058809,174,43,214
8152.873133927584,268,63,295
8172.856358796358,354,107,392
8192.839583665133,512,135,500
8212.822808533907,660,161,634
8232.806033402681,764,203,747
8252.789258271456,894,240,835
8272.77248314023,929,281,874
8292.755708009005,883,223,827
8312.738932877779,760,198,722
8332.722157746553,587,166,598
8352.705382615328,448,117,488
8372.688607484102,307,92,375
8392.671832352877,175,62,256
8412.655057221651,107,37,192
8432.638282090425,55,25,147
8452.6215069592,35,21,117
8472.604731827974,28,12,114
8492.587956696749,18,14,87
8512.571181565523,14,9,109
8532.554406434298,19,13,74
8552.537631303072,9,10,83
8572.520856171846,17,11,92
8592.50408104062,16,19,132
8612.487305909395,15,5,112
8632.47053077817,21,14,133
8652.453755646944,13,11,175
8672.436980515718,17,17,159
8692.420205384493,21,12,159
8712.403430253267,18,12,208
8732.386655122042,21,6,189
8752.369879990816,12,15,202
8772.35310485959,15,16,198
8792.336329728365,17,6,196
8812.31955459714,18,11,177
8832.302779465914,15,22,161
8852.286004334688,25,10,143
8872.269229203463,27,12,119
8892.252454072237,24,13,117
8912.235678941011,21,17,133
8932.218903809786,23,12,139
8952.20212867856,19,14,125
8972.185353547335,20,17,118
8992.168578416109,26,13,125
9012.151803284883,14,13,157
9032.135028153658,20,8,143
9052.118253022432,15,8,167
9072.101477891207,10,12,156
9092.084702759981,13,7,180
9112.067927628756,15,10,177
9132.05115249753,11,12,145
9152.034377366304,15,8,172
9172.017602235079,18,6,151
9192.000827103853,9,9,133
9211.984051972628,23,5,143
9231.967276841402,13,8,141
9251.950501710176,12,7,135
9271.93372657895,13,10,137
9291.916951447725,13,6,135
9311.9001763165,18,6,137
9331.883401185274,16,11,160
9351.866626054049,9,12,140
9371.849850922823,20,16,166
9391.833075791597,10,9,152
9411.816300660372,14,10,162
9431.799525529146,13,13,120
9451.78275039792,12,11,129
9471.765975266695,11,7,122
9491.74920013547,18,9,104
9511.732425004244,19,12,111
9531.715649873018,12,12,118
9551.698874741793,17,6,120
9571.682099610567,20,14,92
9591.665324479342,22,7,105
9611.648549348116,23,18,88
9631.63177421689,22,13,112
9651.614999085665,26,19,109
9671.59822395444,37,16,139
9691.581448823214,33,22,120
9711.564673691988,38,21,99
9731.547898560762,34,26,113
9751.531123429537,34,19,120
9771.514348298311,36,19,118
9791.497573167086,27,16,126
9811.48079803586,15,18,108
9831.464022904634,24,13,113
9851.447247773409,19,14,127
9871.430472642183,12,14,126
9891.413697510958,24,6,127
9911.396922379732,24,9,117
9931.380147248507,20,9,129
9951.363372117281,19,14,118
9971.346596986055,19,14,122
9991.32982185483,24,15,130
10011.313046723604,21,9,153
10031.296271592379,17,12,116
10051.279496461153,25,15,143
10071.262721329927,23,9,151
10091.245946198702,30,15,138
10111.229171067476,21,8,136
10131.21239593625,33,12,139
10151.195620805025,25,9,125
10171.1788456738,24,12,130
10191.162070542574,14,17,104
10211.145295411348,21,10,115
10231.128520280123,21,10,105
10251.111745148897,19,7,88
10271.094970017672,17,5,106
10291.078194886446,12,15,103
10311.06141975522,19,9,119
10331.044644623995,20,20,98
10351.02786949277,18,8,96
10371.011094361544,27,12,103
10390.994319230318,24,7,108
10410.977544099092,18,17,97
10430.960768967867,22,6,107
10450.943993836641,30,9,96
10470.927218705416,30,15,86
10490.91044357419,32,11,103
10510.893668442965,23,15,109
10530.876893311739,27,15,105
10550.860118180513,37,18,111
10570.843343049288,39,14,116
10590.826567918062,40,12,98
10610.809792786837,36,18,110
10630.793017655611,36,10,143
10650.776242524385,34,10,163
10670.75946739316,50,7,189
10690.742692261934,58,8,244
10710.725917130709,54,12,348
10730.709141999483,89,16,515
10750.692366868258,129,18,692
10770.675591737032,161,19,955
10790.658816605806,179,26,1144
10810.64204147458,230,22,1369
10830.625266343355,233,18,1483
10850.60849121213,248,26,1618
10870.591716080904,237,18,1465
10890.574940949678,207,22,1289
10910.558165818453,179,17,1079
10930.541390687227,120,14,814
10950.524615556002,113,15,608
10970.507840424776,74,12,439
10990.49106529355,61,14,321
11010.474290162325,52,18,221
11030.4575150311,50,13,186
11050.440739899874,39,7,150
11070.423964768648,44,15,118
11090.407189637423,39,9,120
11110.390414506197,34,12,116
11130.373639374971,35,18,127
11150.356864243746,39,14,122
11170.34008911252,38,12,111
11190.323313981295,44,5,145
11210.306538850069,45,14,158
11230.289763718843,65,8,189
11250.272988587618,48,15,240
11270.256213456392,79,20,320
11290.239438325167,98,19,390
11310.222663193941,104,13,456
11330.205888062716,110,25,466
11350.18911293149,128,22,570
11370.172337800264,113,23,565
11390.155562669039,122,19,600
11410.138787537813,124,19,532
11430.122012406588,89,31,444
11450.105237275362,84,23,359
11470.088462144136,67,20,297
11490.07168701291,68,23,216
11510.054911881685,44,23,211
11530.03813675046,45,21,150
11550.021361619234,52,20,137
11570.004586488008,54,21,114
11589.987811356783,42,14,134
11609.971036225557,70,23,158
11629.954261094332,74,19,201
11649.937485963106,93,22,338
11669.92071083188,151,23,465
11689.903935700655,243,24,723
11709.88716056943,300,20,1095
11729.870385438204,433,32,1559
11749.853610306978,592,33,2155
11769.836835175753,756,41,2750
11789.820060044527,856,54,3357
11809.803284913301,973,63,3688
11829.786509782076,943,53,3883
11849.76973465085,957,72,3851
11869.752959519625,837,62,3584
11889.7361843884,778,45,3183
11909.719409257174,600,41,2546
11929.702634125948,490,41,1892
11949.685858994722,324,19,1385
11969.669083863497,233,20,986
11989.652308732271,157,22,645
12009.635533601046,124,17,433
12029.61875846982,74,13,243
12049.601983338594,71,9,190
12069.585208207369,59,11,153
12089.568433076143,45,7,116
12109.551657944918,45,11,121
12129.534882813692,46,9,135
12149.518107682467,57,4,140
12169.501332551241,71,10,167
12189.484557420015,71,9,186
12209.46778228879,82,8,250
12229.451007157564,103,24,286
12249.434232026339,137,11,380
12269.417456895113,149,11,498
12289.400681763887,167,16,587
12309.383906632662,222,13,664
12329.367131501436,253,18,776
12349.35035637021,249,15,865
12369.333581238985,266,22,923
12389.31680610776,284,28,864
12409.300030976534,263,16,863
12429.283255845308,266,18,893
12449.266480714083,245,25,875
12469.249705582857,232,18,838
12489.232930451632,227,23,818
12509.216155320406,229,14,741
12529.19938018918,186,19,595
12549.182605057955,177,11,520
12569.16582992673,140,18,427
12589.149054795504,135,15,359
12609.132279664278,135,14,349
12629.115504533052,139,10,337
12649.098729401827,183,16,376
12669.081954270601,198,22,489
12689.065179139376,297,19,722
12709.04840400815,430,15,933
12729.031628876925,592,23,1310
12749.014853745699,789,34,1654
12768.998078614473,878,58,2108
12788.981303483248,1010,38,2476
12808.964528352022,1038,51,2641
12828.947753220797,1068,45,2716
12848.930978089571,1005,50,2574
12868.914202958345,961,48,2407
12888.89742782712,814,49,2091
12908.880652695894,682,39,1688
12928.863877564669,487,31,1379
12948.847102433443,386,38,1075
12968.830327302217,277,17,779
12988.813552170992,198,14,549
13008.796777039766,143,20,412
13028.78000190854,119,12,360
13048.763226777315,95,13,246
13068.74645164609,82,11,186
13088.729676514864,106,7,133
13108.712901383638,75,15,129
13128.696126252413,69,10,86
13148.679351121187,80,11,81
13168.662575989962,53,9,68
13188.645800858736,71,12,72
13208.62902572751,62,5,68
13228.612250596285,67,7,74
13248.59547546506,64,11,84
13268.578700333834,86,15,99
13288.561925202608,92,23,112
13308.545150071383,107,16,146
13328.528374940157,126,18,212
13348.511599808931,154,21,289
13368.494824677706,209,23,374
13388.47804954648,214,21,473
13408.461274415255,311,23,544
13428.444499284029,312,20,659
13448.427724152803,372,14,708
13468.410949021578,357,22,759
13488.394173890352,373,23,772
13508.377398759127,309,24,735
13528.360623627901,322,23,665
13548.343848496675,236,22,567
13568.32707336545,210,20,452
13588.310298234224,172,15,379
13608.293523102999,153,11,244
13628.276747971773,124,14,203
13648.259972840548,121,9,143
13668.243197709322,89,10,118
13688.226422578096,93,12,97
13708.20964744687,88,16,84
13728.192872315645,77,13,87
13748.17609718442,104,17,103
13768.159322053194,110,11,125
13788.142546921968,108,6,138
13808.125771790743,143,13,149
13828.108996659517,157,18,192
13848.092221528292,192,18,222
13868.075446397066,170,13,255
13888.05867126584,202,13,274
13908.041896134615,192,20,251
13928.02512100339,186,26,264
13948.008345872164,181,17,225
13967.991570740938,167,16,223
13987.974795609713,139,15,179
14007.958020478487,148,11,160
14027.941245347261,117,7,112
14047.924470216036,106,16,98
14067.90769508481,107,13,99
14087.890919953585,78,15,97
14107.874144822359,88,14,92
14127.857369691133,96,12,101
14147.840594559908,88,7,87
14167.823819428682,115,11,84
14187.807044297457,80,8,75
14207.790269166231,95,16,57
14227.773494035006,77,10,47
14247.75671890378,83,8,43
14267.739943772554,81,9,45
14287.723168641329,75,12,34
14307.706393510103,71,6,21
14327.689618378878,68,7,25
14347.672843247652,67,12,26
14367.656068116426,87,12,36
14387.6392929852,83,15,21
14407.622517853975,74,15,30
14427.60574272275,71,14,32
14447.588967591524,87,11,43
14467.572192460299,81,8,41
14487.555417329073,76,17,43
14507.538642197847,79,16,54
14527.521867066622,97,17,56
14547.505091935396,101,9,75
14567.48831680417,92,12,60
14587.471541672945,95,13,61
14607.45476654172,106,9,56
14627.437991410494,99,9,62
14647.421216279268,106,12,71
14667.404441148043,89,15,63
14687.387666016817,91,11,64
14707.370890885592,97,18,61
14727.354115754366,104,10,49
14747.33734062314,111,12,34
14767.320565491915,83,15,32
14787.30379036069,78,7,36
14807.287015229464,75,10,28
14827.270240098238,86,8,25
14847.253464967012,75,10,29
14867.236689835787,82,14,24
14887.219914704561,73,11,22
14907.203139573336,78,5,19
14927.18636444211,83,12,18
14947.169589310884,78,13,21
14967.152814179659,99,10,14
14987.136039048433,89,9,10
15007.119263917208,64,11,17
15027.102488785982,99,13,12
15047.085713654757,78,8,16
15067.068938523531,86,12,17
15087.052163392305,80,21,17
15107.03538826108,89,18,20
15127.018613129854,83,13,8
15147.001837998629,89,18,8
15166.985062867403,83,12,13
15186.968287736177,75,13,13
15206.951512604952,65,11,21
15226.934737473726,81,15,15
15246.9179623425,86,17,9
15266.901187211275,81,12,17
15286.88441208005,89,5,23
15306.867636948824,86,18,20
15326.850861817598,79,17,15
15346.834086686373,92,17,13
15366.817311555147,88,20,14
15386.800536423922,86,14,23
15406.783761292696,95,15,13
15426.76698616147,77,11,14
15446.750211030245,90,24,12
15466.73343589902,80,11,22
15486.716660767794,93,23,18
15506.699885636568,88,12,16
15526.683110505342,76,14,14
15546.666335374117,92,9,12
15566.649560242891,78,17,20
15586.632785111666,93,14,15
15606.61600998044,96,11,11
15626.599234849215,103,23,12
15646.582459717989,81,18,16
15666.565684586763,94,12,12
15686.548909455538,82,24,12
15706.532134324312,90,30,12
15726.515359193087,108,23,22
15746.498584061861,96,19,12
15766.481808930635,109,28,14
15786.46503379941,99,15,9
15806.448258668184,86,14,12
15826.431483536959,90,19,11
15846.414708405733,95,18,12
15866.397933274508,93,15,17
15886.381158143282,90,19,8
15906.364383012056,83,19,10
15926.34760788083,87,7,7
15946.330832749605,104,14,13
15966.31405761838,80,14,11
15986.297282487154,91,19,8
16006.280507355928,88,23,10
16026.263732224703,111,16,12
16046.246957093477,83,23,11
16066.230181962252,108,14,7
16086.213406831026,103,17,13
16106.1966316998,95,15,8
16126.179856568575,105,24,10
16146.16308143735,111,19,17
16166.146306306124,103,14,11
16186.129531174898,88,16,14
16206.112756043673,115,25,17
16226.095980912447,102,23,17
16246.079205781221,104,9,22
16266.062430649996,131,23,26
16286.04565551877,86,16,31
16306.028880387545,111,23,23
16326.012105256319,119,22,19
16345.995330125093,117,26,14
16365.978554993868,113,22,18
16385.961779862642,117,24,17
16405.945004731417,109,26,7
16425.92822960019,121,25,11
16445.911454468966,129,28,9
16465.89467933774,111,26,17
16485.877904206514,124,32,5
16505.86112907529,128,32,9
16525.844353944063,116,38,15
16545.827578812838,139,32,11
16565.810803681612,133,36,8
16585.794028550386,141,47,17
16605.77725341916,129,35,11
16625.760478287935,131,29,8
16645.74370315671,133,37,8
16665.726928025484,129,29,11
16685.71015289426,118,37,14
16705.693377763033,114,26,13
16725.676602631807,126,37,12
16745.65982750058,121,41,15
16765.643052369356,113,34,18
16785.62627723813,124,27,22
16805.609502106905,131,29,18
16825.59272697568,121,31,19
16845.575951844454,121,34,19
16865.55917671323,105,32,19
16885.542401582003,133,35,11
16905.525626450777,123,30,11
16925.50885131955,122,34,8
16945.492076188326,92,37,9
16965.4753010571,102,40,6
16985.458525925875,127,51,10
17005.44175079465,130,39,8
17025.424975663424,137,46,15
17045.408200532198,129,53,12
17065.391425400972,141,53,13
17085.374650269747,167,50,16
17105.35787513852,203,57,22
17125.341100007296,171,82,24
17145.32432487607,251,114,36
17165.307549744844,345,203,36
17185.29077461362,482,263,42
17205.273999482393,671,460,53
17225.257224351168,966,700,41
17245.240449219942,1347,957,65
17265.223674088717,1839,1393,51
17285.20689895749,2467,1870,66
17305.190123826265,3270,2484,58
17325.17334869504,4053,3096,56
17345.156573563814,4998,3857,36
17365.13979843259,5975,4699,49
17385.123023301363,6881,5512,29
17405.106248170137,7458,6025,19
17425.089473038912,8174,6512,16
17445.072697907686,8326,6714,18
17465.05592277646,8615,6814,17
17485.039147645235,8092,6738,9
17505.02237251401,7644,6407,12
17525.005597382784,6866,5825,9
17544.98882225156,6010,4950,15
17564.972047120333,5108,4261,5
17584.955271989107,3968,3410,6
17604.93849685788,3103,2663,11
17624.921721726656,2210,1931,10
17644.90494659543,1573,1362,21
17664.888171464205,1131,943,18
17684.87139633298,812,592,13
17704.854621201754,546,440,20
17724.837846070528,392,289,21
17744.821070939302,251,177,26
17764.804295808077,195,112,27
17784.78752067685,153,78,26
17804.770745545626,128,77,30
17824.7539704144,147,58,24
17844.737195283175,129,46,24
17864.72042015195,129,33,26
