Instrument,800N8731
Date,2023/05/11
Time,10:33:16
Assay #,0001
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),76.01s
Temperature (Detector),-27.0 C
Temperature (Ambient),44.22 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 10.8uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 15.6uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 8.15uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.2332,0.2878
13,Al2O3,16.1042,0.1954
14,SiO2,47.8984,0.2359
15,P,0.0142,0.0066
16,S,0.0125,0.0059
17,Cl,0.0,0.0042
19,K2O,0.5379,0.0066
20,Ca,0.2191,0.0042
22,Ti,1.0039,0.0049
23,V,0.0435,0.0063
24,Cr,0.0705,0.0047
25,Mn,0.0607,0.0025
26,Fe,15.0657,0.0241
27,Co,0.0403,0.0044
28,Ni,0.0234,0.0012
29,Cu,0.0367,0.001
30,Zn,0.0039,0.0004
31,Ga,0.0017,0.0004
33,As,0.0005,0.0004
34,Se,0.0005,0.0002
37,Rb,0.0045,0.0003
38,Sr,0.0036,0.0003
39,Y,0.0015,0.0002
40,Zr,0.0181,0.0003
41,Nb,0.0012,0.0002
42,Mo,0.0108,0.001
46,Pd,0.0,0.0005
48,Cd,0.0,0.0005
49,In,0.0016,0.0001
50,Sn,0.0,0.0015
51,Sb,0.0012,0.0015
52,Te,0.0002,0.0
56,Ba,0.0219,0.0039
57,La,0.0097,0.0061
58,Ce,0.0,0.0071
72,Hf,0.0003,0.0001
73,Ta,0.0013,0.0034
74,W,0.0032,0.0014
79,Au,0.0,0.0005
80,Hg,0.0,0.0007
81,Tl,0.0,0.0006
82,Pb,0.0037,0.0007
83,Bi,0.0004,0.0007
90,Th,0.0006,0.0
92,U,0.0003,0.0002
 
 
SPECTRA:
eV Channel Start,-0.4459229111671448,-0.21597136557102203,0.283992201089859
eV per Channel,19.964866638183594,19.964866638183594,19.964866638183594
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
-0.4459229111671448,0,0,0
19.51894372701645,0,0,0
39.48381036520004,0,0,0
59.44867700338364,0,0,0
79.41354364156723,0,0,0
99.37841027975082,0,0,0
119.34327691793442,0,0,0
139.308143556118,0,0,0
159.2730101943016,0,0,0
179.2378768324852,0,0,0
199.2027434706688,0,0,0
219.1676101088524,0,0,0
239.13247674703598,0,0,0
259.0973433852196,0,0,0
279.06221002340317,0,1,0
299.02707666158676,14,12,7
318.99194329977036,131,121,120
338.95680993795395,714,786,747
358.92167657613754,2485,2609,2597
378.88654321432114,4777,4843,4759
398.85140985250473,4850,4986,4648
418.8162764906883,2598,2647,2551
438.7811431288719,770,797,709
458.7460097670555,137,127,119
478.7108764052391,11,13,10
498.6757430434227,2,2,2
518.6406096816063,3,1,0
