Instrument,800N10666
Date,2023/05/18
Time,11:35:47
Assay #,0006
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),71.76s
Temperature (Detector),-27.0 C
Temperature (Ambient),35.33 C
Phase Count,3
Phases,"Phase 1(20s): 15.0kV, 20.0uA (No Filter)","Phase 2(20s): 50.0kV, 20.0uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 30.0kV, 25.0uA (Ti:25um/Al:300um)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.6073,0.2258
13,Al2O3,12.7975,0.1517
14,SiO2,38.5278,0.1694
15,P,0.013,0.0053
16,S,0.0,0.0072
17,Cl,0.0,0.0027
19,K2O,0.2982,0.005
20,Ca,0.105,0.0035
22,Ti,1.2247,0.0114
23,V,0.0009,0.0051
24,Cr,0.0892,0.0029
25,Mn,0.0531,0.0025
26,Fe,19.6347,0.0171
27,Co,0.0849,0.003
28,Ni,0.0506,0.0014
29,Cu,0.0744,0.0009
30,Zn,0.004,0.0003
31,Ga,0.0012,0.0003
33,As,0.0058,0.0017
34,Se,0.0001,0.0002
37,Rb,0.0031,0.0002
38,Sr,0.0024,0.0002
39,Y,0.0009,0.0002
40,Zr,0.0192,0.0003
41,Nb,0.0011,0.0001
42,Mo,0.0027,0.0006
46,Pd,0.0,0.0004
47,Ag,0.0022,0.0005
48,Cd,0.0,0.0001
50,Sn,0.0,0.0018
51,Sb,0.0,0.0008
56,Ba,0.0213,0.0026
57,La,0.0028,0.0075
58,Ce,0.0057,0.005
72,Hf,0.0,0.002
73,Ta,0.0005,0.0021
74,W,0.0,0.001
78,Pt,0.0,0.0006
79,Au,0.0,0.0003
80,Hg,0.0003,0.0004
81,Tl,0.0,0.0005
82,Pb,0.0,0.0012
83,Bi,0.0027,0.0005
90,Th,0.0006,0.0004
92,U,0.0012,0.0003
 
 
SPECTRA:
eV Channel Start,0.508371114730835,-0.09865010529756546,-0.007867367938160896
eV per Channel,19.995704650878906,19.995704650878906,19.995704650878906
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.508371114730835,0,0,0
20.50407576560974,0,0,0
40.49978041648865,0,0,0
60.495485067367554,0,0,0
80.49118971824646,0,0,0
100.48689436912537,0,0,0
120.48259902000427,0,0,0
140.47830367088318,0,0,0
160.47400832176208,0,0,0
180.469712972641,0,0,0
200.4654176235199,0,0,0
220.4611222743988,0,0,0
240.4568269252777,0,0,0
260.4525315761566,0,0,0
280.4482362270355,0,0,0
300.44394087791443,3,4,1
320.43964552879333,35,39,39
340.43535017967224,394,514,477
360.43105483055115,1896,2292,2018
380.42675948143005,4080,5096,4508
400.42246413230896,3957,5115,4541
420.41816878318787,1770,2370,2049
440.4138734340668,367,480,441
460.4095780849457,33,52,42
480.4052827358246,3,5,3
500.4009873867035,1,1,1
520.3966920375824,2,0,1
540.3923966884613,1,0,0
560.3881013393402,0,1,0
580.3838059902191,26,229,99
600.379510641098,23,216,110
620.3752152919769,20,218,103
640.3709199428558,20,219,100
660.3666245937347,17,225,90
680.3623292446136,26,213,100
700.3580338954926,22,209,108
720.3537385463715,24,207,97
740.3494431972504,26,209,99
760.3451478481293,28,191,88
780.3408524990082,22,209,93
800.3365571498871,24,206,77
820.332261800766,25,203,99
840.3279664516449,21,212,101
860.3236711025238,38,211,94
880.3193757534027,46,201,95
900.3150804042816,42,168,93
920.3107850551605,83,181,85
940.3064897060394,97,191,87
960.3021943569183,76,200,82
980.2978990077972,61,198,87
1000.2936036586761,45,208,78
1020.289308309555,32,221,88
1040.285012960434,44,182,92
1060.2807176113129,71,193,86
1080.2764222621918,49,189,91
1100.2721269130707,46,180,86
1120.2678315639496,52,190,87
1140.2635362148285,42,169,91
1160.2592408657074,33,180,84
1180.2549455165863,52,162,72
1200.2506501674652,61,191,93
1220.2463548183441,63,200,88
1240.242059469223,64,175,95
1260.237764120102,45,187,74
1280.2334687709808,49,187,85
1300.2291734218597,34,163,74
1320.2248780727386,48,184,72
1340.2205827236176,44,183,87
1360.2162873744965,37,142,73
1380.2119920253754,58,172,72
1400.2076966762543,151,171,85
1420.2034013271332,381,175,86
1440.199105978012,984,191,115
1460.194810628891,1536,204,137
1480.19051527977,1920,221,196
1500.1862199306488,1751,203,137
1520.1819245815277,1104,195,111
1540.1776292324066,614,196,100
1560.1733338832855,332,172,84
1580.1690385341644,194,166,81
1600.1647431850433,114,169,51
1620.1604478359222,173,172,80
1640.1561524868011,452,159,76
1660.15185713768,1567,179,104
1680.147561788559,4259,194,127
1700.1432664394379,8398,198,223
1720.1389710903168,12519,224,313
1740.1346757411957,13773,221,323
1760.1303803920746,11082,217,276
1780.1260850429535,6629,187,179
1800.1217896938324,3318,172,142
1820.1174943447113,1547,181,98
1840.1131989955902,883,178,102
1860.1089036464691,494,161,70
1880.104608297348,285,158,60
1900.100312948227,187,151,86
1920.0960175991058,121,167,72
1940.0917222499847,99,161,85
1960.0874269008636,73,180,57
1980.0831315517426,94,175,67
2000.0788362026215,119,178,63
2020.0745408535004,119,184,66
2040.0702455043793,100,158,61
2060.065950155258,74,182,64
2080.061654806137,74,155,43
2100.057359457016,69,150,75
2120.053064107895,75,188,53
2140.048768758774,74,167,46
