Instrument,800N10666
Date,2023/05/18
Time,11:49:27
Assay #,0017
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),71.88s
Temperature (Detector),-27.0 C
Temperature (Ambient),41.56 C
Phase Count,3
Phases,"Phase 1(20s): 15.0kV, 20.0uA (No Filter)","Phase 2(20s): 50.0kV, 20.0uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 30.0kV, 25.0uA (Ti:25um/Al:300um)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,1.1339,0.2298
13,Al2O3,13.2851,0.1548
14,SiO2,39.1296,0.1711
15,P,0.0087,0.0054
16,S,0.0,0.0073
17,Cl,0.0,0.0028
19,K2O,0.3015,0.0051
20,Ca,0.1091,0.0035
22,Ti,1.2462,0.0115
23,V,0.0,0.0051
24,Cr,0.084,0.0029
25,Mn,0.0574,0.0025
26,Fe,19.7126,0.0171
27,Co,0.0967,0.003
28,Ni,0.0515,0.0014
29,Cu,0.0791,0.0009
30,Zn,0.0038,0.0003
31,Ga,0.0018,0.0003
33,As,0.0044,0.0017
34,Se,0.0005,0.0002
37,Rb,0.0027,0.0002
38,Sr,0.002,0.0002
39,Y,0.0009,0.0002
40,Zr,0.0194,0.0003
41,Nb,0.0009,0.0001
42,Mo,0.0029,0.0006
46,Pd,0.0,0.0004
48,Cd,0.0,0.0001
50,Sn,0.0,0.0019
51,Sb,0.0,0.0007
56,Ba,0.0232,0.0026
57,La,0.008,0.0075
58,Ce,0.005,0.0049
72,Hf,0.0,0.002
73,Ta,0.0003,0.0025
74,W,0.0,0.001
78,Pt,0.0,0.0006
80,Hg,0.0,0.0005
81,Tl,0.0,0.0005
82,Pb,0.0,0.0012
83,Bi,0.0028,0.0005
90,Th,0.0004,0.0004
92,U,0.0004,0.0003
 
 
SPECTRA:
eV Channel Start,0.18144550919532776,-0.12379762530326843,0.05357840284705162
eV per Channel,19.995704650878906,19.995704650878906,19.995704650878906
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.18144550919532776,0,0,0
20.177150160074234,0,0,0
40.17285481095314,0,0,0
60.16855946183205,0,0,0
80.16426411271095,0,0,0
100.15996876358986,0,0,0
120.15567341446877,0,0,0
140.15137806534767,0,0,0
160.14708271622658,0,0,0
180.14278736710548,0,0,0
200.1384920179844,0,0,0
220.1341966688633,0,0,0
240.1299013197422,0,0,0
260.1256059706211,0,0,0
280.1213106215,0,0,0
300.1170152723789,1,0,3
320.1127199232578,38,48,45
340.10842457413673,384,489,402
360.10412922501564,1868,2319,2060
380.09983387589455,3977,5082,4585
400.09553852677345,4055,5065,4519
420.09124317765236,1788,2385,2047
440.08694782853127,369,489,413
460.08265247941017,46,46,37
480.0783571302891,2,3,3
500.074061781168,1,1,1
520.0697664320469,0,0,0
540.0654710829258,0,0,1
560.0611757338047,1,0,0
580.0568803846836,21,218,90
600.0525850355625,25,184,102
620.0482896864414,26,214,115
640.0439943373203,24,231,97
660.0396989881992,18,206,111
680.0354036390781,20,223,99
700.031108289957,20,197,97
720.026812940836,11,223,87
740.0225175917149,24,207,97
760.0182222425938,17,239,109
780.0139268934727,27,210,96
800.0096315443516,23,173,93
820.0053361952305,26,210,109
840.0010408461094,28,192,89
859.9967454969883,32,214,88
879.9924501478672,39,225,77
899.9881547987461,46,203,102
919.983859449625,66,197,89
939.9795641005039,79,223,86
959.9752687513828,86,186,91
979.9709734022617,59,185,89
999.9666780531406,40,186,96
1019.9623827040195,43,199,88
1039.9580873548985,40,188,103
1059.9537920057774,53,198,97
1079.9494966566563,55,186,90
1099.9452013075352,49,161,97
1119.940905958414,51,188,91
1139.936610609293,57,174,82
1159.932315260172,56,173,72
1179.9280199110508,60,201,72
1199.9237245619297,58,188,90
1219.9194292128086,78,169,73
1239.9151338636875,72,179,79
1259.9108385145664,58,190,82
1279.9065431654453,38,176,88
1299.9022478163242,49,189,88
1319.8979524672031,36,182,81
1339.893657118082,37,181,83
1359.889361768961,39,184,81
1379.8850664198399,78,172,78
1399.8807710707188,159,180,85
1419.8764757215977,436,177,92
1439.8721803724766,940,159,127
1459.8678850233555,1661,175,142
1479.8635896742344,2024,189,161
1499.8592943251133,1778,224,160
1519.8549989759922,1082,182,148
1539.850703626871,608,192,90
1559.84640827775,318,183,82
1579.842112928629,183,169,59
1599.8378175795078,123,165,71
1619.8335222303867,166,164,76
1639.8292268812656,456,157,84
1659.8249315321445,1533,190,104
1679.8206361830235,4183,193,136
1699.8163408339024,8622,229,242
1719.8120454847813,12672,221,325
1739.8077501356602,14019,208,350
1759.803454786539,11324,203,277
1779.799159437418,6681,188,173
1799.794864088297,3386,189,135
1819.7905687391758,1622,168,113
1839.7862733900547,897,157,68
1859.7819780409336,623,177,72
1879.7776826918125,296,169,81
1899.7733873426914,196,171,79
1919.7690919935703,104,164,69
1939.7647966444492,94,170,77
1959.7605012953281,92,173,76
1979.756205946207,95,179,53
1999.751910597086,111,186,58
2019.7476152479649,99,169,70
2039.7433198988438,95,172,63
2059.7390245497227,94,160,71
2079.7347292006016,96,172,60
2099.7304338514805,64,161,74
2119.7261385023594,80,187,54
2139.7218431532383,94,177,58
2159.717547804117,83,162,47
2179.713252454996,83,175,70
2199.708957105875,81,166,49
2219.704661756754,95,156,63
2239.700366407633,144,156,59
2259.6960710585117,215,155,59
2279.6917757093906,304,159,70
2299.6874803602695,367,185,59
2319.6831850111485,395,167,65
2339.6788896620274,334,154,67
2359.6745943129063,294,160,41
2379.670298963785,234,165,68
2399.666003614664,190,150,51
2419.661708265543,165,162,53
2439.657412916422,173,159,54
2459.653117567301,152,148,36
2479.6488222181797,184,166,45
2499.6445268690586,185,161,46
2519.6402315199375,195,151,49
2539.6359361708164,228,128,50
2559.6316408216953,259,145,53
2579.6273454725742,392,181,53
2599.623050123453,618,154,49
2619.618754774332,1049,146,63
2639.614459425211,1818,146,65
2659.61016407609,2736,166,72
2679.6058687269688,3549,171,58
2699.6015733778477,3872,121,65
2719.5972780287266,3405,148,76
2739.5929826796055,2631,145,70
2759.5886873304844,1932,169,70
2779.5843919813633,1728,132,56
2799.580096632242,1982,129,78
2819.575801283121,2304,145,61
2839.571505934,2405,132,54
2859.567210584879,2237,135,53
2879.562915235758,2092,149,71
2899.5586198866367,1987,145,94
2919.5543245375156,1986,180,115
2939.5500291883945,2228,175,153
2959.5457338392735,2287,167,149
2979.5414384901524,2070,161,136
2999.5371431410313,1663,149,111
3019.53284779191,1194,140,67
3039.528552442789,842,155,47
3059.524257093668,566,126,59
3079.519961744547,434,146,56
3099.515666395426,423,128,49
3119.5113710463047,436,145,43
3139.5070756971836,523,132,54
3159.5027803480625,507,122,54
3179.4984849989414,493,142,69
3199.4941896498203,546,155,109
3219.4898943006992,526,188,138
3239.485598951578,740,242,239
3259.481303602457,951,289,289
3279.477008253336,1281,295,382
3299.472712904215,1488,276,463
3319.4684175550938,1501,274,371
3339.4641222059727,1222,232,258
3359.4598268568516,883,209,203
3379.4555315077305,629,155,106
3399.4512361586094,414,149,87
3419.4469408094883,328,176,89
3439.442645460367,305,160,129
3459.438350111246,326,207,166
3479.434054762125,331,199,190
3499.429759413004,375,259,186
3519.425464063883,390,191,187
3539.4211687147617,388,181,157
3559.4168733656406,368,190,127
3579.4125780165195,389,159,119
3599.4082826673985,494,167,107
3619.4039873182774,603,120,115
3639.3996919691563,831,152,170
3659.395396620035,1086,138,203
3679.391101270914,1310,152,198
3699.386805921793,1233,169,218
3719.382510572672,1045,182,198
3739.378215223551,882,142,134
3759.3739198744297,561,130,113
3779.3696245253086,386,129,99
3799.3653291761875,289,111,50
3819.3610338270664,197,126,49
3839.3567384779453,236,111,29
3859.3524431288242,213,114,56
3879.348147779703,230,110,54
3899.343852430582,189,102,62
3919.339557081461,250,106,49
3939.33526173234,256,98,58
3959.3309663832188,258,104,65
3979.3266710340977,330,114,68
3999.3223756849766,419,106,60
4019.3180803358555,437,101,76
4039.3137849867344,405,106,65
4059.3094896376133,351,108,59
4079.305194288492,339,101,57
4099.300898939371,318,107,56
4119.29660359025,323,91,54
4139.292308241129,311,93,46
4159.288012892008,322,90,56
4179.283717542887,310,78,55
4199.279422193766,291,94,41
4219.275126844645,302,81,47
4239.270831495523,360,86,44
4259.266536146402,317,82,54
4279.262240797281,346,91,33
4299.25794544816,321,74,50
4319.253650099039,336,103,47
4339.249354749918,428,79,71
4359.245059400797,477,86,82
4379.240764051676,710,114,129
4399.236468702555,1202,125,274
4419.232173353434,2322,191,520
4439.2278780043125,4000,247,943
4459.223582655191,6407,388,1520
4479.21928730607,8716,516,2075
4499.214991956949,10454,609,2448
4519.210696607828,10409,595,2543
4539.206401258707,9056,550,2130
4559.202105909586,6796,428,1678
4579.197810560465,4769,356,1246
4599.193515211344,3170,267,949
4619.189219862223,2160,264,797
4639.184924513102,1696,290,837
4659.1806291639805,1515,249,823
4679.176333814859,1363,265,740
4699.172038465738,1150,179,557
4719.167743116617,957,170,383
4739.163447767496,765,127,251
4759.159152418375,682,108,167
4779.154857069254,681,71,131
4799.150561720133,693,72,122
4819.146266371012,797,80,147
4839.141971021891,985,93,172
4859.13767567277,1248,114,264
4879.133380323648,1592,128,349
4899.129084974527,2060,142,472
4919.124789625406,2337,192,540
4939.120494276285,2461,177,524
4959.116198927164,2300,163,529
4979.111903578043,1936,130,407
4999.107608228922,1498,147,333
5019.103312879801,1142,78,223
5039.09901753068,903,66,137
5059.094722181559,659,75,103
5079.0904268324375,592,59,83
5099.086131483316,591,63,62
5119.081836134195,588,71,84
5139.077540785074,624,60,73
5159.073245435953,637,50,69
5179.068950086832,573,63,72
5199.064654737711,616,69,95
5219.06035938859,656,80,128
5239.056064039469,673,63,140
5259.051768690348,714,79,147
5279.047473341227,741,81,178
5299.0431779921055,889,82,231
5319.038882642984,1063,124,284
5339.034587293863,1285,126,340
5359.030291944742,1557,147,431
5379.025996595621,1925,182,534
5399.0217012465,1964,206,537
5419.017405897379,2040,168,627
5439.013110548258,1998,194,557
5459.008815199137,1704,169,456
5479.004519850016,1273,119,314
5499.000224500895,1071,97,227
5518.995929151773,863,81,178
5538.991633802652,724,54,137
5558.987338453531,697,54,131
5578.98304310441,661,44,90
5598.978747755289,682,39,106
5618.974452406168,654,51,81
5638.970157057047,601,47,106
5658.965861707926,594,48,63
5678.961566358805,624,45,73
5698.957271009684,632,50,78
5718.9529756605625,633,51,67
5738.948680311441,665,40,80
5758.94438496232,675,54,103
5778.940089613199,694,50,116
5798.935794264078,814,59,113
5818.931498914957,833,93,176
5838.927203565836,1034,76,232
5858.922908216715,1074,93,325
5878.918612867594,1251,133,411
5898.914317518473,1393,138,401
5918.910022169352,1324,135,421
5938.9057268202305,1236,136,408
5958.901431471109,1197,109,322
5978.897136121988,1031,113,299
5998.892840772867,996,105,251
6018.888545423746,934,82,247
6038.884250074625,879,90,230
6058.879954725504,858,94,226
6078.875659376383,873,85,256
6098.871364027262,957,91,307
6118.867068678141,991,105,348
6138.86277332902,1071,134,437
6158.858477979898,1213,146,524
6178.854182630777,1387,170,719
6198.849887281656,1829,252,979
6218.845591932535,3059,525,1815
