Instrument,800N10666
Date,2023/05/18
Time,11:44:29
Assay #,0013
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),71.79s
Temperature (Detector),-27.0 C
Temperature (Ambient),39.83 C
Phase Count,3
Phases,"Phase 1(20s): 15.0kV, 20.0uA (No Filter)","Phase 2(20s): 50.0kV, 20.0uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 30.0kV, 25.0uA (Ti:25um/Al:300um)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,1.289,0.2404
13,Al2O3,13.0954,0.1543
14,SiO2,39.0602,0.171
15,P,0.0035,0.0053
16,S,0.0,0.0071
17,Cl,0.0,0.0028
19,K2O,0.2976,0.005
20,Ca,0.1041,0.0035
22,Ti,1.2277,0.0114
23,V,0.0056,0.0051
24,Cr,0.0882,0.0029
25,Mn,0.0596,0.0025
26,Fe,19.6631,0.0171
27,Co,0.0884,0.003
28,Ni,0.0489,0.0014
29,Cu,0.0781,0.0009
30,Zn,0.0034,0.0003
31,Ga,0.0013,0.0003
33,As,0.0029,0.0017
34,Se,0.0002,0.0002
37,Rb,0.0029,0.0002
38,Sr,0.0025,0.0002
39,Y,0.0007,0.0002
40,Zr,0.0189,0.0003
41,Nb,0.0009,0.0001
42,Mo,0.0019,0.0006
46,Pd,0.0,0.0004
48,Cd,0.0,0.0001
50,Sn,0.0,0.0019
51,Sb,0.0,0.0007
56,Ba,0.0226,0.0026
57,La,0.004,0.0073
58,Ce,0.0072,0.005
72,Hf,0.0,0.002
73,Ta,0.0,0.0025
74,W,0.0,0.0009
80,Hg,0.0004,0.0004
81,Tl,0.0,0.0005
82,Pb,0.0,0.0011
83,Bi,0.003,0.0004
90,Th,0.0002,0.0004
92,U,0.0009,0.0003
 
 
SPECTRA:
eV Channel Start,0.20347753167152405,-0.22549834847450256,0.3166167140007019
eV per Channel,19.995704650878906,19.995704650878906,19.995704650878906
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.20347753167152405,0,0,0
20.19918218255043,0,0,0
40.19488683342934,0,0,0
60.19059148430824,0,0,0
80.18629613518715,0,0,0
100.18200078606606,0,0,0
120.17770543694496,0,0,0
140.17341008782387,0,0,0
160.16911473870277,0,0,0
180.16481938958168,0,0,0
200.1605240404606,0,0,0
220.1562286913395,0,0,0
240.1519333422184,0,0,0
260.1476379930973,0,0,0
280.1433426439762,0,0,0
300.1390472948551,1,4,0
320.134751945734,38,42,34
340.13045659661293,389,476,407
360.12616124749184,1890,2263,2120
380.12186589837074,3905,5092,4546
400.11757054924965,4071,5199,4435
420.11327520012856,1790,2351,1990
440.10897985100746,358,464,435
460.10468450188637,40,58,40
480.1003891527653,3,3,2
500.0960938036442,2,2,0
520.0917984545231,0,0,0
540.087503105402,1,1,0
560.0832077562809,0,1,1
580.0789124071598,22,210,89
600.0746170580387,29,202,110
620.0703217089176,30,201,98
640.0660263597965,21,225,83
660.0617310106754,21,208,83
680.0574356615543,32,202,96
700.0531403124332,22,203,101
720.0488449633121,22,194,111
740.044549614191,28,178,83
760.04025426507,33,187,86
780.0359589159489,19,214,119
800.0316635668278,28,227,73
820.0273682177067,32,192,87
840.0230728685856,27,201,90
860.0187775194645,22,191,94
880.0144821703434,27,205,110
900.0101868212223,51,194,106
920.0058914721012,69,221,69
940.0015961229801,83,180,90
959.997300773859,93,224,96
979.9930054247379,76,199,96
999.9887100756168,37,188,87
1019.9844147264957,41,172,84
1039.9801193773746,38,176,84
1059.9758240282536,62,201,93
1079.9715286791325,52,172,78
1099.9672333300114,62,192,82
1119.9629379808903,59,184,87
1139.9586426317692,41,181,77
1159.954347282648,42,197,85
1179.950051933527,82,168,73
1199.945756584406,77,195,84
1219.9414612352848,85,199,90
1239.9371658861637,61,173,72
1259.9328705370426,61,164,70
1279.9285751879215,46,191,78
1299.9242798388004,47,197,68
1319.9199844896793,45,161,93
1339.9156891405582,36,188,96
1359.9113937914371,41,170,73
1379.907098442316,62,204,72
1399.902803093195,149,180,78
1419.8985077440739,407,172,92
1439.8942123949528,940,191,119
1459.8899170458317,1558,188,132
1479.8856216967106,1951,207,161
1499.8813263475895,1759,179,160
1519.8770309984684,1185,201,114
1539.8727356493473,615,166,87
1559.8684403002262,288,155,73
1579.8641449511051,183,198,88
1599.859849601984,120,166,72
1619.855554252863,149,144,62
1639.8512589037418,461,172,68
1659.8469635546207,1507,166,91
1679.8426682054996,4141,184,132
1699.8383728563786,8712,210,225
1719.8340775072575,12786,220,280
1739.8297821581364,13862,224,345
1759.8254868090153,11274,196,301
1779.8211914598942,6725,206,208
1799.816896110773,3338,185,129
1819.812600761652,1602,164,104
1839.808305412531,922,177,83
1859.8040100634098,553,186,75
1879.7997147142887,299,182,60
1899.7954193651676,202,163,83
1919.7911240160465,121,173,72
1939.7868286669254,104,166,81
1959.7825333178043,78,184,56
1979.7782379686832,107,179,72
1999.7739426195621,105,159,57
2019.769647270441,93,170,62
2039.76535192132,87,159,66
2059.761056572199,81,157,65
2079.756761223078,91,187,62
2099.7524658739567,71,157,73
2119.7481705248356,85,160,68
2139.7438751757145,88,176,77
2159.7395798265934,78,174,61
2179.7352844774723,85,170,56
2199.730989128351,68,182,52
2219.72669377923,106,177,63
2239.722398430109,131,156,59
2259.718103080988,207,138,62
2279.713807731867,283,184,63
2299.7095123827457,357,155,50
2319.7052170336246,340,157,50
2339.7009216845036,332,142,60
2359.6966263353825,264,147,54
2379.6923309862614,191,138,49
2399.6880356371403,182,141,51
2419.683740288019,186,158,48
2439.679444938898,169,150,50
2459.675149589777,165,139,55
2479.670854240656,175,146,49
2499.666558891535,168,134,43
2519.6622635424137,181,153,57
2539.6579681932926,223,153,53
2559.6536728441715,273,143,60
2579.6493774950504,398,125,56
2599.6450821459293,609,147,59
2619.6407867968082,974,169,71
2639.636491447687,1774,167,55
2659.632196098566,2880,160,53
2679.627900749445,3535,143,47
2699.623605400324,3876,144,62
2719.619310051203,3384,158,68
2739.6150147020817,2646,147,69
2759.6107193529606,1916,143,75
2779.6064240038395,1689,142,64
2799.6021286547184,1954,142,65
2819.5978333055973,2327,150,71
2839.593537956476,2413,165,50
2859.589242607355,2324,143,46
2879.584947258234,1950,130,72
2899.580651909113,1931,134,86
2919.576356559992,2100,158,113
2939.5720612108707,2276,167,137
2959.5677658617496,2261,151,155
