Instrument,800N10666
Date,2023/05/18
Time,11:42:01
Assay #,0011
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),72.59s
Temperature (Detector),-27.0 C
Temperature (Ambient),38.33 C
Phase Count,3
Phases,"Phase 1(20s): 15.0kV, 20.0uA (No Filter)","Phase 2(20s): 50.0kV, 20.0uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 30.0kV, 25.0uA (Ti:25um/Al:300um)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.6388,0.2227
13,Al2O3,13.1966,0.1537
14,SiO2,38.6705,0.17
15,P,0.0154,0.0053
16,S,0.0,0.0072
17,Cl,0.005,0.0028
19,K2O,0.3063,0.005
20,Ca,0.1083,0.0035
22,Ti,1.2158,0.0113
23,V,0.0,0.0051
24,Cr,0.0873,0.0029
25,Mn,0.0542,0.0025
26,Fe,19.5349,0.017
27,Co,0.0871,0.003
28,Ni,0.0511,0.0014
29,Cu,0.0775,0.0009
30,Zn,0.0033,0.0003
31,Ga,0.0013,0.0003
33,As,0.0066,0.0016
34,Se,0.0002,0.0002
37,Rb,0.0032,0.0002
38,Sr,0.0027,0.0002
39,Y,0.0007,0.0002
40,Zr,0.0186,0.0003
41,Nb,0.0008,0.0001
42,Mo,0.002,0.0006
46,Pd,0.0,0.0004
48,Cd,0.0,0.0001
50,Sn,0.0,0.0018
51,Sb,0.0,0.0007
56,Ba,0.0242,0.0026
57,La,0.0028,0.0074
58,Ce,0.0038,0.005
72,Hf,0.0,0.002
73,Ta,0.0,0.0024
74,W,0.0011,0.001
78,Pt,0.0,0.0006
79,Au,0.0,0.0003
80,Hg,0.0,0.0004
81,Tl,0.0,0.0005
82,Pb,0.0,0.0011
83,Bi,0.0031,0.0004
90,Th,0.0012,0.0004
92,U,0.0013,0.0003
 
 
SPECTRA:
eV Channel Start,0.21713683009147644,-0.12726226449012756,0.05182166025042534
eV per Channel,19.995704650878906,19.995704650878906,19.995704650878906
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.21713683009147644,0,0,0
20.212841480970383,0,0,0
40.20854613184929,0,0,0
60.204250782728195,0,0,0
80.1999554336071,0,0,0
100.19566008448601,0,0,0
120.19136473536491,0,0,0
140.18706938624382,0,0,0
160.18277403712273,0,0,0
180.17847868800163,0,0,0
200.17418333888054,0,0,0
220.16988798975945,0,0,0
240.16559264063835,0,0,0
260.16129729151726,0,0,0
280.15700194239616,0,0,0
300.15270659327507,1,3,0
320.148411244154,38,42,37
340.1441158950329,407,433,435
360.1398205459118,1824,2285,2068
380.1355251967907,4097,5168,4490
400.1312298476696,3973,5177,4508
420.1269344985485,1804,2295,2033
440.1226391494274,386,479,441
460.1183438003063,47,62,43
480.1140484511852,1,3,2
500.10975310206413,1,0,4
520.105457752943,1,0,0
540.101162403822,0,0,0
560.0968670547009,1,1,1
580.0925717055798,21,205,71
600.0882763564587,17,204,89
620.0839810073376,16,223,81
640.0796856582165,26,229,103
660.0753903090954,28,222,109
680.0710949599743,20,230,88
700.0667996108532,30,196,100
720.0625042617321,23,223,80
740.058208912611,14,199,101
760.0539135634899,23,185,89
780.0496182143688,25,213,81
800.0453228652477,30,195,91
820.0410275161266,19,192,105
840.0367321670055,27,208,88
860.0324368178844,35,193,89
880.0281414687634,43,218,101
900.0238461196423,53,185,85
920.0195507705212,75,177,75
940.0152554214001,84,204,73
960.010960072279,84,159,93
980.0066647231579,68,195,77
1000.0023693740368,48,198,92
1019.9980740249157,35,192,77
1039.9937786757946,43,191,83
1059.9894833266735,47,186,85
1079.9851879775524,61,201,91
1099.9808926284313,51,209,104
1119.9765972793102,46,190,73
1139.9723019301891,53,193,84
1159.968006581068,52,176,71
1179.963711231947,47,193,100
1199.9594158828259,60,192,83
1219.9551205337048,55,184,89
1239.9508251845837,63,191,90
1259.9465298354626,57,190,79
1279.9422344863415,43,196,79
1299.9379391372204,34,162,82
1319.9336437880993,41,154,58
1339.9293484389782,38,188,83
1359.925053089857,44,157,89
1379.920757740736,59,145,77
1399.916462391615,140,185,61
1419.9121670424938,436,189,85
1439.9078716933727,993,168,114
1459.9035763442516,1651,187,167
1479.8992809951305,1899,186,160
1499.8949856460094,1781,190,145
1519.8906902968884,1156,178,110
1539.8863949477673,587,159,104
1559.8820995986462,305,180,87
1579.877804249525,161,174,60
1599.873508900404,128,156,56
1619.8692135512829,174,185,79
1639.8649182021618,464,155,90
1659.8606228530407,1485,156,94
1679.8563275039196,4127,193,136
1699.8520321547985,8512,190,231
1719.8477368056774,12774,221,305
1739.8434414565563,13823,194,328
1759.8391461074352,11040,196,258
1779.8348507583141,6675,198,198
1799.830555409193,3244,191,119
1819.826260060072,1560,150,73
1839.8219647109509,931,163,83
1859.8176693618298,559,172,79
1879.8133740127087,330,168,72
1899.8090786635876,197,178,70
1919.8047833144665,114,174,70
1939.8004879653454,93,140,82
1959.7961926162243,92,173,75
1979.7918972671032,105,181,60
1999.787601917982,88,149,52
2019.783306568861,126,169,63
2039.77901121974,90,169,62
2059.774715870619,87,153,72
2079.7704205214977,77,173,56
2099.7661251723766,59,178,45
2119.7618298232555,80,186,66
2139.7575344741344,66,181,49
2159.7532391250134,75,168,58
2179.7489437758923,83,153,59
2199.744648426771,78,165,60
2219.74035307765,130,156,61
2239.736057728529,143,160,47
2259.731762379408,201,148,78
2279.727467030287,299,178,48
2299.7231716811657,393,150,58
2319.7188763320446,357,153,64
2339.7145809829235,327,167,57
2359.7102856338024,272,161,59
2379.7059902846813,241,135,64
2399.70169493556,206,140,49
2419.697399586439,174,167,52
2439.693104237318,179,145,56
2459.688808888197,144,170,42
