Instrument,800N10666
Date,2023/05/18
Time,11:30:49
Assay #,0002
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),72.47s
Temperature (Detector),-27.0 C
Temperature (Ambient),30.33 C
Phase Count,3
Phases,"Phase 1(20s): 15.0kV, 20.0uA (No Filter)","Phase 2(20s): 50.0kV, 20.0uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 30.0kV, 25.0uA (Ti:25um/Al:300um)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,1.1086,0.2254
13,Al2O3,12.5514,0.1501
14,SiO2,37.9442,0.1676
15,P,0.0078,0.0052
16,S,0.0,0.0071
17,Cl,0.0,0.0027
19,K2O,0.2953,0.005
20,Ca,0.1069,0.0035
22,Ti,1.1913,0.0112
23,V,0.0,0.005
24,Cr,0.082,0.0029
25,Mn,0.0449,0.0025
26,Fe,19.3907,0.0169
27,Co,0.0717,0.0029
28,Ni,0.0475,0.0014
29,Cu,0.0767,0.0009
30,Zn,0.0039,0.0003
31,Ga,0.0014,0.0003
33,As,0.0027,0.0017
34,Se,0.0001,0.0002
37,Rb,0.0027,0.0002
38,Sr,0.0033,0.0002
39,Y,0.0008,0.0002
40,Zr,0.0189,0.0003
41,Nb,0.0013,0.0001
42,Mo,0.0019,0.0006
46,Pd,0.0,0.0004
48,Cd,0.0,0.0001
50,Sn,0.0,0.0019
51,Sb,0.0,0.0008
56,Ba,0.024,0.0026
57,La,0.0,0.0074
58,Ce,0.0005,0.0052
72,Hf,0.0,0.002
73,Ta,0.0,0.0025
74,W,0.0025,0.001
78,Pt,0.0,0.0007
79,Au,0.0,0.0003
80,Hg,0.0,0.0004
81,Tl,0.0,0.0005
82,Pb,0.0,0.0011
83,Bi,0.0024,0.0004
90,Th,0.0003,0.0004
92,U,0.0011,0.0003
 
 
SPECTRA:
eV Channel Start,0.4774610102176666,0.1553085744380951,0.2662772238254547
eV per Channel,19.995704650878906,19.995704650878906,19.995704650878906
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.4774610102176666,0,0,0
20.473165661096573,0,0,0
40.46887031197548,0,0,0
60.464574962854385,0,0,0
80.46027961373329,0,0,0
100.4559842646122,0,0,0
120.4516889154911,0,0,0
140.44739356637,0,0,0
160.44309821724892,0,0,0
180.43880286812782,0,0,0
200.43450751900673,0,0,0
220.43021216988564,0,0,0
240.42591682076454,0,0,0
260.42162147164345,0,0,0
280.41732612252235,0,0,0
300.41303077340126,4,2,1
320.40873542428017,38,35,29
340.4044400751591,415,471,400
360.400144726038,1886,2379,2165
380.3958493769169,4033,5090,4625
400.3915540277958,3891,5151,4388
420.3872586786747,1792,2272,2095
440.3829633295536,378,480,430
460.3786679804325,47,52,59
480.3743726313114,5,5,5
500.3700772821903,0,1,0
520.3657819330692,0,1,2
540.3614865839481,0,1,0
560.357191234827,1,0,1
580.352895885706,24,211,76
600.3486005365849,19,236,84
620.3443051874638,21,214,108
640.3400098383427,19,215,77
660.3357144892216,25,201,93
680.3314191401005,23,199,105
700.3271237909794,17,218,99
720.3228284418583,22,203,81
740.3185330927372,23,201,86
760.3142377436161,24,191,83
780.309942394495,20,209,79
800.3056470453739,32,183,90
820.3013516962528,24,207,74
840.2970563471317,40,181,81
860.2927609980106,23,185,92
880.2884656488895,34,194,110
900.2841702997684,47,188,96
920.2798749506474,80,210,81
940.2755796015263,95,174,91
960.2712842524052,76,182,90
980.2669889032841,71,187,91
1000.262693554163,49,159,87
1020.2583982050419,49,171,95
1040.2541028559208,50,207,65
1060.2498075067997,58,182,99
1080.2455121576786,48,162,91
1100.2412168085575,62,177,80
1120.2369214594364,57,198,76
1140.2326261103153,59,202,76
1160.2283307611942,42,200,81
1180.2240354120731,52,143,75
1200.219740062952,66,175,65
1220.215444713831,79,195,100
1240.2111493647099,69,187,70
1260.2068540155888,59,178,85
1280.2025586664677,40,158,93
1300.1982633173466,48,200,74
1320.1939679682255,31,197,76
1340.1896726191044,35,172,66
1360.1853772699833,39,186,69
1380.1810819208622,72,181,73
1400.176786571741,155,183,87
1420.17249122262,394,163,70
1440.168195873499,942,176,118
1460.1639005243778,1560,188,145
1480.1596051752567,1955,185,178
1500.1553098261356,1592,199,149
1520.1510144770145,1116,193,116
1540.1467191278934,570,200,87
1560.1424237787724,265,199,68
1580.1381284296513,167,153,64
1600.1338330805302,109,186,73
1620.129537731409,186,189,71
1640.125242382288,484,161,75
1660.1209470331669,1480,175,94
1680.1166516840458,4124,177,140
1700.1123563349247,8376,203,222
1720.1080609858036,12359,200,323
1740.1037656366825,13528,176,288
1760.0994702875614,10935,198,311
1780.0951749384403,6719,215,191
1800.0908795893192,3250,175,121
1820.0865842401981,1595,179,98
1840.082288891077,899,155,79
1860.077993541956,533,185,90
1880.0736981928349,296,160,78
1900.0694028437138,204,188,62
1920.0651074945927,95,203,86
1940.0608121454716,84,165,85
1960.0565167963505,102,174,73
1980.0522214472294,100,162,55
2000.0479260981083,98,187,60
2020.0436307489872,99,183,68
2040.039335399866,86,178,58
2060.035040050745,65,170,60
2080.030744701624,68,158,63
2100.026449352503,80,139,58
2120.0221540033817,74,161,61
2140.0178586542606,71,155,58
2160.0135633051395,79,162,57
2180.0092679560184,80,158,54
2200.0049726068974,76,184,58
2220.0006772577763,122,181,56
2239.996381908655,152,160,46
2259.992086559534,194,155,54
2279.987791210413,298,174,38
2299.983495861292,353,186,54
2319.979200512171,361,162,41
2339.9749051630497,320,184,63
2359.9706098139286,257,164,58
2379.9663144648075,228,140,65
2399.9620191156864,189,170,43
2419.9577237665653,184,155,49
2439.9534284174442,178,163,51
2459.949133068323,152,153,49
2479.944837719202,166,147,51
2499.940542370081,168,180,56
2519.93624702096,201,171,53
2539.9319516718388,216,145,47
2559.9276563227177,262,165,56
2579.9233609735966,348,172,51
2599.9190656244755,603,163,58
2619.9147702753544,1079,164,52
2639.9104749262333,1888,162,48
2659.906179577112,2793,160,50
2679.901884227991,3625,124,46
2699.89758887887,3809,137,59
2719.893293529749,3492,131,43
2739.888998180628,2476,149,56
2759.8847028315067,1905,166,53
2779.8804074823856,1702,139,71
2799.8761121332645,1923,152,57
2819.8718167841434,2303,117,56
2839.8675214350224,2408,133,39
2859.8632260859013,2307,164,52
2879.85893073678,2045,148,65
2899.854635387659,1989,137,97
2919.850340038538,2122,173,105
2939.846044689417,2344,178,157
2959.841749340296,2304,156,155
2979.8374539911747,2032,173,137
2999.8331586420536,1649,169,112
3019.8288632929325,1227,159,77
3039.8245679438114,741,163,47
3059.8202725946903,494,129,38
3079.8159772455692,423,129,44
3099.811681896448,392,147,39
3119.807386547327,429,131,55
3139.803091198206,465,121,35
3159.798795849085,490,141,54
3179.7945004999638,488,128,78
3199.7902051508427,572,171,99
3219.7859098017216,619,177,133
3239.7816144526005,737,206,202
3259.7773191034794,947,297,305
3279.7730237543583,1291,295,364
3299.768728405237,1398,321,401
3319.764433056116,1505,274,343
3339.760137706995,1186,249,279
3359.755842357874,924,208,194
3379.751547008753,577,140,107
3399.7472516596317,395,152,88
3419.7429563105106,324,161,87
3439.7386609613895,300,187,127
3459.7343656122684,357,175,152
3479.7300702631474,380,221,183
3499.7257749140263,395,223,189
3519.721479564905,406,208,174
3539.717184215784,357,172,165
3559.712888866663,380,176,134
3579.708593517542,443,169,130
3599.704298168421,471,147,121
3619.7000028192997,595,145,113
3639.6957074701786,834,141,155
3659.6914121210575,1047,148,201
3679.6871167719364,1288,151,232
3699.6828214228153,1231,172,228
3719.6785260736942,1085,172,198
3739.674230724573,840,127,140
3759.669935375452,538,148,110
3779.665640026331,392,114,86
3799.66134467721,285,104,53
3819.6570493280888,193,118,50
3839.6527539789677,206,123,38
3859.6484586298466,216,93,35
3879.6441632807255,243,114,53
3899.6398679316044,212,94,50
3919.6355725824833,228,113,51
3939.631277233362,253,101,62
3959.626981884241,303,102,62
3979.62268653512,371,100,79
3999.618391185999,327,99,80
4019.614095836878,375,116,59
4039.6098004877567,369,114,52
4059.6055051386356,396,111,76
4079.6012097895145,375,95,62
4099.596914440393,375,89,55
4119.592619091272,323,98,49
4139.588323742151,309,98,42
4159.58402839303,322,96,46
4179.579733043909,310,101,49
4199.575437694788,301,75,41
4219.571142345667,323,95,37
4239.566846996546,322,90,46
4259.562551647425,319,92,46
4279.558256298304,344,105,40
4299.5539609491825,328,106,37
4319.549665600061,367,78,44
4339.54537025094,430,87,73
4359.541074901819,492,105,70
4379.536779552698,750,114,136
4399.532484203577,1231,118,251
4419.528188854456,2322,164,470
4439.523893505335,4111,262,941
4459.519598156214,6425,415,1447
4479.515302807093,8738,530,2013
4499.511007457972,10387,577,2399
4519.5067121088505,10589,614,2519
4539.502416759729,8946,520,2079
4559.498121410608,6803,415,1578
4579.493826061487,4617,359,1245
4599.489530712366,3074,310,936
4619.485235363245,2192,257,869
4639.480940014124,1799,274,832
4659.476644665003,1432,258,828
4679.472349315882,1344,234,671
4699.468053966761,1103,205,586
4719.4637586176395,891,157,400
4739.459463268518,746,128,274
4759.455167919397,664,114,171
4779.450872570276,643,85,137
4799.446577221155,682,67,120
4819.442281872034,880,82,126
4839.437986522913,958,86,168
4859.433691173792,1271,127,246
4879.429395824671,1498,121,314
4899.42510047555,2004,145,422
4919.420805126429,2367,184,539
4939.4165097773075,2421,164,554
4959.412214428186,2199,188,530
4979.407919079065,2027,138,411
4999.403623729944,1517,137,290
5019.399328380823,1122,112,203
5039.395033031702,841,80,143
5059.390737682581,665,83,99
5079.38644233346,596,70,96
5099.382146984339,559,59,68
5119.377851635218,606,66,79
5139.373556286097,584,65,76
5159.3692609369755,591,59,86
5179.364965587854,626,78,90
5199.360670238733,623,70,90
5219.356374889612,636,71,112
5239.352079540491,678,60,115
5259.34778419137,708,90,169
5279.343488842249,798,103,174
5299.339193493128,835,92,193
5319.334898144007,1066,92,259
5339.330602794886,1252,121,332
5359.3263074457645,1572,153,460
5379.322012096643,1896,164,504
5399.317716747522,2071,200,591
5419.313421398401,2163,192,610
5439.30912604928,1948,161,538
5459.304830700159,1692,166,439
5479.300535351038,1376,129,308
5499.296240001917,1058,100,277
5519.291944652796,847,66,182
5539.287649303675,781,83,147
5559.283353954554,745,46,134
5579.2790586054325,657,52,102
5599.274763256311,617,52,97
5619.27046790719,659,54,120
5639.266172558069,625,52,70
5659.261877208948,581,44,68
5679.257581859827,623,46,63
5699.253286510706,657,38,65
5719.248991161585,615,41,70
5739.244695812464,632,48,76
5759.240400463343,656,48,87
5779.236105114222,713,73,116
5799.2318097651005,765,53,122
5819.227514415979,852,69,189
5839.223219066858,986,98,245
5859.218923717737,1176,106,294
5879.214628368616,1307,121,354
5899.210333019495,1270,152,404
5919.206037670374,1264,126,408
5939.201742321253,1267,136,377
5959.197446972132,1160,113,390
5979.193151623011,1080,94,299
5999.1888562738895,976,101,253
6019.184560924768,923,69,237
6039.180265575647,885,88,218
6059.175970226526,880,61,259
6079.171674877405,923,77,281
6099.167379528284,947,91,271
6119.163084179163,1026,114,380
6139.158788830042,1152,137,404
6159.154493480921,1148,138,516
6179.1501981318,1430,177,670
6199.145902782679,1883,264,1027
6219.1416074335575,3131,471,1908
6239.137312084436,5892,994,4136
6259.133016735315,12443,2169,9083
6279.128721386194,25465,4734,19063
6299.124426037073,48206,9142,37154
6319.120130687952,83377,15984,65501
6339.115835338831,128510,24709,100994
6359.11153998971,175489,34268,139825
6379.107244640589,215323,41883,171446
6399.102949291468,231983,45154,185616
6419.098653942347,221730,44034,179059
6439.0943585932255,188000,37200,151944
6459.090063244104,141455,28085,115094
6479.085767894983,94185,18697,77141
6499.081472545862,56641,11212,46703
6519.077177196741,31063,6038,25025
6539.07288184762,15034,2953,12196
6559.068586498499,7121,1271,5531
6579.064291149378,3488,555,2597
6599.059995800257,2133,297,1301
6619.055700451136,1435,203,789
6639.0514051020145,1127,148,598
6659.047109752893,1057,154,491
6679.042814403772,902,151,471
6699.038519054651,894,134,403
6719.03422370553,908,127,425
6739.029928356409,910,137,409
6759.025633007288,877,109,417
6779.021337658167,988,146,494
6799.017042309046,1073,129,497
6819.012746959925,1162,183,593
6839.008451610804,1241,195,702
