Instrument,800N10666
Date,2023/05/18
Time,11:46:59
Assay #,0015
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),72.87s
Temperature (Detector),-27.0 C
Temperature (Ambient),40.44 C
Phase Count,3
Phases,"Phase 1(20s): 15.0kV, 20.0uA (No Filter)","Phase 2(20s): 50.0kV, 20.0uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 30.0kV, 25.0uA (Ti:25um/Al:300um)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.8248,0.2266
13,Al2O3,13.0322,0.1533
14,SiO2,38.7768,0.1703
15,P,0.0055,0.0054
16,S,0.0,0.0072
17,Cl,0.0036,0.0028
19,K2O,0.2946,0.005
20,Ca,0.1036,0.0035
22,Ti,1.239,0.0114
23,V,0.0,0.0051
24,Cr,0.0858,0.003
25,Mn,0.0437,0.0026
26,Fe,19.5576,0.017
27,Co,0.0755,0.0029
28,Ni,0.0473,0.0014
29,Cu,0.0768,0.0009
30,Zn,0.0037,0.0003
31,Ga,0.0012,0.0003
33,As,0.0043,0.0017
34,Se,0.0002,0.0002
37,Rb,0.003,0.0002
38,Sr,0.0029,0.0002
39,Y,0.0008,0.0002
40,Zr,0.0189,0.0003
41,Nb,0.001,0.0001
42,Mo,0.0018,0.0006
46,Pd,0.0,0.0004
48,Cd,0.0,0.0001
50,Sn,0.0,0.0019
51,Sb,0.0,0.0008
56,Ba,0.0237,0.0026
57,La,0.0,0.0074
58,Ce,0.0069,0.005
72,Hf,0.0,0.0021
73,Ta,0.0006,0.0025
74,W,0.0018,0.001
78,Pt,0.0,0.0006
79,Au,0.0,0.0003
80,Hg,0.0,0.0005
81,Tl,0.0,0.0005
82,Pb,0.0,0.0011
83,Bi,0.0036,0.0005
90,Th,0.0007,0.0004
92,U,0.0011,0.0003
 
 
SPECTRA:
eV Channel Start,-0.26232048869132996,-0.09351551532745361,0.39090245962142944
eV per Channel,19.995704650878906,19.995704650878906,19.995704650878906
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
-0.26232048869132996,0,0,0
19.733384162187576,0,0,0
39.72908881306648,0,0,0
59.72479346394539,0,0,0
79.7204981148243,0,0,0
99.7162027657032,0,0,0
119.71190741658211,0,0,0
139.707612067461,0,0,0
159.70331671833992,0,0,0
179.69902136921883,0,0,0
199.69472602009773,0,0,0
219.69043067097664,0,0,0
239.68613532185555,0,0,0
259.68183997273445,0,0,0
279.67754462361336,0,0,0
299.67324927449226,1,2,0
319.66895392537117,42,46,38
339.6646585762501,370,504,412
359.660363227129,1743,2269,2158
379.6560678780079,4046,5036,4569
399.6517725288868,4088,5251,4491
419.6474771797657,1788,2303,1955
439.6431818306446,410,449,467
459.6388864815235,34,36,47
479.6345911324024,3,1,3
499.6302957832813,2,1,1
519.6260004341602,1,1,0
539.6217050850391,0,0,2
559.617409735918,0,0,0
579.613114386797,23,195,80
599.6088190376759,21,193,109
619.6045236885548,23,228,92
639.6002283394337,28,226,84
659.5959329903126,21,210,92
679.5916376411915,22,224,96
699.5873422920704,27,205,85
719.5830469429493,25,213,98
739.5787515938282,17,229,103
