Instrument,800N10666
Date,2023/05/18
Time,11:43:15
Assay #,0012
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),71.77s
Temperature (Detector),-27.0 C
Temperature (Ambient),38.94 C
Phase Count,3
Phases,"Phase 1(20s): 15.0kV, 20.0uA (No Filter)","Phase 2(20s): 50.0kV, 20.0uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 30.0kV, 25.0uA (Ti:25um/Al:300um)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.6267,0.2304
13,Al2O3,12.9076,0.1527
14,SiO2,38.8556,0.1704
15,P,0.0101,0.0054
16,S,0.0,0.0071
17,Cl,0.0,0.0027
19,K2O,0.2992,0.005
20,Ca,0.1136,0.0036
22,Ti,1.2188,0.0114
23,V,0.0,0.0051
24,Cr,0.0872,0.0029
25,Mn,0.0582,0.0026
26,Fe,19.707,0.0171
27,Co,0.0885,0.003
28,Ni,0.0524,0.0014
29,Cu,0.0759,0.0009
30,Zn,0.0038,0.0003
31,Ga,0.0014,0.0003
33,As,0.0051,0.0016
34,Se,0.0003,0.0002
37,Rb,0.003,0.0002
38,Sr,0.0028,0.0002
39,Y,0.0009,0.0002
40,Zr,0.0182,0.0003
41,Nb,0.001,0.0001
42,Mo,0.0018,0.0005
46,Pd,0.0,0.0004
48,Cd,0.0,0.0001
50,Sn,0.0,0.0019
51,Sb,0.0,0.0008
56,Ba,0.0231,0.0026
57,La,0.0,0.0075
58,Ce,0.0079,0.005
72,Hf,0.0,0.002
73,Ta,0.0013,0.0025
74,W,0.0008,0.001
78,Pt,0.0,0.0006
79,Au,0.0,0.0003
80,Hg,0.0,0.0004
81,Tl,0.0,0.0005
82,Pb,0.0,0.0011
83,Bi,0.0031,0.0004
90,Th,0.0006,0.0004
92,U,0.0007,0.0003
 
 
SPECTRA:
eV Channel Start,0.17447316646575928,-0.16094307601451874,0.14595703780651093
eV per Channel,19.995704650878906,19.995704650878906,19.995704650878906
 
