Instrument,800N10666
Date,2023/05/18
Time,11:28:11
Assay #,0001
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),72.95s
Temperature (Detector),-26.5 C
Temperature (Ambient),28.33 C
Phase Count,3
Phases,"Phase 1(20s): 15.0kV, 20.0uA (No Filter)","Phase 2(20s): 50.0kV, 20.0uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 30.0kV, 25.0uA (Ti:25um/Al:300um)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.9049,0.2296
13,Al2O3,12.8357,0.1523
14,SiO2,38.7681,0.17
15,P,0.0094,0.0053
16,S,0.0,0.0072
17,Cl,0.0,0.0027
19,K2O,0.3001,0.005
20,Ca,0.1082,0.0035
22,Ti,1.2277,0.0114
23,V,0.0,0.0052
24,Cr,0.0842,0.003
25,Mn,0.0468,0.0026
26,Fe,19.7764,0.0171
27,Co,0.0879,0.003
28,Ni,0.048,0.0014
29,Cu,0.0754,0.0009
30,Zn,0.0037,0.0003
31,Ga,0.0008,0.0003
33,As,0.0074,0.0017
34,Se,0.0004,0.0002
37,Rb,0.0031,0.0002
38,Sr,0.0027,0.0002
39,Y,0.0006,0.0002
40,Zr,0.0195,0.0003
41,Nb,0.0011,0.0001
42,Mo,0.0028,0.0006
48,Cd,0.0,0.0001
50,Sn,0.0,0.0019
51,Sb,0.0,0.0008
56,Ba,0.0261,0.0026
57,La,0.0062,0.0075
58,Ce,0.0084,0.0051
72,Hf,0.0,0.0021
73,Ta,0.0,0.0024
74,W,0.0006,0.0009
79,Au,0.0,0.0003
80,Hg,0.0001,0.0004
81,Tl,0.0,0.0005
82,Pb,0.0,0.0012
83,Bi,0.0028,0.0004
90,Th,0.0004,0.0004
92,U,0.0011,0.0003
 
 
SPECTRA:
eV Channel Start,0.28015297651290894,0.11354652047157288,0.21666796505451202
eV per Channel,19.995704650878906,19.995704650878906,19.995704650878906
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.28015297651290894,0,0,0
20.275857627391815,0,0,0
40.27156227827072,0,0,0
60.26726692914963,0,0,0
80.26297158002853,0,0,0
100.25867623090744,0,0,0
120.25438088178635,0,0,0
140.25008553266525,0,0,0
160.24579018354416,0,0,0
180.24149483442307,0,0,0
200.23719948530197,0,0,0
220.23290413618088,0,0,0
240.22860878705978,0,0,0
260.2243134379387,0,0,0
280.2200180888176,0,0,0
300.2157227396965,1,4,0
320.2114273905754,36,37,45
340.2071320414543,409,452,434
360.2028366923332,1851,2344,2116
380.1985413432121,4043,5119,4458
400.19424599409103,3966,5061,4418
420.18995064496994,1795,2310,2051
440.18565529584885,385,449,421
460.18135994672775,46,62,45
480.17706459760666,8,1,3
500.17276924848557,1,1,0
520.1684738993645,2,2,1
540.1641785502434,0,0,1
560.1598832011223,0,2,2
580.1555878520012,29,225,99
600.1512925028801,15,210,76
620.146997153759,29,202,92
640.1427018046379,24,241,98
660.1384064555168,21,207,106
680.1341111063957,18,228,94
700.1298157572746,28,228,92
720.1255204081535,24,229,118
740.1212250590324,20,233,87
760.1169297099113,29,184,110
780.1126343607903,15,235,96
800.1083390116692,19,218,92
820.1040436625481,25,217,85
840.099748313427,29,226,82
860.0954529643059,33,206,95
880.0911576151848,26,214,101
900.0868622660637,46,208,95
920.0825669169426,65,201,92
940.0782715678215,92,197,89
960.0739762187004,81,217,89
980.0696808695793,59,172,112
1000.0653855204582,51,178,112
1020.0610901713371,35,152,83
1040.056794822216,39,192,90
1060.052499473095,46,212,82
1080.0482041239738,60,195,82
1100.0439087748528,47,189,91
1120.0396134257317,55,196,81
1140.0353180766106,42,185,73
1160.0310227274895,56,174,77
1180.0267273783684,54,177,94
1200.0224320292473,70,172,85
1220.0181366801262,70,159,96
1240.013841331005,65,180,78
1260.009545981884,52,171,89
1280.005250632763,36,197,87
1300.0009552836418,54,168,75
1319.9966599345207,40,161,93
1339.9923645853996,37,188,98
1359.9880692362785,46,186,68
1379.9837738871574,72,169,74
1399.9794785380363,164,176,70
1419.9751831889153,393,197,109
1439.9708878397942,963,179,134
1459.966592490673,1547,199,142
1479.962297141552,1913,211,162
1499.9580017924309,1786,180,129
1519.9537064433098,1094,210,121
1539.9494110941887,560,155,102
1559.9451157450676,283,167,84
