Instrument,800N10666
Date,2023/05/18
Time,11:32:03
Assay #,0003
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),71.79s
Temperature (Detector),-27.0 C
Temperature (Ambient),31.83 C
Phase Count,3
Phases,"Phase 1(20s): 15.0kV, 20.0uA (No Filter)","Phase 2(20s): 50.0kV, 20.0uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 30.0kV, 25.0uA (Ti:25um/Al:300um)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.7294,0.2336
13,Al2O3,12.8195,0.1519
14,SiO2,38.365,0.1689
15,P,0.006,0.0051
16,S,0.0,0.0071
17,Cl,0.0058,0.0028
19,K2O,0.2989,0.005
20,Ca,0.1113,0.0035
22,Ti,1.214,0.0112
23,V,0.0,0.005
24,Cr,0.0853,0.0028
25,Mn,0.061,0.0025
26,Fe,19.4633,0.0169
27,Co,0.0819,0.0029
28,Ni,0.0525,0.0014
29,Cu,0.0778,0.0009
30,Zn,0.0034,0.0003
31,Ga,0.0014,0.0003
33,As,0.0015,0.0017
34,Se,0.0001,0.0002
37,Rb,0.003,0.0002
38,Sr,0.003,0.0002
39,Y,0.0013,0.0002
40,Zr,0.0188,0.0003
41,Nb,0.0008,0.0001
42,Mo,0.0026,0.0006
46,Pd,0.0,0.0004
48,Cd,0.0,0.0001
50,Sn,0.0,0.0018
51,Sb,0.0,0.0008
56,Ba,0.0223,0.0026
57,La,0.0,0.0075
58,Ce,0.0076,0.0051
72,Hf,0.0,0.002
73,Ta,0.0,0.0024
74,W,0.0025,0.001
78,Pt,0.0,0.0007
79,Au,0.0,0.0003
80,Hg,0.0,0.0004
81,Tl,0.0,0.0005
82,Pb,0.0,0.0011
83,Bi,0.0034,0.0005
90,Th,0.0011,0.0004
92,U,0.0009,0.0003
 
 
SPECTRA:
eV Channel Start,0.22466981410980225,-0.32122108340263367,-0.08018391579389572
eV per Channel,19.995704650878906,19.995704650878906,19.995704650878906
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.22466981410980225,0,0,0
20.22037446498871,0,0,0
40.216079115867615,0,0,0
60.21178376674652,0,0,0
80.20748841762543,0,0,0
100.20319306850433,0,0,0
120.19889771938324,0,0,0
140.19460237026215,0,0,0
160.19030702114105,0,0,0
180.18601167201996,0,0,0
200.18171632289886,0,0,0
220.17742097377777,0,0,0
240.17312562465668,0,0,0
260.1688302755356,0,0,0
280.1645349264145,0,0,0
300.1602395772934,2,3,2
320.1559442281723,27,40,37
340.1516488790512,374,419,448
360.1473535299301,1878,2225,2039
380.143058180809,4042,4730,4455
400.1387628316879,3953,4888,4548
420.13446748256683,1781,2209,2020
440.13017213344574,411,522,468
460.12587678432465,55,53,61
480.12158143520355,1,8,2
500.11728608608246,0,0,0
520.1129907369614,0,1,2
540.1086953878403,0,0,0
560.1044000387192,1,0,1
580.1001046895981,24,181,100
600.095809340477,29,166,94
620.0915139913559,15,203,95
640.0872186422348,16,237,101
660.0829232931137,17,201,116
680.0786279439926,30,225,86
700.0743325948715,27,188,97
720.0700372457504,24,186,80
740.0657418966293,20,199,100
760.0614465475082,29,208,104
780.0571511983871,24,192,100
800.052855849266,28,186,87
820.048560500145,22,189,96
840.0442651510239,27,174,106
860.0399698019028,25,196,84
880.0356744527817,31,191,71
900.0313791036606,45,197,91
920.0270837545395,64,164,84
940.0227884054184,65,187,83
960.0184930562973,82,181,84
980.0141977071762,69,191,76
1000.0099023580551,38,177,96
1020.005607008934,38,173,94
1040.001311659813,42,165,95
1059.9970163106918,54,183,86
1079.9927209615707,64,187,78
1099.9884256124496,60,177,83
1119.9841302633286,56,174,72
1139.9798349142075,51,174,81
1159.9755395650864,46,172,78
1179.9712442159653,55,178,73
1199.9669488668442,56,170,91
1219.962653517723,75,183,83
1239.958358168602,69,163,87
1259.954062819481,63,157,94
1279.9497674703598,53,166,83
1299.9454721212387,39,164,86
1319.9411767721176,37,172,64
1339.9368814229965,50,158,66
1359.9325860738754,47,137,76
1379.9282907247543,72,186,59
1399.9239953756332,163,164,70
1419.9197000265121,408,180,86
1439.915404677391,953,193,105
1459.91110932827,1612,177,141
1479.9068139791489,1947,184,155
1499.9025186300278,1713,186,152
1519.8982232809067,1149,165,131
1539.8939279317856,554,161,101
1559.8896325826645,299,184,57
1579.8853372335434,185,156,73
1599.8810418844223,129,146,62
1619.8767465353012,154,161,77
1639.8724511861801,469,147,61
1659.868155837059,1563,171,107
1679.863860487938,4224,179,134
1699.8595651388168,8255,202,224
1719.8552697896957,12583,190,294
1739.8509744405746,13640,207,328
1759.8466790914536,11141,211,243
1779.8423837423325,6704,179,179
1799.8380883932114,3277,175,116
1819.8337930440903,1599,185,88
1839.8294976949692,865,156,78
1859.825202345848,554,183,64
1879.820906996727,315,149,60
1899.816611647606,169,159,71
1919.8123162984848,134,167,69
1939.8080209493637,84,157,60
1959.8037256002426,83,142,67
1979.7994302511215,89,184,63
