Instrument,800N10666
Date,2023/05/18
Time,11:38:16
Assay #,0008
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),71.65s
Temperature (Detector),-27.0 C
Temperature (Ambient),36.44 C
Phase Count,3
Phases,"Phase 1(20s): 15.0kV, 20.0uA (No Filter)","Phase 2(20s): 50.0kV, 20.0uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 30.0kV, 25.0uA (Ti:25um/Al:300um)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.737,0.228
13,Al2O3,12.7639,0.1519
14,SiO2,38.3778,0.1691
15,P,0.0117,0.0053
16,S,0.0,0.0072
17,Cl,0.0016,0.0028
19,K2O,0.2981,0.005
20,Ca,0.1107,0.0035
22,Ti,1.218,0.0114
23,V,0.0022,0.0051
24,Cr,0.0859,0.0029
25,Mn,0.0582,0.0025
26,Fe,19.7568,0.0171
27,Co,0.0833,0.003
28,Ni,0.0502,0.0014
29,Cu,0.075,0.0009
30,Zn,0.0036,0.0003
31,Ga,0.0015,0.0003
33,As,0.0027,0.0016
34,Se,0.0001,0.0002
37,Rb,0.0029,0.0002
38,Sr,0.0025,0.0002
39,Y,0.0009,0.0002
40,Zr,0.0189,0.0003
41,Nb,0.0009,0.0001
42,Mo,0.0018,0.0006
46,Pd,0.0,0.0004
48,Cd,0.0,0.0001
50,Sn,0.0,0.0018
51,Sb,0.0,0.0008
56,Ba,0.027,0.0027
57,La,0.0,0.0075
58,Ce,0.0035,0.0051
72,Hf,0.0,0.002
73,Ta,0.0004,0.0025
74,W,0.0014,0.0009
78,Pt,0.0,0.0007
79,Au,0.0,0.0003
80,Hg,0.0,0.0004
81,Tl,0.0,0.0005
82,Pb,0.0,0.0011
83,Bi,0.003,0.0004
90,Th,0.001,0.0004
92,U,0.0012,0.0003
 
 
SPECTRA:
eV Channel Start,-0.1253066211938858,0.16857914626598358,0.08238895237445831
eV per Channel,19.995704650878906,19.995704650878906,19.995704650878906
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
-0.1253066211938858,0,0,0
19.87039802968502,0,0,0
39.86610268056393,0,0,0
59.86180733144283,0,0,0
79.85751198232174,0,0,0
99.85321663320065,0,0,0
119.84892128407955,0,0,0
139.84462593495846,0,0,0
159.84033058583736,0,0,0
179.83603523671627,0,0,0
199.83173988759518,0,0,0
219.82744453847408,0,0,0
239.823149189353,0,0,0
259.8188538402319,0,0,0
279.8145584911108,0,0,0
299.8102631419897,2,1,0
319.8059677928686,33,42,37
339.8016724437475,397,468,455
359.7973770946264,1761,2346,2003
379.79308174550533,4049,5112,4568
399.78878639638424,3920,5065,4463
419.78449104726315,1873,2262,1985
439.78019569814205,377,484,471
459.77590034902096,42,45,49
479.77160499989986,3,2,3
499.76730965077877,1,1,1
519.7630143016577,0,0,2
539.7587189525366,0,1,3
559.7544236034155,0,0,0
579.7501282542944,31,211,86
599.7458329051733,24,216,106
619.7415375560522,15,206,112
639.7372422069311,34,196,104
659.73294685781,24,243,89
679.7286515086889,28,208,105
699.7243561595678,16,187,71
719.7200608104467,28,211,88
739.7157654613256,20,202,85
759.7114701122046,24,197,100
779.7071747630835,20,230,102
799.7028794139624,23,221,96
