Instrument,800N10666
Date,2023/05/18
Time,11:45:43
Assay #,0014
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),72.58s
Temperature (Detector),-27.0 C
Temperature (Ambient),40.33 C
Phase Count,3
Phases,"Phase 1(20s): 15.0kV, 20.0uA (No Filter)","Phase 2(20s): 50.0kV, 20.0uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 30.0kV, 25.0uA (Ti:25um/Al:300um)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.7422,0.2326
13,Al2O3,12.7731,0.1521
14,SiO2,38.779,0.1702
15,P,0.01,0.0054
16,S,0.0,0.0072
17,Cl,0.0,0.0027
19,K2O,0.2958,0.005
20,Ca,0.1086,0.0035
22,Ti,1.2087,0.0113
23,V,0.0,0.0051
24,Cr,0.0896,0.0029
25,Mn,0.0536,0.0025
26,Fe,19.5845,0.017
27,Co,0.0776,0.0029
28,Ni,0.0512,0.0014
29,Cu,0.0786,0.0009
30,Zn,0.0033,0.0003
31,Ga,0.0009,0.0003
33,As,0.0029,0.0017
34,Se,0.0,0.0002
37,Rb,0.0031,0.0002
38,Sr,0.0025,0.0002
39,Y,0.0008,0.0002
40,Zr,0.0196,0.0003
41,Nb,0.0009,0.0001
42,Mo,0.0024,0.0006
46,Pd,0.0,0.0004
48,Cd,0.0,0.0001
50,Sn,0.0,0.0019
51,Sb,0.0,0.0008
56,Ba,0.0222,0.0026
57,La,0.0,0.0074
58,Ce,0.0078,0.0051
72,Hf,0.0,0.002
73,Ta,0.0,0.0024
74,W,0.0023,0.001
78,Pt,0.0,0.0007
79,Au,0.0,0.0003
80,Hg,0.0,0.0004
81,Tl,0.0,0.0005
82,Pb,0.0,0.0011
83,Bi,0.0035,0.0005
90,Th,0.001,0.0004
92,U,0.0008,0.0003
 
 
SPECTRA:
eV Channel Start,-0.2516319155693054,0.025281788781285286,0.2385697066783905
eV per Channel,19.995704650878906,19.995704650878906,19.995704650878906
 
