Instrument,800N8573
Date,2023/02/23
Time,15:14:51
Assay #,0002
Application,Geo
Method,Geo
Assay Duration (set),30s
Assay Duration (total actual),41.32s
Temperature (Detector),-27.0 C
Temperature (Ambient),43.44 C
Phase Count,3
Phases,"Phase 1(10s): 30.0kV, 40.0uA (Ti:25um/Al:300um)","Phase 2(10s): 50.0kV, 25.0uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(10s): 15.0kV, 32.5uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.8783,0.1956
13,Al2O3,13.6951,0.1568
14,SiO2,41.3828,0.1813
15,P,0.0146,0.0061
16,S,0.0596,0.003
17,Cl,0.0,0.0025
19,K2O,0.4404,0.0058
20,Ca,0.1765,0.0035
22,Ti,0.5302,0.1177
23,V,0.0091,0.005
24,Cr,0.0485,0.003
25,Mn,0.0712,0.0031
26,Fe,15.6586,0.0198
27,Co,0.0,0.0032
28,Ni,0.0243,0.0013
29,Cu,0.0362,0.0008
30,Zn,0.0043,0.0004
31,Ga,0.0012,0.0003
33,As,0.0,0.0013
34,Se,0.0002,0.0001
37,Rb,0.0022,0.0002
38,Sr,0.0028,0.0003
39,Y,0.0013,0.0003
40,Zr,0.0202,0.0004
41,Nb,0.0006,0.0001
42,Mo,0.0114,0.0004
45,Rh,0.0,0.0004
46,Pd,0.0,0.0005
47,Ag,0.0,0.0014
48,Cd,0.0014,0.001
50,Sn,0.0,0.0026
51,Sb,0.0,0.001
52,Te,0.0,0.0014
56,Ba,0.0148,0.0038
57,La,0.01,0.0097
58,Ce,0.0067,0.0063
72,Hf,0.0,0.0022
73,Ta,0.0009,0.0033
74,W,0.0019,0.0009
78,Pt,0.0,0.0009
80,Hg,0.0,0.0006
81,Tl,0.0003,0.0004
82,Pb,0.0,0.0007
83,Bi,0.0057,0.0003
90,Th,0.001,0.0002
92,U,0.0003,0.0004
 
 
SPECTRA:
eV Channel Start,0.6862152814865112,-0.5719881653785706,0.39488500356674194
eV per Channel,19.983224868774414,19.983224868774414,19.983224868774414
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.6862152814865112,0,0,0
20.669440150260925,0,0,0
40.65266501903534,0,0,0
60.63588988780975,0,0,0
80.61911475658417,0,0,0
100.60233962535858,0,0,0
120.585564494133,0,0,0
