Instrument,800C10455
Date,2023/05/05
Time,16:44:11
Assay #,0001
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),30s
Assay Duration (total actual),42.79s
Temperature (Detector),-27.0 C
Temperature (Ambient),36.22 C
Phase Count,3
Phases,"Phase 1(10s): 30.0kV, 11.25uA (Ti:25um/Al:300um)","Phase 2(10s): 50.0kV, 14.5uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(10s): 15.0kV, 10.0uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.6085,0.2822
13,Al2O3,0.9831,0.1048
14,SiO2,0.5776,0.0532
15,P,0.0319,0.0108
16,S,0.0,0.0309
17,Cl,0.0,0.004
19,K2O,0.0971,0.0065
20,Ca,0.0,0.0081
22,Ti,0.0007,0.0091
23,V,0.053,0.0101
24,Cr,19.4161,0.0697
25,Mn,0.3426,0.0359
26,Fe,33.1632,0.0626
27,Co,0.3354,0.0072
28,Ni,4.8163,0.0444
29,Cu,0.6304,0.0054
30,Zn,0.0186,0.001
31,Ga,0.0008,0.0013
33,As,0.0716,0.01
34,Se,0.0,0.001
37,Rb,0.001,0.0008
38,Sr,0.0005,0.0006
39,Y,0.0008,0.0005
40,Zr,0.0,0.0003
41,Nb,0.0036,0.0009
42,Mo,2.2108,0.0106
45,Rh,0.0,0.0006
47,Ag,0.0,0.0012
48,Cd,0.0,0.0002
50,Sn,0.0,0.0024
51,Sb,0.0032,0.0026
56,Ba,0.0032,0.0035
57,La,0.0075,0.0119
58,Ce,0.0,0.0137
72,Hf,0.0,0.003
73,Ta,0.0,0.0063
74,W,0.223,0.0046
78,Pt,0.0,0.0019
79,Au,0.0,0.0005
80,Hg,0.0,0.0011
81,Tl,0.0029,0.0033
82,Pb,0.0,0.0049
83,Bi,0.009,0.0031
90,Th,0.0,0.0039
92,U,0.0012,0.0011
 
 
SPECTRA:
eV Channel Start,0.13011284172534943,0.21735858917236328,0.32976481318473816
eV per Channel,20.02122688293457,20.02122688293457,20.02122688293457
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.13011284172534943,0,0,0
20.15133972465992,0,0,0
40.17256660759449,0,0,0
60.19379349052906,0,0,0
80.21502037346363,0,0,0
100.2362472563982,0,0,0
120.25747413933277,0,0,0
140.27870102226734,0,0,0
160.2999279052019,0,0,0
180.32115478813648,0,0,0
200.34238167107105,0,0,0
220.36360855400562,0,0,0
240.3848354369402,0,0,0
260.40606231987476,0,0,0
280.42728920280933,0,0,1
300.4485160857439,6,4,8
320.4697429686785,64,47,66
340.49096985161304,336,345,304
360.5121967345476,1143,1233,1095
380.5334236174822,2114,2278,1958
400.55465050041676,2020,2240,1873
420.5758773833513,1125,1201,1044
440.5971042662859,359,344,324
460.61833114922047,66,54,70
480.63955803215504,9,8,9
500.6607849150896,0,0,0
520.6820117980242,0,0,0
540.7032386809587,0,0,1
560.7244655638933,0,1,0
580.7456924468279,23,33,18
600.7669193297625,15,41,15
620.788146212697,25,42,13
640.8093730956316,21,56,21
660.8305999785662,24,45,23
680.8518268615007,17,51,13
700.8730537444353,16,36,13
720.8942806273699,20,46,11
740.9155075103045,26,47,18
760.936734393239,24,51,12
780.9579612761736,27,44,14
800.9791881591082,26,44,9
821.0004150420427,19,41,10
841.0216419249773,18,56,11
861.0428688079119,23,45,11
881.0640956908464,31,32,18
901.085322573781,14,42,19
921.1065494567156,26,43,25
941.1277763396502,26,35,19
961.1490032225847,33,42,24
981.1702301055193,20,39,21
