Instrument,800N8731
Date,2023/05/11
Time,10:18:54
Assay #,0001
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),75.14s
Temperature (Detector),-27.0 C
Temperature (Ambient),42.72 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 10.8uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 15.65uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 8.2uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.2117,0.2902
13,Al2O3,15.9394,0.1937
14,SiO2,47.1599,0.2329
15,P,0.0232,0.0066
16,S,0.0241,0.0059
17,Cl,0.0,0.0042
19,K2O,0.5309,0.0065
20,Ca,0.221,0.0042
22,Ti,1.0043,0.0049
23,V,0.0365,0.0062
24,Cr,0.0758,0.0047
25,Mn,0.0587,0.0024
26,Fe,15.0577,0.0241
27,Co,0.0377,0.0044
28,Ni,0.026,0.0012
29,Cu,0.0377,0.001
30,Zn,0.0034,0.0004
31,Ga,0.0016,0.0004
33,As,0.0006,0.0003
34,Se,0.0007,0.0001
37,Rb,0.0041,0.0003
38,Sr,0.0037,0.0003
39,Y,0.0018,0.0002
40,Zr,0.019,0.0003
41,Nb,0.0013,0.0002
42,Mo,0.0099,0.001
46,Pd,0.0,0.0005
48,Cd,0.0002,0.0004
49,In,0.0016,0.0001
50,Sn,0.001,0.0015
51,Sb,0.0059,0.0015
52,Te,0.0003,0.0
56,Ba,0.0212,0.0039
57,La,0.0133,0.006
58,Ce,0.0093,0.007
72,Hf,0.0003,0.0001
73,Ta,0.0002,0.0032
74,W,0.0019,0.0014
80,Hg,0.0,0.0006
81,Tl,0.0,0.0006
82,Pb,0.0032,0.0007
83,Bi,0.0026,0.0007
90,Th,0.0005,0.0
92,U,0.0008,0.0003
 
 
SPECTRA:
eV Channel Start,-0.1487508863210678,-0.03345915302634239,0.030350834131240845
eV per Channel,19.964866638183594,19.964866638183594,19.964866638183594
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
-0.1487508863210678,0,0,0
19.816115751862526,0,0,0
39.78098239004612,0,0,0
59.74584902822971,0,0,0
79.71071566641331,0,0,0
99.6755823045969,0,0,0
119.6404489427805,0,0,0
139.6053155809641,0,0,0
159.57018221914768,0,0,0
179.53504885733128,0,0,0
199.49991549551487,0,0,0
219.46478213369846,0,0,0
239.42964877188206,0,0,0
259.39451541006565,0,0,0
279.35938204824924,1,3,1
299.32424868643284,7,10,8
319.28911532461643,120,141,119
339.2539819628,735,796,777
359.2188486009836,2579,2605,2485
379.1837152391672,4782,4874,4826
399.1485818773508,4783,4952,4648
419.1134485155344,2599,2629,2572
439.078315153718,776,764,739
459.0431817919016,152,128,118
479.0080484300852,12,14,8
498.9729150682688,1,1,2
518.9377817064524,1,0,0
538.902648344636,0,0,0
558.8675149828196,0,0,0
578.8323816210032,51,109,22
598.7972482591867,43,129,12
618.7621148973703,37,126,16
638.7269815355539,34,141,11
658.6918481737375,41,132,9
678.6567148119211,48,147,13
698.6215814501047,37,123,18
718.5864480882883,47,132,11
738.5513147264719,44,127,21
758.5161813646555,50,146,20
778.4810480028391,47,102,11
798.4459146410227,35,132,15
818.4107812792063,41,145,17
838.3756479173899,40,128,18
858.3405145555735,39,136,22
878.3053811937571,45,134,33
898.2702478319407,45,136,38
918.2351144701242,50,143,49
938.1999811083078,37,127,76
958.1648477464914,43,132,58
978.129714384675,34,121,46
998.0945810228586,40,127,32
1018.0594476610422,43,119,30
1038.0243142992258,33,129,25
1057.9891809374094,50,144,52
1077.954047575593,44,147,50
1097.9189142137766,41,112,45
1117.8837808519602,50,117,37
1137.8486474901438,34,121,29
1157.8135141283274,42,132,37
1177.778380766511,47,122,41
1197.7432474046946,41,114,47
1217.7081140428782,44,131,55
1237.6729806810617,27,119,38
1257.6378473192453,35,114,45
1277.602713957429,26,123,34
1297.5675805956125,42,122,30
1317.5324472337961,31,141,26
1337.4973138719797,38,124,32
1357.4621805101633,30,117,46
1377.427047148347,37,122,63
1397.3919137865305,36,101,173
1417.356780424714,45,136,428
1437.3216470628977,53,115,903
1457.2865137010813,58,131,1518
1477.2513803392649,66,136,1826
1497.2162469774485,61,140,1685
1517.181113615632,55,129,1133
1537.1459802538157,60,134,662
1557.1108468919992,33,103,324
1577.0757135301828,47,95,147
1597.0405801683664,30,117,144
1617.00544680655,28,100,178
1636.9703134447336,41,97,478
1656.9351800829172,46,108,1545
1676.9000467211008,58,114,3710
1696.8649133592844,96,130,7385
1716.829779997468,133,131,10869
1736.7946466356516,128,156,12142
1756.7595132738352,117,118,10300
1776.7243799120188,121,133,6856
1796.6892465502024,67,108,3485
1816.654113188386,36,120,1698
1836.6189798265696,38,122,890
1856.5838464647532,38,117,509
1876.5487131029367,44,114,290
1896.5135797411203,27,93,163
1916.478446379304,34,127,118
1936.4433130174875,26,130,82
1956.4081796556711,38,106,86
1976.3730462938547,26,112,73
1996.3379129320383,31,114,100
2016.302779570222,14,106,103
2036.2676462084055,29,107,86
2056.232512846589,22,121,81
2076.1973794847727,26,99,76
2096.1622461229563,20,101,50
2116.12711276114,24,94,66
2136.0919793993235,24,104,58
2156.056846037507,29,120,56
2176.0217126756907,28,118,79
2195.9865793138742,17,116,83
2215.951445952058,28,104,82
2235.9163125902414,23,105,104
2255.881179228425,34,86,181
2275.8460458666086,17,111,177
2295.810912504792,21,112,239
2315.775779142976,19,92,319
2335.7406457811594,17,108,261
2355.705512419343,17,104,226
2375.6703790575266,21,107,220
2395.63524569571,23,98,150
