Instrument,500N7672
Date,2023/03/16
Time,15:57:42
Assay #,0001
Application,Precious Metals
Method,Precious Metals
Assay Duration (set),15s
Assay Duration (total actual),17.34s
Temperature (Detector),-27.0 C
Temperature (Ambient),26.72 C
Phase Count,1
Phases,"Phase 1(15s): 40.0kV, 8.4uA (Ti:25um/Al:300um)",,
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
3,Li,0.0,100.0
4,Be,0.0,100.0
12,Mg,0.0,100.0
13,Al,0.0,100.0
14,Si,0.0,100.0
15,P,0.0,100.0
16,S,0.0,100.0
22,Ti,0.0,100.0
23,V,0.0,100.0
24,Cr,24.7208,0.0853
25,Mn,1.4198,0.0393
26,Fe,64.2291,0.1344
27,Co,0.5582,0.0377
28,Ni,5.5645,0.0489
29,Cu,0.0,100.0
30,Zn,0.0,0.0011
33,As,0.0,100.0
34,Se,0.0,100.0
37,Rb,0.0,100.0
38,Sr,0.0,100.0
39,Y,0.0,100.0
40,Zr,0.0,0.0022
41,Nb,0.0,100.0
42,Mo,3.5077,0.0141
44,Ru,0.0,0.004
45,Rh,0.0,100.0
46,Pd,0.0,0.0174
47,Ag,0.0,0.0121
48,Cd,0.0,100.0
49,In,0.0,100.0
50,Sn,0.0,100.0
51,Sb,0.0,0.0343
52,Te,0.0,100.0
72,Hf,0.0,100.0
73,Ta,0.0,100.0
74,W,0.0,0.0202
75,Re,0.0,0.0053
76,Os,0.0,100.0
77,Ir,0.0,0.0027
78,Pt,0.0,0.0035
79,Au,0.0,0.0069
82,Pb,0.0,100.0
83,Bi,0.0,100.0
92,U,0.0,100.0
 
 
SPECTRA:
eV Channel Start,0.4234974980354309,,
eV per Channel,20.00100326538086,,
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.4234974980354309,0,,
20.42450076341629,0,,
40.42550402879715,0,,
60.42650729417801,0,,
80.42751055955887,0,,
100.42851382493973,0,,
120.42951709032059,0,,
140.43052035570145,0,,
160.4315236210823,0,,
180.43252688646317,0,,
200.43353015184402,0,,
220.43453341722488,0,,
240.43553668260574,1,,
260.4365399479866,5,,
280.43754321336746,38,,
300.4385464787483,143,,
320.4395497441292,455,,
340.44055300951004,1045,,
360.4415562748909,1863,,
380.44255954027176,2457,,
400.4435628056526,2425,,
420.4445660710335,1856,,
440.44556933641434,994,,
460.4465726017952,400,,
480.44757586717606,126,,
500.4485791325569,24,,
520.4495823979378,7,,
540.4505856633186,2,,
560.4515889286995,0,,
580.4525921940804,0,,
600.4535954594612,1,,
620.4545987248421,0,,
640.4556019902229,0,,
660.4566052556038,0,,
680.4576085209846,33,,
700.4586117863655,34,,
720.4596150517464,35,,
740.4606183171272,25,,
760.4616215825081,32,,
780.462624847889,35,,
800.4636281132698,34,,
820.4646313786507,37,,
840.4656346440315,35,,
860.4666379094124,37,,
880.4676411747932,33,,
900.4686444401741,25,,
920.469647705555,31,,
940.4706509709358,28,,
960.4716542363167,32,,
980.4726575016975,32,,
