Instrument,800N10235
Date,2023/02/27
Time,15:36:55
Assay #,0004
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),79.14s
Temperature (Detector),-27.0 C
Temperature (Ambient),48.72 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 11.7uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 15.55uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 9.0uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.5767,0.261
13,Al2O3,11.9134,0.1696
14,SiO2,36.4285,0.1907
15,P,0.0101,0.006
16,S,0.0,0.0052
17,Cl,0.015,0.0038
19,K2O,0.2627,0.0057
20,Ca,0.1657,0.0037
22,Ti,0.9674,0.0047
23,V,0.0195,0.0062
24,Cr,0.0912,0.0047
25,Mn,0.054,0.0025
26,Fe,18.0701,0.0257
27,Co,0.0462,0.0046
28,Ni,0.0449,0.0015
29,Cu,0.0792,0.0016
30,Zn,0.0043,0.0005
31,Ga,0.0004,0.0004
33,As,0.0018,0.0005
34,Se,0.0002,0.0001
37,Rb,0.0025,0.0003
38,Sr,0.003,0.0003
39,Y,0.0013,0.0002
40,Zr,0.0135,0.0003
41,Nb,0.0011,0.0002
42,Mo,0.0061,0.0009
45,Rh,0.0,0.0004
46,Pd,0.0,0.0005
48,Cd,0.0002,0.0004
49,In,0.0102,0.0001
50,Sn,0.0039,0.0016
51,Sb,0.001,0.0015
52,Te,0.0005,0.0001
56,Ba,0.0355,0.0051
57,La,0.0134,0.0071
58,Ce,0.0344,0.0087
72,Hf,0.0004,0.0002
73,Ta,0.001,0.0029
74,W,0.0,0.0014
79,Au,0.0,0.0004
80,Hg,0.0002,0.0005
81,Tl,0.0,0.0007
82,Pb,0.0023,0.0008
83,Bi,0.0003,0.0008
90,Th,0.0002,0.0005
92,U,0.0004,0.0004
 
 
SPECTRA:
eV Channel Start,0.13050930202007294,-0.014989479444921017,0.06865310668945312
eV per Channel,20.025529861450195,20.025529861450195,20.025529861450195
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.13050930202007294,0,0,0
20.15603916347027,0,0,0
40.181569024920464,0,0,0
60.20709888637066,0,0,0
80.23262874782085,0,0,0
100.25815860927105,0,0,0
120.28368847072124,0,0,0
140.30921833217144,0,0,0
160.33474819362164,0,0,0
180.36027805507183,0,0,0
200.38580791652203,0,0,0
220.41133777797222,0,0,0
240.43686763942242,0,0,0
260.4623975008726,0,0,0
280.4879273623228,0,0,0
300.513457223773,1,3,0
320.5389870852232,43,58,41
340.5645169466734,525,616,470
360.5900468081236,2422,2414,2269
380.6155766695738,5201,5197,5148
400.641106531024,5097,5321,5055
420.6666363924742,2421,2464,2256
440.69216625392437,498,537,479
460.71769611537457,53,89,65
480.74322597682476,1,6,1
500.76875583827496,1,1,0
520.7942856997252,0,0,0
540.8198155611753,0,0,0
560.8453454226255,0,0,0
580.8708752840757,33,140,19
600.8964051455259,47,126,17
620.9219350069761,29,109,13
640.9474648684263,36,110,14
660.9729947298765,39,125,26
680.9985245913267,49,124,12
701.0240544527769,29,135,18
721.0495843142271,43,122,16
741.0751141756773,41,138,14
761.1006440371275,27,117,20
781.1261738985777,45,146,14
801.1517037600279,45,107,12
