Instrument,800N10235
Date,2023/02/27
Time,15:51:47
Assay #,0015
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),78.13s
Temperature (Detector),-27.0 C
Temperature (Ambient),50.83 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 11.7uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 15.55uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 9.0uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.24,0.2682
13,Al2O3,12.0468,0.171
14,SiO2,36.6326,0.1914
15,P,0.0079,0.0058
16,S,0.0,0.0053
17,Cl,0.0112,0.0038
19,K2O,0.2582,0.0057
20,Ca,0.161,0.0037
22,Ti,0.9637,0.0047
23,V,0.0196,0.0063
24,Cr,0.0836,0.0048
25,Mn,0.0479,0.0026
26,Fe,18.0296,0.0257
27,Co,0.0332,0.0045
28,Ni,0.0451,0.0016
29,Cu,0.0756,0.0016
30,Zn,0.0026,0.0004
31,Ga,0.0007,0.0004
33,As,0.0006,0.0004
34,Se,0.0002,0.0001
37,Rb,0.0028,0.0002
38,Sr,0.0027,0.0003
39,Y,0.0009,0.0002
40,Zr,0.013,0.0003
41,Nb,0.0007,0.0002
42,Mo,0.0042,0.0009
45,Rh,0.0,0.0004
46,Pd,0.0,0.0005
48,Cd,0.0,0.0004
49,In,0.0101,0.0001
50,Sn,0.0,0.0015
51,Sb,0.0024,0.0015
52,Te,0.0005,0.0001
56,Ba,0.0316,0.0049
57,La,0.0062,0.0069
58,Ce,0.0162,0.0085
72,Hf,0.0003,0.0002
73,Ta,0.0034,0.0031
74,W,0.0,0.0013
78,Pt,0.001,0.0008
80,Hg,0.0005,0.0006
81,Tl,0.0,0.0006
82,Pb,0.0039,0.0007
83,Bi,0.0004,0.0007
90,Th,0.0012,0.0004
92,U,0.0009,0.0003
 
 
SPECTRA:
