Instrument,800N8731
Date,2023/05/11
Time,12:41:50
Assay #,0005
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),77.41s
Temperature (Detector),-27.0 C
Temperature (Ambient),47.44 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 10.8uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 15.6uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 8.15uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.1443,0.3184
13,Al2O3,20.4127,0.221
14,SiO2,46.0072,0.2309
15,P,0.0105,0.0066
16,S,0.0,0.0055
17,Cl,0.0,0.0042
19,K2O,0.3284,0.0055
20,Ca,0.1401,0.0037
22,Ti,1.3968,0.0054
23,V,0.0537,0.007
24,Cr,0.0602,0.0045
25,Mn,0.0258,0.002
26,Fe,15.3881,0.0242
27,Co,0.0411,0.0044
28,Ni,0.0272,0.0012
29,Cu,0.0369,0.001
30,Zn,0.0025,0.0004
31,Ga,0.0023,0.0004
33,As,0.0,0.0003
34,Se,0.0006,0.0002
37,Rb,0.0036,0.0003
38,Sr,0.0028,0.0003
39,Y,0.0016,0.0002
40,Zr,0.0121,0.0002
41,Nb,0.0018,0.0002
42,Mo,0.0086,0.0009
48,Cd,0.0012,0.0004
49,In,0.0017,0.0001
50,Sn,0.0,0.0014
51,Sb,0.0017,0.0015
52,Te,0.0002,0.0
56,Ba,0.0205,0.0035
57,La,0.0041,0.0059
58,Ce,0.0,0.0069
72,Hf,0.0001,0.0001
73,Ta,0.0,0.0033
74,W,0.0018,0.0013
79,Au,0.0,0.0005
80,Hg,0.0,0.0007
81,Tl,0.0009,0.0006
82,Pb,0.0031,0.0006
83,Bi,0.001,0.0006
90,Th,0.0005,0.0
92,U,0.0003,0.0002
 
 
SPECTRA:
eV Channel Start,0.3999777138233185,-0.4208300709724426,-0.12276370823383331
eV per Channel,19.964866638183594,19.964866638183594,19.964866638183594
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.3999777138233185,0,0,0
20.364844352006912,0,2,0
40.329710990190506,0,1,0
60.2945776283741,0,3,0
80.2594442665577,0,0,0
100.22431090474129,0,4,0
120.18917754292488,0,4,0
140.15404418110847,0,2,0
160.11891081929207,0,1,0
180.08377745747566,0,2,0
200.04864409565926,0,3,0
220.01351073384285,0,1,0
239.97837737202644,0,5,0
259.94324401021004,0,10,0
279.90811064839363,0,10,0
299.8729772865772,11,23,9
319.8378439247608,134,115,118
339.8027105629444,737,708,742
359.767577201128,2604,2591,2461
379.7324438393116,4909,4856,4655
399.6973104774952,4770,4848,4900
419.6621771156788,2489,2691,2488
439.6270437538624,721,792,691
459.591910392046,124,149,128
479.55677703022957,17,15,8
499.52164366841316,0,12,3
519.4865103065968,0,10,0
539.4513769447803,0,3,1
559.416243582964,0,2,0
579.3811102211475,58,146,14
599.3459768593311,46,166,23
619.3108434975147,51,176,17
639.2757101356983,55,131,15
659.2405767738819,33,132,23
679.2054434120655,47,157,16
699.1703100502491,45,161,15
719.1351766884327,35,118,14
739.1000433266163,48,175,18
759.0649099647999,43,178,21
779.0297766029835,46,157,15
798.9946432411671,49,141,22
818.9595098793507,42,126,24
838.9243765175343,36,141,13
858.8892431557178,41,129,26
878.8541097939014,44,135,21
898.818976432085,55,130,24
918.7838430702686,52,118,51
938.7487097084522,44,133,66
958.7135763466358,40,134,67
978.6784429848194,37,123,49
998.643309623003,50,118,43
1018.6081762611866,40,123,20
1038.5730428993702,48,134,34
1058.5379095375538,39,138,42
1078.5027761757374,46,145,40
1098.467642813921,45,128,32
1118.4325094521046,44,106,37
1138.3973760902882,41,127,37
1158.3622427284718,39,111,42
1178.3271093666553,46,119,46
1198.291976004839,41,126,43
1218.2568426430225,47,139,52
1238.2217092812061,48,124,49
1258.1865759193897,28,115,41
1278.1514425575733,43,117,34
1298.116309195757,45,126,41
1318.0811758339405,38,128,27
1338.046042472124,29,122,37
1358.0109091103077,27,105,46
1377.9757757484913,40,118,79
1397.9406423866749,37,127,168
1417.9055090248585,49,140,547
1437.870375663042,54,121,1093
1457.8352423012257,60,128,1886
1477.8001089394093,73,137,2186
1497.7649755775928,56,104,2096
1517.7298422157764,52,114,1435
1537.69470885396,42,130,796
1557.6595754921436,33,121,351
1577.6244421303272,29,118,197
1597.5893087685108,32,121,161
1617.5541754066944,31,111,164
1637.519042044878,33,121,458
1657.4839086830616,49,100,1468
1677.4487753212452,53,132,3620
1697.4136419594288,105,131,7056
1717.3785085976124,122,125,10278
1737.343375235796,123,140,11712
1757.3082418739796,109,114,9807
1777.2731085121632,95,113,6414
1797.2379751503468,59,106,3341
1817.2028417885303,55,103,1658
1837.167708426714,44,116,842
1857.1325750648975,40,113,538
1877.0974417030811,36,129,295
1897.0623083412647,39,104,154
1917.0271749794483,23,130,90
1936.992041617632,37,123,80
1956.9569082558155,36,127,81
1976.921774893999,24,116,67
1996.8866415321827,25,119,91
2016.8515081703663,28,101,90
2036.8163748085499,27,108,82
2056.7812414467335,28,118,64
2076.746108084917,29,133,60
2096.7109747231007,21,106,81
2116.6758413612843,38,95,63
2136.640707999468,27,101,68
2156.6055746376514,18,121,72
2176.570441275835,24,100,51
2196.5353079140186,26,118,77
2216.500174552202,21,115,74
2236.465041190386,22,94,84
2256.4299078285694,19,126,115
2276.394774466753,27,117,146
2296.3596411049366,21,98,209
2316.32450774312,20,141,224
2336.289374381304,14,117,180
2356.2542410194874,23,99,197
2376.219107657671,15,101,205
2396.1839742958546,23,97,191
2416.148840934038,24,92,154
2436.1137075722218,13,94,120
2456.0785742104053,24,93,136
2476.043440848589,13,99,151
2496.0083074867725,21,104,131
2515.973174124956,20,101,159
2535.9380407631397,21,112,167
2555.9029074013233,15,94,188
2575.867774039507,17,107,268
2595.8326406776905,27,118,484
2615.797507315874,22,111,777
2635.7623739540577,19,100,1277
2655.7272405922413,14,117,1986
2675.692107230425,18,94,2539
2695.6569738686085,23,88,2882
2715.621840506792,21,102,2628
2735.5867071449757,26,101,2037
2755.5515737831593,31,98,1527
2775.516440421343,25,82,1311
2795.4813070595264,18,109,1371
2815.44617369771,16,113,1621
2835.4110403358936,20,92,1687
2855.375906974077,20,77,1663
2875.340773612261,21,104,1427
2895.3056402504444,26,96,1393
2915.270506888628,37,99,1492
2935.2353735268116,48,96,1604
2955.200240164995,53,106,1648
2975.165106803179,51,92,1569
2995.1299734413624,46,100,1182
3015.094840079546,26,99,950
3035.0597067177296,20,93,605
3055.024573355913,12,80,455
3074.9894399940968,15,88,306
3094.9543066322803,12,67,272
3114.919173270464,20,72,302
3134.8840399086475,26,64,332
3154.848906546831,13,96,363
3174.8137731850147,18,76,400
3194.7786398231983,26,94,368
3214.743506461382,51,76,415
3234.7083730995655,84,151,526
3254.673239737749,98,148,634
3274.6381063759327,134,174,890
3294.6029730141163,144,186,1006
3314.5678396523,129,190,1147
3334.5327062904835,109,155,983
3354.497572928667,73,142,786
3374.4624395668507,59,101,586
3394.4273062050343,38,91,385
3414.392172843218,23,89,277
3434.3570394814014,26,109,220
3454.321906119585,52,105,259
3474.2867727577686,49,121,229
3494.251639395952,64,117,269
3514.216506034136,57,125,293
3534.1813726723194,64,128,284
3554.146239310503,47,88,294
3574.1111059486866,24,103,333
3594.07597258687,42,90,351
3614.040839225054,36,105,412
3634.0057058632374,42,80,539
3653.970572501421,53,95,638
3673.9354391396046,72,92,717
3693.900305777788,85,112,724
3713.8651724159718,53,97,617
3733.8300390541553,56,88,514
3753.794905692339,42,79,381
3773.7597723305225,21,75,288
3793.724638968706,14,64,228
3813.6895056068897,14,74,190
3833.6543722450733,11,71,162
3853.619238883257,18,65,162
3873.5841055214405,15,59,161
3893.548972159624,7,55,189
3913.5138387978077,17,67,202
3933.4787054359913,15,62,194
3953.443572074175,18,66,236
3973.4084387123585,15,69,233
3993.373305350542,25,49,290
4013.3381719887257,20,73,255
4033.3030386269093,17,76,306
4053.267905265093,17,63,275
4073.2327719032764,9,74,293
4093.19763854146,18,63,263
4113.162505179644,16,71,230
4133.127371817827,10,61,233
4153.092238456011,15,53,227
4173.057105094194,17,64,242
4193.021971732378,11,53,216
4212.986838370562,12,47,253
4232.951705008745,22,71,234
4252.916571646929,12,53,237
4272.881438285112,13,76,234
4292.846304923296,13,54,288
4312.81117156148,15,57,283
4332.776038199663,14,58,292
4352.740904837847,25,53,409
4372.70577147603,41,69,546
4392.670638114214,100,86,1021
4412.6355047523975,180,101,1721
4432.600371390581,349,184,3104
4452.565238028765,592,228,5127
4472.530104666948,848,290,7089
4492.494971305132,1028,326,8606
4512.4598379433155,1094,370,9176
4532.424704581499,927,358,8407
4552.389571219683,762,319,6576
4572.354437857866,589,226,4681
4592.31930449605,406,179,3039
4612.2841711342335,305,153,1934
4632.249037772417,275,125,1352
4652.213904410601,262,107,956
4672.178771048784,223,125,835
4692.143637686968,169,101,765
4712.108504325151,129,77,640
4732.073370963335,108,66,533
4752.038237601519,52,59,477
4772.003104239702,41,54,474
4791.967970877886,46,58,478
4811.932837516069,45,60,568
4831.897704154253,65,56,691
4851.862570792437,100,75,923
4871.82743743062,124,79,1223
4891.792304068804,181,71,1544
4911.757170706987,210,115,1853
4931.722037345171,230,133,1951
4951.686903983355,221,101,1956
4971.651770621538,195,91,1517
4991.616637259722,154,86,1344
5011.581503897905,96,68,1003
5031.546370536089,54,46,684
5051.5112371742725,41,41,567
5071.476103812456,27,33,455
5091.44097045064,28,46,444
5111.405837088823,20,41,420
5131.370703727007,31,38,402
5151.3355703651905,26,41,423
5171.300437003374,28,39,410
5191.265303641558,30,49,421
5211.230170279741,26,41,443
5231.195036917925,37,45,424
5251.1599035561085,36,45,449
5271.124770194292,46,45,482
5291.089636832476,52,49,558
5311.054503470659,63,57,611
5331.019370108843,87,80,723
5350.984236747026,133,62,846
5370.94910338521,137,83,1075
5390.913970023394,163,90,1139
5410.878836661577,163,90,1171
5430.843703299761,156,98,1143
5450.808569937944,133,71,982
5470.773436576128,101,72,905
5490.738303214312,70,42,709
5510.703169852495,52,42,552
5530.668036490679,37,25,503
5550.632903128862,31,36,468
5570.597769767046,23,21,431
5590.56263640523,27,30,394
5610.527503043413,28,36,407
5630.492369681597,19,25,433
5650.45723631978,26,32,422
5670.422102957964,26,36,405
5690.3869695961475,15,31,402
5710.351836234331,23,32,397
5730.316702872515,22,23,418
5750.281569510698,26,30,428
5770.246436148882,24,31,474
5790.2113027870655,39,25,458
5810.176169425249,52,51,515
5830.141036063433,51,38,567
5850.105902701616,74,45,610
5870.0707693398,82,54,659
5890.0356359779835,94,46,739
5910.000502616167,99,52,678
5929.965369254351,98,53,693
5949.930235892534,76,53,646
5969.895102530718,78,42,664
5989.859969168901,72,53,580
6009.824835807085,77,46,566
6029.789702445269,63,57,566
6049.754569083452,78,44,534
6069.719435721636,84,62,522
6089.684302359819,90,63,578
6109.649168998003,92,69,600
6129.614035636187,121,79,602
6149.57890227437,130,76,683
6169.543768912554,179,82,811
6189.508635550737,291,116,1030
6209.473502188921,503,205,1422
6229.438368827105,1039,391,2608
6249.403235465288,2119,775,5101
6269.368102103472,4495,1472,10247
6289.332968741655,8961,2976,19829
6309.297835379839,15566,5215,34667
6329.2627020180225,25387,8358,55881
6349.227568656206,35941,11963,79668
6369.19243529439,46677,14940,102537
6389.157301932573,53047,17098,116506
6409.122168570757,53498,17770,117891
6429.0870352089405,48114,15738,107130
6449.051901847124,39062,12453,85944
6469.016768485308,27676,9092,61477
6488.981635123491,17793,6005,39389
6508.946501761675,10060,3323,23000
6528.9113683998585,5349,1755,12088
6548.876235038042,2524,850,5838
6568.841101676226,1075,411,2780
6588.805968314409,512,214,1399
6608.770834952593,253,108,908
6628.735701590776,141,78,646
6648.70056822896,125,64,577
6668.665434867144,119,61,568
6688.630301505327,112,62,526
6708.595168143511,109,49,521
6728.560034781694,112,79,549
6748.524901419878,126,61,565
6768.489768058062,110,62,559
6788.454634696245,125,74,654
6808.419501334429,154,85,658
6828.384367972612,213,86,738
6848.349234610796,243,97,801
6868.31410124898,345,119,1013
6888.278967887163,504,156,1323
6908.243834525347,788,279,1803
6928.20870116353,1279,432,2797
6948.173567801714,2073,709,4438
6968.1384344398975,3350,1073,6789
6988.103301078081,4819,1640,9804
7008.068167716265,6383,2168,12919
7028.033034354448,7804,2585,15939
